model,num_tasks_seen,task,metric_type,accuracy
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,45.7
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,60.0
01_baseline_sgd_relu,5,4,Class-IL,93.25
01_baseline_sgd_relu,5,4,Task-IL,93.25
01_baseline_sgd_relu,5,avg,Class-IL,18.65
01_baseline_sgd_relu,5,avg,Task-IL,67.1
relu_0.025_method1_sgd,1,0,Class-IL,92.35
relu_0.025_method1_sgd,1,0,Task-IL,92.35
relu_0.025_method1_sgd,1,avg,Class-IL,92.35
relu_0.025_method1_sgd,1,avg,Task-IL,92.35
relu_0.025_method1_sgd,2,0,Class-IL,0.0
relu_0.025_method1_sgd,2,0,Task-IL,62.1
relu_0.025_method1_sgd,2,1,Class-IL,81.8
relu_0.025_method1_sgd,2,1,Task-IL,81.8
relu_0.025_method1_sgd,2,avg,Class-IL,40.9
relu_0.025_method1_sgd,2,avg,Task-IL,71.95
relu_0.025_method1_sgd,3,0,Class-IL,0.0
relu_0.025_method1_sgd,3,0,Task-IL,55.1
relu_0.025_method1_sgd,3,1,Class-IL,0.0
relu_0.025_method1_sgd,3,1,Task-IL,61.3
relu_0.025_method1_sgd,3,2,Class-IL,87.85
relu_0.025_method1_sgd,3,2,Task-IL,87.85
relu_0.025_method1_sgd,3,avg,Class-IL,29.28
relu_0.025_method1_sgd,3,avg,Task-IL,68.08
relu_0.025_method1_sgd,4,0,Class-IL,0.0
relu_0.025_method1_sgd,4,0,Task-IL,66.75
relu_0.025_method1_sgd,4,1,Class-IL,0.0
relu_0.025_method1_sgd,4,1,Task-IL,59.650000000000006
relu_0.025_method1_sgd,4,2,Class-IL,0.0
relu_0.025_method1_sgd,4,2,Task-IL,76.25
relu_0.025_method1_sgd,4,3,Class-IL,87.9
relu_0.025_method1_sgd,4,3,Task-IL,87.9
relu_0.025_method1_sgd,4,avg,Class-IL,21.98
relu_0.025_method1_sgd,4,avg,Task-IL,72.64
relu_0.025_method1_sgd,5,0,Class-IL,0.0
relu_0.025_method1_sgd,5,0,Task-IL,68.25
relu_0.025_method1_sgd,5,1,Class-IL,0.0
relu_0.025_method1_sgd,5,1,Task-IL,56.49999999999999
relu_0.025_method1_sgd,5,2,Class-IL,0.0
relu_0.025_method1_sgd,5,2,Task-IL,68.30000000000001
relu_0.025_method1_sgd,5,3,Class-IL,0.0
relu_0.025_method1_sgd,5,3,Task-IL,80.25
relu_0.025_method1_sgd,5,4,Class-IL,92.9
relu_0.025_method1_sgd,5,4,Task-IL,92.9
relu_0.025_method1_sgd,5,avg,Class-IL,18.58
relu_0.025_method1_sgd,5,avg,Task-IL,73.24
relu_0.05_method2_sgd,1,0,Class-IL,92.35
relu_0.05_method2_sgd,1,0,Task-IL,92.35
relu_0.05_method2_sgd,1,avg,Class-IL,92.35
relu_0.05_method2_sgd,1,avg,Task-IL,92.35
relu_0.05_method2_sgd,2,0,Class-IL,0.0
relu_0.05_method2_sgd,2,0,Task-IL,65.35
relu_0.05_method2_sgd,2,1,Class-IL,80.80000000000001
relu_0.05_method2_sgd,2,1,Task-IL,80.80000000000001
relu_0.05_method2_sgd,2,avg,Class-IL,40.4
relu_0.05_method2_sgd,2,avg,Task-IL,73.08
relu_0.05_method2_sgd,3,0,Class-IL,0.0
relu_0.05_method2_sgd,3,0,Task-IL,52.400000000000006
relu_0.05_method2_sgd,3,1,Class-IL,0.0
relu_0.05_method2_sgd,3,1,Task-IL,60.0
relu_0.05_method2_sgd,3,2,Class-IL,87.85
relu_0.05_method2_sgd,3,2,Task-IL,87.85
relu_0.05_method2_sgd,3,avg,Class-IL,29.28
relu_0.05_method2_sgd,3,avg,Task-IL,66.75
relu_0.05_method2_sgd,4,0,Class-IL,0.0
relu_0.05_method2_sgd,4,0,Task-IL,63.1
relu_0.05_method2_sgd,4,1,Class-IL,0.0
relu_0.05_method2_sgd,4,1,Task-IL,58.45
relu_0.05_method2_sgd,4,2,Class-IL,0.0
relu_0.05_method2_sgd,4,2,Task-IL,77.2
relu_0.05_method2_sgd,4,3,Class-IL,86.4
relu_0.05_method2_sgd,4,3,Task-IL,86.4
relu_0.05_method2_sgd,4,avg,Class-IL,21.6
relu_0.05_method2_sgd,4,avg,Task-IL,71.29
relu_0.05_method2_sgd,5,0,Class-IL,0.0
relu_0.05_method2_sgd,5,0,Task-IL,70.89999999999999
relu_0.05_method2_sgd,5,1,Class-IL,0.0
relu_0.05_method2_sgd,5,1,Task-IL,60.650000000000006
relu_0.05_method2_sgd,5,2,Class-IL,0.0
relu_0.05_method2_sgd,5,2,Task-IL,68.30000000000001
relu_0.05_method2_sgd,5,3,Class-IL,0.0
relu_0.05_method2_sgd,5,3,Task-IL,80.05
relu_0.05_method2_sgd,5,4,Class-IL,92.75
relu_0.05_method2_sgd,5,4,Task-IL,92.75
relu_0.05_method2_sgd,5,avg,Class-IL,18.55
relu_0.05_method2_sgd,5,avg,Task-IL,74.53
relu_0.05_method1_sgd,1,0,Class-IL,92.35
relu_0.05_method1_sgd,1,0,Task-IL,92.35
relu_0.05_method1_sgd,1,avg,Class-IL,92.35
relu_0.05_method1_sgd,1,avg,Task-IL,92.35
relu_0.05_method1_sgd,2,0,Class-IL,0.0
relu_0.05_method1_sgd,2,0,Task-IL,65.35
relu_0.05_method1_sgd,2,1,Class-IL,80.80000000000001
relu_0.05_method1_sgd,2,1,Task-IL,80.80000000000001
relu_0.05_method1_sgd,2,avg,Class-IL,40.4
relu_0.05_method1_sgd,2,avg,Task-IL,73.08
relu_0.05_method1_sgd,3,0,Class-IL,0.0
relu_0.05_method1_sgd,3,0,Task-IL,55.800000000000004
relu_0.05_method1_sgd,3,1,Class-IL,0.0
relu_0.05_method1_sgd,3,1,Task-IL,60.6
relu_0.05_method1_sgd,3,2,Class-IL,87.64999999999999
relu_0.05_method1_sgd,3,2,Task-IL,87.64999999999999
relu_0.05_method1_sgd,3,avg,Class-IL,29.22
relu_0.05_method1_sgd,3,avg,Task-IL,68.02
relu_0.05_method1_sgd,4,0,Class-IL,0.0
relu_0.05_method1_sgd,4,0,Task-IL,62.64999999999999
relu_0.05_method1_sgd,4,1,Class-IL,0.0
relu_0.05_method1_sgd,4,1,Task-IL,58.95
relu_0.05_method1_sgd,4,2,Class-IL,0.0
relu_0.05_method1_sgd,4,2,Task-IL,78.10000000000001
relu_0.05_method1_sgd,4,3,Class-IL,85.95
relu_0.05_method1_sgd,4,3,Task-IL,85.95
relu_0.05_method1_sgd,4,avg,Class-IL,21.49
relu_0.05_method1_sgd,4,avg,Task-IL,71.41
relu_0.05_method1_sgd,5,0,Class-IL,0.0
relu_0.05_method1_sgd,5,0,Task-IL,67.55
relu_0.05_method1_sgd,5,1,Class-IL,0.0
relu_0.05_method1_sgd,5,1,Task-IL,63.55
relu_0.05_method1_sgd,5,2,Class-IL,0.0
relu_0.05_method1_sgd,5,2,Task-IL,66.5
relu_0.05_method1_sgd,5,3,Class-IL,0.0
relu_0.05_method1_sgd,5,3,Task-IL,80.25
relu_0.05_method1_sgd,5,4,Class-IL,92.60000000000001
relu_0.05_method1_sgd,5,4,Task-IL,92.60000000000001
relu_0.05_method1_sgd,5,avg,Class-IL,18.52
relu_0.05_method1_sgd,5,avg,Task-IL,74.09
relu_0.1_method2_sgd,1,0,Class-IL,92.35
relu_0.1_method2_sgd,1,0,Task-IL,92.35
relu_0.1_method2_sgd,1,avg,Class-IL,92.35
relu_0.1_method2_sgd,1,avg,Task-IL,92.35
relu_0.1_method2_sgd,2,0,Class-IL,0.0
relu_0.1_method2_sgd,2,0,Task-IL,62.35000000000001
relu_0.1_method2_sgd,2,1,Class-IL,80.75
relu_0.1_method2_sgd,2,1,Task-IL,80.75
relu_0.1_method2_sgd,2,avg,Class-IL,40.38
relu_0.1_method2_sgd,2,avg,Task-IL,71.55
relu_0.1_method2_sgd,3,0,Class-IL,0.0
relu_0.1_method2_sgd,3,0,Task-IL,55.900000000000006
relu_0.1_method2_sgd,3,1,Class-IL,0.0
relu_0.1_method2_sgd,3,1,Task-IL,60.199999999999996
relu_0.1_method2_sgd,3,2,Class-IL,87.45
relu_0.1_method2_sgd,3,2,Task-IL,87.45
relu_0.1_method2_sgd,3,avg,Class-IL,29.15
relu_0.1_method2_sgd,3,avg,Task-IL,67.85
relu_0.1_method2_sgd,4,0,Class-IL,0.0
relu_0.1_method2_sgd,4,0,Task-IL,63.05
relu_0.1_method2_sgd,4,1,Class-IL,0.0
relu_0.1_method2_sgd,4,1,Task-IL,57.15
relu_0.1_method2_sgd,4,2,Class-IL,0.0
relu_0.1_method2_sgd,4,2,Task-IL,74.45
relu_0.1_method2_sgd,4,3,Class-IL,87.85
relu_0.1_method2_sgd,4,3,Task-IL,87.85
relu_0.1_method2_sgd,4,avg,Class-IL,21.96
relu_0.1_method2_sgd,4,avg,Task-IL,70.62
relu_0.1_method2_sgd,5,0,Class-IL,0.0
relu_0.1_method2_sgd,5,0,Task-IL,69.35
relu_0.1_method2_sgd,5,1,Class-IL,0.0
relu_0.1_method2_sgd,5,1,Task-IL,58.75
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,66.14999999999999
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,60.050000000000004
relu_0.1_method2_sgd,5,4,Class-IL,93.05
relu_0.1_method2_sgd,5,4,Task-IL,93.05
relu_0.1_method2_sgd,5,avg,Class-IL,18.61
relu_0.1_method2_sgd,5,avg,Task-IL,69.47
relu_0.1_method1_sgd,1,0,Class-IL,92.35
relu_0.1_method1_sgd,1,0,Task-IL,92.35
relu_0.1_method1_sgd,1,avg,Class-IL,92.35
relu_0.1_method1_sgd,1,avg,Task-IL,92.35
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,62.35000000000001
relu_0.1_method1_sgd,2,1,Class-IL,80.75
relu_0.1_method1_sgd,2,1,Task-IL,80.75
relu_0.1_method1_sgd,2,avg,Class-IL,40.38
relu_0.1_method1_sgd,2,avg,Task-IL,71.55
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,53.2
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,59.4
relu_0.1_method1_sgd,3,2,Class-IL,87.75
relu_0.1_method1_sgd,3,2,Task-IL,87.75
relu_0.1_method1_sgd,3,avg,Class-IL,29.25
relu_0.1_method1_sgd,3,avg,Task-IL,66.78
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,67.30000000000001
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,57.15
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,75.05
relu_0.1_method1_sgd,4,3,Class-IL,87.5
relu_0.1_method1_sgd,4,3,Task-IL,87.5
relu_0.1_method1_sgd,4,avg,Class-IL,21.88
relu_0.1_method1_sgd,4,avg,Task-IL,71.75
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,67.45
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,57.4
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,69.85
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,80.30000000000001
relu_0.1_method1_sgd,5,4,Class-IL,90.8
relu_0.1_method1_sgd,5,4,Task-IL,90.8
relu_0.1_method1_sgd,5,avg,Class-IL,18.16
relu_0.1_method1_sgd,5,avg,Task-IL,73.16
