model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,50.0
relu_0.1_method2_adam,2,1,Class-IL,88.3
relu_0.1_method2_adam,2,1,Task-IL,88.3
relu_0.1_method2_adam,2,avg,Class-IL,44.15
relu_0.1_method2_adam,2,avg,Task-IL,69.15
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,50.0
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,36.1
relu_0.1_method2_adam,3,2,Class-IL,94.19999999999999
relu_0.1_method2_adam,3,2,Task-IL,94.19999999999999
relu_0.1_method2_adam,3,avg,Class-IL,31.4
relu_0.1_method2_adam,3,avg,Task-IL,60.1
relu_0.1_method2_adam,4,0,Class-IL,0.0
relu_0.1_method2_adam,4,0,Task-IL,50.0
relu_0.1_method2_adam,4,1,Class-IL,0.0
relu_0.1_method2_adam,4,1,Task-IL,56.99999999999999
relu_0.1_method2_adam,4,2,Class-IL,0.0
relu_0.1_method2_adam,4,2,Task-IL,50.0
relu_0.1_method2_adam,4,3,Class-IL,96.55
relu_0.1_method2_adam,4,3,Task-IL,96.55
relu_0.1_method2_adam,4,avg,Class-IL,24.14
relu_0.1_method2_adam,4,avg,Task-IL,63.39
relu_0.1_method2_adam,5,0,Class-IL,0.0
relu_0.1_method2_adam,5,0,Task-IL,50.0
relu_0.1_method2_adam,5,1,Class-IL,0.0
relu_0.1_method2_adam,5,1,Task-IL,44.75
relu_0.1_method2_adam,5,2,Class-IL,0.0
relu_0.1_method2_adam,5,2,Task-IL,50.0
relu_0.1_method2_adam,5,3,Class-IL,0.0
relu_0.1_method2_adam,5,3,Task-IL,50.0
relu_0.1_method2_adam,5,4,Class-IL,96.15
relu_0.1_method2_adam,5,4,Task-IL,96.15
relu_0.1_method2_adam,5,avg,Class-IL,19.23
relu_0.1_method2_adam,5,avg,Task-IL,58.18
relu_0.05_method2_adam,1,0,Class-IL,98.0
relu_0.05_method2_adam,1,0,Task-IL,98.0
relu_0.05_method2_adam,1,avg,Class-IL,98.0
relu_0.05_method2_adam,1,avg,Task-IL,98.0
relu_0.05_method2_adam,2,0,Class-IL,0.0
relu_0.05_method2_adam,2,0,Task-IL,50.0
relu_0.05_method2_adam,2,1,Class-IL,88.8
relu_0.05_method2_adam,2,1,Task-IL,88.8
relu_0.05_method2_adam,2,avg,Class-IL,44.4
relu_0.05_method2_adam,2,avg,Task-IL,69.4
relu_0.05_method2_adam,3,0,Class-IL,0.0
relu_0.05_method2_adam,3,0,Task-IL,50.0
relu_0.05_method2_adam,3,1,Class-IL,0.0
relu_0.05_method2_adam,3,1,Task-IL,50.0
relu_0.05_method2_adam,3,2,Class-IL,94.05
relu_0.05_method2_adam,3,2,Task-IL,94.05
relu_0.05_method2_adam,3,avg,Class-IL,31.35
relu_0.05_method2_adam,3,avg,Task-IL,64.68
relu_0.05_method2_adam,4,0,Class-IL,0.0
relu_0.05_method2_adam,4,0,Task-IL,46.85
relu_0.05_method2_adam,4,1,Class-IL,0.0
relu_0.05_method2_adam,4,1,Task-IL,50.0
relu_0.05_method2_adam,4,2,Class-IL,0.0
relu_0.05_method2_adam,4,2,Task-IL,50.0
relu_0.05_method2_adam,4,3,Class-IL,96.75
relu_0.05_method2_adam,4,3,Task-IL,96.75
relu_0.05_method2_adam,4,avg,Class-IL,24.19
relu_0.05_method2_adam,4,avg,Task-IL,60.9
relu_0.05_method2_adam,5,0,Class-IL,0.0
relu_0.05_method2_adam,5,0,Task-IL,74.85000000000001
relu_0.05_method2_adam,5,1,Class-IL,0.0
relu_0.05_method2_adam,5,1,Task-IL,50.0
relu_0.05_method2_adam,5,2,Class-IL,0.0
relu_0.05_method2_adam,5,2,Task-IL,50.0
relu_0.05_method2_adam,5,3,Class-IL,0.0
relu_0.05_method2_adam,5,3,Task-IL,50.0
relu_0.05_method2_adam,5,4,Class-IL,95.89999999999999
relu_0.05_method2_adam,5,4,Task-IL,95.89999999999999
relu_0.05_method2_adam,5,avg,Class-IL,19.18
relu_0.05_method2_adam,5,avg,Task-IL,64.15
relu_0.025_method2_sgd,1,0,Class-IL,97.1
relu_0.025_method2_sgd,1,0,Task-IL,97.1
relu_0.025_method2_sgd,1,avg,Class-IL,97.1
relu_0.025_method2_sgd,1,avg,Task-IL,97.1
relu_0.025_method2_sgd,2,0,Class-IL,0.0
relu_0.025_method2_sgd,2,0,Task-IL,48.75
relu_0.025_method2_sgd,2,1,Class-IL,84.95
relu_0.025_method2_sgd,2,1,Task-IL,84.95
relu_0.025_method2_sgd,2,avg,Class-IL,42.48
relu_0.025_method2_sgd,2,avg,Task-IL,66.85
relu_0.025_method2_sgd,3,0,Class-IL,0.0
relu_0.025_method2_sgd,3,0,Task-IL,57.65
relu_0.025_method2_sgd,3,1,Class-IL,0.0
relu_0.025_method2_sgd,3,1,Task-IL,67.30000000000001
relu_0.025_method2_sgd,3,2,Class-IL,91.95
relu_0.025_method2_sgd,3,2,Task-IL,91.95
relu_0.025_method2_sgd,3,avg,Class-IL,30.65
relu_0.025_method2_sgd,3,avg,Task-IL,72.3
relu_0.025_method2_sgd,4,0,Class-IL,0.0
relu_0.025_method2_sgd,4,0,Task-IL,44.9
relu_0.025_method2_sgd,4,1,Class-IL,0.0
relu_0.025_method2_sgd,4,1,Task-IL,51.2
relu_0.025_method2_sgd,4,2,Class-IL,0.0
relu_0.025_method2_sgd,4,2,Task-IL,60.95
relu_0.025_method2_sgd,4,3,Class-IL,98.05
relu_0.025_method2_sgd,4,3,Task-IL,98.05
relu_0.025_method2_sgd,4,avg,Class-IL,24.51
relu_0.025_method2_sgd,4,avg,Task-IL,63.78
relu_0.025_method2_sgd,5,0,Class-IL,0.0
relu_0.025_method2_sgd,5,0,Task-IL,70.3
relu_0.025_method2_sgd,5,1,Class-IL,0.0
relu_0.025_method2_sgd,5,1,Task-IL,48.85
relu_0.025_method2_sgd,5,2,Class-IL,0.0
relu_0.025_method2_sgd,5,2,Task-IL,51.349999999999994
relu_0.025_method2_sgd,5,3,Class-IL,0.0
relu_0.025_method2_sgd,5,3,Task-IL,31.7
relu_0.025_method2_sgd,5,4,Class-IL,96.5
relu_0.025_method2_sgd,5,4,Task-IL,96.5
relu_0.025_method2_sgd,5,avg,Class-IL,19.3
relu_0.025_method2_sgd,5,avg,Task-IL,59.74
relu_0.05_method2_sgd,1,0,Class-IL,97.1
relu_0.05_method2_sgd,1,0,Task-IL,97.1
relu_0.05_method2_sgd,1,avg,Class-IL,97.1
relu_0.05_method2_sgd,1,avg,Task-IL,97.1
relu_0.05_method2_sgd,2,0,Class-IL,0.0
relu_0.05_method2_sgd,2,0,Task-IL,45.95
relu_0.05_method2_sgd,2,1,Class-IL,85.35000000000001
relu_0.05_method2_sgd,2,1,Task-IL,85.35000000000001
relu_0.05_method2_sgd,2,avg,Class-IL,42.68
relu_0.05_method2_sgd,2,avg,Task-IL,65.65
relu_0.05_method2_sgd,3,0,Class-IL,0.0
relu_0.05_method2_sgd,3,0,Task-IL,66.64999999999999
relu_0.05_method2_sgd,3,1,Class-IL,0.0
relu_0.05_method2_sgd,3,1,Task-IL,35.3
relu_0.05_method2_sgd,3,2,Class-IL,91.8
relu_0.05_method2_sgd,3,2,Task-IL,91.8
relu_0.05_method2_sgd,3,avg,Class-IL,30.6
relu_0.05_method2_sgd,3,avg,Task-IL,64.58
relu_0.05_method2_sgd,4,0,Class-IL,0.0
relu_0.05_method2_sgd,4,0,Task-IL,46.1
relu_0.05_method2_sgd,4,1,Class-IL,0.0
relu_0.05_method2_sgd,4,1,Task-IL,50.9
relu_0.05_method2_sgd,4,2,Class-IL,0.0
relu_0.05_method2_sgd,4,2,Task-IL,50.14999999999999
relu_0.05_method2_sgd,4,3,Class-IL,97.8
relu_0.05_method2_sgd,4,3,Task-IL,97.8
relu_0.05_method2_sgd,4,avg,Class-IL,24.45
relu_0.05_method2_sgd,4,avg,Task-IL,61.24
relu_0.05_method2_sgd,5,0,Class-IL,0.0
relu_0.05_method2_sgd,5,0,Task-IL,73.45
relu_0.05_method2_sgd,5,1,Class-IL,0.0
relu_0.05_method2_sgd,5,1,Task-IL,53.849999999999994
relu_0.05_method2_sgd,5,2,Class-IL,0.0
relu_0.05_method2_sgd,5,2,Task-IL,50.0
relu_0.05_method2_sgd,5,3,Class-IL,0.0
relu_0.05_method2_sgd,5,3,Task-IL,41.4
relu_0.05_method2_sgd,5,4,Class-IL,96.45
relu_0.05_method2_sgd,5,4,Task-IL,96.45
relu_0.05_method2_sgd,5,avg,Class-IL,19.29
relu_0.05_method2_sgd,5,avg,Task-IL,63.03
