model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_ours_adam,1,0,Task-IL,94.95
relu_0.1_ours_adam,1,avg,Class-IL,94.95
relu_0.1_ours_adam,1,avg,Task-IL,94.95
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,50.0
relu_0.1_ours_adam,2,1,Class-IL,87.2
relu_0.1_ours_adam,2,1,Task-IL,87.2
relu_0.1_ours_adam,2,avg,Class-IL,43.6
relu_0.1_ours_adam,2,avg,Task-IL,68.6
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,50.0
relu_0.1_ours_adam,3,1,Class-IL,0.0
relu_0.1_ours_adam,3,1,Task-IL,50.0
relu_0.1_ours_adam,3,2,Class-IL,88.05
relu_0.1_ours_adam,3,2,Task-IL,88.05
relu_0.1_ours_adam,3,avg,Class-IL,29.35
relu_0.1_ours_adam,3,avg,Task-IL,62.68
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,47.8
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,50.0
relu_0.1_ours_adam,4,2,Class-IL,0.0
relu_0.1_ours_adam,4,2,Task-IL,50.0
relu_0.1_ours_adam,4,3,Class-IL,97.0
relu_0.1_ours_adam,4,3,Task-IL,97.0
relu_0.1_ours_adam,4,avg,Class-IL,24.25
relu_0.1_ours_adam,4,avg,Task-IL,61.2
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,23.1
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,45.300000000000004
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,48.15
relu_0.1_ours_adam,5,3,Class-IL,0.0
relu_0.1_ours_adam,5,3,Task-IL,26.650000000000002
relu_0.1_ours_adam,5,4,Class-IL,95.85000000000001
relu_0.1_ours_adam,5,4,Task-IL,95.85000000000001
relu_0.1_ours_adam,5,avg,Class-IL,19.17
relu_0.1_ours_adam,5,avg,Task-IL,47.81
relu_0.1_ghada_sgd,1,0,Class-IL,93.10000000000001
relu_0.1_ghada_sgd,1,0,Task-IL,93.10000000000001
relu_0.1_ghada_sgd,1,avg,Class-IL,93.1
relu_0.1_ghada_sgd,1,avg,Task-IL,93.1
relu_0.1_ghada_sgd,2,0,Class-IL,0.0
relu_0.1_ghada_sgd,2,0,Task-IL,53.849999999999994
relu_0.1_ghada_sgd,2,1,Class-IL,81.6
relu_0.1_ghada_sgd,2,1,Task-IL,81.6
relu_0.1_ghada_sgd,2,avg,Class-IL,40.8
relu_0.1_ghada_sgd,2,avg,Task-IL,67.72
relu_0.1_ghada_sgd,3,0,Class-IL,0.0
relu_0.1_ghada_sgd,3,0,Task-IL,61.35
relu_0.1_ghada_sgd,3,1,Class-IL,0.0
relu_0.1_ghada_sgd,3,1,Task-IL,49.2
relu_0.1_ghada_sgd,3,2,Class-IL,81.89999999999999
relu_0.1_ghada_sgd,3,2,Task-IL,81.89999999999999
relu_0.1_ghada_sgd,3,avg,Class-IL,27.3
relu_0.1_ghada_sgd,3,avg,Task-IL,64.15
relu_0.1_ghada_sgd,4,0,Class-IL,0.0
relu_0.1_ghada_sgd,4,0,Task-IL,50.7
relu_0.1_ghada_sgd,4,1,Class-IL,0.0
relu_0.1_ghada_sgd,4,1,Task-IL,47.55
relu_0.1_ghada_sgd,4,2,Class-IL,0.0
relu_0.1_ghada_sgd,4,2,Task-IL,58.25
relu_0.1_ghada_sgd,4,3,Class-IL,92.7
relu_0.1_ghada_sgd,4,3,Task-IL,92.7
relu_0.1_ghada_sgd,4,avg,Class-IL,23.18
relu_0.1_ghada_sgd,4,avg,Task-IL,62.3
relu_0.1_ghada_sgd,5,0,Class-IL,0.0
relu_0.1_ghada_sgd,5,0,Task-IL,68.30000000000001
relu_0.1_ghada_sgd,5,1,Class-IL,0.0
relu_0.1_ghada_sgd,5,1,Task-IL,49.5
relu_0.1_ghada_sgd,5,2,Class-IL,0.0
relu_0.1_ghada_sgd,5,2,Task-IL,49.95
relu_0.1_ghada_sgd,5,3,Class-IL,0.0
relu_0.1_ghada_sgd,5,3,Task-IL,48.05
relu_0.1_ghada_sgd,5,4,Class-IL,73.25
relu_0.1_ghada_sgd,5,4,Task-IL,73.25
relu_0.1_ghada_sgd,5,avg,Class-IL,14.65
relu_0.1_ghada_sgd,5,avg,Task-IL,57.81
relu_0.2_ghada_sgd,1,0,Class-IL,93.10000000000001
relu_0.2_ghada_sgd,1,0,Task-IL,93.10000000000001
relu_0.2_ghada_sgd,1,avg,Class-IL,93.1
relu_0.2_ghada_sgd,1,avg,Task-IL,93.1
relu_0.2_ghada_sgd,2,0,Class-IL,0.0
relu_0.2_ghada_sgd,2,0,Task-IL,55.75
relu_0.2_ghada_sgd,2,1,Class-IL,81.65
relu_0.2_ghada_sgd,2,1,Task-IL,81.65
relu_0.2_ghada_sgd,2,avg,Class-IL,40.83
relu_0.2_ghada_sgd,2,avg,Task-IL,68.7
relu_0.2_ghada_sgd,3,0,Class-IL,0.0
relu_0.2_ghada_sgd,3,0,Task-IL,68.2
relu_0.2_ghada_sgd,3,1,Class-IL,0.0
relu_0.2_ghada_sgd,3,1,Task-IL,48.9
relu_0.2_ghada_sgd,3,2,Class-IL,79.95
relu_0.2_ghada_sgd,3,2,Task-IL,79.95
relu_0.2_ghada_sgd,3,avg,Class-IL,26.65
relu_0.2_ghada_sgd,3,avg,Task-IL,65.68
relu_0.2_ghada_sgd,4,0,Class-IL,0.0
relu_0.2_ghada_sgd,4,0,Task-IL,50.55
relu_0.2_ghada_sgd,4,1,Class-IL,0.0
relu_0.2_ghada_sgd,4,1,Task-IL,47.55
relu_0.2_ghada_sgd,4,2,Class-IL,0.0
relu_0.2_ghada_sgd,4,2,Task-IL,52.75
relu_0.2_ghada_sgd,4,3,Class-IL,94.75
relu_0.2_ghada_sgd,4,3,Task-IL,94.75
relu_0.2_ghada_sgd,4,avg,Class-IL,23.69
relu_0.2_ghada_sgd,4,avg,Task-IL,61.4
relu_0.2_ghada_sgd,5,0,Class-IL,0.0
relu_0.2_ghada_sgd,5,0,Task-IL,57.65
relu_0.2_ghada_sgd,5,1,Class-IL,0.0
relu_0.2_ghada_sgd,5,1,Task-IL,45.6
relu_0.2_ghada_sgd,5,2,Class-IL,0.0
relu_0.2_ghada_sgd,5,2,Task-IL,45.9
relu_0.2_ghada_sgd,5,3,Class-IL,0.0
relu_0.2_ghada_sgd,5,3,Task-IL,63.849999999999994
relu_0.2_ghada_sgd,5,4,Class-IL,75.6
relu_0.2_ghada_sgd,5,4,Task-IL,75.6
relu_0.2_ghada_sgd,5,avg,Class-IL,15.12
relu_0.2_ghada_sgd,5,avg,Task-IL,57.72
relu_0.1_ours_sgd,1,0,Class-IL,93.10000000000001
relu_0.1_ours_sgd,1,0,Task-IL,93.10000000000001
relu_0.1_ours_sgd,1,avg,Class-IL,93.1
relu_0.1_ours_sgd,1,avg,Task-IL,93.1
relu_0.1_ours_sgd,2,0,Class-IL,0.0
relu_0.1_ours_sgd,2,0,Task-IL,54.1
relu_0.1_ours_sgd,2,1,Class-IL,82.19999999999999
relu_0.1_ours_sgd,2,1,Task-IL,82.19999999999999
relu_0.1_ours_sgd,2,avg,Class-IL,41.1
relu_0.1_ours_sgd,2,avg,Task-IL,68.15
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,55.900000000000006
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,48.5
relu_0.1_ours_sgd,3,2,Class-IL,84.35000000000001
relu_0.1_ours_sgd,3,2,Task-IL,84.35000000000001
relu_0.1_ours_sgd,3,avg,Class-IL,28.12
relu_0.1_ours_sgd,3,avg,Task-IL,62.92
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,54.75
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,50.3
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,60.0
relu_0.1_ours_sgd,4,3,Class-IL,95.19999999999999
relu_0.1_ours_sgd,4,3,Task-IL,95.19999999999999
relu_0.1_ours_sgd,4,avg,Class-IL,23.8
relu_0.1_ours_sgd,4,avg,Task-IL,65.06
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,49.4
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,45.85
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,54.300000000000004
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,61.5
relu_0.1_ours_sgd,5,4,Class-IL,79.60000000000001
relu_0.1_ours_sgd,5,4,Task-IL,79.60000000000001
relu_0.1_ours_sgd,5,avg,Class-IL,15.92
relu_0.1_ours_sgd,5,avg,Task-IL,58.13
relu_0.3_ghada_sgd,1,0,Class-IL,93.10000000000001
relu_0.3_ghada_sgd,1,0,Task-IL,93.10000000000001
relu_0.3_ghada_sgd,1,avg,Class-IL,93.1
relu_0.3_ghada_sgd,1,avg,Task-IL,93.1
relu_0.3_ghada_sgd,2,0,Class-IL,0.0
relu_0.3_ghada_sgd,2,0,Task-IL,54.75
relu_0.3_ghada_sgd,2,1,Class-IL,81.05
relu_0.3_ghada_sgd,2,1,Task-IL,81.05
relu_0.3_ghada_sgd,2,avg,Class-IL,40.52
relu_0.3_ghada_sgd,2,avg,Task-IL,67.9
relu_0.3_ghada_sgd,3,0,Class-IL,0.0
relu_0.3_ghada_sgd,3,0,Task-IL,52.6
relu_0.3_ghada_sgd,3,1,Class-IL,0.0
relu_0.3_ghada_sgd,3,1,Task-IL,48.0
relu_0.3_ghada_sgd,3,2,Class-IL,80.75
relu_0.3_ghada_sgd,3,2,Task-IL,80.75
relu_0.3_ghada_sgd,3,avg,Class-IL,26.92
relu_0.3_ghada_sgd,3,avg,Task-IL,60.45
relu_0.3_ghada_sgd,4,0,Class-IL,0.0
relu_0.3_ghada_sgd,4,0,Task-IL,53.1
relu_0.3_ghada_sgd,4,1,Class-IL,0.0
relu_0.3_ghada_sgd,4,1,Task-IL,48.949999999999996
relu_0.3_ghada_sgd,4,2,Class-IL,0.0
relu_0.3_ghada_sgd,4,2,Task-IL,52.849999999999994
relu_0.3_ghada_sgd,4,3,Class-IL,93.0
relu_0.3_ghada_sgd,4,3,Task-IL,93.0
relu_0.3_ghada_sgd,4,avg,Class-IL,23.25
relu_0.3_ghada_sgd,4,avg,Task-IL,61.97
relu_0.3_ghada_sgd,5,0,Class-IL,0.0
relu_0.3_ghada_sgd,5,0,Task-IL,73.4
relu_0.3_ghada_sgd,5,1,Class-IL,0.0
relu_0.3_ghada_sgd,5,1,Task-IL,39.75
relu_0.3_ghada_sgd,5,2,Class-IL,0.0
relu_0.3_ghada_sgd,5,2,Task-IL,55.85
relu_0.3_ghada_sgd,5,3,Class-IL,0.0
relu_0.3_ghada_sgd,5,3,Task-IL,53.5
relu_0.3_ghada_sgd,5,4,Class-IL,79.65
relu_0.3_ghada_sgd,5,4,Task-IL,79.65
relu_0.3_ghada_sgd,5,avg,Class-IL,15.93
relu_0.3_ghada_sgd,5,avg,Task-IL,60.43
relu_0.3_ours_sgd,1,0,Class-IL,93.10000000000001
relu_0.3_ours_sgd,1,0,Task-IL,93.10000000000001
relu_0.3_ours_sgd,1,avg,Class-IL,93.1
relu_0.3_ours_sgd,1,avg,Task-IL,93.1
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,54.1
relu_0.3_ours_sgd,2,1,Class-IL,82.19999999999999
relu_0.3_ours_sgd,2,1,Task-IL,82.19999999999999
relu_0.3_ours_sgd,2,avg,Class-IL,41.1
relu_0.3_ours_sgd,2,avg,Task-IL,68.15
relu_0.3_ours_sgd,3,0,Class-IL,0.0
relu_0.3_ours_sgd,3,0,Task-IL,55.900000000000006
relu_0.3_ours_sgd,3,1,Class-IL,0.0
relu_0.3_ours_sgd,3,1,Task-IL,48.5
relu_0.3_ours_sgd,3,2,Class-IL,84.35000000000001
relu_0.3_ours_sgd,3,2,Task-IL,84.35000000000001
relu_0.3_ours_sgd,3,avg,Class-IL,28.12
relu_0.3_ours_sgd,3,avg,Task-IL,62.92
relu_0.3_ours_sgd,4,0,Class-IL,0.0
relu_0.3_ours_sgd,4,0,Task-IL,54.75
relu_0.3_ours_sgd,4,1,Class-IL,0.0
relu_0.3_ours_sgd,4,1,Task-IL,50.3
relu_0.3_ours_sgd,4,2,Class-IL,0.0
relu_0.3_ours_sgd,4,2,Task-IL,60.0
relu_0.3_ours_sgd,4,3,Class-IL,95.19999999999999
relu_0.3_ours_sgd,4,3,Task-IL,95.19999999999999
relu_0.3_ours_sgd,4,avg,Class-IL,23.8
relu_0.3_ours_sgd,4,avg,Task-IL,65.06
relu_0.3_ours_sgd,5,0,Class-IL,0.0
relu_0.3_ours_sgd,5,0,Task-IL,47.65
relu_0.3_ours_sgd,5,1,Class-IL,0.0
relu_0.3_ours_sgd,5,1,Task-IL,47.099999999999994
relu_0.3_ours_sgd,5,2,Class-IL,0.0
relu_0.3_ours_sgd,5,2,Task-IL,51.449999999999996
relu_0.3_ours_sgd,5,3,Class-IL,0.0
relu_0.3_ours_sgd,5,3,Task-IL,55.60000000000001
relu_0.3_ours_sgd,5,4,Class-IL,75.94999999999999
relu_0.3_ours_sgd,5,4,Task-IL,75.94999999999999
relu_0.3_ours_sgd,5,avg,Class-IL,15.19
relu_0.3_ours_sgd,5,avg,Task-IL,55.55
relu_0.2_ours_sgd,1,0,Class-IL,93.10000000000001
relu_0.2_ours_sgd,1,0,Task-IL,93.10000000000001
relu_0.2_ours_sgd,1,avg,Class-IL,93.1
relu_0.2_ours_sgd,1,avg,Task-IL,93.1
relu_0.2_ours_sgd,2,0,Class-IL,0.0
relu_0.2_ours_sgd,2,0,Task-IL,54.300000000000004
relu_0.2_ours_sgd,2,1,Class-IL,82.1
relu_0.2_ours_sgd,2,1,Task-IL,82.1
relu_0.2_ours_sgd,2,avg,Class-IL,41.05
relu_0.2_ours_sgd,2,avg,Task-IL,68.2
relu_0.2_ours_sgd,3,0,Class-IL,0.0
relu_0.2_ours_sgd,3,0,Task-IL,58.599999999999994
relu_0.2_ours_sgd,3,1,Class-IL,0.0
relu_0.2_ours_sgd,3,1,Task-IL,48.699999999999996
relu_0.2_ours_sgd,3,2,Class-IL,78.3
relu_0.2_ours_sgd,3,2,Task-IL,78.3
relu_0.2_ours_sgd,3,avg,Class-IL,26.1
relu_0.2_ours_sgd,3,avg,Task-IL,61.87
relu_0.2_ours_sgd,4,0,Class-IL,0.0
relu_0.2_ours_sgd,4,0,Task-IL,50.4
relu_0.2_ours_sgd,4,1,Class-IL,0.0
relu_0.2_ours_sgd,4,1,Task-IL,49.6
relu_0.2_ours_sgd,4,2,Class-IL,0.0
relu_0.2_ours_sgd,4,2,Task-IL,59.099999999999994
relu_0.2_ours_sgd,4,3,Class-IL,94.89999999999999
relu_0.2_ours_sgd,4,3,Task-IL,94.89999999999999
relu_0.2_ours_sgd,4,avg,Class-IL,23.72
relu_0.2_ours_sgd,4,avg,Task-IL,63.5
relu_0.2_ours_sgd,5,0,Class-IL,0.0
relu_0.2_ours_sgd,5,0,Task-IL,70.15
relu_0.2_ours_sgd,5,1,Class-IL,0.0
relu_0.2_ours_sgd,5,1,Task-IL,53.400000000000006
relu_0.2_ours_sgd,5,2,Class-IL,0.0
relu_0.2_ours_sgd,5,2,Task-IL,53.0
relu_0.2_ours_sgd,5,3,Class-IL,0.0
relu_0.2_ours_sgd,5,3,Task-IL,55.05
relu_0.2_ours_sgd,5,4,Class-IL,88.2
relu_0.2_ours_sgd,5,4,Task-IL,88.2
relu_0.2_ours_sgd,5,avg,Class-IL,17.64
relu_0.2_ours_sgd,5,avg,Task-IL,63.96
relu_0.3_ghada_adam,1,0,Class-IL,94.95
relu_0.3_ghada_adam,1,0,Task-IL,94.95
relu_0.3_ghada_adam,1,avg,Class-IL,94.95
relu_0.3_ghada_adam,1,avg,Task-IL,94.95
relu_0.3_ghada_adam,2,0,Class-IL,0.0
relu_0.3_ghada_adam,2,0,Task-IL,46.2
relu_0.3_ghada_adam,2,1,Class-IL,87.0
relu_0.3_ghada_adam,2,1,Task-IL,87.0
relu_0.3_ghada_adam,2,avg,Class-IL,43.5
relu_0.3_ghada_adam,2,avg,Task-IL,66.6
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,40.2
relu_0.3_ghada_adam,3,1,Class-IL,0.0
relu_0.3_ghada_adam,3,1,Task-IL,50.0
relu_0.3_ghada_adam,3,2,Class-IL,90.9
relu_0.3_ghada_adam,3,2,Task-IL,90.9
relu_0.3_ghada_adam,3,avg,Class-IL,30.3
relu_0.3_ghada_adam,3,avg,Task-IL,60.37
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,44.4
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,50.0
relu_0.3_ghada_adam,4,2,Class-IL,0.0
relu_0.3_ghada_adam,4,2,Task-IL,50.0
relu_0.3_ghada_adam,4,3,Class-IL,97.1
relu_0.3_ghada_adam,4,3,Task-IL,97.1
relu_0.3_ghada_adam,4,avg,Class-IL,24.28
relu_0.3_ghada_adam,4,avg,Task-IL,60.38
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,68.05
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,49.55
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,54.35
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,58.4
relu_0.3_ghada_adam,5,4,Class-IL,96.39999999999999
relu_0.3_ghada_adam,5,4,Task-IL,96.39999999999999
relu_0.3_ghada_adam,5,avg,Class-IL,19.28
relu_0.3_ghada_adam,5,avg,Task-IL,65.35
relu_0.2_ours_adam,1,0,Class-IL,94.95
relu_0.2_ours_adam,1,0,Task-IL,94.95
relu_0.2_ours_adam,1,avg,Class-IL,94.95
relu_0.2_ours_adam,1,avg,Task-IL,94.95
relu_0.2_ours_adam,2,0,Class-IL,0.0
relu_0.2_ours_adam,2,0,Task-IL,50.0
relu_0.2_ours_adam,2,1,Class-IL,87.2
relu_0.2_ours_adam,2,1,Task-IL,87.2
relu_0.2_ours_adam,2,avg,Class-IL,43.6
relu_0.2_ours_adam,2,avg,Task-IL,68.6
relu_0.2_ours_adam,3,0,Class-IL,0.0
relu_0.2_ours_adam,3,0,Task-IL,50.0
relu_0.2_ours_adam,3,1,Class-IL,0.0
relu_0.2_ours_adam,3,1,Task-IL,50.0
relu_0.2_ours_adam,3,2,Class-IL,88.05
relu_0.2_ours_adam,3,2,Task-IL,88.05
relu_0.2_ours_adam,3,avg,Class-IL,29.35
relu_0.2_ours_adam,3,avg,Task-IL,62.68
relu_0.2_ours_adam,4,0,Class-IL,0.0
relu_0.2_ours_adam,4,0,Task-IL,48.8
relu_0.2_ours_adam,4,1,Class-IL,0.0
relu_0.2_ours_adam,4,1,Task-IL,50.0
relu_0.2_ours_adam,4,2,Class-IL,0.0
relu_0.2_ours_adam,4,2,Task-IL,51.0
relu_0.2_ours_adam,4,3,Class-IL,97.39999999999999
relu_0.2_ours_adam,4,3,Task-IL,97.39999999999999
relu_0.2_ours_adam,4,avg,Class-IL,24.35
relu_0.2_ours_adam,4,avg,Task-IL,61.8
relu_0.2_ours_adam,5,0,Class-IL,0.0
relu_0.2_ours_adam,5,0,Task-IL,51.6
relu_0.2_ours_adam,5,1,Class-IL,0.0
relu_0.2_ours_adam,5,1,Task-IL,56.25
relu_0.2_ours_adam,5,2,Class-IL,0.0
relu_0.2_ours_adam,5,2,Task-IL,58.5
relu_0.2_ours_adam,5,3,Class-IL,0.0
relu_0.2_ours_adam,5,3,Task-IL,50.0
relu_0.2_ours_adam,5,4,Class-IL,96.2
relu_0.2_ours_adam,5,4,Task-IL,96.2
relu_0.2_ours_adam,5,avg,Class-IL,19.24
relu_0.2_ours_adam,5,avg,Task-IL,62.51
relu_0.3_ours_adam,1,0,Class-IL,94.95
relu_0.3_ours_adam,1,0,Task-IL,94.95
relu_0.3_ours_adam,1,avg,Class-IL,94.95
