model,num_tasks_seen,task,metric_type,accuracy
relu_0.3_method1_sgd,5,3,Task-IL,56.39999999999999
relu_0.3_method1_sgd,5,4,Class-IL,96.25
relu_0.3_method1_sgd,5,4,Task-IL,96.25
relu_0.3_method1_sgd,5,avg,Class-IL,19.25
relu_0.3_method1_sgd,5,avg,Task-IL,58.43
relu_0.3_method2_sgd,1,0,Class-IL,97.0
relu_0.3_method2_sgd,1,0,Task-IL,97.0
relu_0.3_method2_sgd,1,avg,Class-IL,97.0
relu_0.3_method2_sgd,1,avg,Task-IL,97.0
relu_0.3_method2_sgd,2,0,Class-IL,0.0
relu_0.3_method2_sgd,2,0,Task-IL,64.3
relu_0.3_method2_sgd,2,1,Class-IL,87.4
relu_0.3_method2_sgd,2,1,Task-IL,87.4
relu_0.3_method2_sgd,2,avg,Class-IL,43.7
relu_0.3_method2_sgd,2,avg,Task-IL,75.85
relu_0.3_method2_sgd,3,0,Class-IL,0.0
relu_0.3_method2_sgd,3,0,Task-IL,35.35
relu_0.3_method2_sgd,3,1,Class-IL,0.0
relu_0.3_method2_sgd,3,1,Task-IL,63.949999999999996
relu_0.3_method2_sgd,3,2,Class-IL,92.80000000000001
relu_0.3_method2_sgd,3,2,Task-IL,92.80000000000001
relu_0.3_method2_sgd,3,avg,Class-IL,30.93
relu_0.3_method2_sgd,3,avg,Task-IL,64.03
relu_0.3_method2_sgd,4,0,Class-IL,0.0
relu_0.3_method2_sgd,4,0,Task-IL,34.949999999999996
relu_0.3_method2_sgd,4,1,Class-IL,0.0
relu_0.3_method2_sgd,4,1,Task-IL,43.95
relu_0.3_method2_sgd,4,2,Class-IL,0.0
relu_0.3_method2_sgd,4,2,Task-IL,58.25
relu_0.3_method2_sgd,4,3,Class-IL,98.5
relu_0.3_method2_sgd,4,3,Task-IL,98.5
relu_0.3_method2_sgd,4,avg,Class-IL,24.62
relu_0.3_method2_sgd,4,avg,Task-IL,58.91
relu_0.3_method2_sgd,5,0,Class-IL,0.0
relu_0.3_method2_sgd,5,0,Task-IL,48.8
relu_0.3_method2_sgd,5,1,Class-IL,0.0
relu_0.3_method2_sgd,5,1,Task-IL,41.199999999999996
relu_0.3_method2_sgd,5,2,Class-IL,0.0
relu_0.3_method2_sgd,5,2,Task-IL,53.75
relu_0.3_method2_sgd,5,3,Class-IL,0.0
relu_0.3_method2_sgd,5,3,Task-IL,50.05
relu_0.3_method2_sgd,5,4,Class-IL,96.0
relu_0.3_method2_sgd,5,4,Task-IL,96.0
relu_0.3_method2_sgd,5,avg,Class-IL,19.2
relu_0.3_method2_sgd,5,avg,Task-IL,57.96
relu_0.1_method2_sgd,1,0,Class-IL,97.0
relu_0.1_method2_sgd,1,0,Task-IL,97.0
relu_0.1_method2_sgd,1,avg,Class-IL,97.0
relu_0.1_method2_sgd,1,avg,Task-IL,97.0
relu_0.1_method2_sgd,2,0,Class-IL,0.0
relu_0.1_method2_sgd,2,0,Task-IL,63.9
relu_0.1_method2_sgd,2,1,Class-IL,87.05000000000001
relu_0.1_method2_sgd,2,1,Task-IL,87.05000000000001
relu_0.1_method2_sgd,2,avg,Class-IL,43.53
relu_0.1_method2_sgd,2,avg,Task-IL,75.48
relu_0.1_method2_sgd,3,0,Class-IL,0.0
relu_0.1_method2_sgd,3,0,Task-IL,76.2
relu_0.1_method2_sgd,3,1,Class-IL,0.0
relu_0.1_method2_sgd,3,1,Task-IL,70.7
relu_0.1_method2_sgd,3,2,Class-IL,93.10000000000001
relu_0.1_method2_sgd,3,2,Task-IL,93.10000000000001
relu_0.1_method2_sgd,3,avg,Class-IL,31.03
relu_0.1_method2_sgd,3,avg,Task-IL,80.0
relu_0.1_method2_sgd,4,0,Class-IL,0.0
relu_0.1_method2_sgd,4,0,Task-IL,49.8
relu_0.1_method2_sgd,4,1,Class-IL,0.0
relu_0.1_method2_sgd,4,1,Task-IL,48.5
relu_0.1_method2_sgd,4,2,Class-IL,0.0
relu_0.1_method2_sgd,4,2,Task-IL,46.0
relu_0.1_method2_sgd,4,3,Class-IL,98.0
relu_0.1_method2_sgd,4,3,Task-IL,98.0
relu_0.1_method2_sgd,4,avg,Class-IL,24.5
relu_0.1_method2_sgd,4,avg,Task-IL,60.58
relu_0.1_method2_sgd,5,0,Class-IL,0.0
relu_0.1_method2_sgd,5,0,Task-IL,28.499999999999996
relu_0.1_method2_sgd,5,1,Class-IL,0.0
relu_0.1_method2_sgd,5,1,Task-IL,45.95
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,45.6
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,37.25
relu_0.1_method2_sgd,5,4,Class-IL,97.25
relu_0.1_method2_sgd,5,4,Task-IL,97.25
relu_0.1_method2_sgd,5,avg,Class-IL,19.45
relu_0.1_method2_sgd,5,avg,Task-IL,50.91
relu_0.2_method2_adam,1,0,Class-IL,96.85000000000001
relu_0.2_method2_adam,1,0,Task-IL,96.85000000000001
relu_0.2_method2_adam,1,avg,Class-IL,96.85
relu_0.2_method2_adam,1,avg,Task-IL,96.85
relu_0.2_method2_adam,2,0,Class-IL,0.0
relu_0.2_method2_adam,2,0,Task-IL,63.849999999999994
relu_0.2_method2_adam,2,1,Class-IL,88.1
relu_0.2_method2_adam,2,1,Task-IL,88.1
relu_0.2_method2_adam,2,avg,Class-IL,44.05
relu_0.2_method2_adam,2,avg,Task-IL,75.97
relu_0.2_method2_adam,3,0,Class-IL,0.0
relu_0.2_method2_adam,3,0,Task-IL,45.2
relu_0.2_method2_adam,3,1,Class-IL,0.0
relu_0.2_method2_adam,3,1,Task-IL,58.699999999999996
relu_0.2_method2_adam,3,2,Class-IL,79.95
relu_0.2_method2_adam,3,2,Task-IL,79.95
relu_0.2_method2_adam,3,avg,Class-IL,26.65
relu_0.2_method2_adam,3,avg,Task-IL,61.28
relu_0.2_method2_adam,4,0,Class-IL,0.0
relu_0.2_method2_adam,4,0,Task-IL,56.39999999999999
relu_0.2_method2_adam,4,1,Class-IL,0.0
relu_0.2_method2_adam,4,1,Task-IL,50.7
relu_0.2_method2_adam,4,2,Class-IL,0.0
relu_0.2_method2_adam,4,2,Task-IL,44.2
relu_0.2_method2_adam,4,3,Class-IL,75.9
relu_0.2_method2_adam,4,3,Task-IL,75.9
relu_0.2_method2_adam,4,avg,Class-IL,18.98
relu_0.2_method2_adam,4,avg,Task-IL,56.8
relu_0.2_method2_adam,5,0,Class-IL,0.0
relu_0.2_method2_adam,5,0,Task-IL,41.949999999999996
relu_0.2_method2_adam,5,1,Class-IL,0.0
relu_0.2_method2_adam,5,1,Task-IL,76.9
relu_0.2_method2_adam,5,2,Class-IL,0.0
relu_0.2_method2_adam,5,2,Task-IL,40.45
relu_0.2_method2_adam,5,3,Class-IL,0.0
relu_0.2_method2_adam,5,3,Task-IL,45.0
relu_0.2_method2_adam,5,4,Class-IL,85.55
relu_0.2_method2_adam,5,4,Task-IL,85.55
relu_0.2_method2_adam,5,avg,Class-IL,17.11
relu_0.2_method2_adam,5,avg,Task-IL,57.97
relu_0.1_method2_adam,1,0,Class-IL,96.85000000000001
relu_0.1_method2_adam,1,0,Task-IL,96.85000000000001
relu_0.1_method2_adam,1,avg,Class-IL,96.85
relu_0.1_method2_adam,1,avg,Task-IL,96.85
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,63.849999999999994
relu_0.1_method2_adam,2,1,Class-IL,88.1
relu_0.1_method2_adam,2,1,Task-IL,88.1
relu_0.1_method2_adam,2,avg,Class-IL,44.05
relu_0.1_method2_adam,2,avg,Task-IL,75.97
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,44.7
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,69.3
relu_0.1_method2_adam,3,2,Class-IL,79.95
relu_0.1_method2_adam,3,2,Task-IL,79.95
relu_0.1_method2_adam,3,avg,Class-IL,26.65
relu_0.1_method2_adam,3,avg,Task-IL,64.65
relu_0.1_method2_adam,4,0,Class-IL,0.0
relu_0.1_method2_adam,4,0,Task-IL,54.449999999999996
relu_0.1_method2_adam,4,1,Class-IL,0.0
relu_0.1_method2_adam,4,1,Task-IL,60.25
relu_0.1_method2_adam,4,2,Class-IL,0.0
relu_0.1_method2_adam,4,2,Task-IL,51.24999999999999
relu_0.1_method2_adam,4,3,Class-IL,76.75
relu_0.1_method2_adam,4,3,Task-IL,76.75
relu_0.1_method2_adam,4,avg,Class-IL,19.19
relu_0.1_method2_adam,4,avg,Task-IL,60.68
relu_0.1_method2_adam,5,0,Class-IL,0.0
relu_0.1_method2_adam,5,0,Task-IL,31.900000000000002
relu_0.1_method2_adam,5,1,Class-IL,0.0
relu_0.1_method2_adam,5,1,Task-IL,73.15
relu_0.1_method2_adam,5,2,Class-IL,0.0
relu_0.1_method2_adam,5,2,Task-IL,48.5
relu_0.1_method2_adam,5,3,Class-IL,0.0
relu_0.1_method2_adam,5,3,Task-IL,43.85
relu_0.1_method2_adam,5,4,Class-IL,86.1
relu_0.1_method2_adam,5,4,Task-IL,86.1
relu_0.1_method2_adam,5,avg,Class-IL,17.22
relu_0.1_method2_adam,5,avg,Task-IL,56.7
relu_0.2_method1_sgd,1,0,Class-IL,97.0
relu_0.2_method1_sgd,1,0,Task-IL,97.0
relu_0.2_method1_sgd,1,avg,Class-IL,97.0
relu_0.2_method1_sgd,1,avg,Task-IL,97.0
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,38.4
relu_0.2_method1_sgd,2,1,Class-IL,88.5
relu_0.2_method1_sgd,2,1,Task-IL,88.5
relu_0.2_method1_sgd,2,avg,Class-IL,44.25
relu_0.2_method1_sgd,2,avg,Task-IL,63.45
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,62.1
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,48.25
relu_0.2_method1_sgd,3,2,Class-IL,94.25
relu_0.2_method1_sgd,3,2,Task-IL,94.25
relu_0.2_method1_sgd,3,avg,Class-IL,31.42
relu_0.2_method1_sgd,3,avg,Task-IL,68.2
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,51.349999999999994
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,43.55
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,42.5
relu_0.2_method1_sgd,4,3,Class-IL,97.45
relu_0.2_method1_sgd,4,3,Task-IL,97.45
relu_0.2_method1_sgd,4,avg,Class-IL,24.36
relu_0.2_method1_sgd,4,avg,Task-IL,58.71
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,58.15
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,48.8
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,51.800000000000004
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,46.35
relu_0.2_method1_sgd,5,4,Class-IL,94.89999999999999
relu_0.2_method1_sgd,5,4,Task-IL,94.89999999999999
relu_0.2_method1_sgd,5,avg,Class-IL,18.98
relu_0.2_method1_sgd,5,avg,Task-IL,60.0
01_baseline_sgd_relu,1,0,Class-IL,97.0
01_baseline_sgd_relu,1,0,Task-IL,97.0
01_baseline_sgd_relu,1,avg,Class-IL,97.0
01_baseline_sgd_relu,1,avg,Task-IL,97.0
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,63.9
01_baseline_sgd_relu,2,1,Class-IL,87.05000000000001
01_baseline_sgd_relu,2,1,Task-IL,87.05000000000001
01_baseline_sgd_relu,2,avg,Class-IL,43.53
01_baseline_sgd_relu,2,avg,Task-IL,75.48
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,76.2
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,70.7
01_baseline_sgd_relu,3,2,Class-IL,93.10000000000001
01_baseline_sgd_relu,3,2,Task-IL,93.10000000000001
01_baseline_sgd_relu,3,avg,Class-IL,31.03
01_baseline_sgd_relu,3,avg,Task-IL,80.0
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,60.4
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.800000000000004
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.650000000000006
01_baseline_sgd_relu,4,3,Class-IL,98.0
01_baseline_sgd_relu,4,3,Task-IL,98.0
01_baseline_sgd_relu,4,avg,Class-IL,24.5
01_baseline_sgd_relu,4,avg,Task-IL,68.21
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,23.200000000000003
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,46.85
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,53.6
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,64.85
01_baseline_sgd_relu,5,4,Class-IL,96.25
01_baseline_sgd_relu,5,4,Task-IL,96.25
01_baseline_sgd_relu,5,avg,Class-IL,19.25
01_baseline_sgd_relu,5,avg,Task-IL,56.95
relu_0.1_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.1_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.1_method1_adam,1,avg,Class-IL,96.85
relu_0.1_method1_adam,1,avg,Task-IL,96.85
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,63.849999999999994
relu_0.1_method1_adam,2,1,Class-IL,88.1
relu_0.1_method1_adam,2,1,Task-IL,88.1
relu_0.1_method1_adam,2,avg,Class-IL,44.05
relu_0.1_method1_adam,2,avg,Task-IL,75.97
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,44.7
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,69.3
relu_0.1_method1_adam,3,2,Class-IL,79.95
relu_0.1_method1_adam,3,2,Task-IL,79.95
relu_0.1_method1_adam,3,avg,Class-IL,26.65
relu_0.1_method1_adam,3,avg,Task-IL,64.65
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,54.449999999999996
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,60.25
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,51.24999999999999
relu_0.1_method1_adam,4,3,Class-IL,76.75
relu_0.1_method1_adam,4,3,Task-IL,76.75
relu_0.1_method1_adam,4,avg,Class-IL,19.19
relu_0.1_method1_adam,4,avg,Task-IL,60.68
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,31.900000000000002
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,73.15
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,48.5
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,43.85
relu_0.1_method1_adam,5,4,Class-IL,86.1
relu_0.1_method1_adam,5,4,Task-IL,86.1
relu_0.1_method1_adam,5,avg,Class-IL,17.22
relu_0.1_method1_adam,5,avg,Task-IL,56.7
relu_0.1_method1_sgd,1,0,Class-IL,97.0
relu_0.1_method1_sgd,1,0,Task-IL,97.0
relu_0.1_method1_sgd,1,avg,Class-IL,97.0
relu_0.1_method1_sgd,1,avg,Task-IL,97.0
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,63.9
relu_0.1_method1_sgd,2,1,Class-IL,87.05000000000001
relu_0.1_method1_sgd,2,1,Task-IL,87.05000000000001
relu_0.1_method1_sgd,2,avg,Class-IL,43.53
relu_0.1_method1_sgd,2,avg,Task-IL,75.48
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,76.2
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,70.7
relu_0.1_method1_sgd,3,2,Class-IL,93.10000000000001
relu_0.1_method1_sgd,3,2,Task-IL,93.10000000000001
relu_0.1_method1_sgd,3,avg,Class-IL,31.03
relu_0.1_method1_sgd,3,avg,Task-IL,80.0
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,49.8
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,48.5
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,46.0
relu_0.1_method1_sgd,4,3,Class-IL,98.0
relu_0.1_method1_sgd,4,3,Task-IL,98.0
relu_0.1_method1_sgd,4,avg,Class-IL,24.5
relu_0.1_method1_sgd,4,avg,Task-IL,60.58
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,28.499999999999996
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,45.95
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,45.6
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,37.25
relu_0.1_method1_sgd,5,4,Class-IL,97.25
relu_0.1_method1_sgd,5,4,Task-IL,97.25
relu_0.1_method1_sgd,5,avg,Class-IL,19.45
relu_0.1_method1_sgd,5,avg,Task-IL,50.91
relu_0.2_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.2_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.2_method1_adam,1,avg,Class-IL,96.85
relu_0.2_method1_adam,1,avg,Task-IL,96.85
relu_0.2_method1_adam,2,0,Class-IL,0.0
relu_0.2_method1_adam,2,0,Task-IL,63.849999999999994
relu_0.2_method1_adam,2,1,Class-IL,88.1
relu_0.2_method1_adam,2,1,Task-IL,88.1
relu_0.2_method1_adam,2,avg,Class-IL,44.05
relu_0.2_method1_adam,2,avg,Task-IL,75.97
relu_0.2_method1_adam,3,0,Class-IL,0.0
relu_0.2_method1_adam,3,0,Task-IL,47.199999999999996
relu_0.2_method1_adam,3,1,Class-IL,0.0
relu_0.2_method1_adam,3,1,Task-IL,59.050000000000004
relu_0.2_method1_adam,3,2,Class-IL,78.8
relu_0.2_method1_adam,3,2,Task-IL,78.8
relu_0.2_method1_adam,3,avg,Class-IL,26.27
relu_0.2_method1_adam,3,avg,Task-IL,61.68
relu_0.2_method1_adam,4,0,Class-IL,0.0
relu_0.2_method1_adam,4,0,Task-IL,56.39999999999999
relu_0.2_method1_adam,4,1,Class-IL,0.0
relu_0.2_method1_adam,4,1,Task-IL,48.25
relu_0.2_method1_adam,4,2,Class-IL,0.0
relu_0.2_method1_adam,4,2,Task-IL,45.1
relu_0.2_method1_adam,4,3,Class-IL,75.9
relu_0.2_method1_adam,4,3,Task-IL,75.9
relu_0.2_method1_adam,4,avg,Class-IL,18.98
relu_0.2_method1_adam,4,avg,Task-IL,56.41
relu_0.2_method1_adam,5,0,Class-IL,0.0
relu_0.2_method1_adam,5,0,Task-IL,45.550000000000004
relu_0.2_method1_adam,5,1,Class-IL,0.0
relu_0.2_method1_adam,5,1,Task-IL,41.25
relu_0.2_method1_adam,5,2,Class-IL,0.0
relu_0.2_method1_adam,5,2,Task-IL,59.45
relu_0.2_method1_adam,5,3,Class-IL,0.0
relu_0.2_method1_adam,5,3,Task-IL,55.1
relu_0.2_method1_adam,5,4,Class-IL,85.6
relu_0.2_method1_adam,5,4,Task-IL,85.6
relu_0.2_method1_adam,5,avg,Class-IL,17.12
relu_0.2_method1_adam,5,avg,Task-IL,57.39
relu_0.3_method2_adam,1,0,Class-IL,96.85000000000001
relu_0.3_method2_adam,1,0,Task-IL,96.85000000000001
relu_0.3_method2_adam,1,avg,Class-IL,96.85
relu_0.3_method2_adam,1,avg,Task-IL,96.85
relu_0.3_method2_adam,2,0,Class-IL,0.0
relu_0.3_method2_adam,2,0,Task-IL,66.60000000000001
relu_0.3_method2_adam,2,1,Class-IL,73.6
relu_0.3_method2_adam,2,1,Task-IL,73.6
relu_0.3_method2_adam,2,avg,Class-IL,36.8
relu_0.3_method2_adam,2,avg,Task-IL,70.1
relu_0.3_method2_adam,3,0,Class-IL,0.0
relu_0.3_method2_adam,3,0,Task-IL,42.15
