model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_ours_sgd,2,0,Task-IL,68.35
relu_0.2_ours_sgd,2,1,Class-IL,86.55000000000001
relu_0.2_ours_sgd,2,1,Task-IL,86.55000000000001
relu_0.2_ours_sgd,2,avg,Class-IL,43.28
relu_0.2_ours_sgd,2,avg,Task-IL,77.45
relu_0.2_ours_sgd,3,0,Class-IL,0.0
relu_0.2_ours_sgd,3,0,Task-IL,67.5
relu_0.2_ours_sgd,3,1,Class-IL,0.0
relu_0.2_ours_sgd,3,1,Task-IL,66.95
relu_0.2_ours_sgd,3,2,Class-IL,93.30000000000001
relu_0.2_ours_sgd,3,2,Task-IL,93.30000000000001
relu_0.2_ours_sgd,3,avg,Class-IL,31.1
relu_0.2_ours_sgd,3,avg,Task-IL,75.92
relu_0.2_ours_sgd,4,0,Class-IL,0.0
relu_0.2_ours_sgd,4,0,Task-IL,56.85
relu_0.2_ours_sgd,4,1,Class-IL,0.0
relu_0.2_ours_sgd,4,1,Task-IL,54.65
relu_0.2_ours_sgd,4,2,Class-IL,0.0
relu_0.2_ours_sgd,4,2,Task-IL,60.35
relu_0.2_ours_sgd,4,3,Class-IL,97.75
relu_0.2_ours_sgd,4,3,Task-IL,97.75
relu_0.2_ours_sgd,4,avg,Class-IL,24.44
relu_0.2_ours_sgd,4,avg,Task-IL,67.4
relu_0.2_ours_sgd,5,0,Class-IL,0.0
relu_0.2_ours_sgd,5,0,Task-IL,21.85
relu_0.2_ours_sgd,5,1,Class-IL,0.0
relu_0.2_ours_sgd,5,1,Task-IL,41.5
relu_0.2_ours_sgd,5,2,Class-IL,0.0
relu_0.2_ours_sgd,5,2,Task-IL,55.400000000000006
relu_0.2_ours_sgd,5,3,Class-IL,0.0
relu_0.2_ours_sgd,5,3,Task-IL,75.5
relu_0.2_ours_sgd,5,4,Class-IL,96.15
relu_0.2_ours_sgd,5,4,Task-IL,96.15
relu_0.2_ours_sgd,5,avg,Class-IL,19.23
relu_0.2_ours_sgd,5,avg,Task-IL,58.08
relu_0.2_ghada_sgd,1,0,Class-IL,97.75
relu_0.2_ghada_sgd,1,0,Task-IL,97.75
relu_0.2_ghada_sgd,1,avg,Class-IL,97.75
relu_0.2_ghada_sgd,1,avg,Task-IL,97.75
relu_0.2_ghada_sgd,2,0,Class-IL,0.0
relu_0.2_ghada_sgd,2,0,Task-IL,65.25
relu_0.2_ghada_sgd,2,1,Class-IL,80.60000000000001
relu_0.2_ghada_sgd,2,1,Task-IL,80.60000000000001
relu_0.2_ghada_sgd,2,avg,Class-IL,40.3
relu_0.2_ghada_sgd,2,avg,Task-IL,72.93
relu_0.2_ghada_sgd,3,0,Class-IL,0.0
relu_0.2_ghada_sgd,3,0,Task-IL,70.05
relu_0.2_ghada_sgd,3,1,Class-IL,0.0
relu_0.2_ghada_sgd,3,1,Task-IL,70.35
relu_0.2_ghada_sgd,3,2,Class-IL,93.4
relu_0.2_ghada_sgd,3,2,Task-IL,93.4
relu_0.2_ghada_sgd,3,avg,Class-IL,31.13
relu_0.2_ghada_sgd,3,avg,Task-IL,77.93
relu_0.2_ghada_sgd,4,0,Class-IL,0.0
relu_0.2_ghada_sgd,4,0,Task-IL,52.6
relu_0.2_ghada_sgd,4,1,Class-IL,0.0
relu_0.2_ghada_sgd,4,1,Task-IL,56.3
relu_0.2_ghada_sgd,4,2,Class-IL,0.0
relu_0.2_ghada_sgd,4,2,Task-IL,71.65
relu_0.2_ghada_sgd,4,3,Class-IL,97.95
relu_0.2_ghada_sgd,4,3,Task-IL,97.95
relu_0.2_ghada_sgd,4,avg,Class-IL,24.49
relu_0.2_ghada_sgd,4,avg,Task-IL,69.62
relu_0.2_ghada_sgd,5,0,Class-IL,0.0
relu_0.2_ghada_sgd,5,0,Task-IL,22.5
relu_0.2_ghada_sgd,5,1,Class-IL,0.0
relu_0.2_ghada_sgd,5,1,Task-IL,50.5
relu_0.2_ghada_sgd,5,2,Class-IL,0.0
relu_0.2_ghada_sgd,5,2,Task-IL,61.85000000000001
relu_0.2_ghada_sgd,5,3,Class-IL,0.0
relu_0.2_ghada_sgd,5,3,Task-IL,77.05
relu_0.2_ghada_sgd,5,4,Class-IL,96.95
relu_0.2_ghada_sgd,5,4,Task-IL,96.95
relu_0.2_ghada_sgd,5,avg,Class-IL,19.39
relu_0.2_ghada_sgd,5,avg,Task-IL,61.77
relu_0.1_ours_sgd,1,0,Class-IL,97.75
relu_0.1_ours_sgd,1,0,Task-IL,97.75
relu_0.1_ours_sgd,1,avg,Class-IL,97.75
relu_0.1_ours_sgd,1,avg,Task-IL,97.75
relu_0.1_ours_sgd,2,0,Class-IL,0.0
relu_0.1_ours_sgd,2,0,Task-IL,71.15
relu_0.1_ours_sgd,2,1,Class-IL,82.45
relu_0.1_ours_sgd,2,1,Task-IL,82.45
relu_0.1_ours_sgd,2,avg,Class-IL,41.22
relu_0.1_ours_sgd,2,avg,Task-IL,76.8
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,61.550000000000004
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,64.8
relu_0.1_ours_sgd,3,2,Class-IL,89.3
relu_0.1_ours_sgd,3,2,Task-IL,89.3
relu_0.1_ours_sgd,3,avg,Class-IL,29.77
relu_0.1_ours_sgd,3,avg,Task-IL,71.88
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,55.50000000000001
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,53.400000000000006
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,68.95
relu_0.1_ours_sgd,4,3,Class-IL,98.05
relu_0.1_ours_sgd,4,3,Task-IL,98.05
relu_0.1_ours_sgd,4,avg,Class-IL,24.51
relu_0.1_ours_sgd,4,avg,Task-IL,68.98
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,26.5
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,47.8
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,54.85
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,73.7
relu_0.1_ours_sgd,5,4,Class-IL,95.75
relu_0.1_ours_sgd,5,4,Task-IL,95.75
relu_0.1_ours_sgd,5,avg,Class-IL,19.15
relu_0.1_ours_sgd,5,avg,Task-IL,59.72
relu_0.3_ghada_adam,1,0,Class-IL,97.7
relu_0.3_ghada_adam,1,0,Task-IL,97.7
relu_0.3_ghada_adam,1,avg,Class-IL,97.7
relu_0.3_ghada_adam,1,avg,Task-IL,97.7
relu_0.3_ghada_adam,2,0,Class-IL,0.0
relu_0.3_ghada_adam,2,0,Task-IL,58.099999999999994
relu_0.3_ghada_adam,2,1,Class-IL,89.1
relu_0.3_ghada_adam,2,1,Task-IL,89.1
relu_0.3_ghada_adam,2,avg,Class-IL,44.55
relu_0.3_ghada_adam,2,avg,Task-IL,73.6
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,74.3
relu_0.3_ghada_adam,3,1,Class-IL,0.0
relu_0.3_ghada_adam,3,1,Task-IL,59.45
relu_0.3_ghada_adam,3,2,Class-IL,93.89999999999999
relu_0.3_ghada_adam,3,2,Task-IL,93.89999999999999
relu_0.3_ghada_adam,3,avg,Class-IL,31.3
relu_0.3_ghada_adam,3,avg,Task-IL,75.88
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,57.95
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,50.24999999999999
relu_0.3_ghada_adam,4,2,Class-IL,4.45
relu_0.3_ghada_adam,4,2,Task-IL,49.8
relu_0.3_ghada_adam,4,3,Class-IL,89.75
relu_0.3_ghada_adam,4,3,Task-IL,93.60000000000001
relu_0.3_ghada_adam,4,avg,Class-IL,23.55
relu_0.3_ghada_adam,4,avg,Task-IL,62.9
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,60.099999999999994
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,62.55
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,65.25
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,51.65
relu_0.3_ghada_adam,5,4,Class-IL,96.85000000000001
relu_0.3_ghada_adam,5,4,Task-IL,96.85000000000001
relu_0.3_ghada_adam,5,avg,Class-IL,19.37
relu_0.3_ghada_adam,5,avg,Task-IL,67.28
relu_0.2_ours_adam,1,0,Class-IL,97.7
relu_0.2_ours_adam,1,0,Task-IL,97.7
relu_0.2_ours_adam,1,avg,Class-IL,97.7
relu_0.2_ours_adam,1,avg,Task-IL,97.7
relu_0.2_ours_adam,2,0,Class-IL,0.0
relu_0.2_ours_adam,2,0,Task-IL,66.10000000000001
relu_0.2_ours_adam,2,1,Class-IL,90.10000000000001
relu_0.2_ours_adam,2,1,Task-IL,90.10000000000001
relu_0.2_ours_adam,2,avg,Class-IL,45.05
relu_0.2_ours_adam,2,avg,Task-IL,78.1
relu_0.2_ours_adam,3,0,Class-IL,0.0
relu_0.2_ours_adam,3,0,Task-IL,77.5
relu_0.2_ours_adam,3,1,Class-IL,0.0
relu_0.2_ours_adam,3,1,Task-IL,61.3
relu_0.2_ours_adam,3,2,Class-IL,92.80000000000001
relu_0.2_ours_adam,3,2,Task-IL,92.80000000000001
relu_0.2_ours_adam,3,avg,Class-IL,30.93
relu_0.2_ours_adam,3,avg,Task-IL,77.2
relu_0.2_ours_adam,4,0,Class-IL,0.0
relu_0.2_ours_adam,4,0,Task-IL,49.1
relu_0.2_ours_adam,4,1,Class-IL,0.0
relu_0.2_ours_adam,4,1,Task-IL,50.05
relu_0.2_ours_adam,4,2,Class-IL,0.0
relu_0.2_ours_adam,4,2,Task-IL,46.6
relu_0.2_ours_adam,4,3,Class-IL,82.89999999999999
relu_0.2_ours_adam,4,3,Task-IL,82.89999999999999
relu_0.2_ours_adam,4,avg,Class-IL,20.72
relu_0.2_ours_adam,4,avg,Task-IL,57.16
relu_0.2_ours_adam,5,0,Class-IL,0.0
relu_0.2_ours_adam,5,0,Task-IL,37.95
relu_0.2_ours_adam,5,1,Class-IL,0.0
relu_0.2_ours_adam,5,1,Task-IL,51.55
relu_0.2_ours_adam,5,2,Class-IL,0.0
relu_0.2_ours_adam,5,2,Task-IL,62.849999999999994
relu_0.2_ours_adam,5,3,Class-IL,0.0
relu_0.2_ours_adam,5,3,Task-IL,39.550000000000004
relu_0.2_ours_adam,5,4,Class-IL,95.5
relu_0.2_ours_adam,5,4,Task-IL,95.5
relu_0.2_ours_adam,5,avg,Class-IL,19.1
relu_0.2_ours_adam,5,avg,Task-IL,57.48
relu_0.2_ghada_adam,1,0,Class-IL,97.7
relu_0.2_ghada_adam,1,0,Task-IL,97.7
relu_0.2_ghada_adam,1,avg,Class-IL,97.7
relu_0.2_ghada_adam,1,avg,Task-IL,97.7
relu_0.2_ghada_adam,2,0,Class-IL,0.0
relu_0.2_ghada_adam,2,0,Task-IL,66.10000000000001
relu_0.2_ghada_adam,2,1,Class-IL,90.10000000000001
relu_0.2_ghada_adam,2,1,Task-IL,90.10000000000001
relu_0.2_ghada_adam,2,avg,Class-IL,45.05
relu_0.2_ghada_adam,2,avg,Task-IL,78.1
relu_0.2_ghada_adam,3,0,Class-IL,0.0
relu_0.2_ghada_adam,3,0,Task-IL,77.5
relu_0.2_ghada_adam,3,1,Class-IL,0.0
relu_0.2_ghada_adam,3,1,Task-IL,61.3
relu_0.2_ghada_adam,3,2,Class-IL,92.80000000000001
relu_0.2_ghada_adam,3,2,Task-IL,92.80000000000001
relu_0.2_ghada_adam,3,avg,Class-IL,30.93
relu_0.2_ghada_adam,3,avg,Task-IL,77.2
relu_0.2_ghada_adam,4,0,Class-IL,0.0
relu_0.2_ghada_adam,4,0,Task-IL,49.1
relu_0.2_ghada_adam,4,1,Class-IL,0.0
relu_0.2_ghada_adam,4,1,Task-IL,50.05
relu_0.2_ghada_adam,4,2,Class-IL,0.0
relu_0.2_ghada_adam,4,2,Task-IL,46.6
relu_0.2_ghada_adam,4,3,Class-IL,82.89999999999999
relu_0.2_ghada_adam,4,3,Task-IL,82.89999999999999
relu_0.2_ghada_adam,4,avg,Class-IL,20.72
relu_0.2_ghada_adam,4,avg,Task-IL,57.16
relu_0.2_ghada_adam,5,0,Class-IL,0.0
relu_0.2_ghada_adam,5,0,Task-IL,37.95
relu_0.2_ghada_adam,5,1,Class-IL,0.0
relu_0.2_ghada_adam,5,1,Task-IL,51.55
relu_0.2_ghada_adam,5,2,Class-IL,0.0
relu_0.2_ghada_adam,5,2,Task-IL,62.849999999999994
relu_0.2_ghada_adam,5,3,Class-IL,0.0
relu_0.2_ghada_adam,5,3,Task-IL,39.550000000000004
relu_0.2_ghada_adam,5,4,Class-IL,95.5
relu_0.2_ghada_adam,5,4,Task-IL,95.5
relu_0.2_ghada_adam,5,avg,Class-IL,19.1
relu_0.2_ghada_adam,5,avg,Task-IL,57.48
relu_0.1_ours_adam,1,0,Class-IL,97.7
relu_0.1_ours_adam,1,0,Task-IL,97.7
relu_0.1_ours_adam,1,avg,Class-IL,97.7
relu_0.1_ours_adam,1,avg,Task-IL,97.7
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,66.10000000000001
relu_0.1_ours_adam,2,1,Class-IL,90.10000000000001
relu_0.1_ours_adam,2,1,Task-IL,90.10000000000001
relu_0.1_ours_adam,2,avg,Class-IL,45.05
relu_0.1_ours_adam,2,avg,Task-IL,78.1
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,76.8
relu_0.1_ours_adam,3,1,Class-IL,0.0
relu_0.1_ours_adam,3,1,Task-IL,55.15
relu_0.1_ours_adam,3,2,Class-IL,93.4
relu_0.1_ours_adam,3,2,Task-IL,93.4
relu_0.1_ours_adam,3,avg,Class-IL,31.13
relu_0.1_ours_adam,3,avg,Task-IL,75.12
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,52.5
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,51.849999999999994
relu_0.1_ours_adam,4,2,Class-IL,0.0
relu_0.1_ours_adam,4,2,Task-IL,56.10000000000001
relu_0.1_ours_adam,4,3,Class-IL,97.2
relu_0.1_ours_adam,4,3,Task-IL,97.2
relu_0.1_ours_adam,4,avg,Class-IL,24.3
relu_0.1_ours_adam,4,avg,Task-IL,64.41
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,32.85
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,49.8
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,59.8
relu_0.1_ours_adam,5,3,Class-IL,0.0
relu_0.1_ours_adam,5,3,Task-IL,35.949999999999996
relu_0.1_ours_adam,5,4,Class-IL,97.0
relu_0.1_ours_adam,5,4,Task-IL,97.0
relu_0.1_ours_adam,5,avg,Class-IL,19.4
relu_0.1_ours_adam,5,avg,Task-IL,55.08
relu_0.3_ours_adam,1,0,Class-IL,97.7
relu_0.3_ours_adam,1,0,Task-IL,97.7
relu_0.3_ours_adam,1,avg,Class-IL,97.7
relu_0.3_ours_adam,1,avg,Task-IL,97.7
relu_0.3_ours_adam,2,0,Class-IL,0.0
relu_0.3_ours_adam,2,0,Task-IL,63.3
relu_0.3_ours_adam,2,1,Class-IL,89.8
relu_0.3_ours_adam,2,1,Task-IL,89.8
relu_0.3_ours_adam,2,avg,Class-IL,44.9
relu_0.3_ours_adam,2,avg,Task-IL,76.55
relu_0.3_ours_adam,3,0,Class-IL,0.0
relu_0.3_ours_adam,3,0,Task-IL,71.25
relu_0.3_ours_adam,3,1,Class-IL,0.0
relu_0.3_ours_adam,3,1,Task-IL,65.55
relu_0.3_ours_adam,3,2,Class-IL,93.05
relu_0.3_ours_adam,3,2,Task-IL,93.05
relu_0.3_ours_adam,3,avg,Class-IL,31.02
relu_0.3_ours_adam,3,avg,Task-IL,76.62
relu_0.3_ours_adam,4,0,Class-IL,0.0
relu_0.3_ours_adam,4,0,Task-IL,50.0
relu_0.3_ours_adam,4,1,Class-IL,0.0
relu_0.3_ours_adam,4,1,Task-IL,49.35
relu_0.3_ours_adam,4,2,Class-IL,0.0
relu_0.3_ours_adam,4,2,Task-IL,62.3
relu_0.3_ours_adam,4,3,Class-IL,97.3
relu_0.3_ours_adam,4,3,Task-IL,97.3
relu_0.3_ours_adam,4,avg,Class-IL,24.32
relu_0.3_ours_adam,4,avg,Task-IL,64.74
relu_0.3_ours_adam,5,0,Class-IL,0.0
relu_0.3_ours_adam,5,0,Task-IL,22.15
relu_0.3_ours_adam,5,1,Class-IL,0.0
relu_0.3_ours_adam,5,1,Task-IL,50.849999999999994
relu_0.3_ours_adam,5,2,Class-IL,0.0
relu_0.3_ours_adam,5,2,Task-IL,50.0
relu_0.3_ours_adam,5,3,Class-IL,10.15
relu_0.3_ours_adam,5,3,Task-IL,49.5
relu_0.3_ours_adam,5,4,Class-IL,45.300000000000004
relu_0.3_ours_adam,5,4,Task-IL,91.55
relu_0.3_ours_adam,5,avg,Class-IL,11.09
relu_0.3_ours_adam,5,avg,Task-IL,52.81
relu_0.1_ghada_adam,1,0,Class-IL,97.7
relu_0.1_ghada_adam,1,0,Task-IL,97.7
relu_0.1_ghada_adam,1,avg,Class-IL,97.7
relu_0.1_ghada_adam,1,avg,Task-IL,97.7
relu_0.1_ghada_adam,2,0,Class-IL,0.0
relu_0.1_ghada_adam,2,0,Task-IL,66.10000000000001
relu_0.1_ghada_adam,2,1,Class-IL,90.10000000000001
relu_0.1_ghada_adam,2,1,Task-IL,90.10000000000001
relu_0.1_ghada_adam,2,avg,Class-IL,45.05
relu_0.1_ghada_adam,2,avg,Task-IL,78.1
relu_0.1_ghada_adam,3,0,Class-IL,0.0
relu_0.1_ghada_adam,3,0,Task-IL,76.8
relu_0.1_ghada_adam,3,1,Class-IL,0.0
relu_0.1_ghada_adam,3,1,Task-IL,55.15
relu_0.1_ghada_adam,3,2,Class-IL,93.4
relu_0.1_ghada_adam,3,2,Task-IL,93.4
relu_0.1_ghada_adam,3,avg,Class-IL,31.13
relu_0.1_ghada_adam,3,avg,Task-IL,75.12
relu_0.1_ghada_adam,4,0,Class-IL,0.0
relu_0.1_ghada_adam,4,0,Task-IL,52.5
relu_0.1_ghada_adam,4,1,Class-IL,0.0
relu_0.1_ghada_adam,4,1,Task-IL,51.849999999999994
relu_0.1_ghada_adam,4,2,Class-IL,0.0
relu_0.1_ghada_adam,4,2,Task-IL,56.10000000000001
relu_0.1_ghada_adam,4,3,Class-IL,97.2
relu_0.1_ghada_adam,4,3,Task-IL,97.2
relu_0.1_ghada_adam,4,avg,Class-IL,24.3
relu_0.1_ghada_adam,4,avg,Task-IL,64.41
relu_0.1_ghada_adam,5,0,Class-IL,0.0
relu_0.1_ghada_adam,5,0,Task-IL,32.85
relu_0.1_ghada_adam,5,1,Class-IL,0.0
relu_0.1_ghada_adam,5,1,Task-IL,49.8
relu_0.1_ghada_adam,5,2,Class-IL,0.0
relu_0.1_ghada_adam,5,2,Task-IL,59.8
relu_0.1_ghada_adam,5,3,Class-IL,0.0
relu_0.1_ghada_adam,5,3,Task-IL,35.949999999999996
relu_0.1_ghada_adam,5,4,Class-IL,97.0
relu_0.1_ghada_adam,5,4,Task-IL,97.0
relu_0.1_ghada_adam,5,avg,Class-IL,19.4
relu_0.1_ghada_adam,5,avg,Task-IL,55.08
01_baseline_sgd_relu,1,0,Class-IL,97.75
01_baseline_sgd_relu,1,0,Task-IL,97.75
01_baseline_sgd_relu,1,avg,Class-IL,97.75
01_baseline_sgd_relu,1,avg,Task-IL,97.75
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,71.15
01_baseline_sgd_relu,2,1,Class-IL,82.45
01_baseline_sgd_relu,2,1,Task-IL,82.45
01_baseline_sgd_relu,2,avg,Class-IL,41.22
01_baseline_sgd_relu,2,avg,Task-IL,76.8
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,61.550000000000004
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,64.8
01_baseline_sgd_relu,3,2,Class-IL,89.3
01_baseline_sgd_relu,3,2,Task-IL,89.3
01_baseline_sgd_relu,3,avg,Class-IL,29.77
01_baseline_sgd_relu,3,avg,Task-IL,71.88
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,55.50000000000001
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.400000000000006
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,68.95
01_baseline_sgd_relu,4,3,Class-IL,98.05
01_baseline_sgd_relu,4,3,Task-IL,98.05
01_baseline_sgd_relu,4,avg,Class-IL,24.51
01_baseline_sgd_relu,4,avg,Task-IL,68.98
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,23.849999999999998
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,44.0
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,56.2
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,74.75
01_baseline_sgd_relu,5,4,Class-IL,95.65
01_baseline_sgd_relu,5,4,Task-IL,95.65
01_baseline_sgd_relu,5,avg,Class-IL,19.13
01_baseline_sgd_relu,5,avg,Task-IL,58.89
relu_0.1_ghada_sgd,1,0,Class-IL,97.75
relu_0.1_ghada_sgd,1,0,Task-IL,97.75
relu_0.1_ghada_sgd,1,avg,Class-IL,97.75
relu_0.1_ghada_sgd,1,avg,Task-IL,97.75
relu_0.1_ghada_sgd,2,0,Class-IL,0.0
relu_0.1_ghada_sgd,2,0,Task-IL,71.15
relu_0.1_ghada_sgd,2,1,Class-IL,82.45
relu_0.1_ghada_sgd,2,1,Task-IL,82.45
relu_0.1_ghada_sgd,2,avg,Class-IL,41.22
relu_0.1_ghada_sgd,2,avg,Task-IL,76.8
relu_0.1_ghada_sgd,3,0,Class-IL,0.0
relu_0.1_ghada_sgd,3,0,Task-IL,61.550000000000004
relu_0.1_ghada_sgd,3,1,Class-IL,0.0
relu_0.1_ghada_sgd,3,1,Task-IL,64.8
relu_0.1_ghada_sgd,3,2,Class-IL,89.3
relu_0.1_ghada_sgd,3,2,Task-IL,89.3
relu_0.1_ghada_sgd,3,avg,Class-IL,29.77
relu_0.1_ghada_sgd,3,avg,Task-IL,71.88
relu_0.1_ghada_sgd,4,0,Class-IL,0.0
relu_0.1_ghada_sgd,4,0,Task-IL,55.50000000000001
relu_0.1_ghada_sgd,4,1,Class-IL,0.0
relu_0.1_ghada_sgd,4,1,Task-IL,53.400000000000006
relu_0.1_ghada_sgd,4,2,Class-IL,0.0
relu_0.1_ghada_sgd,4,2,Task-IL,68.95
relu_0.1_ghada_sgd,4,3,Class-IL,98.05
relu_0.1_ghada_sgd,4,3,Task-IL,98.05
relu_0.1_ghada_sgd,4,avg,Class-IL,24.51
relu_0.1_ghada_sgd,4,avg,Task-IL,68.98
relu_0.1_ghada_sgd,5,0,Class-IL,0.0
relu_0.1_ghada_sgd,5,0,Task-IL,26.900000000000002
relu_0.1_ghada_sgd,5,1,Class-IL,0.0
relu_0.1_ghada_sgd,5,1,Task-IL,45.550000000000004
relu_0.1_ghada_sgd,5,2,Class-IL,0.0
relu_0.1_ghada_sgd,5,2,Task-IL,55.300000000000004
relu_0.1_ghada_sgd,5,3,Class-IL,0.0
relu_0.1_ghada_sgd,5,3,Task-IL,74.3
relu_0.1_ghada_sgd,5,4,Class-IL,94.75
relu_0.1_ghada_sgd,5,4,Task-IL,94.75
relu_0.1_ghada_sgd,5,avg,Class-IL,18.95
relu_0.1_ghada_sgd,5,avg,Task-IL,59.36
relu_0.3_ours_sgd,1,0,Class-IL,97.75
relu_0.3_ours_sgd,1,0,Task-IL,97.75
relu_0.3_ours_sgd,1,avg,Class-IL,97.75
relu_0.3_ours_sgd,1,avg,Task-IL,97.75
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,63.2
