model,num_tasks_seen,task,metric_type,accuracy
relu_0.05_win5_method2_adam,5,4,Task-IL,96.85000000000001
relu_0.05_win5_method2_adam,5,avg,Class-IL,19.37
relu_0.05_win5_method2_adam,5,avg,Task-IL,59.3
relu_0.025_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.025_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.025_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,2,0,Task-IL,67.05
relu_0.025_win10_method2_sgd,2,1,Class-IL,87.8
relu_0.025_win10_method2_sgd,2,1,Task-IL,87.8
relu_0.025_win10_method2_sgd,2,avg,Class-IL,43.9
relu_0.025_win10_method2_sgd,2,avg,Task-IL,77.42
relu_0.025_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,0,Task-IL,62.5
relu_0.025_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,1,Task-IL,67.5
relu_0.025_win10_method2_sgd,3,2,Class-IL,94.39999999999999
relu_0.025_win10_method2_sgd,3,2,Task-IL,94.39999999999999
relu_0.025_win10_method2_sgd,3,avg,Class-IL,31.47
relu_0.025_win10_method2_sgd,3,avg,Task-IL,74.8
relu_0.025_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,0,Task-IL,47.349999999999994
relu_0.025_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,1,Task-IL,50.849999999999994
relu_0.025_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,2,Task-IL,61.5
relu_0.025_win10_method2_sgd,4,3,Class-IL,98.2
relu_0.025_win10_method2_sgd,4,3,Task-IL,98.2
relu_0.025_win10_method2_sgd,4,avg,Class-IL,24.55
relu_0.025_win10_method2_sgd,4,avg,Task-IL,64.47
relu_0.025_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,0,Task-IL,80.65
relu_0.025_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,1,Task-IL,61.25000000000001
relu_0.025_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,2,Task-IL,59.199999999999996
relu_0.025_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,3,Task-IL,71.05
relu_0.025_win10_method2_sgd,5,4,Class-IL,97.2
relu_0.025_win10_method2_sgd,5,4,Task-IL,97.2
relu_0.025_win10_method2_sgd,5,avg,Class-IL,19.44
relu_0.025_win10_method2_sgd,5,avg,Task-IL,73.87
relu_0.025_win3_method2_sgd,1,0,Class-IL,97.25
relu_0.025_win3_method2_sgd,1,0,Task-IL,97.25
relu_0.025_win3_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_win3_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_win3_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,2,0,Task-IL,71.1
relu_0.025_win3_method2_sgd,2,1,Class-IL,87.0
relu_0.025_win3_method2_sgd,2,1,Task-IL,87.0
relu_0.025_win3_method2_sgd,2,avg,Class-IL,43.5
relu_0.025_win3_method2_sgd,2,avg,Task-IL,79.05
relu_0.025_win3_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,3,0,Task-IL,58.85
relu_0.025_win3_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,3,1,Task-IL,68.2
relu_0.025_win3_method2_sgd,3,2,Class-IL,94.5
relu_0.025_win3_method2_sgd,3,2,Task-IL,94.5
relu_0.025_win3_method2_sgd,3,avg,Class-IL,31.5
relu_0.025_win3_method2_sgd,3,avg,Task-IL,73.85
relu_0.025_win3_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,0,Task-IL,65.45
relu_0.025_win3_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,1,Task-IL,50.9
relu_0.025_win3_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win3_method2_sgd,4,2,Task-IL,53.2
relu_0.025_win3_method2_sgd,4,3,Class-IL,97.95
relu_0.025_win3_method2_sgd,4,3,Task-IL,97.95
relu_0.025_win3_method2_sgd,4,avg,Class-IL,24.49
relu_0.025_win3_method2_sgd,4,avg,Task-IL,66.88
relu_0.025_win3_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,0,Task-IL,53.849999999999994
relu_0.025_win3_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,1,Task-IL,45.4
relu_0.025_win3_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,2,Task-IL,58.75
relu_0.025_win3_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win3_method2_sgd,5,3,Task-IL,76.95
relu_0.025_win3_method2_sgd,5,4,Class-IL,95.89999999999999
relu_0.025_win3_method2_sgd,5,4,Task-IL,95.89999999999999
relu_0.025_win3_method2_sgd,5,avg,Class-IL,19.18
relu_0.025_win3_method2_sgd,5,avg,Task-IL,66.17
relu_0.05_win3_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.05_win3_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.05_win3_method2_adam,1,avg,Class-IL,96.9
relu_0.05_win3_method2_adam,1,avg,Task-IL,96.9
relu_0.05_win3_method2_adam,2,0,Class-IL,0.0
relu_0.05_win3_method2_adam,2,0,Task-IL,49.45
relu_0.05_win3_method2_adam,2,1,Class-IL,82.6
relu_0.05_win3_method2_adam,2,1,Task-IL,82.6
relu_0.05_win3_method2_adam,2,avg,Class-IL,41.3
relu_0.05_win3_method2_adam,2,avg,Task-IL,66.03
relu_0.05_win3_method2_adam,3,0,Class-IL,0.0
relu_0.05_win3_method2_adam,3,0,Task-IL,46.7
relu_0.05_win3_method2_adam,3,1,Class-IL,0.0
relu_0.05_win3_method2_adam,3,1,Task-IL,50.05
relu_0.05_win3_method2_adam,3,2,Class-IL,94.45
relu_0.05_win3_method2_adam,3,2,Task-IL,94.45
relu_0.05_win3_method2_adam,3,avg,Class-IL,31.48
relu_0.05_win3_method2_adam,3,avg,Task-IL,63.73
relu_0.05_win3_method2_adam,4,0,Class-IL,0.0
relu_0.05_win3_method2_adam,4,0,Task-IL,45.7
relu_0.05_win3_method2_adam,4,1,Class-IL,0.0
relu_0.05_win3_method2_adam,4,1,Task-IL,52.1
relu_0.05_win3_method2_adam,4,2,Class-IL,0.0
relu_0.05_win3_method2_adam,4,2,Task-IL,49.95
relu_0.05_win3_method2_adam,4,3,Class-IL,97.6
relu_0.05_win3_method2_adam,4,3,Task-IL,97.6
relu_0.05_win3_method2_adam,4,avg,Class-IL,24.4
relu_0.05_win3_method2_adam,4,avg,Task-IL,61.34
relu_0.05_win3_method2_adam,5,0,Class-IL,0.0
relu_0.05_win3_method2_adam,5,0,Task-IL,66.0
relu_0.05_win3_method2_adam,5,1,Class-IL,0.0
relu_0.05_win3_method2_adam,5,1,Task-IL,52.349999999999994
relu_0.05_win3_method2_adam,5,2,Class-IL,0.0
relu_0.05_win3_method2_adam,5,2,Task-IL,50.0
relu_0.05_win3_method2_adam,5,3,Class-IL,0.0
relu_0.05_win3_method2_adam,5,3,Task-IL,50.0
relu_0.05_win3_method2_adam,5,4,Class-IL,96.89999999999999
relu_0.05_win3_method2_adam,5,4,Task-IL,96.89999999999999
relu_0.05_win3_method2_adam,5,avg,Class-IL,19.38
relu_0.05_win3_method2_adam,5,avg,Task-IL,63.05
relu_0.025_win5_method2_sgd,1,0,Class-IL,97.25
relu_0.025_win5_method2_sgd,1,0,Task-IL,97.25
relu_0.025_win5_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_win5_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,2,0,Task-IL,70.3
relu_0.025_win5_method2_sgd,2,1,Class-IL,86.0
relu_0.025_win5_method2_sgd,2,1,Task-IL,86.0
relu_0.025_win5_method2_sgd,2,avg,Class-IL,43.0
relu_0.025_win5_method2_sgd,2,avg,Task-IL,78.15
relu_0.025_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,0,Task-IL,67.0
relu_0.025_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,1,Task-IL,68.45
relu_0.025_win5_method2_sgd,3,2,Class-IL,94.25
relu_0.025_win5_method2_sgd,3,2,Task-IL,94.25
relu_0.025_win5_method2_sgd,3,avg,Class-IL,31.42
relu_0.025_win5_method2_sgd,3,avg,Task-IL,76.57
relu_0.025_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,0,Task-IL,62.35000000000001
relu_0.025_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,1,Task-IL,54.05
relu_0.025_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,2,Task-IL,63.5
relu_0.025_win5_method2_sgd,4,3,Class-IL,97.8
relu_0.025_win5_method2_sgd,4,3,Task-IL,97.8
relu_0.025_win5_method2_sgd,4,avg,Class-IL,24.45
relu_0.025_win5_method2_sgd,4,avg,Task-IL,69.42
relu_0.025_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,0,Task-IL,45.25
relu_0.025_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,1,Task-IL,48.9
relu_0.025_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,2,Task-IL,54.65
relu_0.025_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,3,Task-IL,67.9
relu_0.025_win5_method2_sgd,5,4,Class-IL,79.9
relu_0.025_win5_method2_sgd,5,4,Task-IL,79.9
relu_0.025_win5_method2_sgd,5,avg,Class-IL,15.98
relu_0.025_win5_method2_sgd,5,avg,Task-IL,59.32
relu_0.025_win5_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.025_win5_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.025_win5_method2_adam,1,avg,Class-IL,96.9
relu_0.025_win5_method2_adam,1,avg,Task-IL,96.9
relu_0.025_win5_method2_adam,2,0,Class-IL,0.0
relu_0.025_win5_method2_adam,2,0,Task-IL,50.05
relu_0.025_win5_method2_adam,2,1,Class-IL,84.85000000000001
relu_0.025_win5_method2_adam,2,1,Task-IL,84.85000000000001
relu_0.025_win5_method2_adam,2,avg,Class-IL,42.42
relu_0.025_win5_method2_adam,2,avg,Task-IL,67.45
relu_0.025_win5_method2_adam,3,0,Class-IL,0.0
relu_0.025_win5_method2_adam,3,0,Task-IL,38.65
relu_0.025_win5_method2_adam,3,1,Class-IL,0.0
relu_0.025_win5_method2_adam,3,1,Task-IL,49.4
relu_0.025_win5_method2_adam,3,2,Class-IL,93.8
relu_0.025_win5_method2_adam,3,2,Task-IL,93.8
relu_0.025_win5_method2_adam,3,avg,Class-IL,31.27
relu_0.025_win5_method2_adam,3,avg,Task-IL,60.62
relu_0.025_win5_method2_adam,4,0,Class-IL,0.0
relu_0.025_win5_method2_adam,4,0,Task-IL,49.3
relu_0.025_win5_method2_adam,4,1,Class-IL,0.0
relu_0.025_win5_method2_adam,4,1,Task-IL,49.15
relu_0.025_win5_method2_adam,4,2,Class-IL,0.0
relu_0.025_win5_method2_adam,4,2,Task-IL,57.99999999999999
relu_0.025_win5_method2_adam,4,3,Class-IL,97.89999999999999
relu_0.025_win5_method2_adam,4,3,Task-IL,97.89999999999999
relu_0.025_win5_method2_adam,4,avg,Class-IL,24.48
relu_0.025_win5_method2_adam,4,avg,Task-IL,63.59
relu_0.025_win5_method2_adam,5,0,Class-IL,0.0
relu_0.025_win5_method2_adam,5,0,Task-IL,50.0
relu_0.025_win5_method2_adam,5,1,Class-IL,0.0
relu_0.025_win5_method2_adam,5,1,Task-IL,50.0
relu_0.025_win5_method2_adam,5,2,Class-IL,0.0
relu_0.025_win5_method2_adam,5,2,Task-IL,50.0
relu_0.025_win5_method2_adam,5,3,Class-IL,0.0
relu_0.025_win5_method2_adam,5,3,Task-IL,50.0
relu_0.025_win5_method2_adam,5,4,Class-IL,97.2
relu_0.025_win5_method2_adam,5,4,Task-IL,97.2
relu_0.025_win5_method2_adam,5,avg,Class-IL,19.44
relu_0.025_win5_method2_adam,5,avg,Task-IL,59.44
relu_0.05_win5_method2_sgd,1,0,Class-IL,97.25
relu_0.05_win5_method2_sgd,1,0,Task-IL,97.25
relu_0.05_win5_method2_sgd,1,avg,Class-IL,97.25
relu_0.05_win5_method2_sgd,1,avg,Task-IL,97.25
relu_0.05_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,2,0,Task-IL,66.0
relu_0.05_win5_method2_sgd,2,1,Class-IL,87.8
relu_0.05_win5_method2_sgd,2,1,Task-IL,87.8
relu_0.05_win5_method2_sgd,2,avg,Class-IL,43.9
relu_0.05_win5_method2_sgd,2,avg,Task-IL,76.9
relu_0.05_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,3,0,Task-IL,66.64999999999999
relu_0.05_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,3,1,Task-IL,68.2
relu_0.05_win5_method2_sgd,3,2,Class-IL,94.1
relu_0.05_win5_method2_sgd,3,2,Task-IL,94.1
relu_0.05_win5_method2_sgd,3,avg,Class-IL,31.37
relu_0.05_win5_method2_sgd,3,avg,Task-IL,76.32
relu_0.05_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,0,Task-IL,64.55
relu_0.05_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,1,Task-IL,56.2
relu_0.05_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.05_win5_method2_sgd,4,2,Task-IL,61.3
relu_0.05_win5_method2_sgd,4,3,Class-IL,98.05
relu_0.05_win5_method2_sgd,4,3,Task-IL,98.05
relu_0.05_win5_method2_sgd,4,avg,Class-IL,24.51
relu_0.05_win5_method2_sgd,4,avg,Task-IL,70.03
relu_0.05_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,0,Task-IL,74.15
relu_0.05_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,1,Task-IL,51.24999999999999
relu_0.05_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,2,Task-IL,56.55
relu_0.05_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win5_method2_sgd,5,3,Task-IL,35.9
relu_0.05_win5_method2_sgd,5,4,Class-IL,95.05
relu_0.05_win5_method2_sgd,5,4,Task-IL,95.05
relu_0.05_win5_method2_sgd,5,avg,Class-IL,19.01
relu_0.05_win5_method2_sgd,5,avg,Task-IL,62.58
relu_0.05_win3_method2_sgd,1,0,Class-IL,97.25
relu_0.05_win3_method2_sgd,1,0,Task-IL,97.25
relu_0.05_win3_method2_sgd,1,avg,Class-IL,97.25
relu_0.05_win3_method2_sgd,1,avg,Task-IL,97.25
relu_0.05_win3_method2_sgd,2,0,Class-IL,0.0
relu_0.05_win3_method2_sgd,2,0,Task-IL,68.95
relu_0.05_win3_method2_sgd,2,1,Class-IL,87.5
relu_0.05_win3_method2_sgd,2,1,Task-IL,87.5
relu_0.05_win3_method2_sgd,2,avg,Class-IL,43.75
relu_0.05_win3_method2_sgd,2,avg,Task-IL,78.22
relu_0.05_win3_method2_sgd,3,0,Class-IL,0.0
relu_0.05_win3_method2_sgd,3,0,Task-IL,61.35
relu_0.05_win3_method2_sgd,3,1,Class-IL,0.0
relu_0.05_win3_method2_sgd,3,1,Task-IL,69.35
relu_0.05_win3_method2_sgd,3,2,Class-IL,93.75
relu_0.05_win3_method2_sgd,3,2,Task-IL,93.75
relu_0.05_win3_method2_sgd,3,avg,Class-IL,31.25
relu_0.05_win3_method2_sgd,3,avg,Task-IL,74.82
relu_0.05_win3_method2_sgd,4,0,Class-IL,0.0
relu_0.05_win3_method2_sgd,4,0,Task-IL,58.75
relu_0.05_win3_method2_sgd,4,1,Class-IL,0.0
relu_0.05_win3_method2_sgd,4,1,Task-IL,57.85
relu_0.05_win3_method2_sgd,4,2,Class-IL,0.0
relu_0.05_win3_method2_sgd,4,2,Task-IL,58.699999999999996
relu_0.05_win3_method2_sgd,4,3,Class-IL,98.5
relu_0.05_win3_method2_sgd,4,3,Task-IL,98.5
relu_0.05_win3_method2_sgd,4,avg,Class-IL,24.62
relu_0.05_win3_method2_sgd,4,avg,Task-IL,68.45
relu_0.05_win3_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win3_method2_sgd,5,0,Task-IL,71.7
relu_0.05_win3_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win3_method2_sgd,5,1,Task-IL,51.2
relu_0.05_win3_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win3_method2_sgd,5,2,Task-IL,43.45
relu_0.05_win3_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win3_method2_sgd,5,3,Task-IL,34.849999999999994
relu_0.05_win3_method2_sgd,5,4,Class-IL,88.2
relu_0.05_win3_method2_sgd,5,4,Task-IL,88.2
relu_0.05_win3_method2_sgd,5,avg,Class-IL,17.64
relu_0.05_win3_method2_sgd,5,avg,Task-IL,57.88
01_baseline_sgd_relu,1,0,Class-IL,97.25
01_baseline_sgd_relu,1,0,Task-IL,97.25
01_baseline_sgd_relu,1,avg,Class-IL,97.25
01_baseline_sgd_relu,1,avg,Task-IL,97.25
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,70.0
01_baseline_sgd_relu,2,1,Class-IL,86.95
01_baseline_sgd_relu,2,1,Task-IL,86.95
01_baseline_sgd_relu,2,avg,Class-IL,43.48
01_baseline_sgd_relu,2,avg,Task-IL,78.47
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,62.6
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,65.85
01_baseline_sgd_relu,3,2,Class-IL,93.35
01_baseline_sgd_relu,3,2,Task-IL,93.35
01_baseline_sgd_relu,3,avg,Class-IL,31.12
01_baseline_sgd_relu,3,avg,Task-IL,73.93
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,63.74999999999999
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.25
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,53.1
01_baseline_sgd_relu,4,3,Class-IL,97.8
01_baseline_sgd_relu,4,3,Task-IL,97.8
01_baseline_sgd_relu,4,avg,Class-IL,24.45
01_baseline_sgd_relu,4,avg,Task-IL,66.97
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,75.6
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,60.95
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,45.7
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,60.0
01_baseline_sgd_relu,5,4,Class-IL,93.25
01_baseline_sgd_relu,5,4,Task-IL,93.25
01_baseline_sgd_relu,5,avg,Class-IL,18.65
01_baseline_sgd_relu,5,avg,Task-IL,67.1
relu_0.1_win5_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.1_win5_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.1_win5_method2_adam,1,avg,Class-IL,96.9
relu_0.1_win5_method2_adam,1,avg,Task-IL,96.9
relu_0.1_win5_method2_adam,2,0,Class-IL,0.0
relu_0.1_win5_method2_adam,2,0,Task-IL,51.05
relu_0.1_win5_method2_adam,2,1,Class-IL,85.05
relu_0.1_win5_method2_adam,2,1,Task-IL,85.05
relu_0.1_win5_method2_adam,2,avg,Class-IL,42.52
relu_0.1_win5_method2_adam,2,avg,Task-IL,68.05
relu_0.1_win5_method2_adam,3,0,Class-IL,0.0
relu_0.1_win5_method2_adam,3,0,Task-IL,53.65
relu_0.1_win5_method2_adam,3,1,Class-IL,0.0
relu_0.1_win5_method2_adam,3,1,Task-IL,48.9
relu_0.1_win5_method2_adam,3,2,Class-IL,92.60000000000001
relu_0.1_win5_method2_adam,3,2,Task-IL,92.60000000000001
relu_0.1_win5_method2_adam,3,avg,Class-IL,30.87
relu_0.1_win5_method2_adam,3,avg,Task-IL,65.05
relu_0.1_win5_method2_adam,4,0,Class-IL,0.0
relu_0.1_win5_method2_adam,4,0,Task-IL,49.3
relu_0.1_win5_method2_adam,4,1,Class-IL,0.0
relu_0.1_win5_method2_adam,4,1,Task-IL,51.4
relu_0.1_win5_method2_adam,4,2,Class-IL,0.0
relu_0.1_win5_method2_adam,4,2,Task-IL,70.89999999999999
relu_0.1_win5_method2_adam,4,3,Class-IL,97.2
relu_0.1_win5_method2_adam,4,3,Task-IL,97.2
relu_0.1_win5_method2_adam,4,avg,Class-IL,24.3
relu_0.1_win5_method2_adam,4,avg,Task-IL,67.2
relu_0.1_win5_method2_adam,5,0,Class-IL,0.0
relu_0.1_win5_method2_adam,5,0,Task-IL,49.55
relu_0.1_win5_method2_adam,5,1,Class-IL,0.0
relu_0.1_win5_method2_adam,5,1,Task-IL,50.0
relu_0.1_win5_method2_adam,5,2,Class-IL,0.0
relu_0.1_win5_method2_adam,5,2,Task-IL,50.0
relu_0.1_win5_method2_adam,5,3,Class-IL,0.0
relu_0.1_win5_method2_adam,5,3,Task-IL,49.75
relu_0.1_win5_method2_adam,5,4,Class-IL,96.7
relu_0.1_win5_method2_adam,5,4,Task-IL,96.7
relu_0.1_win5_method2_adam,5,avg,Class-IL,19.34
relu_0.1_win5_method2_adam,5,avg,Task-IL,59.2
relu_0.1_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,2,0,Task-IL,68.89999999999999
relu_0.1_win10_method2_sgd,2,1,Class-IL,86.55000000000001
relu_0.1_win10_method2_sgd,2,1,Task-IL,86.55000000000001
relu_0.1_win10_method2_sgd,2,avg,Class-IL,43.28
relu_0.1_win10_method2_sgd,2,avg,Task-IL,77.72
relu_0.1_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,0,Task-IL,68.05
relu_0.1_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,1,Task-IL,68.35
relu_0.1_win10_method2_sgd,3,2,Class-IL,94.15
relu_0.1_win10_method2_sgd,3,2,Task-IL,94.15
relu_0.1_win10_method2_sgd,3,avg,Class-IL,31.38
relu_0.1_win10_method2_sgd,3,avg,Task-IL,76.85
relu_0.1_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,0,Task-IL,59.45
relu_0.1_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,1,Task-IL,52.6
relu_0.1_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,2,Task-IL,50.349999999999994
relu_0.1_win10_method2_sgd,4,3,Class-IL,97.89999999999999
relu_0.1_win10_method2_sgd,4,3,Task-IL,97.89999999999999
relu_0.1_win10_method2_sgd,4,avg,Class-IL,24.48
relu_0.1_win10_method2_sgd,4,avg,Task-IL,65.08
relu_0.1_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,0,Task-IL,70.85000000000001
relu_0.1_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,1,Task-IL,58.25
relu_0.1_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,2,Task-IL,52.349999999999994
relu_0.1_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,3,Task-IL,60.9
relu_0.1_win10_method2_sgd,5,4,Class-IL,94.19999999999999
relu_0.1_win10_method2_sgd,5,4,Task-IL,94.19999999999999
relu_0.1_win10_method2_sgd,5,avg,Class-IL,18.84
relu_0.1_win10_method2_sgd,5,avg,Task-IL,67.31
relu_0.025_win10_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.025_win10_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.025_win10_method2_adam,1,avg,Class-IL,96.9
relu_0.025_win10_method2_adam,1,avg,Task-IL,96.9
relu_0.025_win10_method2_adam,2,0,Class-IL,0.0
relu_0.025_win10_method2_adam,2,0,Task-IL,50.05
relu_0.025_win10_method2_adam,2,1,Class-IL,84.85000000000001
relu_0.025_win10_method2_adam,2,1,Task-IL,84.85000000000001
relu_0.025_win10_method2_adam,2,avg,Class-IL,42.42
relu_0.025_win10_method2_adam,2,avg,Task-IL,67.45
