model,num_tasks_seen,task,metric_type,accuracy
relu_0.3_ghada_sgd,4,2,Class-IL,0.0
relu_0.3_ghada_sgd,4,2,Task-IL,59.199999999999996
relu_0.3_ghada_sgd,4,3,Class-IL,97.5
relu_0.3_ghada_sgd,4,3,Task-IL,97.5
relu_0.3_ghada_sgd,4,avg,Class-IL,24.38
relu_0.3_ghada_sgd,4,avg,Task-IL,67.66
relu_0.3_ghada_sgd,5,0,Class-IL,0.0
relu_0.3_ghada_sgd,5,0,Task-IL,20.5
relu_0.3_ghada_sgd,5,1,Class-IL,0.0
relu_0.3_ghada_sgd,5,1,Task-IL,43.05
relu_0.3_ghada_sgd,5,2,Class-IL,0.0
relu_0.3_ghada_sgd,5,2,Task-IL,46.25
relu_0.3_ghada_sgd,5,3,Class-IL,0.0
relu_0.3_ghada_sgd,5,3,Task-IL,62.74999999999999
relu_0.3_ghada_sgd,5,4,Class-IL,96.75
relu_0.3_ghada_sgd,5,4,Task-IL,96.75
relu_0.3_ghada_sgd,5,avg,Class-IL,19.35
relu_0.3_ghada_sgd,5,avg,Task-IL,53.86
relu_0.1_ours_sgd,1,0,Class-IL,97.0
relu_0.1_ours_sgd,1,0,Task-IL,97.0
relu_0.1_ours_sgd,1,avg,Class-IL,97.0
relu_0.1_ours_sgd,1,avg,Task-IL,97.0
relu_0.1_ours_sgd,2,0,Class-IL,0.0
relu_0.1_ours_sgd,2,0,Task-IL,63.9
relu_0.1_ours_sgd,2,1,Class-IL,87.05000000000001
relu_0.1_ours_sgd,2,1,Task-IL,87.05000000000001
relu_0.1_ours_sgd,2,avg,Class-IL,43.53
relu_0.1_ours_sgd,2,avg,Task-IL,75.48
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,76.2
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,70.65
relu_0.1_ours_sgd,3,2,Class-IL,93.05
relu_0.1_ours_sgd,3,2,Task-IL,93.05
relu_0.1_ours_sgd,3,avg,Class-IL,31.02
relu_0.1_ours_sgd,3,avg,Task-IL,79.97
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,58.95
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,53.05
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,57.75
relu_0.1_ours_sgd,4,3,Class-IL,97.7
relu_0.1_ours_sgd,4,3,Task-IL,97.7
relu_0.1_ours_sgd,4,avg,Class-IL,24.42
relu_0.1_ours_sgd,4,avg,Task-IL,66.86
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,21.5
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,45.7
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,52.15
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,65.35
relu_0.1_ours_sgd,5,4,Class-IL,96.75
relu_0.1_ours_sgd,5,4,Task-IL,96.75
relu_0.1_ours_sgd,5,avg,Class-IL,19.35
relu_0.1_ours_sgd,5,avg,Task-IL,56.29
relu_0.2_ghada_adam,1,0,Class-IL,96.85000000000001
relu_0.2_ghada_adam,1,0,Task-IL,96.85000000000001
relu_0.2_ghada_adam,1,avg,Class-IL,96.85
relu_0.2_ghada_adam,1,avg,Task-IL,96.85
relu_0.2_ghada_adam,2,0,Class-IL,0.0
relu_0.2_ghada_adam,2,0,Task-IL,53.05
relu_0.2_ghada_adam,2,1,Class-IL,88.4
relu_0.2_ghada_adam,2,1,Task-IL,88.4
relu_0.2_ghada_adam,2,avg,Class-IL,44.2
relu_0.2_ghada_adam,2,avg,Task-IL,70.72
relu_0.2_ghada_adam,3,0,Class-IL,0.0
relu_0.2_ghada_adam,3,0,Task-IL,50.0
relu_0.2_ghada_adam,3,1,Class-IL,0.0
relu_0.2_ghada_adam,3,1,Task-IL,50.0
relu_0.2_ghada_adam,3,2,Class-IL,69.45
relu_0.2_ghada_adam,3,2,Task-IL,69.45
relu_0.2_ghada_adam,3,avg,Class-IL,23.15
relu_0.2_ghada_adam,3,avg,Task-IL,56.48
relu_0.2_ghada_adam,4,0,Class-IL,0.0
relu_0.2_ghada_adam,4,0,Task-IL,50.0
relu_0.2_ghada_adam,4,1,Class-IL,0.0
relu_0.2_ghada_adam,4,1,Task-IL,49.8
relu_0.2_ghada_adam,4,2,Class-IL,1.15
relu_0.2_ghada_adam,4,2,Task-IL,41.25
relu_0.2_ghada_adam,4,3,Class-IL,95.7
relu_0.2_ghada_adam,4,3,Task-IL,97.25
relu_0.2_ghada_adam,4,avg,Class-IL,24.21
relu_0.2_ghada_adam,4,avg,Task-IL,59.58
relu_0.2_ghada_adam,5,0,Class-IL,0.0
relu_0.2_ghada_adam,5,0,Task-IL,71.55
relu_0.2_ghada_adam,5,1,Class-IL,0.0
relu_0.2_ghada_adam,5,1,Task-IL,49.65
relu_0.2_ghada_adam,5,2,Class-IL,0.0
relu_0.2_ghada_adam,5,2,Task-IL,43.55
relu_0.2_ghada_adam,5,3,Class-IL,0.0
relu_0.2_ghada_adam,5,3,Task-IL,68.2
relu_0.2_ghada_adam,5,4,Class-IL,96.95
relu_0.2_ghada_adam,5,4,Task-IL,96.95
relu_0.2_ghada_adam,5,avg,Class-IL,19.39
relu_0.2_ghada_adam,5,avg,Task-IL,65.98
relu_0.2_ours_adam,1,0,Class-IL,96.85000000000001
relu_0.2_ours_adam,1,0,Task-IL,96.85000000000001
relu_0.2_ours_adam,1,avg,Class-IL,96.85
relu_0.2_ours_adam,1,avg,Task-IL,96.85
relu_0.2_ours_adam,2,0,Class-IL,0.0
relu_0.2_ours_adam,2,0,Task-IL,65.9
relu_0.2_ours_adam,2,1,Class-IL,88.3
relu_0.2_ours_adam,2,1,Task-IL,88.3
relu_0.2_ours_adam,2,avg,Class-IL,44.15
relu_0.2_ours_adam,2,avg,Task-IL,77.1
relu_0.2_ours_adam,3,0,Class-IL,0.0
relu_0.2_ours_adam,3,0,Task-IL,49.0
relu_0.2_ours_adam,3,1,Class-IL,3.35
relu_0.2_ours_adam,3,1,Task-IL,50.0
relu_0.2_ours_adam,3,2,Class-IL,79.4
relu_0.2_ours_adam,3,2,Task-IL,84.45
relu_0.2_ours_adam,3,avg,Class-IL,27.58
relu_0.2_ours_adam,3,avg,Task-IL,61.15
relu_0.2_ours_adam,4,0,Class-IL,0.0
relu_0.2_ours_adam,4,0,Task-IL,42.8
relu_0.2_ours_adam,4,1,Class-IL,0.0
relu_0.2_ours_adam,4,1,Task-IL,50.0
relu_0.2_ours_adam,4,2,Class-IL,0.0
relu_0.2_ours_adam,4,2,Task-IL,36.6
relu_0.2_ours_adam,4,3,Class-IL,95.55
relu_0.2_ours_adam,4,3,Task-IL,95.55
relu_0.2_ours_adam,4,avg,Class-IL,23.89
relu_0.2_ours_adam,4,avg,Task-IL,56.24
relu_0.2_ours_adam,5,0,Class-IL,0.0
relu_0.2_ours_adam,5,0,Task-IL,74.15
relu_0.2_ours_adam,5,1,Class-IL,0.0
relu_0.2_ours_adam,5,1,Task-IL,55.65
relu_0.2_ours_adam,5,2,Class-IL,0.0
relu_0.2_ours_adam,5,2,Task-IL,50.0
relu_0.2_ours_adam,5,3,Class-IL,0.0
relu_0.2_ours_adam,5,3,Task-IL,48.9
relu_0.2_ours_adam,5,4,Class-IL,97.35000000000001
relu_0.2_ours_adam,5,4,Task-IL,97.35000000000001
relu_0.2_ours_adam,5,avg,Class-IL,19.47
relu_0.2_ours_adam,5,avg,Task-IL,65.21
relu_0.1_ghada_sgd,1,0,Class-IL,97.0
relu_0.1_ghada_sgd,1,0,Task-IL,97.0
relu_0.1_ghada_sgd,1,avg,Class-IL,97.0
relu_0.1_ghada_sgd,1,avg,Task-IL,97.0
relu_0.1_ghada_sgd,2,0,Class-IL,0.0
relu_0.1_ghada_sgd,2,0,Task-IL,63.9
relu_0.1_ghada_sgd,2,1,Class-IL,87.05000000000001
relu_0.1_ghada_sgd,2,1,Task-IL,87.05000000000001
relu_0.1_ghada_sgd,2,avg,Class-IL,43.53
relu_0.1_ghada_sgd,2,avg,Task-IL,75.48
relu_0.1_ghada_sgd,3,0,Class-IL,0.0
relu_0.1_ghada_sgd,3,0,Task-IL,76.2
relu_0.1_ghada_sgd,3,1,Class-IL,0.0
relu_0.1_ghada_sgd,3,1,Task-IL,70.65
relu_0.1_ghada_sgd,3,2,Class-IL,93.05
relu_0.1_ghada_sgd,3,2,Task-IL,93.05
relu_0.1_ghada_sgd,3,avg,Class-IL,31.02
relu_0.1_ghada_sgd,3,avg,Task-IL,79.97
relu_0.1_ghada_sgd,4,0,Class-IL,0.0
relu_0.1_ghada_sgd,4,0,Task-IL,58.95
relu_0.1_ghada_sgd,4,1,Class-IL,0.0
relu_0.1_ghada_sgd,4,1,Task-IL,53.05
relu_0.1_ghada_sgd,4,2,Class-IL,0.0
relu_0.1_ghada_sgd,4,2,Task-IL,57.75
relu_0.1_ghada_sgd,4,3,Class-IL,97.7
relu_0.1_ghada_sgd,4,3,Task-IL,97.7
relu_0.1_ghada_sgd,4,avg,Class-IL,24.42
relu_0.1_ghada_sgd,4,avg,Task-IL,66.86
relu_0.1_ghada_sgd,5,0,Class-IL,0.0
relu_0.1_ghada_sgd,5,0,Task-IL,21.5
relu_0.1_ghada_sgd,5,1,Class-IL,0.0
relu_0.1_ghada_sgd,5,1,Task-IL,45.7
relu_0.1_ghada_sgd,5,2,Class-IL,0.0
relu_0.1_ghada_sgd,5,2,Task-IL,52.15
relu_0.1_ghada_sgd,5,3,Class-IL,0.0
relu_0.1_ghada_sgd,5,3,Task-IL,65.35
relu_0.1_ghada_sgd,5,4,Class-IL,96.75
relu_0.1_ghada_sgd,5,4,Task-IL,96.75
relu_0.1_ghada_sgd,5,avg,Class-IL,19.35
relu_0.1_ghada_sgd,5,avg,Task-IL,56.29
relu_0.3_ghada_adam,1,0,Class-IL,96.85000000000001
relu_0.3_ghada_adam,1,0,Task-IL,96.85000000000001
relu_0.3_ghada_adam,1,avg,Class-IL,96.85
relu_0.3_ghada_adam,1,avg,Task-IL,96.85
relu_0.3_ghada_adam,2,0,Class-IL,0.0
relu_0.3_ghada_adam,2,0,Task-IL,49.8
relu_0.3_ghada_adam,2,1,Class-IL,88.3
relu_0.3_ghada_adam,2,1,Task-IL,88.3
relu_0.3_ghada_adam,2,avg,Class-IL,44.15
relu_0.3_ghada_adam,2,avg,Task-IL,69.05
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,50.0
relu_0.3_ghada_adam,3,1,Class-IL,0.15
relu_0.3_ghada_adam,3,1,Task-IL,50.0
relu_0.3_ghada_adam,3,2,Class-IL,75.44999999999999
relu_0.3_ghada_adam,3,2,Task-IL,77.45
relu_0.3_ghada_adam,3,avg,Class-IL,25.2
relu_0.3_ghada_adam,3,avg,Task-IL,59.15
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,50.0
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,50.0
relu_0.3_ghada_adam,4,2,Class-IL,3.2
relu_0.3_ghada_adam,4,2,Task-IL,50.0
relu_0.3_ghada_adam,4,3,Class-IL,88.85
relu_0.3_ghada_adam,4,3,Task-IL,90.5
relu_0.3_ghada_adam,4,avg,Class-IL,23.01
relu_0.3_ghada_adam,4,avg,Task-IL,60.12
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,30.4
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,49.2
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,50.349999999999994
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,72.35000000000001
relu_0.3_ghada_adam,5,4,Class-IL,97.5
relu_0.3_ghada_adam,5,4,Task-IL,97.5
relu_0.3_ghada_adam,5,avg,Class-IL,19.5
relu_0.3_ghada_adam,5,avg,Task-IL,59.96
relu_0.1_ghada_adam,1,0,Class-IL,96.85000000000001
relu_0.1_ghada_adam,1,0,Task-IL,96.85000000000001
relu_0.1_ghada_adam,1,avg,Class-IL,96.85
relu_0.1_ghada_adam,1,avg,Task-IL,96.85
relu_0.1_ghada_adam,2,0,Class-IL,0.0
relu_0.1_ghada_adam,2,0,Task-IL,66.2
relu_0.1_ghada_adam,2,1,Class-IL,89.25
relu_0.1_ghada_adam,2,1,Task-IL,89.25
relu_0.1_ghada_adam,2,avg,Class-IL,44.62
relu_0.1_ghada_adam,2,avg,Task-IL,77.72
relu_0.1_ghada_adam,3,0,Class-IL,0.0
relu_0.1_ghada_adam,3,0,Task-IL,50.0
relu_0.1_ghada_adam,3,1,Class-IL,1.8499999999999999
relu_0.1_ghada_adam,3,1,Task-IL,50.0
relu_0.1_ghada_adam,3,2,Class-IL,75.44999999999999
relu_0.1_ghada_adam,3,2,Task-IL,85.85000000000001
relu_0.1_ghada_adam,3,avg,Class-IL,25.77
relu_0.1_ghada_adam,3,avg,Task-IL,61.95
relu_0.1_ghada_adam,4,0,Class-IL,0.0
relu_0.1_ghada_adam,4,0,Task-IL,52.949999999999996
relu_0.1_ghada_adam,4,1,Class-IL,0.0
relu_0.1_ghada_adam,4,1,Task-IL,49.75
relu_0.1_ghada_adam,4,2,Class-IL,0.0
relu_0.1_ghada_adam,4,2,Task-IL,44.4
relu_0.1_ghada_adam,4,3,Class-IL,50.0
relu_0.1_ghada_adam,4,3,Task-IL,50.0
relu_0.1_ghada_adam,4,avg,Class-IL,12.5
relu_0.1_ghada_adam,4,avg,Task-IL,49.28
relu_0.1_ghada_adam,5,0,Class-IL,0.0
relu_0.1_ghada_adam,5,0,Task-IL,74.3
relu_0.1_ghada_adam,5,1,Class-IL,0.0
relu_0.1_ghada_adam,5,1,Task-IL,64.4
relu_0.1_ghada_adam,5,2,Class-IL,0.0
relu_0.1_ghada_adam,5,2,Task-IL,54.6
relu_0.1_ghada_adam,5,3,Class-IL,0.0
relu_0.1_ghada_adam,5,3,Task-IL,47.699999999999996
relu_0.1_ghada_adam,5,4,Class-IL,96.65
relu_0.1_ghada_adam,5,4,Task-IL,96.65
relu_0.1_ghada_adam,5,avg,Class-IL,19.33
relu_0.1_ghada_adam,5,avg,Task-IL,67.53
01_baseline_sgd_relu,1,0,Class-IL,97.0
01_baseline_sgd_relu,1,0,Task-IL,97.0
01_baseline_sgd_relu,1,avg,Class-IL,97.0
01_baseline_sgd_relu,1,avg,Task-IL,97.0
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,63.9
01_baseline_sgd_relu,2,1,Class-IL,87.05000000000001
01_baseline_sgd_relu,2,1,Task-IL,87.05000000000001
01_baseline_sgd_relu,2,avg,Class-IL,43.53
01_baseline_sgd_relu,2,avg,Task-IL,75.48
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,76.2
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,70.7
01_baseline_sgd_relu,3,2,Class-IL,93.10000000000001
01_baseline_sgd_relu,3,2,Task-IL,93.10000000000001
01_baseline_sgd_relu,3,avg,Class-IL,31.03
01_baseline_sgd_relu,3,avg,Task-IL,80.0
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,60.4
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.800000000000004
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.650000000000006
01_baseline_sgd_relu,4,3,Class-IL,98.0
01_baseline_sgd_relu,4,3,Task-IL,98.0
01_baseline_sgd_relu,4,avg,Class-IL,24.5
01_baseline_sgd_relu,4,avg,Task-IL,68.21
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,23.200000000000003
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,46.85
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,53.6
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,64.85
01_baseline_sgd_relu,5,4,Class-IL,96.25
01_baseline_sgd_relu,5,4,Task-IL,96.25
01_baseline_sgd_relu,5,avg,Class-IL,19.25
01_baseline_sgd_relu,5,avg,Task-IL,56.95
relu_0.3_ours_adam,1,0,Class-IL,96.85000000000001
relu_0.3_ours_adam,1,0,Task-IL,96.85000000000001
relu_0.3_ours_adam,1,avg,Class-IL,96.85
relu_0.3_ours_adam,1,avg,Task-IL,96.85
relu_0.3_ours_adam,2,0,Class-IL,0.0
relu_0.3_ours_adam,2,0,Task-IL,50.0
relu_0.3_ours_adam,2,1,Class-IL,82.0
relu_0.3_ours_adam,2,1,Task-IL,82.0
relu_0.3_ours_adam,2,avg,Class-IL,41.0
relu_0.3_ours_adam,2,avg,Task-IL,66.0
relu_0.3_ours_adam,3,0,Class-IL,0.0
relu_0.3_ours_adam,3,0,Task-IL,50.05
relu_0.3_ours_adam,3,1,Class-IL,0.0
relu_0.3_ours_adam,3,1,Task-IL,47.449999999999996
relu_0.3_ours_adam,3,2,Class-IL,93.85
relu_0.3_ours_adam,3,2,Task-IL,93.85
relu_0.3_ours_adam,3,avg,Class-IL,31.28
relu_0.3_ours_adam,3,avg,Task-IL,63.78
relu_0.3_ours_adam,4,0,Class-IL,0.0
relu_0.3_ours_adam,4,0,Task-IL,38.35
relu_0.3_ours_adam,4,1,Class-IL,0.0
relu_0.3_ours_adam,4,1,Task-IL,45.050000000000004
relu_0.3_ours_adam,4,2,Class-IL,0.0
relu_0.3_ours_adam,4,2,Task-IL,49.0
relu_0.3_ours_adam,4,3,Class-IL,91.05
relu_0.3_ours_adam,4,3,Task-IL,91.05
relu_0.3_ours_adam,4,avg,Class-IL,22.76
relu_0.3_ours_adam,4,avg,Task-IL,55.86
relu_0.3_ours_adam,5,0,Class-IL,0.0
relu_0.3_ours_adam,5,0,Task-IL,53.400000000000006
relu_0.3_ours_adam,5,1,Class-IL,0.0
relu_0.3_ours_adam,5,1,Task-IL,51.5
relu_0.3_ours_adam,5,2,Class-IL,0.0
relu_0.3_ours_adam,5,2,Task-IL,52.800000000000004
relu_0.3_ours_adam,5,3,Class-IL,0.0
relu_0.3_ours_adam,5,3,Task-IL,38.9
relu_0.3_ours_adam,5,4,Class-IL,97.89999999999999
relu_0.3_ours_adam,5,4,Task-IL,97.89999999999999
relu_0.3_ours_adam,5,avg,Class-IL,19.58
relu_0.3_ours_adam,5,avg,Task-IL,58.9
relu_0.2_ghada_sgd,1,0,Class-IL,97.0
relu_0.2_ghada_sgd,1,0,Task-IL,97.0
relu_0.2_ghada_sgd,1,avg,Class-IL,97.0
relu_0.2_ghada_sgd,1,avg,Task-IL,97.0
relu_0.2_ghada_sgd,2,0,Class-IL,0.0
relu_0.2_ghada_sgd,2,0,Task-IL,57.599999999999994
relu_0.2_ghada_sgd,2,1,Class-IL,85.8
relu_0.2_ghada_sgd,2,1,Task-IL,85.8
relu_0.2_ghada_sgd,2,avg,Class-IL,42.9
relu_0.2_ghada_sgd,2,avg,Task-IL,71.7
relu_0.2_ghada_sgd,3,0,Class-IL,0.0
relu_0.2_ghada_sgd,3,0,Task-IL,78.8
relu_0.2_ghada_sgd,3,1,Class-IL,0.0
relu_0.2_ghada_sgd,3,1,Task-IL,70.35
relu_0.2_ghada_sgd,3,2,Class-IL,93.25
relu_0.2_ghada_sgd,3,2,Task-IL,93.25
relu_0.2_ghada_sgd,3,avg,Class-IL,31.08
relu_0.2_ghada_sgd,3,avg,Task-IL,80.8
relu_0.2_ghada_sgd,4,0,Class-IL,0.0
relu_0.2_ghada_sgd,4,0,Task-IL,44.9
relu_0.2_ghada_sgd,4,1,Class-IL,0.0
relu_0.2_ghada_sgd,4,1,Task-IL,52.849999999999994
relu_0.2_ghada_sgd,4,2,Class-IL,0.0
relu_0.2_ghada_sgd,4,2,Task-IL,57.3
relu_0.2_ghada_sgd,4,3,Class-IL,97.8
relu_0.2_ghada_sgd,4,3,Task-IL,97.8
relu_0.2_ghada_sgd,4,avg,Class-IL,24.45
relu_0.2_ghada_sgd,4,avg,Task-IL,63.21
relu_0.2_ghada_sgd,5,0,Class-IL,0.0
relu_0.2_ghada_sgd,5,0,Task-IL,51.849999999999994
relu_0.2_ghada_sgd,5,1,Class-IL,0.0
relu_0.2_ghada_sgd,5,1,Task-IL,56.8
relu_0.2_ghada_sgd,5,2,Class-IL,0.0
relu_0.2_ghada_sgd,5,2,Task-IL,56.85
relu_0.2_ghada_sgd,5,3,Class-IL,0.0
relu_0.2_ghada_sgd,5,3,Task-IL,58.3
relu_0.2_ghada_sgd,5,4,Class-IL,95.7
relu_0.2_ghada_sgd,5,4,Task-IL,95.7
relu_0.2_ghada_sgd,5,avg,Class-IL,19.14
relu_0.2_ghada_sgd,5,avg,Task-IL,63.9
relu_0.1_ours_adam,1,0,Class-IL,96.85000000000001
relu_0.1_ours_adam,1,0,Task-IL,96.85000000000001
relu_0.1_ours_adam,1,avg,Class-IL,96.85
relu_0.1_ours_adam,1,avg,Task-IL,96.85
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,66.2
