model,num_tasks_seen,task,metric_type,accuracy
relu_0.3_method2_sgd,5,0,Class-IL,0.0
relu_0.3_method2_sgd,5,0,Task-IL,57.699999999999996
relu_0.3_method2_sgd,5,1,Class-IL,0.0
relu_0.3_method2_sgd,5,1,Task-IL,44.800000000000004
relu_0.3_method2_sgd,5,2,Class-IL,0.0
relu_0.3_method2_sgd,5,2,Task-IL,55.05
relu_0.3_method2_sgd,5,3,Class-IL,0.0
relu_0.3_method2_sgd,5,3,Task-IL,50.1
relu_0.3_method2_sgd,5,4,Class-IL,95.89999999999999
relu_0.3_method2_sgd,5,4,Task-IL,95.89999999999999
relu_0.3_method2_sgd,5,avg,Class-IL,19.18
relu_0.3_method2_sgd,5,avg,Task-IL,60.71
relu_0.2_method1_sgd,1,0,Class-IL,97.1
relu_0.2_method1_sgd,1,0,Task-IL,97.1
relu_0.2_method1_sgd,1,avg,Class-IL,97.1
relu_0.2_method1_sgd,1,avg,Task-IL,97.1
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,69.15
relu_0.2_method1_sgd,2,1,Class-IL,85.15
relu_0.2_method1_sgd,2,1,Task-IL,85.15
relu_0.2_method1_sgd,2,avg,Class-IL,42.58
relu_0.2_method1_sgd,2,avg,Task-IL,77.15
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,62.35000000000001
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,69.1
relu_0.2_method1_sgd,3,2,Class-IL,94.25
relu_0.2_method1_sgd,3,2,Task-IL,94.25
relu_0.2_method1_sgd,3,avg,Class-IL,31.42
relu_0.2_method1_sgd,3,avg,Task-IL,75.23
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,60.45
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,53.65
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,54.6
relu_0.2_method1_sgd,4,3,Class-IL,95.25
relu_0.2_method1_sgd,4,3,Task-IL,95.25
relu_0.2_method1_sgd,4,avg,Class-IL,23.81
relu_0.2_method1_sgd,4,avg,Task-IL,65.99
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,40.849999999999994
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,48.5
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,55.25
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,73.55000000000001
relu_0.2_method1_sgd,5,4,Class-IL,96.75
relu_0.2_method1_sgd,5,4,Task-IL,96.75
relu_0.2_method1_sgd,5,avg,Class-IL,19.35
relu_0.2_method1_sgd,5,avg,Task-IL,62.98
relu_0.3_method1_adam,1,0,Class-IL,98.0
relu_0.3_method1_adam,1,0,Task-IL,98.0
relu_0.3_method1_adam,1,avg,Class-IL,98.0
relu_0.3_method1_adam,1,avg,Task-IL,98.0
relu_0.3_method1_adam,2,0,Class-IL,0.0
relu_0.3_method1_adam,2,0,Task-IL,52.800000000000004
relu_0.3_method1_adam,2,1,Class-IL,89.0
relu_0.3_method1_adam,2,1,Task-IL,89.0
relu_0.3_method1_adam,2,avg,Class-IL,44.5
relu_0.3_method1_adam,2,avg,Task-IL,70.9
relu_0.3_method1_adam,3,0,Class-IL,0.0
relu_0.3_method1_adam,3,0,Task-IL,49.6
relu_0.3_method1_adam,3,1,Class-IL,0.0
relu_0.3_method1_adam,3,1,Task-IL,50.6
relu_0.3_method1_adam,3,2,Class-IL,93.35
relu_0.3_method1_adam,3,2,Task-IL,93.35
relu_0.3_method1_adam,3,avg,Class-IL,31.12
relu_0.3_method1_adam,3,avg,Task-IL,64.52
relu_0.3_method1_adam,4,0,Class-IL,0.0
relu_0.3_method1_adam,4,0,Task-IL,61.5
relu_0.3_method1_adam,4,1,Class-IL,0.0
relu_0.3_method1_adam,4,1,Task-IL,46.2
relu_0.3_method1_adam,4,2,Class-IL,0.0
relu_0.3_method1_adam,4,2,Task-IL,50.1
relu_0.3_method1_adam,4,3,Class-IL,96.8
relu_0.3_method1_adam,4,3,Task-IL,96.8
relu_0.3_method1_adam,4,avg,Class-IL,24.2
relu_0.3_method1_adam,4,avg,Task-IL,63.65
relu_0.3_method1_adam,5,0,Class-IL,0.0
relu_0.3_method1_adam,5,0,Task-IL,52.0
relu_0.3_method1_adam,5,1,Class-IL,0.0
relu_0.3_method1_adam,5,1,Task-IL,52.0
relu_0.3_method1_adam,5,2,Class-IL,0.0
relu_0.3_method1_adam,5,2,Task-IL,50.349999999999994
relu_0.3_method1_adam,5,3,Class-IL,0.0
relu_0.3_method1_adam,5,3,Task-IL,54.2
relu_0.3_method1_adam,5,4,Class-IL,97.6
relu_0.3_method1_adam,5,4,Task-IL,97.6
relu_0.3_method1_adam,5,avg,Class-IL,19.52
relu_0.3_method1_adam,5,avg,Task-IL,61.23
relu_0.1_method2_adam,1,0,Class-IL,98.0
relu_0.1_method2_adam,1,0,Task-IL,98.0
relu_0.1_method2_adam,1,avg,Class-IL,98.0
relu_0.1_method2_adam,1,avg,Task-IL,98.0
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,40.400000000000006
relu_0.1_method2_adam,2,1,Class-IL,88.4
relu_0.1_method2_adam,2,1,Task-IL,88.4
relu_0.1_method2_adam,2,avg,Class-IL,44.2
relu_0.1_method2_adam,2,avg,Task-IL,64.4
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,38.15
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,50.0
relu_0.1_method2_adam,3,2,Class-IL,94.15
relu_0.1_method2_adam,3,2,Task-IL,94.15
relu_0.1_method2_adam,3,avg,Class-IL,31.38
relu_0.1_method2_adam,3,avg,Task-IL,60.77
relu_0.1_method2_adam,4,0,Class-IL,0.0
relu_0.1_method2_adam,4,0,Task-IL,49.45
relu_0.1_method2_adam,4,1,Class-IL,0.0
relu_0.1_method2_adam,4,1,Task-IL,53.25
relu_0.1_method2_adam,4,2,Class-IL,0.0
relu_0.1_method2_adam,4,2,Task-IL,52.800000000000004
relu_0.1_method2_adam,4,3,Class-IL,97.3
relu_0.1_method2_adam,4,3,Task-IL,97.3
relu_0.1_method2_adam,4,avg,Class-IL,24.32
relu_0.1_method2_adam,4,avg,Task-IL,63.2
relu_0.1_method2_adam,5,0,Class-IL,0.0
relu_0.1_method2_adam,5,0,Task-IL,20.5
relu_0.1_method2_adam,5,1,Class-IL,0.0
relu_0.1_method2_adam,5,1,Task-IL,49.55
relu_0.1_method2_adam,5,2,Class-IL,0.0
relu_0.1_method2_adam,5,2,Task-IL,50.0
relu_0.1_method2_adam,5,3,Class-IL,0.0
relu_0.1_method2_adam,5,3,Task-IL,42.5
relu_0.1_method2_adam,5,4,Class-IL,97.25
relu_0.1_method2_adam,5,4,Task-IL,97.25
relu_0.1_method2_adam,5,avg,Class-IL,19.45
relu_0.1_method2_adam,5,avg,Task-IL,51.96
relu_0.3_method2_adam,1,0,Class-IL,98.0
relu_0.3_method2_adam,1,0,Task-IL,98.0
relu_0.3_method2_adam,1,avg,Class-IL,98.0
relu_0.3_method2_adam,1,avg,Task-IL,98.0
relu_0.3_method2_adam,2,0,Class-IL,0.0
relu_0.3_method2_adam,2,0,Task-IL,38.6
relu_0.3_method2_adam,2,1,Class-IL,88.44999999999999
relu_0.3_method2_adam,2,1,Task-IL,88.44999999999999
relu_0.3_method2_adam,2,avg,Class-IL,44.22
relu_0.3_method2_adam,2,avg,Task-IL,63.52
relu_0.3_method2_adam,3,0,Class-IL,0.0
relu_0.3_method2_adam,3,0,Task-IL,57.49999999999999
relu_0.3_method2_adam,3,1,Class-IL,0.0
relu_0.3_method2_adam,3,1,Task-IL,50.05
relu_0.3_method2_adam,3,2,Class-IL,93.0
relu_0.3_method2_adam,3,2,Task-IL,93.0
relu_0.3_method2_adam,3,avg,Class-IL,31.0
relu_0.3_method2_adam,3,avg,Task-IL,66.85
relu_0.3_method2_adam,4,0,Class-IL,0.0
relu_0.3_method2_adam,4,0,Task-IL,54.300000000000004
relu_0.3_method2_adam,4,1,Class-IL,0.0
relu_0.3_method2_adam,4,1,Task-IL,51.5
relu_0.3_method2_adam,4,2,Class-IL,0.0
relu_0.3_method2_adam,4,2,Task-IL,52.05
relu_0.3_method2_adam,4,3,Class-IL,96.0
relu_0.3_method2_adam,4,3,Task-IL,96.0
relu_0.3_method2_adam,4,avg,Class-IL,24.0
relu_0.3_method2_adam,4,avg,Task-IL,63.46
relu_0.3_method2_adam,5,0,Class-IL,0.0
relu_0.3_method2_adam,5,0,Task-IL,24.65
relu_0.3_method2_adam,5,1,Class-IL,0.0
relu_0.3_method2_adam,5,1,Task-IL,50.14999999999999
relu_0.3_method2_adam,5,2,Class-IL,0.0
relu_0.3_method2_adam,5,2,Task-IL,50.1
relu_0.3_method2_adam,5,3,Class-IL,0.0
relu_0.3_method2_adam,5,3,Task-IL,47.65
relu_0.3_method2_adam,5,4,Class-IL,96.85000000000001
relu_0.3_method2_adam,5,4,Task-IL,96.85000000000001
relu_0.3_method2_adam,5,avg,Class-IL,19.37
relu_0.3_method2_adam,5,avg,Task-IL,53.88
relu_0.1_method2_sgd,1,0,Class-IL,97.1
relu_0.1_method2_sgd,1,0,Task-IL,97.1
relu_0.1_method2_sgd,1,avg,Class-IL,97.1
relu_0.1_method2_sgd,1,avg,Task-IL,97.1
relu_0.1_method2_sgd,2,0,Class-IL,0.0
relu_0.1_method2_sgd,2,0,Task-IL,68.35
relu_0.1_method2_sgd,2,1,Class-IL,85.9
relu_0.1_method2_sgd,2,1,Task-IL,85.9
relu_0.1_method2_sgd,2,avg,Class-IL,42.95
relu_0.1_method2_sgd,2,avg,Task-IL,77.12
relu_0.1_method2_sgd,3,0,Class-IL,0.0
relu_0.1_method2_sgd,3,0,Task-IL,72.85000000000001
relu_0.1_method2_sgd,3,1,Class-IL,0.0
relu_0.1_method2_sgd,3,1,Task-IL,67.95
relu_0.1_method2_sgd,3,2,Class-IL,93.55
relu_0.1_method2_sgd,3,2,Task-IL,93.55
relu_0.1_method2_sgd,3,avg,Class-IL,31.18
relu_0.1_method2_sgd,3,avg,Task-IL,78.12
relu_0.1_method2_sgd,4,0,Class-IL,0.0
relu_0.1_method2_sgd,4,0,Task-IL,49.3
relu_0.1_method2_sgd,4,1,Class-IL,0.0
relu_0.1_method2_sgd,4,1,Task-IL,52.300000000000004
relu_0.1_method2_sgd,4,2,Class-IL,0.0
relu_0.1_method2_sgd,4,2,Task-IL,59.550000000000004
relu_0.1_method2_sgd,4,3,Class-IL,97.6
relu_0.1_method2_sgd,4,3,Task-IL,97.6
relu_0.1_method2_sgd,4,avg,Class-IL,24.4
relu_0.1_method2_sgd,4,avg,Task-IL,64.69
relu_0.1_method2_sgd,5,0,Class-IL,0.0
relu_0.1_method2_sgd,5,0,Task-IL,72.8
relu_0.1_method2_sgd,5,1,Class-IL,0.0
relu_0.1_method2_sgd,5,1,Task-IL,61.650000000000006
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,61.7
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,72.45
relu_0.1_method2_sgd,5,4,Class-IL,97.35000000000001
relu_0.1_method2_sgd,5,4,Task-IL,97.35000000000001
relu_0.1_method2_sgd,5,avg,Class-IL,19.47
relu_0.1_method2_sgd,5,avg,Task-IL,73.19
relu_0.1_method1_adam,1,0,Class-IL,98.0
relu_0.1_method1_adam,1,0,Task-IL,98.0
relu_0.1_method1_adam,1,avg,Class-IL,98.0
relu_0.1_method1_adam,1,avg,Task-IL,98.0
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,40.400000000000006
relu_0.1_method1_adam,2,1,Class-IL,88.4
relu_0.1_method1_adam,2,1,Task-IL,88.4
relu_0.1_method1_adam,2,avg,Class-IL,44.2
relu_0.1_method1_adam,2,avg,Task-IL,64.4
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,38.15
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,50.0
relu_0.1_method1_adam,3,2,Class-IL,94.15
relu_0.1_method1_adam,3,2,Task-IL,94.15
relu_0.1_method1_adam,3,avg,Class-IL,31.38
relu_0.1_method1_adam,3,avg,Task-IL,60.77
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,50.3
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,52.65
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,51.449999999999996
relu_0.1_method1_adam,4,3,Class-IL,97.55
relu_0.1_method1_adam,4,3,Task-IL,97.55
relu_0.1_method1_adam,4,avg,Class-IL,24.39
relu_0.1_method1_adam,4,avg,Task-IL,62.99
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,28.599999999999998
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,49.65
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,49.95
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,50.05
relu_0.1_method1_adam,5,4,Class-IL,96.89999999999999
relu_0.1_method1_adam,5,4,Task-IL,96.89999999999999
relu_0.1_method1_adam,5,avg,Class-IL,19.38
relu_0.1_method1_adam,5,avg,Task-IL,55.03
01_baseline_sgd_relu,1,0,Class-IL,97.1
01_baseline_sgd_relu,1,0,Task-IL,97.1
01_baseline_sgd_relu,1,avg,Class-IL,97.1
01_baseline_sgd_relu,1,avg,Task-IL,97.1
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,68.35
01_baseline_sgd_relu,2,1,Class-IL,85.9
01_baseline_sgd_relu,2,1,Task-IL,85.9
01_baseline_sgd_relu,2,avg,Class-IL,42.95
01_baseline_sgd_relu,2,avg,Task-IL,77.12
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,71.39999999999999
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,68.7
01_baseline_sgd_relu,3,2,Class-IL,94.0
01_baseline_sgd_relu,3,2,Task-IL,94.0
01_baseline_sgd_relu,3,avg,Class-IL,31.33
01_baseline_sgd_relu,3,avg,Task-IL,78.03
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,47.349999999999994
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,51.24999999999999
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.6
01_baseline_sgd_relu,4,3,Class-IL,97.3
01_baseline_sgd_relu,4,3,Task-IL,97.3
01_baseline_sgd_relu,4,avg,Class-IL,24.32
01_baseline_sgd_relu,4,avg,Task-IL,64.12
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,76.55
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,53.6
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,63.1
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,54.6
01_baseline_sgd_relu,5,4,Class-IL,95.45
01_baseline_sgd_relu,5,4,Task-IL,95.45
01_baseline_sgd_relu,5,avg,Class-IL,19.09
01_baseline_sgd_relu,5,avg,Task-IL,68.66
relu_0.3_method1_sgd,1,0,Class-IL,97.1
relu_0.3_method1_sgd,1,0,Task-IL,97.1
relu_0.3_method1_sgd,1,avg,Class-IL,97.1
relu_0.3_method1_sgd,1,avg,Task-IL,97.1
relu_0.3_method1_sgd,2,0,Class-IL,0.0
relu_0.3_method1_sgd,2,0,Task-IL,72.35000000000001
relu_0.3_method1_sgd,2,1,Class-IL,87.64999999999999
relu_0.3_method1_sgd,2,1,Task-IL,87.64999999999999
relu_0.3_method1_sgd,2,avg,Class-IL,43.82
relu_0.3_method1_sgd,2,avg,Task-IL,80.0
relu_0.3_method1_sgd,3,0,Class-IL,0.0
relu_0.3_method1_sgd,3,0,Task-IL,70.19999999999999
relu_0.3_method1_sgd,3,1,Class-IL,0.0
relu_0.3_method1_sgd,3,1,Task-IL,69.69999999999999
relu_0.3_method1_sgd,3,2,Class-IL,92.5
relu_0.3_method1_sgd,3,2,Task-IL,92.5
relu_0.3_method1_sgd,3,avg,Class-IL,30.83
relu_0.3_method1_sgd,3,avg,Task-IL,77.47
relu_0.3_method1_sgd,4,0,Class-IL,0.0
relu_0.3_method1_sgd,4,0,Task-IL,46.7
relu_0.3_method1_sgd,4,1,Class-IL,0.0
relu_0.3_method1_sgd,4,1,Task-IL,50.8
relu_0.3_method1_sgd,4,2,Class-IL,0.0
relu_0.3_method1_sgd,4,2,Task-IL,59.75
relu_0.3_method1_sgd,4,3,Class-IL,98.25
relu_0.3_method1_sgd,4,3,Task-IL,98.25
relu_0.3_method1_sgd,4,avg,Class-IL,24.56
relu_0.3_method1_sgd,4,avg,Task-IL,63.88
relu_0.3_method1_sgd,5,0,Class-IL,0.0
relu_0.3_method1_sgd,5,0,Task-IL,56.00000000000001
relu_0.3_method1_sgd,5,1,Class-IL,0.0
relu_0.3_method1_sgd,5,1,Task-IL,52.15
relu_0.3_method1_sgd,5,2,Class-IL,0.0
relu_0.3_method1_sgd,5,2,Task-IL,52.15
relu_0.3_method1_sgd,5,3,Class-IL,0.0
relu_0.3_method1_sgd,5,3,Task-IL,72.39999999999999
relu_0.3_method1_sgd,5,4,Class-IL,97.0
relu_0.3_method1_sgd,5,4,Task-IL,97.0
relu_0.3_method1_sgd,5,avg,Class-IL,19.4
relu_0.3_method1_sgd,5,avg,Task-IL,65.94
relu_0.2_method1_adam,1,0,Class-IL,98.0
relu_0.2_method1_adam,1,0,Task-IL,98.0
relu_0.2_method1_adam,1,avg,Class-IL,98.0
relu_0.2_method1_adam,1,avg,Task-IL,98.0
relu_0.2_method1_adam,2,0,Class-IL,0.0
relu_0.2_method1_adam,2,0,Task-IL,40.400000000000006
relu_0.2_method1_adam,2,1,Class-IL,88.4
relu_0.2_method1_adam,2,1,Task-IL,88.4
relu_0.2_method1_adam,2,avg,Class-IL,44.2
relu_0.2_method1_adam,2,avg,Task-IL,64.4
relu_0.2_method1_adam,3,0,Class-IL,0.0
relu_0.2_method1_adam,3,0,Task-IL,37.3
relu_0.2_method1_adam,3,1,Class-IL,0.0
relu_0.2_method1_adam,3,1,Task-IL,49.95
relu_0.2_method1_adam,3,2,Class-IL,94.75
relu_0.2_method1_adam,3,2,Task-IL,94.75
relu_0.2_method1_adam,3,avg,Class-IL,31.58
relu_0.2_method1_adam,3,avg,Task-IL,60.67
relu_0.2_method1_adam,4,0,Class-IL,0.0
relu_0.2_method1_adam,4,0,Task-IL,48.199999999999996
relu_0.2_method1_adam,4,1,Class-IL,0.0
relu_0.2_method1_adam,4,1,Task-IL,54.85
relu_0.2_method1_adam,4,2,Class-IL,0.0
relu_0.2_method1_adam,4,2,Task-IL,60.95
relu_0.2_method1_adam,4,3,Class-IL,97.3
relu_0.2_method1_adam,4,3,Task-IL,97.3
relu_0.2_method1_adam,4,avg,Class-IL,24.32
relu_0.2_method1_adam,4,avg,Task-IL,65.32
relu_0.2_method1_adam,5,0,Class-IL,0.0
relu_0.2_method1_adam,5,0,Task-IL,21.65
relu_0.2_method1_adam,5,1,Class-IL,0.0
relu_0.2_method1_adam,5,1,Task-IL,49.25
relu_0.2_method1_adam,5,2,Class-IL,0.0
relu_0.2_method1_adam,5,2,Task-IL,46.650000000000006
relu_0.2_method1_adam,5,3,Class-IL,0.0
relu_0.2_method1_adam,5,3,Task-IL,50.2
relu_0.2_method1_adam,5,4,Class-IL,97.2
relu_0.2_method1_adam,5,4,Task-IL,97.2
relu_0.2_method1_adam,5,avg,Class-IL,19.44
relu_0.2_method1_adam,5,avg,Task-IL,52.99
relu_0.1_method1_sgd,1,0,Class-IL,97.1
relu_0.1_method1_sgd,1,0,Task-IL,97.1
relu_0.1_method1_sgd,1,avg,Class-IL,97.1
relu_0.1_method1_sgd,1,avg,Task-IL,97.1
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,68.35
relu_0.1_method1_sgd,2,1,Class-IL,85.9
relu_0.1_method1_sgd,2,1,Task-IL,85.9
relu_0.1_method1_sgd,2,avg,Class-IL,42.95
relu_0.1_method1_sgd,2,avg,Task-IL,77.12
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,72.85000000000001
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,67.95
relu_0.1_method1_sgd,3,2,Class-IL,93.55
relu_0.1_method1_sgd,3,2,Task-IL,93.55
relu_0.1_method1_sgd,3,avg,Class-IL,31.18
relu_0.1_method1_sgd,3,avg,Task-IL,78.12
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,49.3
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,52.300000000000004
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,59.550000000000004
relu_0.1_method1_sgd,4,3,Class-IL,97.6
relu_0.1_method1_sgd,4,3,Task-IL,97.6
relu_0.1_method1_sgd,4,avg,Class-IL,24.4
relu_0.1_method1_sgd,4,avg,Task-IL,64.69
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,74.65
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,59.35
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,61.75000000000001
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,76.75
relu_0.1_method1_sgd,5,4,Class-IL,97.25
relu_0.1_method1_sgd,5,4,Task-IL,97.25
relu_0.1_method1_sgd,5,avg,Class-IL,19.45
relu_0.1_method1_sgd,5,avg,Task-IL,73.95
relu_0.2_method2_adam,1,0,Class-IL,98.0
relu_0.2_method2_adam,1,0,Task-IL,98.0
relu_0.2_method2_adam,1,avg,Class-IL,98.0
relu_0.2_method2_adam,1,avg,Task-IL,98.0
relu_0.2_method2_adam,2,0,Class-IL,0.0
relu_0.2_method2_adam,2,0,Task-IL,40.400000000000006
relu_0.2_method2_adam,2,1,Class-IL,88.4
relu_0.2_method2_adam,2,1,Task-IL,88.4
relu_0.2_method2_adam,2,avg,Class-IL,44.2
relu_0.2_method2_adam,2,avg,Task-IL,64.4
relu_0.2_method2_adam,3,0,Class-IL,0.0
relu_0.2_method2_adam,3,0,Task-IL,48.6
relu_0.2_method2_adam,3,1,Class-IL,0.0
relu_0.2_method2_adam,3,1,Task-IL,50.0
