model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_method2_adam,4,0,Class-IL,0.0
relu_0.2_method2_adam,4,0,Task-IL,53.55
relu_0.2_method2_adam,4,1,Class-IL,0.15
relu_0.2_method2_adam,4,1,Task-IL,50.0
relu_0.2_method2_adam,4,2,Class-IL,0.0
relu_0.2_method2_adam,4,2,Task-IL,58.95
relu_0.2_method2_adam,4,3,Class-IL,97.25
relu_0.2_method2_adam,4,3,Task-IL,97.25
relu_0.2_method2_adam,4,avg,Class-IL,24.35
relu_0.2_method2_adam,4,avg,Task-IL,64.94
relu_0.2_method2_adam,5,0,Class-IL,0.0
relu_0.2_method2_adam,5,0,Task-IL,50.0
relu_0.2_method2_adam,5,1,Class-IL,0.0
relu_0.2_method2_adam,5,1,Task-IL,50.0
relu_0.2_method2_adam,5,2,Class-IL,0.0
relu_0.2_method2_adam,5,2,Task-IL,50.0
relu_0.2_method2_adam,5,3,Class-IL,0.0
relu_0.2_method2_adam,5,3,Task-IL,50.0
relu_0.2_method2_adam,5,4,Class-IL,97.5
relu_0.2_method2_adam,5,4,Task-IL,97.5
relu_0.2_method2_adam,5,avg,Class-IL,19.5
relu_0.2_method2_adam,5,avg,Task-IL,59.5
relu_0.2_method1_sgd,1,0,Class-IL,97.0
relu_0.2_method1_sgd,1,0,Task-IL,97.0
relu_0.2_method1_sgd,1,avg,Class-IL,97.0
relu_0.2_method1_sgd,1,avg,Task-IL,97.0
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,39.7
relu_0.2_method1_sgd,2,1,Class-IL,88.7
relu_0.2_method1_sgd,2,1,Task-IL,88.7
relu_0.2_method1_sgd,2,avg,Class-IL,44.35
relu_0.2_method1_sgd,2,avg,Task-IL,64.2
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,54.400000000000006
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,59.75
relu_0.2_method1_sgd,3,2,Class-IL,93.95
relu_0.2_method1_sgd,3,2,Task-IL,93.95
relu_0.2_method1_sgd,3,avg,Class-IL,31.32
relu_0.2_method1_sgd,3,avg,Task-IL,69.37
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,42.199999999999996
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,51.74999999999999
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,26.1
relu_0.2_method1_sgd,4,3,Class-IL,97.65
relu_0.2_method1_sgd,4,3,Task-IL,97.65
relu_0.2_method1_sgd,4,avg,Class-IL,24.41
relu_0.2_method1_sgd,4,avg,Task-IL,54.42
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,43.35
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,53.55
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,49.35
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,45.800000000000004
relu_0.2_method1_sgd,5,4,Class-IL,93.45
relu_0.2_method1_sgd,5,4,Task-IL,93.45
relu_0.2_method1_sgd,5,avg,Class-IL,18.69
relu_0.2_method1_sgd,5,avg,Task-IL,57.1
relu_0.3_method2_adam,1,0,Class-IL,96.85000000000001
relu_0.3_method2_adam,1,0,Task-IL,96.85000000000001
relu_0.3_method2_adam,1,avg,Class-IL,96.85
relu_0.3_method2_adam,1,avg,Task-IL,96.85
relu_0.3_method2_adam,2,0,Class-IL,0.0
relu_0.3_method2_adam,2,0,Task-IL,50.0
relu_0.3_method2_adam,2,1,Class-IL,88.3
relu_0.3_method2_adam,2,1,Task-IL,88.3
relu_0.3_method2_adam,2,avg,Class-IL,44.15
relu_0.3_method2_adam,2,avg,Task-IL,69.15
relu_0.3_method2_adam,3,0,Class-IL,0.0
relu_0.3_method2_adam,3,0,Task-IL,50.0
relu_0.3_method2_adam,3,1,Class-IL,0.0
relu_0.3_method2_adam,3,1,Task-IL,50.0
relu_0.3_method2_adam,3,2,Class-IL,93.10000000000001
relu_0.3_method2_adam,3,2,Task-IL,93.10000000000001
relu_0.3_method2_adam,3,avg,Class-IL,31.03
relu_0.3_method2_adam,3,avg,Task-IL,64.37
relu_0.3_method2_adam,4,0,Class-IL,0.0
relu_0.3_method2_adam,4,0,Task-IL,50.0
relu_0.3_method2_adam,4,1,Class-IL,0.0
relu_0.3_method2_adam,4,1,Task-IL,50.0
relu_0.3_method2_adam,4,2,Class-IL,0.0
relu_0.3_method2_adam,4,2,Task-IL,50.0
relu_0.3_method2_adam,4,3,Class-IL,98.05
relu_0.3_method2_adam,4,3,Task-IL,98.1
relu_0.3_method2_adam,4,avg,Class-IL,24.51
relu_0.3_method2_adam,4,avg,Task-IL,62.02
relu_0.3_method2_adam,5,0,Class-IL,0.0
relu_0.3_method2_adam,5,0,Task-IL,50.0
relu_0.3_method2_adam,5,1,Class-IL,0.0
relu_0.3_method2_adam,5,1,Task-IL,50.0
relu_0.3_method2_adam,5,2,Class-IL,0.0
relu_0.3_method2_adam,5,2,Task-IL,50.0
relu_0.3_method2_adam,5,3,Class-IL,0.0
relu_0.3_method2_adam,5,3,Task-IL,49.9
relu_0.3_method2_adam,5,4,Class-IL,97.5
relu_0.3_method2_adam,5,4,Task-IL,97.5
relu_0.3_method2_adam,5,avg,Class-IL,19.5
relu_0.3_method2_adam,5,avg,Task-IL,59.48
relu_0.3_method2_sgd,1,0,Class-IL,97.0
relu_0.3_method2_sgd,1,0,Task-IL,97.0
relu_0.3_method2_sgd,1,avg,Class-IL,97.0
relu_0.3_method2_sgd,1,avg,Task-IL,97.0
relu_0.3_method2_sgd,2,0,Class-IL,0.0
relu_0.3_method2_sgd,2,0,Task-IL,59.5
relu_0.3_method2_sgd,2,1,Class-IL,86.65
relu_0.3_method2_sgd,2,1,Task-IL,86.65
relu_0.3_method2_sgd,2,avg,Class-IL,43.32
relu_0.3_method2_sgd,2,avg,Task-IL,73.08
relu_0.3_method2_sgd,3,0,Class-IL,0.0
relu_0.3_method2_sgd,3,0,Task-IL,45.45
relu_0.3_method2_sgd,3,1,Class-IL,0.0
relu_0.3_method2_sgd,3,1,Task-IL,52.25
relu_0.3_method2_sgd,3,2,Class-IL,92.60000000000001
relu_0.3_method2_sgd,3,2,Task-IL,92.60000000000001
relu_0.3_method2_sgd,3,avg,Class-IL,30.87
relu_0.3_method2_sgd,3,avg,Task-IL,63.43
relu_0.3_method2_sgd,4,0,Class-IL,0.0
relu_0.3_method2_sgd,4,0,Task-IL,54.25
relu_0.3_method2_sgd,4,1,Class-IL,0.0
relu_0.3_method2_sgd,4,1,Task-IL,56.05
relu_0.3_method2_sgd,4,2,Class-IL,0.0
relu_0.3_method2_sgd,4,2,Task-IL,35.5
relu_0.3_method2_sgd,4,3,Class-IL,97.95
relu_0.3_method2_sgd,4,3,Task-IL,97.95
relu_0.3_method2_sgd,4,avg,Class-IL,24.49
relu_0.3_method2_sgd,4,avg,Task-IL,60.94
relu_0.3_method2_sgd,5,0,Class-IL,0.0
relu_0.3_method2_sgd,5,0,Task-IL,49.1
relu_0.3_method2_sgd,5,1,Class-IL,0.0
relu_0.3_method2_sgd,5,1,Task-IL,60.8
relu_0.3_method2_sgd,5,2,Class-IL,0.0
relu_0.3_method2_sgd,5,2,Task-IL,52.5
relu_0.3_method2_sgd,5,3,Class-IL,0.0
relu_0.3_method2_sgd,5,3,Task-IL,52.2
relu_0.3_method2_sgd,5,4,Class-IL,96.05
relu_0.3_method2_sgd,5,4,Task-IL,96.05
relu_0.3_method2_sgd,5,avg,Class-IL,19.21
relu_0.3_method2_sgd,5,avg,Task-IL,62.13
relu_0.1_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.1_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.1_method1_adam,1,avg,Class-IL,96.85
relu_0.1_method1_adam,1,avg,Task-IL,96.85
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,66.2
relu_0.1_method1_adam,2,1,Class-IL,89.25
relu_0.1_method1_adam,2,1,Task-IL,89.25
relu_0.1_method1_adam,2,avg,Class-IL,44.62
relu_0.1_method1_adam,2,avg,Task-IL,77.72
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,50.0
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,50.0
relu_0.1_method1_adam,3,2,Class-IL,94.6
relu_0.1_method1_adam,3,2,Task-IL,94.6
relu_0.1_method1_adam,3,avg,Class-IL,31.53
relu_0.1_method1_adam,3,avg,Task-IL,64.87
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,50.0
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,50.0
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,50.8
relu_0.1_method1_adam,4,3,Class-IL,97.45
relu_0.1_method1_adam,4,3,Task-IL,97.45
relu_0.1_method1_adam,4,avg,Class-IL,24.36
relu_0.1_method1_adam,4,avg,Task-IL,62.06
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,44.5
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,50.0
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,52.05
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,49.8
relu_0.1_method1_adam,5,4,Class-IL,97.25
relu_0.1_method1_adam,5,4,Task-IL,97.25
relu_0.1_method1_adam,5,avg,Class-IL,19.45
relu_0.1_method1_adam,5,avg,Task-IL,58.72
relu_0.3_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.3_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.3_method1_adam,1,avg,Class-IL,96.85
relu_0.3_method1_adam,1,avg,Task-IL,96.85
relu_0.3_method1_adam,2,0,Class-IL,0.0
relu_0.3_method1_adam,2,0,Task-IL,50.0
relu_0.3_method1_adam,2,1,Class-IL,88.9
relu_0.3_method1_adam,2,1,Task-IL,88.9
relu_0.3_method1_adam,2,avg,Class-IL,44.45
relu_0.3_method1_adam,2,avg,Task-IL,69.45
relu_0.3_method1_adam,3,0,Class-IL,0.0
relu_0.3_method1_adam,3,0,Task-IL,50.0
relu_0.3_method1_adam,3,1,Class-IL,0.0
relu_0.3_method1_adam,3,1,Task-IL,50.0
relu_0.3_method1_adam,3,2,Class-IL,94.1
relu_0.3_method1_adam,3,2,Task-IL,94.1
relu_0.3_method1_adam,3,avg,Class-IL,31.37
relu_0.3_method1_adam,3,avg,Task-IL,64.7
relu_0.3_method1_adam,4,0,Class-IL,0.0
relu_0.3_method1_adam,4,0,Task-IL,50.0
relu_0.3_method1_adam,4,1,Class-IL,0.0
relu_0.3_method1_adam,4,1,Task-IL,50.0
relu_0.3_method1_adam,4,2,Class-IL,0.0
relu_0.3_method1_adam,4,2,Task-IL,50.0
relu_0.3_method1_adam,4,3,Class-IL,97.75
relu_0.3_method1_adam,4,3,Task-IL,97.75
relu_0.3_method1_adam,4,avg,Class-IL,24.44
relu_0.3_method1_adam,4,avg,Task-IL,61.94
relu_0.3_method1_adam,5,0,Class-IL,0.0
relu_0.3_method1_adam,5,0,Task-IL,50.0
relu_0.3_method1_adam,5,1,Class-IL,0.0
relu_0.3_method1_adam,5,1,Task-IL,50.0
relu_0.3_method1_adam,5,2,Class-IL,0.0
relu_0.3_method1_adam,5,2,Task-IL,50.7
relu_0.3_method1_adam,5,3,Class-IL,0.0
relu_0.3_method1_adam,5,3,Task-IL,47.449999999999996
relu_0.3_method1_adam,5,4,Class-IL,74.95
relu_0.3_method1_adam,5,4,Task-IL,74.95
relu_0.3_method1_adam,5,avg,Class-IL,14.99
relu_0.3_method1_adam,5,avg,Task-IL,54.62
01_baseline_sgd_relu,1,0,Class-IL,97.0
01_baseline_sgd_relu,1,0,Task-IL,97.0
01_baseline_sgd_relu,1,avg,Class-IL,97.0
01_baseline_sgd_relu,1,avg,Task-IL,97.0
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,63.9
01_baseline_sgd_relu,2,1,Class-IL,87.05000000000001
01_baseline_sgd_relu,2,1,Task-IL,87.05000000000001
01_baseline_sgd_relu,2,avg,Class-IL,43.53
01_baseline_sgd_relu,2,avg,Task-IL,75.48
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,76.2
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,70.7
01_baseline_sgd_relu,3,2,Class-IL,93.10000000000001
01_baseline_sgd_relu,3,2,Task-IL,93.10000000000001
01_baseline_sgd_relu,3,avg,Class-IL,31.03
01_baseline_sgd_relu,3,avg,Task-IL,80.0
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,60.4
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.800000000000004
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.650000000000006
01_baseline_sgd_relu,4,3,Class-IL,98.0
01_baseline_sgd_relu,4,3,Task-IL,98.0
01_baseline_sgd_relu,4,avg,Class-IL,24.5
01_baseline_sgd_relu,4,avg,Task-IL,68.21
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,23.200000000000003
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,46.85
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,53.6
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,64.85
01_baseline_sgd_relu,5,4,Class-IL,96.25
01_baseline_sgd_relu,5,4,Task-IL,96.25
01_baseline_sgd_relu,5,avg,Class-IL,19.25
01_baseline_sgd_relu,5,avg,Task-IL,56.95
relu_0.2_method1_adam,1,0,Class-IL,96.85000000000001
relu_0.2_method1_adam,1,0,Task-IL,96.85000000000001
relu_0.2_method1_adam,1,avg,Class-IL,96.85
relu_0.2_method1_adam,1,avg,Task-IL,96.85
relu_0.2_method1_adam,2,0,Class-IL,0.0
relu_0.2_method1_adam,2,0,Task-IL,53.05
relu_0.2_method1_adam,2,1,Class-IL,88.4
relu_0.2_method1_adam,2,1,Task-IL,88.4
relu_0.2_method1_adam,2,avg,Class-IL,44.2
relu_0.2_method1_adam,2,avg,Task-IL,70.72
relu_0.2_method1_adam,3,0,Class-IL,0.0
relu_0.2_method1_adam,3,0,Task-IL,50.0
relu_0.2_method1_adam,3,1,Class-IL,0.0
relu_0.2_method1_adam,3,1,Task-IL,50.0
relu_0.2_method1_adam,3,2,Class-IL,93.0
