model,num_tasks_seen,task,metric_type,accuracy
relu_0.05_method1_sgd,5,1,Class-IL,0.0
relu_0.05_method1_sgd,5,1,Task-IL,56.10000000000001
relu_0.05_method1_sgd,5,2,Class-IL,0.0
relu_0.05_method1_sgd,5,2,Task-IL,64.95
relu_0.05_method1_sgd,5,3,Class-IL,0.0
relu_0.05_method1_sgd,5,3,Task-IL,72.5
relu_0.05_method1_sgd,5,4,Class-IL,93.55
relu_0.05_method1_sgd,5,4,Task-IL,93.55
relu_0.05_method1_sgd,5,avg,Class-IL,18.71
relu_0.05_method1_sgd,5,avg,Task-IL,70.76
relu_0.1_method2_sgd,1,0,Class-IL,92.80000000000001
relu_0.1_method2_sgd,1,0,Task-IL,92.80000000000001
relu_0.1_method2_sgd,1,avg,Class-IL,92.8
relu_0.1_method2_sgd,1,avg,Task-IL,92.8
relu_0.1_method2_sgd,2,0,Class-IL,0.0
relu_0.1_method2_sgd,2,0,Task-IL,62.74999999999999
relu_0.1_method2_sgd,2,1,Class-IL,81.0
relu_0.1_method2_sgd,2,1,Task-IL,81.0
relu_0.1_method2_sgd,2,avg,Class-IL,40.5
relu_0.1_method2_sgd,2,avg,Task-IL,71.88
relu_0.1_method2_sgd,3,0,Class-IL,0.0
relu_0.1_method2_sgd,3,0,Task-IL,64.8
relu_0.1_method2_sgd,3,1,Class-IL,0.0
relu_0.1_method2_sgd,3,1,Task-IL,62.1
relu_0.1_method2_sgd,3,2,Class-IL,87.15
relu_0.1_method2_sgd,3,2,Task-IL,87.15
relu_0.1_method2_sgd,3,avg,Class-IL,29.05
relu_0.1_method2_sgd,3,avg,Task-IL,71.35
relu_0.1_method2_sgd,4,0,Class-IL,0.0
relu_0.1_method2_sgd,4,0,Task-IL,70.1
relu_0.1_method2_sgd,4,1,Class-IL,0.0
relu_0.1_method2_sgd,4,1,Task-IL,60.150000000000006
relu_0.1_method2_sgd,4,2,Class-IL,0.0
relu_0.1_method2_sgd,4,2,Task-IL,77.2
relu_0.1_method2_sgd,4,3,Class-IL,95.65
relu_0.1_method2_sgd,4,3,Task-IL,95.65
relu_0.1_method2_sgd,4,avg,Class-IL,23.91
relu_0.1_method2_sgd,4,avg,Task-IL,75.78
relu_0.1_method2_sgd,5,0,Class-IL,0.0
relu_0.1_method2_sgd,5,0,Task-IL,69.5
relu_0.1_method2_sgd,5,1,Class-IL,0.0
relu_0.1_method2_sgd,5,1,Task-IL,57.15
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,62.7
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,70.35
relu_0.1_method2_sgd,5,4,Class-IL,93.4
relu_0.1_method2_sgd,5,4,Task-IL,93.4
relu_0.1_method2_sgd,5,avg,Class-IL,18.68
relu_0.1_method2_sgd,5,avg,Task-IL,70.62
relu_0.025_method2_sgd,1,0,Class-IL,92.80000000000001
relu_0.025_method2_sgd,1,0,Task-IL,92.80000000000001
relu_0.025_method2_sgd,1,avg,Class-IL,92.8
relu_0.025_method2_sgd,1,avg,Task-IL,92.8
relu_0.025_method2_sgd,2,0,Class-IL,0.0
relu_0.025_method2_sgd,2,0,Task-IL,64.14999999999999
relu_0.025_method2_sgd,2,1,Class-IL,81.95
relu_0.025_method2_sgd,2,1,Task-IL,81.95
relu_0.025_method2_sgd,2,avg,Class-IL,40.98
relu_0.025_method2_sgd,2,avg,Task-IL,73.05
relu_0.025_method2_sgd,3,0,Class-IL,0.0
relu_0.025_method2_sgd,3,0,Task-IL,67.9
relu_0.025_method2_sgd,3,1,Class-IL,0.0
relu_0.025_method2_sgd,3,1,Task-IL,65.45
relu_0.025_method2_sgd,3,2,Class-IL,88.2
relu_0.025_method2_sgd,3,2,Task-IL,88.2
relu_0.025_method2_sgd,3,avg,Class-IL,29.4
relu_0.025_method2_sgd,3,avg,Task-IL,73.85
relu_0.025_method2_sgd,4,0,Class-IL,0.0
relu_0.025_method2_sgd,4,0,Task-IL,68.55
relu_0.025_method2_sgd,4,1,Class-IL,0.0
relu_0.025_method2_sgd,4,1,Task-IL,56.89999999999999
relu_0.025_method2_sgd,4,2,Class-IL,0.0
relu_0.025_method2_sgd,4,2,Task-IL,77.9
relu_0.025_method2_sgd,4,3,Class-IL,95.3
relu_0.025_method2_sgd,4,3,Task-IL,95.3
relu_0.025_method2_sgd,4,avg,Class-IL,23.82
relu_0.025_method2_sgd,4,avg,Task-IL,74.66
relu_0.025_method2_sgd,5,0,Class-IL,0.0
relu_0.025_method2_sgd,5,0,Task-IL,69.5
relu_0.025_method2_sgd,5,1,Class-IL,0.0
relu_0.025_method2_sgd,5,1,Task-IL,55.400000000000006
relu_0.025_method2_sgd,5,2,Class-IL,0.0
relu_0.025_method2_sgd,5,2,Task-IL,63.5
relu_0.025_method2_sgd,5,3,Class-IL,0.0
relu_0.025_method2_sgd,5,3,Task-IL,69.85
relu_0.025_method2_sgd,5,4,Class-IL,93.55
relu_0.025_method2_sgd,5,4,Task-IL,93.55
relu_0.025_method2_sgd,5,avg,Class-IL,18.71
relu_0.025_method2_sgd,5,avg,Task-IL,70.36
relu_0.1_method1_sgd,1,0,Class-IL,92.80000000000001
relu_0.1_method1_sgd,1,0,Task-IL,92.80000000000001
relu_0.1_method1_sgd,1,avg,Class-IL,92.8
relu_0.1_method1_sgd,1,avg,Task-IL,92.8
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,62.1
relu_0.1_method1_sgd,2,1,Class-IL,82.39999999999999
relu_0.1_method1_sgd,2,1,Task-IL,82.39999999999999
relu_0.1_method1_sgd,2,avg,Class-IL,41.2
relu_0.1_method1_sgd,2,avg,Task-IL,72.25
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,63.0
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,63.9
relu_0.1_method1_sgd,3,2,Class-IL,86.8
relu_0.1_method1_sgd,3,2,Task-IL,86.8
relu_0.1_method1_sgd,3,avg,Class-IL,28.93
relu_0.1_method1_sgd,3,avg,Task-IL,71.23
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,66.45
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,57.95
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,76.7
relu_0.1_method1_sgd,4,3,Class-IL,94.95
relu_0.1_method1_sgd,4,3,Task-IL,94.95
relu_0.1_method1_sgd,4,avg,Class-IL,23.74
relu_0.1_method1_sgd,4,avg,Task-IL,74.01
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,66.60000000000001
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,54.85
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,60.85
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,71.75
relu_0.1_method1_sgd,5,4,Class-IL,93.89999999999999
relu_0.1_method1_sgd,5,4,Task-IL,93.89999999999999
relu_0.1_method1_sgd,5,avg,Class-IL,18.78
relu_0.1_method1_sgd,5,avg,Task-IL,69.59
