model,num_tasks_seen,task,metric_type,accuracy
silu_0.2_ours_sgd,4,avg,Class-IL,24.44
silu_0.2_ours_sgd,4,avg,Task-IL,75.09
silu_0.2_ours_sgd,5,0,Class-IL,0.0
silu_0.2_ours_sgd,5,0,Task-IL,65.55
silu_0.2_ours_sgd,5,1,Class-IL,0.0
silu_0.2_ours_sgd,5,1,Task-IL,58.599999999999994
silu_0.2_ours_sgd,5,2,Class-IL,0.0
silu_0.2_ours_sgd,5,2,Task-IL,70.0
silu_0.2_ours_sgd,5,3,Class-IL,0.0
silu_0.2_ours_sgd,5,3,Task-IL,80.95
silu_0.2_ours_sgd,5,4,Class-IL,93.5
silu_0.2_ours_sgd,5,4,Task-IL,93.5
silu_0.2_ours_sgd,5,avg,Class-IL,18.7
silu_0.2_ours_sgd,5,avg,Task-IL,73.72
leaky_relu_0.2_ghada_sgd,1,0,Class-IL,89.1
leaky_relu_0.2_ghada_sgd,1,0,Task-IL,89.1
leaky_relu_0.2_ghada_sgd,1,avg,Class-IL,89.1
leaky_relu_0.2_ghada_sgd,1,avg,Task-IL,89.1
leaky_relu_0.2_ghada_sgd,2,0,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,2,0,Task-IL,70.35
leaky_relu_0.2_ghada_sgd,2,1,Class-IL,73.35000000000001
leaky_relu_0.2_ghada_sgd,2,1,Task-IL,73.35000000000001
leaky_relu_0.2_ghada_sgd,2,avg,Class-IL,36.68
leaky_relu_0.2_ghada_sgd,2,avg,Task-IL,71.85
leaky_relu_0.2_ghada_sgd,3,0,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,3,0,Task-IL,61.4
leaky_relu_0.2_ghada_sgd,3,1,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,3,1,Task-IL,64.75
leaky_relu_0.2_ghada_sgd,3,2,Class-IL,86.8
leaky_relu_0.2_ghada_sgd,3,2,Task-IL,86.8
leaky_relu_0.2_ghada_sgd,3,avg,Class-IL,28.93
leaky_relu_0.2_ghada_sgd,3,avg,Task-IL,70.98
leaky_relu_0.2_ghada_sgd,4,0,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,4,0,Task-IL,62.3
leaky_relu_0.2_ghada_sgd,4,1,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,4,1,Task-IL,61.95
leaky_relu_0.2_ghada_sgd,4,2,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,4,2,Task-IL,68.95
leaky_relu_0.2_ghada_sgd,4,3,Class-IL,94.6
leaky_relu_0.2_ghada_sgd,4,3,Task-IL,94.6
leaky_relu_0.2_ghada_sgd,4,avg,Class-IL,23.65
leaky_relu_0.2_ghada_sgd,4,avg,Task-IL,71.95
leaky_relu_0.2_ghada_sgd,5,0,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,5,0,Task-IL,34.0
leaky_relu_0.2_ghada_sgd,5,1,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,5,1,Task-IL,55.75
leaky_relu_0.2_ghada_sgd,5,2,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,5,2,Task-IL,56.49999999999999
leaky_relu_0.2_ghada_sgd,5,3,Class-IL,0.0
leaky_relu_0.2_ghada_sgd,5,3,Task-IL,75.35
leaky_relu_0.2_ghada_sgd,5,4,Class-IL,91.75
leaky_relu_0.2_ghada_sgd,5,4,Task-IL,91.75
leaky_relu_0.2_ghada_sgd,5,avg,Class-IL,18.35
leaky_relu_0.2_ghada_sgd,5,avg,Task-IL,62.67
relu_0.3_ours_adam,1,0,Class-IL,93.85
relu_0.3_ours_adam,1,0,Task-IL,93.85
relu_0.3_ours_adam,1,avg,Class-IL,93.85
relu_0.3_ours_adam,1,avg,Task-IL,93.85
relu_0.3_ours_adam,2,0,Class-IL,0.0
relu_0.3_ours_adam,2,0,Task-IL,40.2
relu_0.3_ours_adam,2,1,Class-IL,69.0
relu_0.3_ours_adam,2,1,Task-IL,69.0
relu_0.3_ours_adam,2,avg,Class-IL,34.5
relu_0.3_ours_adam,2,avg,Task-IL,54.6
relu_0.3_ours_adam,3,0,Class-IL,0.0
relu_0.3_ours_adam,3,0,Task-IL,50.949999999999996
relu_0.3_ours_adam,3,1,Class-IL,8.9
relu_0.3_ours_adam,3,1,Task-IL,52.5
relu_0.3_ours_adam,3,2,Class-IL,72.6
relu_0.3_ours_adam,3,2,Task-IL,87.9
relu_0.3_ours_adam,3,avg,Class-IL,27.17
relu_0.3_ours_adam,3,avg,Task-IL,63.78
relu_0.3_ours_adam,4,0,Class-IL,0.0
relu_0.3_ours_adam,4,0,Task-IL,48.1
relu_0.3_ours_adam,4,1,Class-IL,0.0
relu_0.3_ours_adam,4,1,Task-IL,46.550000000000004
relu_0.3_ours_adam,4,2,Class-IL,1.0999999999999999
relu_0.3_ours_adam,4,2,Task-IL,50.0
relu_0.3_ours_adam,4,3,Class-IL,94.95
relu_0.3_ours_adam,4,3,Task-IL,95.8
relu_0.3_ours_adam,4,avg,Class-IL,24.01
relu_0.3_ours_adam,4,avg,Task-IL,60.11
relu_0.3_ours_adam,5,0,Class-IL,0.0
relu_0.3_ours_adam,5,0,Task-IL,45.0
relu_0.3_ours_adam,5,1,Class-IL,0.0
relu_0.3_ours_adam,5,1,Task-IL,45.4
relu_0.3_ours_adam,5,2,Class-IL,0.0
relu_0.3_ours_adam,5,2,Task-IL,54.800000000000004
relu_0.3_ours_adam,5,3,Class-IL,0.0
relu_0.3_ours_adam,5,3,Task-IL,65.25
relu_0.3_ours_adam,5,4,Class-IL,89.25
relu_0.3_ours_adam,5,4,Task-IL,90.60000000000001
relu_0.3_ours_adam,5,avg,Class-IL,17.85
relu_0.3_ours_adam,5,avg,Task-IL,60.21
silu_0.2_ghada_adam,1,0,Class-IL,90.95
silu_0.2_ghada_adam,1,0,Task-IL,90.95
silu_0.2_ghada_adam,1,avg,Class-IL,90.95
silu_0.2_ghada_adam,1,avg,Task-IL,90.95
silu_0.2_ghada_adam,2,0,Class-IL,0.0
silu_0.2_ghada_adam,2,0,Task-IL,48.3
silu_0.2_ghada_adam,2,1,Class-IL,81.8
silu_0.2_ghada_adam,2,1,Task-IL,81.8
silu_0.2_ghada_adam,2,avg,Class-IL,40.9
silu_0.2_ghada_adam,2,avg,Task-IL,65.05
silu_0.2_ghada_adam,3,0,Class-IL,0.0
silu_0.2_ghada_adam,3,0,Task-IL,44.7
silu_0.2_ghada_adam,3,1,Class-IL,0.0
silu_0.2_ghada_adam,3,1,Task-IL,57.99999999999999
silu_0.2_ghada_adam,3,2,Class-IL,91.4
silu_0.2_ghada_adam,3,2,Task-IL,91.4
silu_0.2_ghada_adam,3,avg,Class-IL,30.47
silu_0.2_ghada_adam,3,avg,Task-IL,64.7
silu_0.2_ghada_adam,4,0,Class-IL,0.0
silu_0.2_ghada_adam,4,0,Task-IL,54.85
silu_0.2_ghada_adam,4,1,Class-IL,0.0
silu_0.2_ghada_adam,4,1,Task-IL,45.5
silu_0.2_ghada_adam,4,2,Class-IL,7.199999999999999
silu_0.2_ghada_adam,4,2,Task-IL,54.800000000000004
silu_0.2_ghada_adam,4,3,Class-IL,51.849999999999994
silu_0.2_ghada_adam,4,3,Task-IL,95.19999999999999
silu_0.2_ghada_adam,4,avg,Class-IL,14.76
silu_0.2_ghada_adam,4,avg,Task-IL,62.59
silu_0.2_ghada_adam,5,0,Class-IL,0.0
silu_0.2_ghada_adam,5,0,Task-IL,19.5
silu_0.2_ghada_adam,5,1,Class-IL,0.0
silu_0.2_ghada_adam,5,1,Task-IL,41.05
silu_0.2_ghada_adam,5,2,Class-IL,28.549999999999997
silu_0.2_ghada_adam,5,2,Task-IL,49.0
silu_0.2_ghada_adam,5,3,Class-IL,10.549999999999999
silu_0.2_ghada_adam,5,3,Task-IL,47.25
silu_0.2_ghada_adam,5,4,Class-IL,0.6
silu_0.2_ghada_adam,5,4,Task-IL,88.1
silu_0.2_ghada_adam,5,avg,Class-IL,7.94
silu_0.2_ghada_adam,5,avg,Task-IL,48.98
silu_0.3_ghada_adam,1,0,Class-IL,90.95
silu_0.3_ghada_adam,1,0,Task-IL,90.95
silu_0.3_ghada_adam,1,avg,Class-IL,90.95
silu_0.3_ghada_adam,1,avg,Task-IL,90.95
silu_0.3_ghada_adam,2,0,Class-IL,0.0
silu_0.3_ghada_adam,2,0,Task-IL,48.3
silu_0.3_ghada_adam,2,1,Class-IL,81.8
silu_0.3_ghada_adam,2,1,Task-IL,81.8
silu_0.3_ghada_adam,2,avg,Class-IL,40.9
silu_0.3_ghada_adam,2,avg,Task-IL,65.05
silu_0.3_ghada_adam,3,0,Class-IL,0.0
silu_0.3_ghada_adam,3,0,Task-IL,33.85
silu_0.3_ghada_adam,3,1,Class-IL,0.0
silu_0.3_ghada_adam,3,1,Task-IL,55.05
silu_0.3_ghada_adam,3,2,Class-IL,90.95
silu_0.3_ghada_adam,3,2,Task-IL,90.95
silu_0.3_ghada_adam,3,avg,Class-IL,30.32
silu_0.3_ghada_adam,3,avg,Task-IL,59.95
silu_0.3_ghada_adam,4,0,Class-IL,0.0
silu_0.3_ghada_adam,4,0,Task-IL,48.6
silu_0.3_ghada_adam,4,1,Class-IL,5.1499999999999995
silu_0.3_ghada_adam,4,1,Task-IL,43.25
silu_0.3_ghada_adam,4,2,Class-IL,35.9
silu_0.3_ghada_adam,4,2,Task-IL,50.05
silu_0.3_ghada_adam,4,3,Class-IL,2.5
silu_0.3_ghada_adam,4,3,Task-IL,90.8
silu_0.3_ghada_adam,4,avg,Class-IL,10.89
silu_0.3_ghada_adam,4,avg,Task-IL,58.18
silu_0.3_ghada_adam,5,0,Class-IL,0.0
silu_0.3_ghada_adam,5,0,Task-IL,50.0
silu_0.3_ghada_adam,5,1,Class-IL,0.0
silu_0.3_ghada_adam,5,1,Task-IL,48.199999999999996
silu_0.3_ghada_adam,5,2,Class-IL,43.4
silu_0.3_ghada_adam,5,2,Task-IL,58.45
silu_0.3_ghada_adam,5,3,Class-IL,1.7999999999999998
silu_0.3_ghada_adam,5,3,Task-IL,50.349999999999994
silu_0.3_ghada_adam,5,4,Class-IL,0.05
silu_0.3_ghada_adam,5,4,Task-IL,88.35
silu_0.3_ghada_adam,5,avg,Class-IL,9.05
silu_0.3_ghada_adam,5,avg,Task-IL,59.07
leaky_relu_0.2_ours_adam,1,0,Class-IL,90.5
leaky_relu_0.2_ours_adam,1,0,Task-IL,90.5
leaky_relu_0.2_ours_adam,1,avg,Class-IL,90.5
leaky_relu_0.2_ours_adam,1,avg,Task-IL,90.5
leaky_relu_0.2_ours_adam,2,0,Class-IL,0.0
leaky_relu_0.2_ours_adam,2,0,Task-IL,37.65
leaky_relu_0.2_ours_adam,2,1,Class-IL,77.7
leaky_relu_0.2_ours_adam,2,1,Task-IL,77.7
leaky_relu_0.2_ours_adam,2,avg,Class-IL,38.85
leaky_relu_0.2_ours_adam,2,avg,Task-IL,57.68
leaky_relu_0.2_ours_adam,3,0,Class-IL,0.0
leaky_relu_0.2_ours_adam,3,0,Task-IL,45.15
leaky_relu_0.2_ours_adam,3,1,Class-IL,0.0
leaky_relu_0.2_ours_adam,3,1,Task-IL,51.300000000000004
leaky_relu_0.2_ours_adam,3,2,Class-IL,89.2
leaky_relu_0.2_ours_adam,3,2,Task-IL,89.2
leaky_relu_0.2_ours_adam,3,avg,Class-IL,29.73
leaky_relu_0.2_ours_adam,3,avg,Task-IL,61.88
leaky_relu_0.2_ours_adam,4,0,Class-IL,0.0
leaky_relu_0.2_ours_adam,4,0,Task-IL,46.6
leaky_relu_0.2_ours_adam,4,1,Class-IL,0.0
leaky_relu_0.2_ours_adam,4,1,Task-IL,47.3
leaky_relu_0.2_ours_adam,4,2,Class-IL,6.05
leaky_relu_0.2_ours_adam,4,2,Task-IL,44.6
leaky_relu_0.2_ours_adam,4,3,Class-IL,87.45
leaky_relu_0.2_ours_adam,4,3,Task-IL,92.10000000000001
leaky_relu_0.2_ours_adam,4,avg,Class-IL,23.38
leaky_relu_0.2_ours_adam,4,avg,Task-IL,57.65
leaky_relu_0.2_ours_adam,5,0,Class-IL,0.0
leaky_relu_0.2_ours_adam,5,0,Task-IL,49.95
leaky_relu_0.2_ours_adam,5,1,Class-IL,0.0
leaky_relu_0.2_ours_adam,5,1,Task-IL,50.24999999999999
leaky_relu_0.2_ours_adam,5,2,Class-IL,0.0
leaky_relu_0.2_ours_adam,5,2,Task-IL,52.7
leaky_relu_0.2_ours_adam,5,3,Class-IL,0.0
leaky_relu_0.2_ours_adam,5,3,Task-IL,42.8
leaky_relu_0.2_ours_adam,5,4,Class-IL,93.45
leaky_relu_0.2_ours_adam,5,4,Task-IL,93.45
leaky_relu_0.2_ours_adam,5,avg,Class-IL,18.69
leaky_relu_0.2_ours_adam,5,avg,Task-IL,57.83
leaky_relu_0.3_ours_sgd,1,0,Class-IL,89.1
leaky_relu_0.3_ours_sgd,1,0,Task-IL,89.1
leaky_relu_0.3_ours_sgd,1,avg,Class-IL,89.1
leaky_relu_0.3_ours_sgd,1,avg,Task-IL,89.1
leaky_relu_0.3_ours_sgd,2,0,Class-IL,0.0
leaky_relu_0.3_ours_sgd,2,0,Task-IL,75.44999999999999
leaky_relu_0.3_ours_sgd,2,1,Class-IL,78.05
leaky_relu_0.3_ours_sgd,2,1,Task-IL,78.05
leaky_relu_0.3_ours_sgd,2,avg,Class-IL,39.02
leaky_relu_0.3_ours_sgd,2,avg,Task-IL,76.75
leaky_relu_0.3_ours_sgd,3,0,Class-IL,0.0
leaky_relu_0.3_ours_sgd,3,0,Task-IL,71.2
leaky_relu_0.3_ours_sgd,3,1,Class-IL,0.0
leaky_relu_0.3_ours_sgd,3,1,Task-IL,67.45
leaky_relu_0.3_ours_sgd,3,2,Class-IL,84.5
leaky_relu_0.3_ours_sgd,3,2,Task-IL,84.5
leaky_relu_0.3_ours_sgd,3,avg,Class-IL,28.17
leaky_relu_0.3_ours_sgd,3,avg,Task-IL,74.38
leaky_relu_0.3_ours_sgd,4,0,Class-IL,0.0
leaky_relu_0.3_ours_sgd,4,0,Task-IL,65.05
leaky_relu_0.3_ours_sgd,4,1,Class-IL,0.0
leaky_relu_0.3_ours_sgd,4,1,Task-IL,55.25
leaky_relu_0.3_ours_sgd,4,2,Class-IL,0.0
leaky_relu_0.3_ours_sgd,4,2,Task-IL,72.1
leaky_relu_0.3_ours_sgd,4,3,Class-IL,92.55
leaky_relu_0.3_ours_sgd,4,3,Task-IL,92.55
leaky_relu_0.3_ours_sgd,4,avg,Class-IL,23.14
leaky_relu_0.3_ours_sgd,4,avg,Task-IL,71.24
leaky_relu_0.3_ours_sgd,5,0,Class-IL,0.0
leaky_relu_0.3_ours_sgd,5,0,Task-IL,63.14999999999999
leaky_relu_0.3_ours_sgd,5,1,Class-IL,0.0
leaky_relu_0.3_ours_sgd,5,1,Task-IL,57.95
leaky_relu_0.3_ours_sgd,5,2,Class-IL,0.0
leaky_relu_0.3_ours_sgd,5,2,Task-IL,59.4
leaky_relu_0.3_ours_sgd,5,3,Class-IL,0.0
leaky_relu_0.3_ours_sgd,5,3,Task-IL,79.05
leaky_relu_0.3_ours_sgd,5,4,Class-IL,94.5
leaky_relu_0.3_ours_sgd,5,4,Task-IL,94.5
leaky_relu_0.3_ours_sgd,5,avg,Class-IL,18.9
leaky_relu_0.3_ours_sgd,5,avg,Task-IL,70.81
relu_0.3_ghada_sgd,1,0,Class-IL,87.45
relu_0.3_ghada_sgd,1,0,Task-IL,87.45
relu_0.3_ghada_sgd,1,avg,Class-IL,87.45
relu_0.3_ghada_sgd,1,avg,Task-IL,87.45
relu_0.3_ghada_sgd,2,0,Class-IL,0.0
relu_0.3_ghada_sgd,2,0,Task-IL,77.14999999999999
relu_0.3_ghada_sgd,2,1,Class-IL,79.65
relu_0.3_ghada_sgd,2,1,Task-IL,79.65
relu_0.3_ghada_sgd,2,avg,Class-IL,39.83
relu_0.3_ghada_sgd,2,avg,Task-IL,78.4
relu_0.3_ghada_sgd,3,0,Class-IL,0.0
relu_0.3_ghada_sgd,3,0,Task-IL,68.45
relu_0.3_ghada_sgd,3,1,Class-IL,0.0
relu_0.3_ghada_sgd,3,1,Task-IL,66.25
relu_0.3_ghada_sgd,3,2,Class-IL,87.2
relu_0.3_ghada_sgd,3,2,Task-IL,87.2
relu_0.3_ghada_sgd,3,avg,Class-IL,29.07
relu_0.3_ghada_sgd,3,avg,Task-IL,73.97
relu_0.3_ghada_sgd,4,0,Class-IL,0.0
relu_0.3_ghada_sgd,4,0,Task-IL,58.8
relu_0.3_ghada_sgd,4,1,Class-IL,0.0
relu_0.3_ghada_sgd,4,1,Task-IL,50.64999999999999
relu_0.3_ghada_sgd,4,2,Class-IL,0.0
relu_0.3_ghada_sgd,4,2,Task-IL,60.699999999999996
relu_0.3_ghada_sgd,4,3,Class-IL,96.0
relu_0.3_ghada_sgd,4,3,Task-IL,96.0
relu_0.3_ghada_sgd,4,avg,Class-IL,24.0
relu_0.3_ghada_sgd,4,avg,Task-IL,66.54
relu_0.3_ghada_sgd,5,0,Class-IL,0.0
relu_0.3_ghada_sgd,5,0,Task-IL,55.95
relu_0.3_ghada_sgd,5,1,Class-IL,0.0
relu_0.3_ghada_sgd,5,1,Task-IL,54.50000000000001
relu_0.3_ghada_sgd,5,2,Class-IL,0.0
relu_0.3_ghada_sgd,5,2,Task-IL,55.7
relu_0.3_ghada_sgd,5,3,Class-IL,0.0
relu_0.3_ghada_sgd,5,3,Task-IL,69.85
relu_0.3_ghada_sgd,5,4,Class-IL,92.15
relu_0.3_ghada_sgd,5,4,Task-IL,92.15
relu_0.3_ghada_sgd,5,avg,Class-IL,18.43
relu_0.3_ghada_sgd,5,avg,Task-IL,65.63
relu_0.3_ours_sgd,1,0,Class-IL,87.45
relu_0.3_ours_sgd,1,0,Task-IL,87.45
relu_0.3_ours_sgd,1,avg,Class-IL,87.45
relu_0.3_ours_sgd,1,avg,Task-IL,87.45
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,73.95
relu_0.3_ours_sgd,2,1,Class-IL,78.0
relu_0.3_ours_sgd,2,1,Task-IL,78.0
relu_0.3_ours_sgd,2,avg,Class-IL,39.0
relu_0.3_ours_sgd,2,avg,Task-IL,75.97
relu_0.3_ours_sgd,3,0,Class-IL,0.0
relu_0.3_ours_sgd,3,0,Task-IL,71.65
relu_0.3_ours_sgd,3,1,Class-IL,0.0
relu_0.3_ours_sgd,3,1,Task-IL,68.2
relu_0.3_ours_sgd,3,2,Class-IL,88.5
relu_0.3_ours_sgd,3,2,Task-IL,88.5
relu_0.3_ours_sgd,3,avg,Class-IL,29.5
relu_0.3_ours_sgd,3,avg,Task-IL,76.12
relu_0.3_ours_sgd,4,0,Class-IL,0.0
relu_0.3_ours_sgd,4,0,Task-IL,62.050000000000004
relu_0.3_ours_sgd,4,1,Class-IL,0.0
relu_0.3_ours_sgd,4,1,Task-IL,59.75
relu_0.3_ours_sgd,4,2,Class-IL,0.0
relu_0.3_ours_sgd,4,2,Task-IL,64.35
relu_0.3_ours_sgd,4,3,Class-IL,93.8
relu_0.3_ours_sgd,4,3,Task-IL,93.8
relu_0.3_ours_sgd,4,avg,Class-IL,23.45
relu_0.3_ours_sgd,4,avg,Task-IL,69.99
relu_0.3_ours_sgd,5,0,Class-IL,0.0
relu_0.3_ours_sgd,5,0,Task-IL,80.5
relu_0.3_ours_sgd,5,1,Class-IL,0.0
relu_0.3_ours_sgd,5,1,Task-IL,62.8
relu_0.3_ours_sgd,5,2,Class-IL,0.0
relu_0.3_ours_sgd,5,2,Task-IL,61.050000000000004
relu_0.3_ours_sgd,5,3,Class-IL,0.0
relu_0.3_ours_sgd,5,3,Task-IL,73.6
relu_0.3_ours_sgd,5,4,Class-IL,93.30000000000001
relu_0.3_ours_sgd,5,4,Task-IL,93.30000000000001
relu_0.3_ours_sgd,5,avg,Class-IL,18.66
relu_0.3_ours_sgd,5,avg,Task-IL,74.25
leaky_relu_0.2_ghada_adam,1,0,Class-IL,90.5
leaky_relu_0.2_ghada_adam,1,0,Task-IL,90.5
leaky_relu_0.2_ghada_adam,1,avg,Class-IL,90.5
leaky_relu_0.2_ghada_adam,1,avg,Task-IL,90.5
leaky_relu_0.2_ghada_adam,2,0,Class-IL,0.0
leaky_relu_0.2_ghada_adam,2,0,Task-IL,37.65
leaky_relu_0.2_ghada_adam,2,1,Class-IL,77.7
leaky_relu_0.2_ghada_adam,2,1,Task-IL,77.7
leaky_relu_0.2_ghada_adam,2,avg,Class-IL,38.85
leaky_relu_0.2_ghada_adam,2,avg,Task-IL,57.68
leaky_relu_0.2_ghada_adam,3,0,Class-IL,0.0
leaky_relu_0.2_ghada_adam,3,0,Task-IL,45.15
leaky_relu_0.2_ghada_adam,3,1,Class-IL,0.0
leaky_relu_0.2_ghada_adam,3,1,Task-IL,51.300000000000004
leaky_relu_0.2_ghada_adam,3,2,Class-IL,89.2
leaky_relu_0.2_ghada_adam,3,2,Task-IL,89.2
leaky_relu_0.2_ghada_adam,3,avg,Class-IL,29.73
leaky_relu_0.2_ghada_adam,3,avg,Task-IL,61.88
leaky_relu_0.2_ghada_adam,4,0,Class-IL,0.0
leaky_relu_0.2_ghada_adam,4,0,Task-IL,46.6
leaky_relu_0.2_ghada_adam,4,1,Class-IL,0.0
leaky_relu_0.2_ghada_adam,4,1,Task-IL,47.3
leaky_relu_0.2_ghada_adam,4,2,Class-IL,6.05
leaky_relu_0.2_ghada_adam,4,2,Task-IL,44.6
leaky_relu_0.2_ghada_adam,4,3,Class-IL,87.45
leaky_relu_0.2_ghada_adam,4,3,Task-IL,92.10000000000001
leaky_relu_0.2_ghada_adam,4,avg,Class-IL,23.38
leaky_relu_0.2_ghada_adam,4,avg,Task-IL,57.65
leaky_relu_0.2_ghada_adam,5,0,Class-IL,0.0
leaky_relu_0.2_ghada_adam,5,0,Task-IL,49.95
leaky_relu_0.2_ghada_adam,5,1,Class-IL,0.0
leaky_relu_0.2_ghada_adam,5,1,Task-IL,50.24999999999999
leaky_relu_0.2_ghada_adam,5,2,Class-IL,0.0
leaky_relu_0.2_ghada_adam,5,2,Task-IL,52.7
leaky_relu_0.2_ghada_adam,5,3,Class-IL,0.0
leaky_relu_0.2_ghada_adam,5,3,Task-IL,42.8
leaky_relu_0.2_ghada_adam,5,4,Class-IL,93.45
leaky_relu_0.2_ghada_adam,5,4,Task-IL,93.45
leaky_relu_0.2_ghada_adam,5,avg,Class-IL,18.69
leaky_relu_0.2_ghada_adam,5,avg,Task-IL,57.83
silu_0.3_ghada_sgd,1,0,Class-IL,94.55
silu_0.3_ghada_sgd,1,0,Task-IL,94.55
silu_0.3_ghada_sgd,1,avg,Class-IL,94.55
silu_0.3_ghada_sgd,1,avg,Task-IL,94.55
silu_0.3_ghada_sgd,2,0,Class-IL,0.0
silu_0.3_ghada_sgd,2,0,Task-IL,78.3
silu_0.3_ghada_sgd,2,1,Class-IL,83.35000000000001
silu_0.3_ghada_sgd,2,1,Task-IL,83.35000000000001
silu_0.3_ghada_sgd,2,avg,Class-IL,41.68
silu_0.3_ghada_sgd,2,avg,Task-IL,80.82
silu_0.3_ghada_sgd,3,0,Class-IL,0.0
silu_0.3_ghada_sgd,3,0,Task-IL,63.2
silu_0.3_ghada_sgd,3,1,Class-IL,0.0
silu_0.3_ghada_sgd,3,1,Task-IL,65.64999999999999
silu_0.3_ghada_sgd,3,2,Class-IL,89.1
silu_0.3_ghada_sgd,3,2,Task-IL,89.1
