model,num_tasks_seen,task,metric_type,accuracy
relu_0.3_ghada_adam,2,0,Task-IL,51.4
relu_0.3_ghada_adam,2,1,Class-IL,76.6
relu_0.3_ghada_adam,2,1,Task-IL,76.6
relu_0.3_ghada_adam,2,avg,Class-IL,38.3
relu_0.3_ghada_adam,2,avg,Task-IL,64.0
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,47.9
relu_0.3_ghada_adam,3,1,Class-IL,0.0
relu_0.3_ghada_adam,3,1,Task-IL,50.0
relu_0.3_ghada_adam,3,2,Class-IL,83.89999999999999
relu_0.3_ghada_adam,3,2,Task-IL,83.89999999999999
relu_0.3_ghada_adam,3,avg,Class-IL,27.97
relu_0.3_ghada_adam,3,avg,Task-IL,60.6
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,37.35
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,50.0
relu_0.3_ghada_adam,4,2,Class-IL,0.0
relu_0.3_ghada_adam,4,2,Task-IL,45.550000000000004
relu_0.3_ghada_adam,4,3,Class-IL,98.0
relu_0.3_ghada_adam,4,3,Task-IL,98.0
relu_0.3_ghada_adam,4,avg,Class-IL,24.5
relu_0.3_ghada_adam,4,avg,Task-IL,57.72
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,48.15
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,45.050000000000004
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,50.0
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,55.85
relu_0.3_ghada_adam,5,4,Class-IL,93.0
relu_0.3_ghada_adam,5,4,Task-IL,93.0
relu_0.3_ghada_adam,5,avg,Class-IL,18.6
relu_0.3_ghada_adam,5,avg,Task-IL,58.41
relu_0.2_ghada_sgd,1,0,Class-IL,97.25
relu_0.2_ghada_sgd,1,0,Task-IL,97.25
relu_0.2_ghada_sgd,1,avg,Class-IL,97.25
relu_0.2_ghada_sgd,1,avg,Task-IL,97.25
relu_0.2_ghada_sgd,2,0,Class-IL,0.0
relu_0.2_ghada_sgd,2,0,Task-IL,61.6
relu_0.2_ghada_sgd,2,1,Class-IL,85.5
relu_0.2_ghada_sgd,2,1,Task-IL,85.5
relu_0.2_ghada_sgd,2,avg,Class-IL,42.75
relu_0.2_ghada_sgd,2,avg,Task-IL,73.55
relu_0.2_ghada_sgd,3,0,Class-IL,0.0
relu_0.2_ghada_sgd,3,0,Task-IL,58.95
relu_0.2_ghada_sgd,3,1,Class-IL,0.0
relu_0.2_ghada_sgd,3,1,Task-IL,66.64999999999999
relu_0.2_ghada_sgd,3,2,Class-IL,94.35
relu_0.2_ghada_sgd,3,2,Task-IL,94.35
relu_0.2_ghada_sgd,3,avg,Class-IL,31.45
relu_0.2_ghada_sgd,3,avg,Task-IL,73.32
relu_0.2_ghada_sgd,4,0,Class-IL,0.0
relu_0.2_ghada_sgd,4,0,Task-IL,44.45
relu_0.2_ghada_sgd,4,1,Class-IL,0.0
relu_0.2_ghada_sgd,4,1,Task-IL,48.35
relu_0.2_ghada_sgd,4,2,Class-IL,0.0
relu_0.2_ghada_sgd,4,2,Task-IL,60.95
relu_0.2_ghada_sgd,4,3,Class-IL,98.05
relu_0.2_ghada_sgd,4,3,Task-IL,98.05
relu_0.2_ghada_sgd,4,avg,Class-IL,24.51
relu_0.2_ghada_sgd,4,avg,Task-IL,62.95
relu_0.2_ghada_sgd,5,0,Class-IL,0.0
relu_0.2_ghada_sgd,5,0,Task-IL,77.35
relu_0.2_ghada_sgd,5,1,Class-IL,0.0
relu_0.2_ghada_sgd,5,1,Task-IL,61.199999999999996
relu_0.2_ghada_sgd,5,2,Class-IL,0.0
relu_0.2_ghada_sgd,5,2,Task-IL,55.00000000000001
relu_0.2_ghada_sgd,5,3,Class-IL,0.0
relu_0.2_ghada_sgd,5,3,Task-IL,70.5
relu_0.2_ghada_sgd,5,4,Class-IL,96.39999999999999
relu_0.2_ghada_sgd,5,4,Task-IL,96.39999999999999
relu_0.2_ghada_sgd,5,avg,Class-IL,19.28
relu_0.2_ghada_sgd,5,avg,Task-IL,72.09
01_baseline_sgd_relu,1,0,Class-IL,97.25
01_baseline_sgd_relu,1,0,Task-IL,97.25
01_baseline_sgd_relu,1,avg,Class-IL,97.25
01_baseline_sgd_relu,1,avg,Task-IL,97.25
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,70.0
01_baseline_sgd_relu,2,1,Class-IL,86.95
01_baseline_sgd_relu,2,1,Task-IL,86.95
01_baseline_sgd_relu,2,avg,Class-IL,43.48
01_baseline_sgd_relu,2,avg,Task-IL,78.47
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,62.6
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,65.85
01_baseline_sgd_relu,3,2,Class-IL,93.35
01_baseline_sgd_relu,3,2,Task-IL,93.35
01_baseline_sgd_relu,3,avg,Class-IL,31.12
01_baseline_sgd_relu,3,avg,Task-IL,73.93
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,63.74999999999999
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.25
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,53.1
01_baseline_sgd_relu,4,3,Class-IL,97.8
01_baseline_sgd_relu,4,3,Task-IL,97.8
01_baseline_sgd_relu,4,avg,Class-IL,24.45
01_baseline_sgd_relu,4,avg,Task-IL,66.97
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,75.6
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,60.95
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,45.7
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,60.0
01_baseline_sgd_relu,5,4,Class-IL,93.25
01_baseline_sgd_relu,5,4,Task-IL,93.25
01_baseline_sgd_relu,5,avg,Class-IL,18.65
01_baseline_sgd_relu,5,avg,Task-IL,67.1
relu_0.3_ours_adam,1,0,Class-IL,96.89999999999999
relu_0.3_ours_adam,1,0,Task-IL,96.89999999999999
relu_0.3_ours_adam,1,avg,Class-IL,96.9
relu_0.3_ours_adam,1,avg,Task-IL,96.9
relu_0.3_ours_adam,2,0,Class-IL,0.0
relu_0.3_ours_adam,2,0,Task-IL,50.2
relu_0.3_ours_adam,2,1,Class-IL,75.5
relu_0.3_ours_adam,2,1,Task-IL,75.5
relu_0.3_ours_adam,2,avg,Class-IL,37.75
relu_0.3_ours_adam,2,avg,Task-IL,62.85
relu_0.3_ours_adam,3,0,Class-IL,0.0
relu_0.3_ours_adam,3,0,Task-IL,48.6
relu_0.3_ours_adam,3,1,Class-IL,0.0
relu_0.3_ours_adam,3,1,Task-IL,50.0
relu_0.3_ours_adam,3,2,Class-IL,50.0
relu_0.3_ours_adam,3,2,Task-IL,50.0
relu_0.3_ours_adam,3,avg,Class-IL,16.67
relu_0.3_ours_adam,3,avg,Task-IL,49.53
relu_0.3_ours_adam,4,0,Class-IL,0.0
relu_0.3_ours_adam,4,0,Task-IL,52.15
relu_0.3_ours_adam,4,1,Class-IL,0.0
relu_0.3_ours_adam,4,1,Task-IL,50.64999999999999
relu_0.3_ours_adam,4,2,Class-IL,0.0
relu_0.3_ours_adam,4,2,Task-IL,50.5
relu_0.3_ours_adam,4,3,Class-IL,98.35000000000001
relu_0.3_ours_adam,4,3,Task-IL,98.35000000000001
relu_0.3_ours_adam,4,avg,Class-IL,24.59
relu_0.3_ours_adam,4,avg,Task-IL,62.91
relu_0.3_ours_adam,5,0,Class-IL,0.0
relu_0.3_ours_adam,5,0,Task-IL,19.55
relu_0.3_ours_adam,5,1,Class-IL,0.0
relu_0.3_ours_adam,5,1,Task-IL,41.949999999999996
relu_0.3_ours_adam,5,2,Class-IL,0.0
relu_0.3_ours_adam,5,2,Task-IL,50.4
relu_0.3_ours_adam,5,3,Class-IL,0.0
relu_0.3_ours_adam,5,3,Task-IL,49.85
relu_0.3_ours_adam,5,4,Class-IL,96.75
relu_0.3_ours_adam,5,4,Task-IL,96.75
relu_0.3_ours_adam,5,avg,Class-IL,19.35
relu_0.3_ours_adam,5,avg,Task-IL,51.7
relu_0.2_ours_sgd,1,0,Class-IL,97.25
relu_0.2_ours_sgd,1,0,Task-IL,97.25
relu_0.2_ours_sgd,1,avg,Class-IL,97.25
relu_0.2_ours_sgd,1,avg,Task-IL,97.25
relu_0.2_ours_sgd,2,0,Class-IL,0.0
relu_0.2_ours_sgd,2,0,Task-IL,61.6
relu_0.2_ours_sgd,2,1,Class-IL,85.5
relu_0.2_ours_sgd,2,1,Task-IL,85.5
relu_0.2_ours_sgd,2,avg,Class-IL,42.75
relu_0.2_ours_sgd,2,avg,Task-IL,73.55
relu_0.2_ours_sgd,3,0,Class-IL,0.0
relu_0.2_ours_sgd,3,0,Task-IL,59.699999999999996
relu_0.2_ours_sgd,3,1,Class-IL,0.0
relu_0.2_ours_sgd,3,1,Task-IL,68.0
relu_0.2_ours_sgd,3,2,Class-IL,94.39999999999999
relu_0.2_ours_sgd,3,2,Task-IL,94.39999999999999
relu_0.2_ours_sgd,3,avg,Class-IL,31.47
relu_0.2_ours_sgd,3,avg,Task-IL,74.03
relu_0.2_ours_sgd,4,0,Class-IL,0.0
relu_0.2_ours_sgd,4,0,Task-IL,51.0
relu_0.2_ours_sgd,4,1,Class-IL,0.0
relu_0.2_ours_sgd,4,1,Task-IL,49.0
relu_0.2_ours_sgd,4,2,Class-IL,0.0
relu_0.2_ours_sgd,4,2,Task-IL,58.75
relu_0.2_ours_sgd,4,3,Class-IL,98.4
relu_0.2_ours_sgd,4,3,Task-IL,98.4
relu_0.2_ours_sgd,4,avg,Class-IL,24.6
relu_0.2_ours_sgd,4,avg,Task-IL,64.29
relu_0.2_ours_sgd,5,0,Class-IL,0.0
relu_0.2_ours_sgd,5,0,Task-IL,76.05
relu_0.2_ours_sgd,5,1,Class-IL,0.0
relu_0.2_ours_sgd,5,1,Task-IL,62.8
relu_0.2_ours_sgd,5,2,Class-IL,0.0
relu_0.2_ours_sgd,5,2,Task-IL,55.800000000000004
relu_0.2_ours_sgd,5,3,Class-IL,0.0
relu_0.2_ours_sgd,5,3,Task-IL,70.35
relu_0.2_ours_sgd,5,4,Class-IL,97.7
relu_0.2_ours_sgd,5,4,Task-IL,97.7
relu_0.2_ours_sgd,5,avg,Class-IL,19.54
relu_0.2_ours_sgd,5,avg,Task-IL,72.54
relu_0.3_ghada_sgd,1,0,Class-IL,97.25
relu_0.3_ghada_sgd,1,0,Task-IL,97.25
relu_0.3_ghada_sgd,1,avg,Class-IL,97.25
relu_0.3_ghada_sgd,1,avg,Task-IL,97.25
relu_0.3_ghada_sgd,2,0,Class-IL,0.0
relu_0.3_ghada_sgd,2,0,Task-IL,69.8
relu_0.3_ghada_sgd,2,1,Class-IL,87.25
relu_0.3_ghada_sgd,2,1,Task-IL,87.25
relu_0.3_ghada_sgd,2,avg,Class-IL,43.62
relu_0.3_ghada_sgd,2,avg,Task-IL,78.53
relu_0.3_ghada_sgd,3,0,Class-IL,0.0
relu_0.3_ghada_sgd,3,0,Task-IL,58.699999999999996
relu_0.3_ghada_sgd,3,1,Class-IL,0.0
relu_0.3_ghada_sgd,3,1,Task-IL,68.89999999999999
relu_0.3_ghada_sgd,3,2,Class-IL,95.0
relu_0.3_ghada_sgd,3,2,Task-IL,95.0
relu_0.3_ghada_sgd,3,avg,Class-IL,31.67
relu_0.3_ghada_sgd,3,avg,Task-IL,74.2
relu_0.3_ghada_sgd,4,0,Class-IL,0.0
relu_0.3_ghada_sgd,4,0,Task-IL,46.2
relu_0.3_ghada_sgd,4,1,Class-IL,0.0
relu_0.3_ghada_sgd,4,1,Task-IL,49.8
relu_0.3_ghada_sgd,4,2,Class-IL,0.0
relu_0.3_ghada_sgd,4,2,Task-IL,60.650000000000006
relu_0.3_ghada_sgd,4,3,Class-IL,97.95
relu_0.3_ghada_sgd,4,3,Task-IL,97.95
relu_0.3_ghada_sgd,4,avg,Class-IL,24.49
relu_0.3_ghada_sgd,4,avg,Task-IL,63.65
relu_0.3_ghada_sgd,5,0,Class-IL,0.0
relu_0.3_ghada_sgd,5,0,Task-IL,67.95
relu_0.3_ghada_sgd,5,1,Class-IL,0.0
relu_0.3_ghada_sgd,5,1,Task-IL,58.45
relu_0.3_ghada_sgd,5,2,Class-IL,0.0
relu_0.3_ghada_sgd,5,2,Task-IL,55.00000000000001
relu_0.3_ghada_sgd,5,3,Class-IL,0.0
relu_0.3_ghada_sgd,5,3,Task-IL,69.45
relu_0.3_ghada_sgd,5,4,Class-IL,96.95
relu_0.3_ghada_sgd,5,4,Task-IL,96.95
relu_0.3_ghada_sgd,5,avg,Class-IL,19.39
relu_0.3_ghada_sgd,5,avg,Task-IL,69.56
relu_0.2_ghada_adam,1,0,Class-IL,96.89999999999999
relu_0.2_ghada_adam,1,0,Task-IL,96.89999999999999
relu_0.2_ghada_adam,1,avg,Class-IL,96.9
relu_0.2_ghada_adam,1,avg,Task-IL,96.9
relu_0.2_ghada_adam,2,0,Class-IL,0.0
relu_0.2_ghada_adam,2,0,Task-IL,69.95
relu_0.2_ghada_adam,2,1,Class-IL,73.7
relu_0.2_ghada_adam,2,1,Task-IL,73.7
relu_0.2_ghada_adam,2,avg,Class-IL,36.85
relu_0.2_ghada_adam,2,avg,Task-IL,71.82
relu_0.2_ghada_adam,3,0,Class-IL,0.0
relu_0.2_ghada_adam,3,0,Task-IL,49.85
relu_0.2_ghada_adam,3,1,Class-IL,8.7
relu_0.2_ghada_adam,3,1,Task-IL,50.0
relu_0.2_ghada_adam,3,2,Class-IL,49.85
relu_0.2_ghada_adam,3,2,Task-IL,50.5
relu_0.2_ghada_adam,3,avg,Class-IL,19.52
relu_0.2_ghada_adam,3,avg,Task-IL,50.12
relu_0.2_ghada_adam,4,0,Class-IL,0.0
relu_0.2_ghada_adam,4,0,Task-IL,55.15
relu_0.2_ghada_adam,4,1,Class-IL,0.0
relu_0.2_ghada_adam,4,1,Task-IL,50.0
relu_0.2_ghada_adam,4,2,Class-IL,0.0
relu_0.2_ghada_adam,4,2,Task-IL,49.25
relu_0.2_ghada_adam,4,3,Class-IL,97.7
relu_0.2_ghada_adam,4,3,Task-IL,97.7
relu_0.2_ghada_adam,4,avg,Class-IL,24.42
relu_0.2_ghada_adam,4,avg,Task-IL,63.03
relu_0.2_ghada_adam,5,0,Class-IL,0.0
relu_0.2_ghada_adam,5,0,Task-IL,54.300000000000004
relu_0.2_ghada_adam,5,1,Class-IL,0.0
relu_0.2_ghada_adam,5,1,Task-IL,50.0
relu_0.2_ghada_adam,5,2,Class-IL,0.0
relu_0.2_ghada_adam,5,2,Task-IL,50.1
relu_0.2_ghada_adam,5,3,Class-IL,5.1499999999999995
relu_0.2_ghada_adam,5,3,Task-IL,50.74999999999999
relu_0.2_ghada_adam,5,4,Class-IL,96.0
relu_0.2_ghada_adam,5,4,Task-IL,97.3
relu_0.2_ghada_adam,5,avg,Class-IL,20.23
relu_0.2_ghada_adam,5,avg,Task-IL,60.49
relu_0.1_ours_adam,1,0,Class-IL,96.89999999999999
relu_0.1_ours_adam,1,0,Task-IL,96.89999999999999
relu_0.1_ours_adam,1,avg,Class-IL,96.9
relu_0.1_ours_adam,1,avg,Task-IL,96.9
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,49.8
relu_0.1_ours_adam,2,1,Class-IL,81.8
relu_0.1_ours_adam,2,1,Task-IL,81.8
relu_0.1_ours_adam,2,avg,Class-IL,40.9
relu_0.1_ours_adam,2,avg,Task-IL,65.8
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,44.6
relu_0.1_ours_adam,3,1,Class-IL,0.0
relu_0.1_ours_adam,3,1,Task-IL,50.05
relu_0.1_ours_adam,3,2,Class-IL,79.65
relu_0.1_ours_adam,3,2,Task-IL,79.65
relu_0.1_ours_adam,3,avg,Class-IL,26.55
relu_0.1_ours_adam,3,avg,Task-IL,58.1
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,53.55
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,50.7
relu_0.1_ours_adam,4,2,Class-IL,0.0
relu_0.1_ours_adam,4,2,Task-IL,52.400000000000006
relu_0.1_ours_adam,4,3,Class-IL,98.85000000000001
relu_0.1_ours_adam,4,3,Task-IL,98.85000000000001
relu_0.1_ours_adam,4,avg,Class-IL,24.71
relu_0.1_ours_adam,4,avg,Task-IL,63.88
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,50.0
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,48.5
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,50.0
relu_0.1_ours_adam,5,3,Class-IL,16.900000000000002
relu_0.1_ours_adam,5,3,Task-IL,50.64999999999999
relu_0.1_ours_adam,5,4,Class-IL,92.15
relu_0.1_ours_adam,5,4,Task-IL,96.15
relu_0.1_ours_adam,5,avg,Class-IL,21.81
relu_0.1_ours_adam,5,avg,Task-IL,59.06
relu_0.3_ours_sgd,1,0,Class-IL,97.25
relu_0.3_ours_sgd,1,0,Task-IL,97.25
relu_0.3_ours_sgd,1,avg,Class-IL,97.25
relu_0.3_ours_sgd,1,avg,Task-IL,97.25
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,71.1
relu_0.3_ours_sgd,2,1,Class-IL,86.65
relu_0.3_ours_sgd,2,1,Task-IL,86.65
relu_0.3_ours_sgd,2,avg,Class-IL,43.32
relu_0.3_ours_sgd,2,avg,Task-IL,78.88
relu_0.3_ours_sgd,3,0,Class-IL,0.0
relu_0.3_ours_sgd,3,0,Task-IL,69.39999999999999
relu_0.3_ours_sgd,3,1,Class-IL,0.0
relu_0.3_ours_sgd,3,1,Task-IL,70.35
relu_0.3_ours_sgd,3,2,Class-IL,94.35
relu_0.3_ours_sgd,3,2,Task-IL,94.35
relu_0.3_ours_sgd,3,avg,Class-IL,31.45
relu_0.3_ours_sgd,3,avg,Task-IL,78.03
relu_0.3_ours_sgd,4,0,Class-IL,0.0
relu_0.3_ours_sgd,4,0,Task-IL,59.199999999999996
relu_0.3_ours_sgd,4,1,Class-IL,0.0
relu_0.3_ours_sgd,4,1,Task-IL,52.949999999999996
relu_0.3_ours_sgd,4,2,Class-IL,0.0
relu_0.3_ours_sgd,4,2,Task-IL,60.050000000000004
relu_0.3_ours_sgd,4,3,Class-IL,97.65
relu_0.3_ours_sgd,4,3,Task-IL,97.65
relu_0.3_ours_sgd,4,avg,Class-IL,24.41
relu_0.3_ours_sgd,4,avg,Task-IL,67.46
relu_0.3_ours_sgd,5,0,Class-IL,0.0
relu_0.3_ours_sgd,5,0,Task-IL,82.35
relu_0.3_ours_sgd,5,1,Class-IL,0.0
relu_0.3_ours_sgd,5,1,Task-IL,59.050000000000004
relu_0.3_ours_sgd,5,2,Class-IL,0.0
relu_0.3_ours_sgd,5,2,Task-IL,57.95
relu_0.3_ours_sgd,5,3,Class-IL,0.0
relu_0.3_ours_sgd,5,3,Task-IL,59.5
relu_0.3_ours_sgd,5,4,Class-IL,97.2
relu_0.3_ours_sgd,5,4,Task-IL,97.2
relu_0.3_ours_sgd,5,avg,Class-IL,19.44
relu_0.3_ours_sgd,5,avg,Task-IL,71.21
relu_0.1_ghada_sgd,1,0,Class-IL,97.25
relu_0.1_ghada_sgd,1,0,Task-IL,97.25
relu_0.1_ghada_sgd,1,avg,Class-IL,97.25
relu_0.1_ghada_sgd,1,avg,Task-IL,97.25
relu_0.1_ghada_sgd,2,0,Class-IL,0.0
relu_0.1_ghada_sgd,2,0,Task-IL,70.19999999999999
relu_0.1_ghada_sgd,2,1,Class-IL,87.4
relu_0.1_ghada_sgd,2,1,Task-IL,87.4
