model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_method2_sgd,5,1,Task-IL,60.050000000000004
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,53.05
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,74.35000000000001
relu_0.1_method2_sgd,5,4,Class-IL,96.85000000000001
relu_0.1_method2_sgd,5,4,Task-IL,96.85000000000001
relu_0.1_method2_sgd,5,avg,Class-IL,19.37
relu_0.1_method2_sgd,5,avg,Task-IL,72.01
relu_0.2_method1_sgd,1,0,Class-IL,97.25
relu_0.2_method1_sgd,1,0,Task-IL,97.25
relu_0.2_method1_sgd,1,avg,Class-IL,97.25
relu_0.2_method1_sgd,1,avg,Task-IL,97.25
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,72.2
relu_0.2_method1_sgd,2,1,Class-IL,86.45
relu_0.2_method1_sgd,2,1,Task-IL,86.45
relu_0.2_method1_sgd,2,avg,Class-IL,43.22
relu_0.2_method1_sgd,2,avg,Task-IL,79.32
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,67.2
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,66.60000000000001
relu_0.2_method1_sgd,3,2,Class-IL,93.95
relu_0.2_method1_sgd,3,2,Task-IL,93.95
relu_0.2_method1_sgd,3,avg,Class-IL,31.32
relu_0.2_method1_sgd,3,avg,Task-IL,75.92
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,57.99999999999999
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,49.85
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,49.35
relu_0.2_method1_sgd,4,3,Class-IL,98.1
relu_0.2_method1_sgd,4,3,Task-IL,98.1
relu_0.2_method1_sgd,4,avg,Class-IL,24.52
relu_0.2_method1_sgd,4,avg,Task-IL,63.82
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,53.400000000000006
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,42.95
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,54.7
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,58.699999999999996
relu_0.2_method1_sgd,5,4,Class-IL,97.35000000000001
relu_0.2_method1_sgd,5,4,Task-IL,97.35000000000001
relu_0.2_method1_sgd,5,avg,Class-IL,19.47
relu_0.2_method1_sgd,5,avg,Task-IL,61.42
relu_0.1_method1_adam,1,0,Class-IL,96.89999999999999
relu_0.1_method1_adam,1,0,Task-IL,96.89999999999999
relu_0.1_method1_adam,1,avg,Class-IL,96.9
relu_0.1_method1_adam,1,avg,Task-IL,96.9
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,49.9
relu_0.1_method1_adam,2,1,Class-IL,85.0
relu_0.1_method1_adam,2,1,Task-IL,85.0
relu_0.1_method1_adam,2,avg,Class-IL,42.5
relu_0.1_method1_adam,2,avg,Task-IL,67.45
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,36.449999999999996
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,50.14999999999999
relu_0.1_method1_adam,3,2,Class-IL,95.1
relu_0.1_method1_adam,3,2,Task-IL,95.1
relu_0.1_method1_adam,3,avg,Class-IL,31.7
relu_0.1_method1_adam,3,avg,Task-IL,60.57
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,50.14999999999999
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,50.0
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,57.599999999999994
relu_0.1_method1_adam,4,3,Class-IL,98.4
relu_0.1_method1_adam,4,3,Task-IL,98.4
relu_0.1_method1_adam,4,avg,Class-IL,24.6
relu_0.1_method1_adam,4,avg,Task-IL,64.04
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,82.6
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,50.2
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,50.14999999999999
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,57.05
relu_0.1_method1_adam,5,4,Class-IL,96.8
relu_0.1_method1_adam,5,4,Task-IL,96.8
relu_0.1_method1_adam,5,avg,Class-IL,19.36
relu_0.1_method1_adam,5,avg,Task-IL,67.36
relu_0.3_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.3_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.3_method2_adam,1,avg,Class-IL,96.9
relu_0.3_method2_adam,1,avg,Task-IL,96.9
relu_0.3_method2_adam,2,0,Class-IL,0.0
relu_0.3_method2_adam,2,0,Task-IL,49.75
relu_0.3_method2_adam,2,1,Class-IL,84.35000000000001
relu_0.3_method2_adam,2,1,Task-IL,84.35000000000001
relu_0.3_method2_adam,2,avg,Class-IL,42.18
relu_0.3_method2_adam,2,avg,Task-IL,67.05
relu_0.3_method2_adam,3,0,Class-IL,0.0
relu_0.3_method2_adam,3,0,Task-IL,53.1
relu_0.3_method2_adam,3,1,Class-IL,0.0
relu_0.3_method2_adam,3,1,Task-IL,42.9
relu_0.3_method2_adam,3,2,Class-IL,94.75
relu_0.3_method2_adam,3,2,Task-IL,94.75
relu_0.3_method2_adam,3,avg,Class-IL,31.58
relu_0.3_method2_adam,3,avg,Task-IL,63.58
relu_0.3_method2_adam,4,0,Class-IL,0.0
relu_0.3_method2_adam,4,0,Task-IL,47.25
relu_0.3_method2_adam,4,1,Class-IL,0.0
relu_0.3_method2_adam,4,1,Task-IL,52.65
relu_0.3_method2_adam,4,2,Class-IL,0.0
relu_0.3_method2_adam,4,2,Task-IL,65.95
relu_0.3_method2_adam,4,3,Class-IL,97.89999999999999
relu_0.3_method2_adam,4,3,Task-IL,97.89999999999999
relu_0.3_method2_adam,4,avg,Class-IL,24.48
relu_0.3_method2_adam,4,avg,Task-IL,65.94
relu_0.3_method2_adam,5,0,Class-IL,0.0
relu_0.3_method2_adam,5,0,Task-IL,81.2
relu_0.3_method2_adam,5,1,Class-IL,0.0
relu_0.3_method2_adam,5,1,Task-IL,45.300000000000004
relu_0.3_method2_adam,5,2,Class-IL,0.0
relu_0.3_method2_adam,5,2,Task-IL,56.39999999999999
relu_0.3_method2_adam,5,3,Class-IL,0.0
relu_0.3_method2_adam,5,3,Task-IL,60.45
relu_0.3_method2_adam,5,4,Class-IL,97.39999999999999
relu_0.3_method2_adam,5,4,Task-IL,97.39999999999999
relu_0.3_method2_adam,5,avg,Class-IL,19.48
relu_0.3_method2_adam,5,avg,Task-IL,68.15
relu_0.1_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.1_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.1_method2_adam,1,avg,Class-IL,96.9
relu_0.1_method2_adam,1,avg,Task-IL,96.9
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,49.9
relu_0.1_method2_adam,2,1,Class-IL,85.0
relu_0.1_method2_adam,2,1,Task-IL,85.0
relu_0.1_method2_adam,2,avg,Class-IL,42.5
relu_0.1_method2_adam,2,avg,Task-IL,67.45
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,36.449999999999996
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,50.14999999999999
relu_0.1_method2_adam,3,2,Class-IL,95.1
relu_0.1_method2_adam,3,2,Task-IL,95.1
relu_0.1_method2_adam,3,avg,Class-IL,31.7
relu_0.1_method2_adam,3,avg,Task-IL,60.57
relu_0.1_method2_adam,4,0,Class-IL,0.0
relu_0.1_method2_adam,4,0,Task-IL,50.14999999999999
relu_0.1_method2_adam,4,1,Class-IL,0.0
relu_0.1_method2_adam,4,1,Task-IL,50.0
relu_0.1_method2_adam,4,2,Class-IL,0.0
relu_0.1_method2_adam,4,2,Task-IL,57.599999999999994
relu_0.1_method2_adam,4,3,Class-IL,98.4
relu_0.1_method2_adam,4,3,Task-IL,98.4
relu_0.1_method2_adam,4,avg,Class-IL,24.6
relu_0.1_method2_adam,4,avg,Task-IL,64.04
relu_0.1_method2_adam,5,0,Class-IL,0.0
relu_0.1_method2_adam,5,0,Task-IL,29.049999999999997
relu_0.1_method2_adam,5,1,Class-IL,0.0
relu_0.1_method2_adam,5,1,Task-IL,51.24999999999999
relu_0.1_method2_adam,5,2,Class-IL,0.0
relu_0.1_method2_adam,5,2,Task-IL,50.449999999999996
relu_0.1_method2_adam,5,3,Class-IL,0.0
relu_0.1_method2_adam,5,3,Task-IL,47.25
relu_0.1_method2_adam,5,4,Class-IL,97.55
relu_0.1_method2_adam,5,4,Task-IL,97.55
relu_0.1_method2_adam,5,avg,Class-IL,19.51
relu_0.1_method2_adam,5,avg,Task-IL,55.11
relu_0.1_method1_sgd,1,0,Class-IL,97.25
relu_0.1_method1_sgd,1,0,Task-IL,97.25
relu_0.1_method1_sgd,1,avg,Class-IL,97.25
relu_0.1_method1_sgd,1,avg,Task-IL,97.25
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,70.0
relu_0.1_method1_sgd,2,1,Class-IL,86.95
relu_0.1_method1_sgd,2,1,Task-IL,86.95
relu_0.1_method1_sgd,2,avg,Class-IL,43.48
relu_0.1_method1_sgd,2,avg,Task-IL,78.47
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,63.5
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,68.60000000000001
relu_0.1_method1_sgd,3,2,Class-IL,94.05
relu_0.1_method1_sgd,3,2,Task-IL,94.05
relu_0.1_method1_sgd,3,avg,Class-IL,31.35
relu_0.1_method1_sgd,3,avg,Task-IL,75.38
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,61.85000000000001
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,53.1
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,56.65
relu_0.1_method1_sgd,4,3,Class-IL,98.0
relu_0.1_method1_sgd,4,3,Task-IL,98.0
relu_0.1_method1_sgd,4,avg,Class-IL,24.5
relu_0.1_method1_sgd,4,avg,Task-IL,67.4
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,75.75
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,60.050000000000004
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,53.05
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,74.35000000000001
relu_0.1_method1_sgd,5,4,Class-IL,96.85000000000001
relu_0.1_method1_sgd,5,4,Task-IL,96.85000000000001
relu_0.1_method1_sgd,5,avg,Class-IL,19.37
relu_0.1_method1_sgd,5,avg,Task-IL,72.01
relu_0.2_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.2_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.2_method2_adam,1,avg,Class-IL,96.9
relu_0.2_method2_adam,1,avg,Task-IL,96.9
relu_0.2_method2_adam,2,0,Class-IL,0.0
relu_0.2_method2_adam,2,0,Task-IL,49.9
relu_0.2_method2_adam,2,1,Class-IL,85.0
relu_0.2_method2_adam,2,1,Task-IL,85.0
relu_0.2_method2_adam,2,avg,Class-IL,42.5
relu_0.2_method2_adam,2,avg,Task-IL,67.45
relu_0.2_method2_adam,3,0,Class-IL,0.0
relu_0.2_method2_adam,3,0,Task-IL,37.3
relu_0.2_method2_adam,3,1,Class-IL,0.0
relu_0.2_method2_adam,3,1,Task-IL,49.9
relu_0.2_method2_adam,3,2,Class-IL,95.1
relu_0.2_method2_adam,3,2,Task-IL,95.1
relu_0.2_method2_adam,3,avg,Class-IL,31.7
relu_0.2_method2_adam,3,avg,Task-IL,60.77
relu_0.2_method2_adam,4,0,Class-IL,0.0
relu_0.2_method2_adam,4,0,Task-IL,53.6
relu_0.2_method2_adam,4,1,Class-IL,0.0
relu_0.2_method2_adam,4,1,Task-IL,49.85
relu_0.2_method2_adam,4,2,Class-IL,0.0
relu_0.2_method2_adam,4,2,Task-IL,54.85
relu_0.2_method2_adam,4,3,Class-IL,98.05
relu_0.2_method2_adam,4,3,Task-IL,98.05
relu_0.2_method2_adam,4,avg,Class-IL,24.51
relu_0.2_method2_adam,4,avg,Task-IL,64.09
relu_0.2_method2_adam,5,0,Class-IL,0.0
relu_0.2_method2_adam,5,0,Task-IL,10.299999999999999
relu_0.2_method2_adam,5,1,Class-IL,0.0
relu_0.2_method2_adam,5,1,Task-IL,50.2
relu_0.2_method2_adam,5,2,Class-IL,0.0
relu_0.2_method2_adam,5,2,Task-IL,52.55
relu_0.2_method2_adam,5,3,Class-IL,0.0
relu_0.2_method2_adam,5,3,Task-IL,51.849999999999994
relu_0.2_method2_adam,5,4,Class-IL,97.5
relu_0.2_method2_adam,5,4,Task-IL,97.5
relu_0.2_method2_adam,5,avg,Class-IL,19.5
relu_0.2_method2_adam,5,avg,Task-IL,52.48
relu_0.3_method1_adam,1,0,Class-IL,96.89999999999999
relu_0.3_method1_adam,1,0,Task-IL,96.89999999999999
relu_0.3_method1_adam,1,avg,Class-IL,96.9
relu_0.3_method1_adam,1,avg,Task-IL,96.9
relu_0.3_method1_adam,2,0,Class-IL,0.0
relu_0.3_method1_adam,2,0,Task-IL,51.949999999999996
relu_0.3_method1_adam,2,1,Class-IL,88.64999999999999
relu_0.3_method1_adam,2,1,Task-IL,88.64999999999999
relu_0.3_method1_adam,2,avg,Class-IL,44.32
relu_0.3_method1_adam,2,avg,Task-IL,70.3
relu_0.3_method1_adam,3,0,Class-IL,0.0
relu_0.3_method1_adam,3,0,Task-IL,53.949999999999996
relu_0.3_method1_adam,3,1,Class-IL,0.0
relu_0.3_method1_adam,3,1,Task-IL,46.650000000000006
relu_0.3_method1_adam,3,2,Class-IL,94.69999999999999
relu_0.3_method1_adam,3,2,Task-IL,94.69999999999999
relu_0.3_method1_adam,3,avg,Class-IL,31.57
relu_0.3_method1_adam,3,avg,Task-IL,65.1
relu_0.3_method1_adam,4,0,Class-IL,0.0
relu_0.3_method1_adam,4,0,Task-IL,49.75
relu_0.3_method1_adam,4,1,Class-IL,0.0
relu_0.3_method1_adam,4,1,Task-IL,52.65
relu_0.3_method1_adam,4,2,Class-IL,0.0
relu_0.3_method1_adam,4,2,Task-IL,46.550000000000004
relu_0.3_method1_adam,4,3,Class-IL,97.35000000000001
relu_0.3_method1_adam,4,3,Task-IL,97.35000000000001
relu_0.3_method1_adam,4,avg,Class-IL,24.34
relu_0.3_method1_adam,4,avg,Task-IL,61.58
relu_0.3_method1_adam,5,0,Class-IL,0.0
relu_0.3_method1_adam,5,0,Task-IL,20.5
relu_0.3_method1_adam,5,1,Class-IL,0.0
relu_0.3_method1_adam,5,1,Task-IL,53.6
relu_0.3_method1_adam,5,2,Class-IL,0.0
relu_0.3_method1_adam,5,2,Task-IL,50.2
relu_0.3_method1_adam,5,3,Class-IL,0.0
relu_0.3_method1_adam,5,3,Task-IL,65.0
relu_0.3_method1_adam,5,4,Class-IL,96.8
relu_0.3_method1_adam,5,4,Task-IL,96.8
relu_0.3_method1_adam,5,avg,Class-IL,19.36
relu_0.3_method1_adam,5,avg,Task-IL,57.22
01_baseline_sgd_relu,1,0,Class-IL,97.25
01_baseline_sgd_relu,1,0,Task-IL,97.25
01_baseline_sgd_relu,1,avg,Class-IL,97.25
01_baseline_sgd_relu,1,avg,Task-IL,97.25
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,70.0
01_baseline_sgd_relu,2,1,Class-IL,86.95
01_baseline_sgd_relu,2,1,Task-IL,86.95
01_baseline_sgd_relu,2,avg,Class-IL,43.48
01_baseline_sgd_relu,2,avg,Task-IL,78.47
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,62.6
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,65.85
01_baseline_sgd_relu,3,2,Class-IL,93.35
01_baseline_sgd_relu,3,2,Task-IL,93.35
01_baseline_sgd_relu,3,avg,Class-IL,31.12
01_baseline_sgd_relu,3,avg,Task-IL,73.93
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,63.74999999999999
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,53.25
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,53.1
01_baseline_sgd_relu,4,3,Class-IL,97.8
01_baseline_sgd_relu,4,3,Task-IL,97.8
01_baseline_sgd_relu,4,avg,Class-IL,24.45
01_baseline_sgd_relu,4,avg,Task-IL,66.97
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,75.6
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,60.95
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,45.7
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,60.0
01_baseline_sgd_relu,5,4,Class-IL,93.25
01_baseline_sgd_relu,5,4,Task-IL,93.25
01_baseline_sgd_relu,5,avg,Class-IL,18.65
01_baseline_sgd_relu,5,avg,Task-IL,67.1
relu_0.2_method1_adam,1,0,Class-IL,96.89999999999999
relu_0.2_method1_adam,1,0,Task-IL,96.89999999999999
relu_0.2_method1_adam,1,avg,Class-IL,96.9
relu_0.2_method1_adam,1,avg,Task-IL,96.9
relu_0.2_method1_adam,2,0,Class-IL,0.0
relu_0.2_method1_adam,2,0,Task-IL,49.9
relu_0.2_method1_adam,2,1,Class-IL,85.0
relu_0.2_method1_adam,2,1,Task-IL,85.0
relu_0.2_method1_adam,2,avg,Class-IL,42.5
relu_0.2_method1_adam,2,avg,Task-IL,67.45
relu_0.2_method1_adam,3,0,Class-IL,0.0
relu_0.2_method1_adam,3,0,Task-IL,41.949999999999996
relu_0.2_method1_adam,3,1,Class-IL,0.0
relu_0.2_method1_adam,3,1,Task-IL,50.1
relu_0.2_method1_adam,3,2,Class-IL,95.19999999999999
relu_0.2_method1_adam,3,2,Task-IL,95.19999999999999
relu_0.2_method1_adam,3,avg,Class-IL,31.73
relu_0.2_method1_adam,3,avg,Task-IL,62.42
relu_0.2_method1_adam,4,0,Class-IL,0.0
relu_0.2_method1_adam,4,0,Task-IL,47.349999999999994
relu_0.2_method1_adam,4,1,Class-IL,0.0
relu_0.2_method1_adam,4,1,Task-IL,50.349999999999994
relu_0.2_method1_adam,4,2,Class-IL,0.0
relu_0.2_method1_adam,4,2,Task-IL,52.800000000000004
relu_0.2_method1_adam,4,3,Class-IL,98.5
relu_0.2_method1_adam,4,3,Task-IL,98.5
relu_0.2_method1_adam,4,avg,Class-IL,24.62
relu_0.2_method1_adam,4,avg,Task-IL,62.25
relu_0.2_method1_adam,5,0,Class-IL,0.0
relu_0.2_method1_adam,5,0,Task-IL,72.25
relu_0.2_method1_adam,5,1,Class-IL,0.0
relu_0.2_method1_adam,5,1,Task-IL,39.75
relu_0.2_method1_adam,5,2,Class-IL,0.0
relu_0.2_method1_adam,5,2,Task-IL,52.5
relu_0.2_method1_adam,5,3,Class-IL,0.0
relu_0.2_method1_adam,5,3,Task-IL,63.849999999999994
relu_0.2_method1_adam,5,4,Class-IL,97.6
relu_0.2_method1_adam,5,4,Task-IL,97.6
relu_0.2_method1_adam,5,avg,Class-IL,19.52
relu_0.2_method1_adam,5,avg,Task-IL,65.19
relu_0.3_method2_sgd,1,0,Class-IL,97.25
relu_0.3_method2_sgd,1,0,Task-IL,97.25
relu_0.3_method2_sgd,1,avg,Class-IL,97.25
relu_0.3_method2_sgd,1,avg,Task-IL,97.25
relu_0.3_method2_sgd,2,0,Class-IL,0.0
relu_0.3_method2_sgd,2,0,Task-IL,68.05
relu_0.3_method2_sgd,2,1,Class-IL,84.85000000000001
relu_0.3_method2_sgd,2,1,Task-IL,84.85000000000001
relu_0.3_method2_sgd,2,avg,Class-IL,42.42
relu_0.3_method2_sgd,2,avg,Task-IL,76.45
relu_0.3_method2_sgd,3,0,Class-IL,0.0
relu_0.3_method2_sgd,3,0,Task-IL,56.75
