model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_ghada_adam,4,2,Task-IL,60.35
relu_0.2_ghada_adam,4,3,Class-IL,97.35000000000001
relu_0.2_ghada_adam,4,3,Task-IL,97.35000000000001
relu_0.2_ghada_adam,4,avg,Class-IL,24.34
relu_0.2_ghada_adam,4,avg,Task-IL,65.29
relu_0.2_ghada_adam,5,0,Class-IL,0.0
relu_0.2_ghada_adam,5,0,Task-IL,19.15
relu_0.2_ghada_adam,5,1,Class-IL,0.0
relu_0.2_ghada_adam,5,1,Task-IL,48.9
relu_0.2_ghada_adam,5,2,Class-IL,0.0
relu_0.2_ghada_adam,5,2,Task-IL,62.25000000000001
relu_0.2_ghada_adam,5,3,Class-IL,0.0
relu_0.2_ghada_adam,5,3,Task-IL,33.900000000000006
relu_0.2_ghada_adam,5,4,Class-IL,95.45
relu_0.2_ghada_adam,5,4,Task-IL,95.45
relu_0.2_ghada_adam,5,avg,Class-IL,19.09
relu_0.2_ghada_adam,5,avg,Task-IL,51.93
relu_0.1_ours_adam,1,0,Class-IL,98.0
relu_0.1_ours_adam,1,0,Task-IL,98.0
relu_0.1_ours_adam,1,avg,Class-IL,98.0
relu_0.1_ours_adam,1,avg,Task-IL,98.0
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,40.35
relu_0.1_ours_adam,2,1,Class-IL,88.55
relu_0.1_ours_adam,2,1,Task-IL,88.55
relu_0.1_ours_adam,2,avg,Class-IL,44.28
relu_0.1_ours_adam,2,avg,Task-IL,64.45
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,35.3
relu_0.1_ours_adam,3,1,Class-IL,0.0
relu_0.1_ours_adam,3,1,Task-IL,50.05
relu_0.1_ours_adam,3,2,Class-IL,94.1
relu_0.1_ours_adam,3,2,Task-IL,94.1
relu_0.1_ours_adam,3,avg,Class-IL,31.37
relu_0.1_ours_adam,3,avg,Task-IL,59.82
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,54.6
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,52.2
relu_0.1_ours_adam,4,2,Class-IL,2.1
relu_0.1_ours_adam,4,2,Task-IL,50.0
relu_0.1_ours_adam,4,3,Class-IL,96.39999999999999
relu_0.1_ours_adam,4,3,Task-IL,96.55
relu_0.1_ours_adam,4,avg,Class-IL,24.62
relu_0.1_ours_adam,4,avg,Task-IL,63.34
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,49.3
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,48.35
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,46.85
relu_0.1_ours_adam,5,3,Class-IL,0.0
relu_0.1_ours_adam,5,3,Task-IL,48.85
relu_0.1_ours_adam,5,4,Class-IL,95.8
relu_0.1_ours_adam,5,4,Task-IL,95.8
relu_0.1_ours_adam,5,avg,Class-IL,19.16
relu_0.1_ours_adam,5,avg,Task-IL,57.83
relu_0.1_ours_sgd,1,0,Class-IL,97.1
relu_0.1_ours_sgd,1,0,Task-IL,97.1
relu_0.1_ours_sgd,1,avg,Class-IL,97.1
relu_0.1_ours_sgd,1,avg,Task-IL,97.1
relu_0.1_ours_sgd,2,0,Class-IL,0.0
relu_0.1_ours_sgd,2,0,Task-IL,70.25
relu_0.1_ours_sgd,2,1,Class-IL,85.75
relu_0.1_ours_sgd,2,1,Task-IL,85.75
relu_0.1_ours_sgd,2,avg,Class-IL,42.88
relu_0.1_ours_sgd,2,avg,Task-IL,78.0
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,72.95
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,68.89999999999999
relu_0.1_ours_sgd,3,2,Class-IL,93.65
relu_0.1_ours_sgd,3,2,Task-IL,93.65
relu_0.1_ours_sgd,3,avg,Class-IL,31.22
relu_0.1_ours_sgd,3,avg,Task-IL,78.5
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,43.85
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,49.5
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,65.2
relu_0.1_ours_sgd,4,3,Class-IL,97.85000000000001
relu_0.1_ours_sgd,4,3,Task-IL,97.85000000000001
relu_0.1_ours_sgd,4,avg,Class-IL,24.46
relu_0.1_ours_sgd,4,avg,Task-IL,64.1
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,54.900000000000006
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,58.3
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,61.199999999999996
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,75.3
relu_0.1_ours_sgd,5,4,Class-IL,97.1
relu_0.1_ours_sgd,5,4,Task-IL,97.1
relu_0.1_ours_sgd,5,avg,Class-IL,19.42
relu_0.1_ours_sgd,5,avg,Task-IL,69.36
01_baseline_sgd_relu,1,0,Class-IL,97.1
01_baseline_sgd_relu,1,0,Task-IL,97.1
01_baseline_sgd_relu,1,avg,Class-IL,97.1
01_baseline_sgd_relu,1,avg,Task-IL,97.1
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,68.35
01_baseline_sgd_relu,2,1,Class-IL,85.9
01_baseline_sgd_relu,2,1,Task-IL,85.9
01_baseline_sgd_relu,2,avg,Class-IL,42.95
01_baseline_sgd_relu,2,avg,Task-IL,77.12
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,71.39999999999999
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,68.7
01_baseline_sgd_relu,3,2,Class-IL,94.0
01_baseline_sgd_relu,3,2,Task-IL,94.0
01_baseline_sgd_relu,3,avg,Class-IL,31.33
01_baseline_sgd_relu,3,avg,Task-IL,78.03
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,47.349999999999994
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,51.24999999999999
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.6
01_baseline_sgd_relu,4,3,Class-IL,97.3
01_baseline_sgd_relu,4,3,Task-IL,97.3
01_baseline_sgd_relu,4,avg,Class-IL,24.32
01_baseline_sgd_relu,4,avg,Task-IL,64.12
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,76.55
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,53.6
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,63.1
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,54.6
01_baseline_sgd_relu,5,4,Class-IL,95.45
01_baseline_sgd_relu,5,4,Task-IL,95.45
01_baseline_sgd_relu,5,avg,Class-IL,19.09
01_baseline_sgd_relu,5,avg,Task-IL,68.66
relu_0.3_ghada_adam,1,0,Class-IL,98.0
relu_0.3_ghada_adam,1,0,Task-IL,98.0
relu_0.3_ghada_adam,1,avg,Class-IL,98.0
relu_0.3_ghada_adam,1,avg,Task-IL,98.0
relu_0.3_ghada_adam,2,0,Class-IL,0.0
relu_0.3_ghada_adam,2,0,Task-IL,41.099999999999994
relu_0.3_ghada_adam,2,1,Class-IL,89.0
relu_0.3_ghada_adam,2,1,Task-IL,89.0
relu_0.3_ghada_adam,2,avg,Class-IL,44.5
relu_0.3_ghada_adam,2,avg,Task-IL,65.05
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,40.35
relu_0.3_ghada_adam,3,1,Class-IL,0.0
relu_0.3_ghada_adam,3,1,Task-IL,50.0
relu_0.3_ghada_adam,3,2,Class-IL,93.0
relu_0.3_ghada_adam,3,2,Task-IL,93.0
relu_0.3_ghada_adam,3,avg,Class-IL,31.0
relu_0.3_ghada_adam,3,avg,Task-IL,61.12
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,49.55
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,52.2
relu_0.3_ghada_adam,4,2,Class-IL,0.0
relu_0.3_ghada_adam,4,2,Task-IL,62.050000000000004
relu_0.3_ghada_adam,4,3,Class-IL,97.39999999999999
relu_0.3_ghada_adam,4,3,Task-IL,97.39999999999999
relu_0.3_ghada_adam,4,avg,Class-IL,24.35
relu_0.3_ghada_adam,4,avg,Task-IL,65.3
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,85.9
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,50.05
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,54.2
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,64.14999999999999
relu_0.3_ghada_adam,5,4,Class-IL,97.39999999999999
relu_0.3_ghada_adam,5,4,Task-IL,97.39999999999999
relu_0.3_ghada_adam,5,avg,Class-IL,19.48
relu_0.3_ghada_adam,5,avg,Task-IL,70.34
relu_0.3_ours_sgd,1,0,Class-IL,97.1
relu_0.3_ours_sgd,1,0,Task-IL,97.1
relu_0.3_ours_sgd,1,avg,Class-IL,97.1
relu_0.3_ours_sgd,1,avg,Task-IL,97.1
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,68.8
relu_0.3_ours_sgd,2,1,Class-IL,85.85000000000001
relu_0.3_ours_sgd,2,1,Task-IL,85.85000000000001
relu_0.3_ours_sgd,2,avg,Class-IL,42.92
relu_0.3_ours_sgd,2,avg,Task-IL,77.32
relu_0.3_ours_sgd,3,0,Class-IL,0.0
relu_0.3_ours_sgd,3,0,Task-IL,75.4
relu_0.3_ours_sgd,3,1,Class-IL,0.0
relu_0.3_ours_sgd,3,1,Task-IL,69.35
relu_0.3_ours_sgd,3,2,Class-IL,93.5
relu_0.3_ours_sgd,3,2,Task-IL,93.5
relu_0.3_ours_sgd,3,avg,Class-IL,31.17
relu_0.3_ours_sgd,3,avg,Task-IL,79.42
relu_0.3_ours_sgd,4,0,Class-IL,0.0
relu_0.3_ours_sgd,4,0,Task-IL,72.0
relu_0.3_ours_sgd,4,1,Class-IL,0.0
relu_0.3_ours_sgd,4,1,Task-IL,52.5
relu_0.3_ours_sgd,4,2,Class-IL,0.0
relu_0.3_ours_sgd,4,2,Task-IL,54.949999999999996
relu_0.3_ours_sgd,4,3,Class-IL,92.4
relu_0.3_ours_sgd,4,3,Task-IL,92.4
relu_0.3_ours_sgd,4,avg,Class-IL,23.1
relu_0.3_ours_sgd,4,avg,Task-IL,67.96
relu_0.3_ours_sgd,5,0,Class-IL,0.0
relu_0.3_ours_sgd,5,0,Task-IL,31.6
relu_0.3_ours_sgd,5,1,Class-IL,0.0
relu_0.3_ours_sgd,5,1,Task-IL,46.6
relu_0.3_ours_sgd,5,2,Class-IL,0.0
relu_0.3_ours_sgd,5,2,Task-IL,53.15
relu_0.3_ours_sgd,5,3,Class-IL,0.0
relu_0.3_ours_sgd,5,3,Task-IL,62.35000000000001
relu_0.3_ours_sgd,5,4,Class-IL,94.3
relu_0.3_ours_sgd,5,4,Task-IL,94.3
relu_0.3_ours_sgd,5,avg,Class-IL,18.86
relu_0.3_ours_sgd,5,avg,Task-IL,57.6
relu_0.2_ours_sgd,1,0,Class-IL,97.1
relu_0.2_ours_sgd,1,0,Task-IL,97.1
relu_0.2_ours_sgd,1,avg,Class-IL,97.1
relu_0.2_ours_sgd,1,avg,Task-IL,97.1
relu_0.2_ours_sgd,2,0,Class-IL,0.0
relu_0.2_ours_sgd,2,0,Task-IL,70.89999999999999
relu_0.2_ours_sgd,2,1,Class-IL,86.05000000000001
relu_0.2_ours_sgd,2,1,Task-IL,86.05000000000001
