model,num_tasks_seen,task,metric_type,accuracy
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,56.95
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,61.5
01_baseline_sgd_relu,4,3,Class-IL,99.05000000000001
01_baseline_sgd_relu,4,3,Task-IL,99.05000000000001
01_baseline_sgd_relu,4,avg,Class-IL,24.76
01_baseline_sgd_relu,4,avg,Task-IL,69.47
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,85.3
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,45.9
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,44.25
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,51.449999999999996
01_baseline_sgd_relu,5,4,Class-IL,97.95
01_baseline_sgd_relu,5,4,Task-IL,97.95
01_baseline_sgd_relu,5,avg,Class-IL,19.59
01_baseline_sgd_relu,5,avg,Task-IL,64.97
relu_0.1_win5_method2_adam,1,0,Class-IL,98.65
relu_0.1_win5_method2_adam,1,0,Task-IL,98.65
relu_0.1_win5_method2_adam,1,avg,Class-IL,98.65
relu_0.1_win5_method2_adam,1,avg,Task-IL,98.65
relu_0.1_win5_method2_adam,2,0,Class-IL,0.0
relu_0.1_win5_method2_adam,2,0,Task-IL,44.2
relu_0.1_win5_method2_adam,2,1,Class-IL,90.7
relu_0.1_win5_method2_adam,2,1,Task-IL,90.7
relu_0.1_win5_method2_adam,2,avg,Class-IL,45.35
relu_0.1_win5_method2_adam,2,avg,Task-IL,67.45
relu_0.1_win5_method2_adam,3,0,Class-IL,0.0
relu_0.1_win5_method2_adam,3,0,Task-IL,50.3
relu_0.1_win5_method2_adam,3,1,Class-IL,0.0
relu_0.1_win5_method2_adam,3,1,Task-IL,50.0
relu_0.1_win5_method2_adam,3,2,Class-IL,94.1
relu_0.1_win5_method2_adam,3,2,Task-IL,94.1
relu_0.1_win5_method2_adam,3,avg,Class-IL,31.37
relu_0.1_win5_method2_adam,3,avg,Task-IL,64.8
relu_0.1_win5_method2_adam,4,0,Class-IL,0.0
relu_0.1_win5_method2_adam,4,0,Task-IL,49.95
relu_0.1_win5_method2_adam,4,1,Class-IL,0.0
relu_0.1_win5_method2_adam,4,1,Task-IL,50.1
relu_0.1_win5_method2_adam,4,2,Class-IL,0.0
relu_0.1_win5_method2_adam,4,2,Task-IL,50.0
relu_0.1_win5_method2_adam,4,3,Class-IL,98.65
relu_0.1_win5_method2_adam,4,3,Task-IL,98.65
relu_0.1_win5_method2_adam,4,avg,Class-IL,24.66
relu_0.1_win5_method2_adam,4,avg,Task-IL,62.18
relu_0.1_win5_method2_adam,5,0,Class-IL,0.0
relu_0.1_win5_method2_adam,5,0,Task-IL,36.95
relu_0.1_win5_method2_adam,5,1,Class-IL,0.0
relu_0.1_win5_method2_adam,5,1,Task-IL,50.0
relu_0.1_win5_method2_adam,5,2,Class-IL,0.0
relu_0.1_win5_method2_adam,5,2,Task-IL,50.0
relu_0.1_win5_method2_adam,5,3,Class-IL,0.0
relu_0.1_win5_method2_adam,5,3,Task-IL,50.0
relu_0.1_win5_method2_adam,5,4,Class-IL,97.65
relu_0.1_win5_method2_adam,5,4,Task-IL,97.65
relu_0.1_win5_method2_adam,5,avg,Class-IL,19.53
relu_0.1_win5_method2_adam,5,avg,Task-IL,56.92
relu_0.05_win10_method2_adam,1,0,Class-IL,98.65
relu_0.05_win10_method2_adam,1,0,Task-IL,98.65
relu_0.05_win10_method2_adam,1,avg,Class-IL,98.65
relu_0.05_win10_method2_adam,1,avg,Task-IL,98.65
relu_0.05_win10_method2_adam,2,0,Class-IL,0.0
relu_0.05_win10_method2_adam,2,0,Task-IL,66.95
relu_0.05_win10_method2_adam,2,1,Class-IL,92.7
relu_0.05_win10_method2_adam,2,1,Task-IL,92.7
relu_0.05_win10_method2_adam,2,avg,Class-IL,46.35
relu_0.05_win10_method2_adam,2,avg,Task-IL,79.82
relu_0.05_win10_method2_adam,3,0,Class-IL,0.0
relu_0.05_win10_method2_adam,3,0,Task-IL,61.1
relu_0.05_win10_method2_adam,3,1,Class-IL,0.0
relu_0.05_win10_method2_adam,3,1,Task-IL,50.0
relu_0.05_win10_method2_adam,3,2,Class-IL,95.95
relu_0.05_win10_method2_adam,3,2,Task-IL,95.95
relu_0.05_win10_method2_adam,3,avg,Class-IL,31.98
relu_0.05_win10_method2_adam,3,avg,Task-IL,69.02
relu_0.05_win10_method2_adam,4,0,Class-IL,0.0
relu_0.05_win10_method2_adam,4,0,Task-IL,49.4
relu_0.05_win10_method2_adam,4,1,Class-IL,0.0
relu_0.05_win10_method2_adam,4,1,Task-IL,50.4
relu_0.05_win10_method2_adam,4,2,Class-IL,0.0
relu_0.05_win10_method2_adam,4,2,Task-IL,50.0
relu_0.05_win10_method2_adam,4,3,Class-IL,97.95
relu_0.05_win10_method2_adam,4,3,Task-IL,97.95
relu_0.05_win10_method2_adam,4,avg,Class-IL,24.49
relu_0.05_win10_method2_adam,4,avg,Task-IL,61.94
relu_0.05_win10_method2_adam,5,0,Class-IL,0.0
relu_0.05_win10_method2_adam,5,0,Task-IL,81.45
relu_0.05_win10_method2_adam,5,1,Class-IL,0.0
relu_0.05_win10_method2_adam,5,1,Task-IL,56.00000000000001
relu_0.05_win10_method2_adam,5,2,Class-IL,0.0
relu_0.05_win10_method2_adam,5,2,Task-IL,49.9
relu_0.05_win10_method2_adam,5,3,Class-IL,0.0
relu_0.05_win10_method2_adam,5,3,Task-IL,50.0
relu_0.05_win10_method2_adam,5,4,Class-IL,98.1
relu_0.05_win10_method2_adam,5,4,Task-IL,98.1
relu_0.05_win10_method2_adam,5,avg,Class-IL,19.62
relu_0.05_win10_method2_adam,5,avg,Task-IL,67.09
relu_0.1_win10_method2_sgd,1,0,Class-IL,98.6
relu_0.1_win10_method2_sgd,1,0,Task-IL,98.6
relu_0.1_win10_method2_sgd,1,avg,Class-IL,98.6
relu_0.1_win10_method2_sgd,1,avg,Task-IL,98.6
relu_0.1_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,2,0,Task-IL,50.3
relu_0.1_win10_method2_sgd,2,1,Class-IL,92.35
relu_0.1_win10_method2_sgd,2,1,Task-IL,92.35
relu_0.1_win10_method2_sgd,2,avg,Class-IL,46.18
relu_0.1_win10_method2_sgd,2,avg,Task-IL,71.32
relu_0.1_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,0,Task-IL,25.25
relu_0.1_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,1,Task-IL,66.60000000000001
relu_0.1_win10_method2_sgd,3,2,Class-IL,95.15
relu_0.1_win10_method2_sgd,3,2,Task-IL,95.15
relu_0.1_win10_method2_sgd,3,avg,Class-IL,31.72
relu_0.1_win10_method2_sgd,3,avg,Task-IL,62.33
relu_0.1_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,0,Task-IL,50.0
relu_0.1_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,1,Task-IL,49.95
relu_0.1_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,2,Task-IL,55.7
relu_0.1_win10_method2_sgd,4,3,Class-IL,98.45
relu_0.1_win10_method2_sgd,4,3,Task-IL,98.45
relu_0.1_win10_method2_sgd,4,avg,Class-IL,24.61
relu_0.1_win10_method2_sgd,4,avg,Task-IL,63.53
relu_0.1_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,0,Task-IL,50.0
relu_0.1_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,1,Task-IL,48.05
relu_0.1_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,2,Task-IL,43.7
relu_0.1_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,3,Task-IL,44.55
relu_0.1_win10_method2_sgd,5,4,Class-IL,97.65
relu_0.1_win10_method2_sgd,5,4,Task-IL,97.65
relu_0.1_win10_method2_sgd,5,avg,Class-IL,19.53
relu_0.1_win10_method2_sgd,5,avg,Task-IL,56.79
relu_0.025_win5_method2_sgd,1,0,Class-IL,98.6
relu_0.025_win5_method2_sgd,1,0,Task-IL,98.6
relu_0.025_win5_method2_sgd,1,avg,Class-IL,98.6
relu_0.025_win5_method2_sgd,1,avg,Task-IL,98.6
relu_0.025_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,2,0,Task-IL,57.4
relu_0.025_win5_method2_sgd,2,1,Class-IL,91.85
relu_0.025_win5_method2_sgd,2,1,Task-IL,91.85
relu_0.025_win5_method2_sgd,2,avg,Class-IL,45.92
relu_0.025_win5_method2_sgd,2,avg,Task-IL,74.62
relu_0.025_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,0,Task-IL,51.849999999999994
relu_0.025_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,3,1,Task-IL,65.2
relu_0.025_win5_method2_sgd,3,2,Class-IL,95.75
relu_0.025_win5_method2_sgd,3,2,Task-IL,95.75
relu_0.025_win5_method2_sgd,3,avg,Class-IL,31.92
relu_0.025_win5_method2_sgd,3,avg,Task-IL,70.93
relu_0.025_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,0,Task-IL,49.65
relu_0.025_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,1,Task-IL,54.800000000000004
relu_0.025_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,4,2,Task-IL,51.7
relu_0.025_win5_method2_sgd,4,3,Class-IL,98.95
relu_0.025_win5_method2_sgd,4,3,Task-IL,98.95
relu_0.025_win5_method2_sgd,4,avg,Class-IL,24.74
relu_0.025_win5_method2_sgd,4,avg,Task-IL,63.78
relu_0.025_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,0,Task-IL,50.0
relu_0.025_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,1,Task-IL,50.1
relu_0.025_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,2,Task-IL,46.7
relu_0.025_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win5_method2_sgd,5,3,Task-IL,49.95
relu_0.025_win5_method2_sgd,5,4,Class-IL,94.95
relu_0.025_win5_method2_sgd,5,4,Task-IL,94.95
relu_0.025_win5_method2_sgd,5,avg,Class-IL,18.99
relu_0.025_win5_method2_sgd,5,avg,Task-IL,58.34
relu_0.1_win10_method2_adam,1,0,Class-IL,98.65
relu_0.1_win10_method2_adam,1,0,Task-IL,98.65
relu_0.1_win10_method2_adam,1,avg,Class-IL,98.65
relu_0.1_win10_method2_adam,1,avg,Task-IL,98.65
relu_0.1_win10_method2_adam,2,0,Class-IL,0.0
relu_0.1_win10_method2_adam,2,0,Task-IL,51.949999999999996
relu_0.1_win10_method2_adam,2,1,Class-IL,91.95
relu_0.1_win10_method2_adam,2,1,Task-IL,91.95
relu_0.1_win10_method2_adam,2,avg,Class-IL,45.98
relu_0.1_win10_method2_adam,2,avg,Task-IL,71.95
relu_0.1_win10_method2_adam,3,0,Class-IL,0.0
relu_0.1_win10_method2_adam,3,0,Task-IL,50.0
relu_0.1_win10_method2_adam,3,1,Class-IL,0.0
relu_0.1_win10_method2_adam,3,1,Task-IL,50.0
relu_0.1_win10_method2_adam,3,2,Class-IL,94.65
relu_0.1_win10_method2_adam,3,2,Task-IL,94.65
relu_0.1_win10_method2_adam,3,avg,Class-IL,31.55
relu_0.1_win10_method2_adam,3,avg,Task-IL,64.88
relu_0.1_win10_method2_adam,4,0,Class-IL,0.0
relu_0.1_win10_method2_adam,4,0,Task-IL,51.949999999999996
relu_0.1_win10_method2_adam,4,1,Class-IL,0.0
relu_0.1_win10_method2_adam,4,1,Task-IL,50.0
relu_0.1_win10_method2_adam,4,2,Class-IL,0.0
relu_0.1_win10_method2_adam,4,2,Task-IL,50.0
relu_0.1_win10_method2_adam,4,3,Class-IL,98.0
relu_0.1_win10_method2_adam,4,3,Task-IL,98.0
relu_0.1_win10_method2_adam,4,avg,Class-IL,24.5
relu_0.1_win10_method2_adam,4,avg,Task-IL,62.49
relu_0.1_win10_method2_adam,5,0,Class-IL,0.0
relu_0.1_win10_method2_adam,5,0,Task-IL,60.25
relu_0.1_win10_method2_adam,5,1,Class-IL,0.0
relu_0.1_win10_method2_adam,5,1,Task-IL,49.65
relu_0.1_win10_method2_adam,5,2,Class-IL,0.0
relu_0.1_win10_method2_adam,5,2,Task-IL,50.0
relu_0.1_win10_method2_adam,5,3,Class-IL,0.0
relu_0.1_win10_method2_adam,5,3,Task-IL,50.0
relu_0.1_win10_method2_adam,5,4,Class-IL,97.85000000000001
relu_0.1_win10_method2_adam,5,4,Task-IL,97.85000000000001
relu_0.1_win10_method2_adam,5,avg,Class-IL,19.57
relu_0.1_win10_method2_adam,5,avg,Task-IL,61.55
relu_0.025_win10_method2_sgd,1,0,Class-IL,98.6
relu_0.025_win10_method2_sgd,1,0,Task-IL,98.6
relu_0.025_win10_method2_sgd,1,avg,Class-IL,98.6
relu_0.025_win10_method2_sgd,1,avg,Task-IL,98.6
relu_0.025_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,2,0,Task-IL,55.25
relu_0.025_win10_method2_sgd,2,1,Class-IL,92.7
relu_0.025_win10_method2_sgd,2,1,Task-IL,92.7
relu_0.025_win10_method2_sgd,2,avg,Class-IL,46.35
relu_0.025_win10_method2_sgd,2,avg,Task-IL,73.97
relu_0.025_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,0,Task-IL,69.39999999999999
relu_0.025_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,3,1,Task-IL,55.800000000000004
relu_0.025_win10_method2_sgd,3,2,Class-IL,95.55
relu_0.025_win10_method2_sgd,3,2,Task-IL,95.55
relu_0.025_win10_method2_sgd,3,avg,Class-IL,31.85
relu_0.025_win10_method2_sgd,3,avg,Task-IL,73.58
relu_0.025_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,0,Task-IL,47.0
relu_0.025_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,1,Task-IL,47.8
relu_0.025_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,4,2,Task-IL,50.0
relu_0.025_win10_method2_sgd,4,3,Class-IL,98.0
relu_0.025_win10_method2_sgd,4,3,Task-IL,98.0
relu_0.025_win10_method2_sgd,4,avg,Class-IL,24.5
relu_0.025_win10_method2_sgd,4,avg,Task-IL,60.7
relu_0.025_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,0,Task-IL,81.05
relu_0.025_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,1,Task-IL,45.75
relu_0.025_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,2,Task-IL,50.349999999999994
relu_0.025_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.025_win10_method2_sgd,5,3,Task-IL,57.099999999999994
relu_0.025_win10_method2_sgd,5,4,Class-IL,98.05
relu_0.025_win10_method2_sgd,5,4,Task-IL,98.05
relu_0.025_win10_method2_sgd,5,avg,Class-IL,19.61
relu_0.025_win10_method2_sgd,5,avg,Task-IL,66.46
relu_0.1_win5_method2_sgd,1,0,Class-IL,98.6
relu_0.1_win5_method2_sgd,1,0,Task-IL,98.6
relu_0.1_win5_method2_sgd,1,avg,Class-IL,98.6
relu_0.1_win5_method2_sgd,1,avg,Task-IL,98.6
relu_0.1_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,2,0,Task-IL,51.0
relu_0.1_win5_method2_sgd,2,1,Class-IL,90.95
relu_0.1_win5_method2_sgd,2,1,Task-IL,90.95
relu_0.1_win5_method2_sgd,2,avg,Class-IL,45.48
relu_0.1_win5_method2_sgd,2,avg,Task-IL,70.97
relu_0.1_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,3,0,Task-IL,47.25
relu_0.1_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,3,1,Task-IL,60.550000000000004
relu_0.1_win5_method2_sgd,3,2,Class-IL,91.25
relu_0.1_win5_method2_sgd,3,2,Task-IL,91.25
relu_0.1_win5_method2_sgd,3,avg,Class-IL,30.42
relu_0.1_win5_method2_sgd,3,avg,Task-IL,66.35
relu_0.1_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,0,Task-IL,58.3
relu_0.1_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,1,Task-IL,42.6
relu_0.1_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,2,Task-IL,61.6
relu_0.1_win5_method2_sgd,4,3,Class-IL,98.6
relu_0.1_win5_method2_sgd,4,3,Task-IL,98.6
relu_0.1_win5_method2_sgd,4,avg,Class-IL,24.65
relu_0.1_win5_method2_sgd,4,avg,Task-IL,65.28
relu_0.1_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,0,Task-IL,50.0
relu_0.1_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,1,Task-IL,50.0
relu_0.1_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,2,Task-IL,50.0
relu_0.1_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,3,Task-IL,40.550000000000004
relu_0.1_win5_method2_sgd,5,4,Class-IL,97.55
relu_0.1_win5_method2_sgd,5,4,Task-IL,97.55
relu_0.1_win5_method2_sgd,5,avg,Class-IL,19.51
relu_0.1_win5_method2_sgd,5,avg,Task-IL,57.62
relu_0.05_win5_method2_adam,1,0,Class-IL,98.65
relu_0.05_win5_method2_adam,1,0,Task-IL,98.65
relu_0.05_win5_method2_adam,1,avg,Class-IL,98.65
relu_0.05_win5_method2_adam,1,avg,Task-IL,98.65
relu_0.05_win5_method2_adam,2,0,Class-IL,0.0
relu_0.05_win5_method2_adam,2,0,Task-IL,70.3
relu_0.05_win5_method2_adam,2,1,Class-IL,92.2
relu_0.05_win5_method2_adam,2,1,Task-IL,92.2
relu_0.05_win5_method2_adam,2,avg,Class-IL,46.1
relu_0.05_win5_method2_adam,2,avg,Task-IL,81.25
relu_0.05_win5_method2_adam,3,0,Class-IL,0.0
relu_0.05_win5_method2_adam,3,0,Task-IL,50.0
relu_0.05_win5_method2_adam,3,1,Class-IL,0.0
