model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_method2_sgd,5,avg,Class-IL,19.36
relu_0.1_method2_sgd,5,avg,Task-IL,70.83
01_baseline_sgd_relu,1,0,Class-IL,97.1
01_baseline_sgd_relu,1,0,Task-IL,97.1
01_baseline_sgd_relu,1,avg,Class-IL,97.1
01_baseline_sgd_relu,1,avg,Task-IL,97.1
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,68.35
01_baseline_sgd_relu,2,1,Class-IL,85.9
01_baseline_sgd_relu,2,1,Task-IL,85.9
01_baseline_sgd_relu,2,avg,Class-IL,42.95
01_baseline_sgd_relu,2,avg,Task-IL,77.12
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,71.39999999999999
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,68.7
01_baseline_sgd_relu,3,2,Class-IL,94.0
01_baseline_sgd_relu,3,2,Task-IL,94.0
01_baseline_sgd_relu,3,avg,Class-IL,31.33
01_baseline_sgd_relu,3,avg,Task-IL,78.03
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,47.349999999999994
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,51.24999999999999
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,60.6
01_baseline_sgd_relu,4,3,Class-IL,97.3
01_baseline_sgd_relu,4,3,Task-IL,97.3
01_baseline_sgd_relu,4,avg,Class-IL,24.32
01_baseline_sgd_relu,4,avg,Task-IL,64.12
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,76.55
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,53.6
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,63.1
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,54.6
01_baseline_sgd_relu,5,4,Class-IL,95.45
01_baseline_sgd_relu,5,4,Task-IL,95.45
01_baseline_sgd_relu,5,avg,Class-IL,19.09
01_baseline_sgd_relu,5,avg,Task-IL,68.66
relu_0.025_method1_adam,1,0,Class-IL,98.0
relu_0.025_method1_adam,1,0,Task-IL,98.0
relu_0.025_method1_adam,1,avg,Class-IL,98.0
relu_0.025_method1_adam,1,avg,Task-IL,98.0
relu_0.025_method1_adam,2,0,Class-IL,0.0
relu_0.025_method1_adam,2,0,Task-IL,39.45
relu_0.025_method1_adam,2,1,Class-IL,84.15
relu_0.025_method1_adam,2,1,Task-IL,84.15
relu_0.025_method1_adam,2,avg,Class-IL,42.08
relu_0.025_method1_adam,2,avg,Task-IL,61.8
relu_0.025_method1_adam,3,0,Class-IL,0.0
relu_0.025_method1_adam,3,0,Task-IL,41.349999999999994
relu_0.025_method1_adam,3,1,Class-IL,0.0
relu_0.025_method1_adam,3,1,Task-IL,50.0
relu_0.025_method1_adam,3,2,Class-IL,92.7
relu_0.025_method1_adam,3,2,Task-IL,92.7
relu_0.025_method1_adam,3,avg,Class-IL,30.9
relu_0.025_method1_adam,3,avg,Task-IL,61.35
relu_0.025_method1_adam,4,0,Class-IL,0.0
relu_0.025_method1_adam,4,0,Task-IL,69.25
relu_0.025_method1_adam,4,1,Class-IL,0.0
relu_0.025_method1_adam,4,1,Task-IL,50.0
relu_0.025_method1_adam,4,2,Class-IL,0.0
relu_0.025_method1_adam,4,2,Task-IL,57.9
relu_0.025_method1_adam,4,3,Class-IL,97.39999999999999
relu_0.025_method1_adam,4,3,Task-IL,97.39999999999999
relu_0.025_method1_adam,4,avg,Class-IL,24.35
relu_0.025_method1_adam,4,avg,Task-IL,68.64
relu_0.025_method1_adam,5,0,Class-IL,0.0
relu_0.025_method1_adam,5,0,Task-IL,78.60000000000001
relu_0.025_method1_adam,5,1,Class-IL,0.0
relu_0.025_method1_adam,5,1,Task-IL,50.24999999999999
relu_0.025_method1_adam,5,2,Class-IL,0.0
relu_0.025_method1_adam,5,2,Task-IL,58.35
relu_0.025_method1_adam,5,3,Class-IL,0.0
relu_0.025_method1_adam,5,3,Task-IL,60.35
relu_0.025_method1_adam,5,4,Class-IL,96.8
relu_0.025_method1_adam,5,4,Task-IL,96.89999999999999
relu_0.025_method1_adam,5,avg,Class-IL,19.36
relu_0.025_method1_adam,5,avg,Task-IL,68.89
relu_0.025_method2_adam,1,0,Class-IL,98.0
relu_0.025_method2_adam,1,0,Task-IL,98.0
relu_0.025_method2_adam,1,avg,Class-IL,98.0
relu_0.025_method2_adam,1,avg,Task-IL,98.0
relu_0.025_method2_adam,2,0,Class-IL,0.0
relu_0.025_method2_adam,2,0,Task-IL,40.400000000000006
relu_0.025_method2_adam,2,1,Class-IL,86.95
relu_0.025_method2_adam,2,1,Task-IL,86.95
relu_0.025_method2_adam,2,avg,Class-IL,43.48
relu_0.025_method2_adam,2,avg,Task-IL,63.68
relu_0.025_method2_adam,3,0,Class-IL,0.0
relu_0.025_method2_adam,3,0,Task-IL,44.75
relu_0.025_method2_adam,3,1,Class-IL,0.0
relu_0.025_method2_adam,3,1,Task-IL,50.0
relu_0.025_method2_adam,3,2,Class-IL,89.4
relu_0.025_method2_adam,3,2,Task-IL,89.4
relu_0.025_method2_adam,3,avg,Class-IL,29.8
relu_0.025_method2_adam,3,avg,Task-IL,61.38
relu_0.025_method2_adam,4,0,Class-IL,0.0
relu_0.025_method2_adam,4,0,Task-IL,51.1
relu_0.025_method2_adam,4,1,Class-IL,0.0
relu_0.025_method2_adam,4,1,Task-IL,49.45
relu_0.025_method2_adam,4,2,Class-IL,0.0
relu_0.025_method2_adam,4,2,Task-IL,53.05
relu_0.025_method2_adam,4,3,Class-IL,96.5
relu_0.025_method2_adam,4,3,Task-IL,96.5
relu_0.025_method2_adam,4,avg,Class-IL,24.12
relu_0.025_method2_adam,4,avg,Task-IL,62.53
relu_0.025_method2_adam,5,0,Class-IL,0.0
relu_0.025_method2_adam,5,0,Task-IL,49.4
relu_0.025_method2_adam,5,1,Class-IL,0.0
relu_0.025_method2_adam,5,1,Task-IL,49.75
relu_0.025_method2_adam,5,2,Class-IL,0.0
relu_0.025_method2_adam,5,2,Task-IL,50.0
relu_0.025_method2_adam,5,3,Class-IL,0.0
relu_0.025_method2_adam,5,3,Task-IL,50.0
relu_0.025_method2_adam,5,4,Class-IL,51.800000000000004
relu_0.025_method2_adam,5,4,Task-IL,51.9
relu_0.025_method2_adam,5,avg,Class-IL,10.36
relu_0.025_method2_adam,5,avg,Task-IL,50.21
relu_0.025_method1_sgd,1,0,Class-IL,97.1
relu_0.025_method1_sgd,1,0,Task-IL,97.1
relu_0.025_method1_sgd,1,avg,Class-IL,97.1
relu_0.025_method1_sgd,1,avg,Task-IL,97.1
relu_0.025_method1_sgd,2,0,Class-IL,0.0
relu_0.025_method1_sgd,2,0,Task-IL,71.3
relu_0.025_method1_sgd,2,1,Class-IL,85.85000000000001
relu_0.025_method1_sgd,2,1,Task-IL,85.85000000000001
relu_0.025_method1_sgd,2,avg,Class-IL,42.92
relu_0.025_method1_sgd,2,avg,Task-IL,78.58
relu_0.025_method1_sgd,3,0,Class-IL,0.0
relu_0.025_method1_sgd,3,0,Task-IL,70.0
relu_0.025_method1_sgd,3,1,Class-IL,0.0
relu_0.025_method1_sgd,3,1,Task-IL,69.35
relu_0.025_method1_sgd,3,2,Class-IL,94.05
relu_0.025_method1_sgd,3,2,Task-IL,94.05
relu_0.025_method1_sgd,3,avg,Class-IL,31.35
relu_0.025_method1_sgd,3,avg,Task-IL,77.8
relu_0.025_method1_sgd,4,0,Class-IL,0.0
relu_0.025_method1_sgd,4,0,Task-IL,45.95
relu_0.025_method1_sgd,4,1,Class-IL,0.0
relu_0.025_method1_sgd,4,1,Task-IL,52.55
relu_0.025_method1_sgd,4,2,Class-IL,0.0
relu_0.025_method1_sgd,4,2,Task-IL,62.64999999999999
relu_0.025_method1_sgd,4,3,Class-IL,97.7
relu_0.025_method1_sgd,4,3,Task-IL,97.7
relu_0.025_method1_sgd,4,avg,Class-IL,24.42
relu_0.025_method1_sgd,4,avg,Task-IL,64.71
relu_0.025_method1_sgd,5,0,Class-IL,0.0
relu_0.025_method1_sgd,5,0,Task-IL,72.35000000000001
relu_0.025_method1_sgd,5,1,Class-IL,0.0
relu_0.025_method1_sgd,5,1,Task-IL,56.599999999999994
relu_0.025_method1_sgd,5,2,Class-IL,0.0
relu_0.025_method1_sgd,5,2,Task-IL,57.099999999999994
relu_0.025_method1_sgd,5,3,Class-IL,0.0
relu_0.025_method1_sgd,5,3,Task-IL,80.80000000000001
relu_0.025_method1_sgd,5,4,Class-IL,96.8
relu_0.025_method1_sgd,5,4,Task-IL,96.8
relu_0.025_method1_sgd,5,avg,Class-IL,19.36
relu_0.025_method1_sgd,5,avg,Task-IL,72.73
relu_0.05_method1_sgd,1,0,Class-IL,97.1
relu_0.05_method1_sgd,1,0,Task-IL,97.1
relu_0.05_method1_sgd,1,avg,Class-IL,97.1
relu_0.05_method1_sgd,1,avg,Task-IL,97.1
relu_0.05_method1_sgd,2,0,Class-IL,0.0
relu_0.05_method1_sgd,2,0,Task-IL,70.35
relu_0.05_method1_sgd,2,1,Class-IL,86.25
relu_0.05_method1_sgd,2,1,Task-IL,86.25
relu_0.05_method1_sgd,2,avg,Class-IL,43.12
relu_0.05_method1_sgd,2,avg,Task-IL,78.3
relu_0.05_method1_sgd,3,0,Class-IL,0.0
relu_0.05_method1_sgd,3,0,Task-IL,69.6
relu_0.05_method1_sgd,3,1,Class-IL,0.0
relu_0.05_method1_sgd,3,1,Task-IL,70.55
relu_0.05_method1_sgd,3,2,Class-IL,94.05
relu_0.05_method1_sgd,3,2,Task-IL,94.05
relu_0.05_method1_sgd,3,avg,Class-IL,31.35
relu_0.05_method1_sgd,3,avg,Task-IL,78.07
relu_0.05_method1_sgd,4,0,Class-IL,0.0
relu_0.05_method1_sgd,4,0,Task-IL,63.6
relu_0.05_method1_sgd,4,1,Class-IL,0.0
relu_0.05_method1_sgd,4,1,Task-IL,51.449999999999996
relu_0.05_method1_sgd,4,2,Class-IL,0.0
relu_0.05_method1_sgd,4,2,Task-IL,55.45
relu_0.05_method1_sgd,4,3,Class-IL,97.45
relu_0.05_method1_sgd,4,3,Task-IL,97.45
relu_0.05_method1_sgd,4,avg,Class-IL,24.36
relu_0.05_method1_sgd,4,avg,Task-IL,66.99
relu_0.05_method1_sgd,5,0,Class-IL,0.0
relu_0.05_method1_sgd,5,0,Task-IL,51.6
relu_0.05_method1_sgd,5,1,Class-IL,0.0
relu_0.05_method1_sgd,5,1,Task-IL,46.25
relu_0.05_method1_sgd,5,2,Class-IL,0.0
relu_0.05_method1_sgd,5,2,Task-IL,43.55
relu_0.05_method1_sgd,5,3,Class-IL,0.0
relu_0.05_method1_sgd,5,3,Task-IL,70.7
relu_0.05_method1_sgd,5,4,Class-IL,96.25
relu_0.05_method1_sgd,5,4,Task-IL,96.25
relu_0.05_method1_sgd,5,avg,Class-IL,19.25
relu_0.05_method1_sgd,5,avg,Task-IL,61.67
relu_0.025_method2_sgd,1,0,Class-IL,97.1
relu_0.025_method2_sgd,1,0,Task-IL,97.1
relu_0.025_method2_sgd,1,avg,Class-IL,97.1
relu_0.025_method2_sgd,1,avg,Task-IL,97.1
relu_0.025_method2_sgd,2,0,Class-IL,0.0
relu_0.025_method2_sgd,2,0,Task-IL,71.3
relu_0.025_method2_sgd,2,1,Class-IL,85.85000000000001
relu_0.025_method2_sgd,2,1,Task-IL,85.85000000000001
relu_0.025_method2_sgd,2,avg,Class-IL,42.92
relu_0.025_method2_sgd,2,avg,Task-IL,78.58
relu_0.025_method2_sgd,3,0,Class-IL,0.0
relu_0.025_method2_sgd,3,0,Task-IL,70.0
relu_0.025_method2_sgd,3,1,Class-IL,0.0
relu_0.025_method2_sgd,3,1,Task-IL,69.35
relu_0.025_method2_sgd,3,2,Class-IL,94.05
relu_0.025_method2_sgd,3,2,Task-IL,94.05
relu_0.025_method2_sgd,3,avg,Class-IL,31.35
relu_0.025_method2_sgd,3,avg,Task-IL,77.8
relu_0.025_method2_sgd,4,0,Class-IL,0.0
relu_0.025_method2_sgd,4,0,Task-IL,44.6
relu_0.025_method2_sgd,4,1,Class-IL,0.0
relu_0.025_method2_sgd,4,1,Task-IL,50.9
relu_0.025_method2_sgd,4,2,Class-IL,0.0
relu_0.025_method2_sgd,4,2,Task-IL,61.9
relu_0.025_method2_sgd,4,3,Class-IL,97.55
relu_0.025_method2_sgd,4,3,Task-IL,97.55
relu_0.025_method2_sgd,4,avg,Class-IL,24.39
relu_0.025_method2_sgd,4,avg,Task-IL,63.74
relu_0.025_method2_sgd,5,0,Class-IL,0.0
relu_0.025_method2_sgd,5,0,Task-IL,73.95
relu_0.025_method2_sgd,5,1,Class-IL,0.0
relu_0.025_method2_sgd,5,1,Task-IL,54.75
relu_0.025_method2_sgd,5,2,Class-IL,0.0
relu_0.025_method2_sgd,5,2,Task-IL,55.85
relu_0.025_method2_sgd,5,3,Class-IL,0.0
relu_0.025_method2_sgd,5,3,Task-IL,75.94999999999999
relu_0.025_method2_sgd,5,4,Class-IL,96.85000000000001
relu_0.025_method2_sgd,5,4,Task-IL,96.85000000000001
relu_0.025_method2_sgd,5,avg,Class-IL,19.37
relu_0.025_method2_sgd,5,avg,Task-IL,71.47
relu_0.05_method1_adam,1,0,Class-IL,98.0
relu_0.05_method1_adam,1,0,Task-IL,98.0
relu_0.05_method1_adam,1,avg,Class-IL,98.0
relu_0.05_method1_adam,1,avg,Task-IL,98.0
relu_0.05_method1_adam,2,0,Class-IL,0.0
relu_0.05_method1_adam,2,0,Task-IL,37.3
relu_0.05_method1_adam,2,1,Class-IL,79.45
relu_0.05_method1_adam,2,1,Task-IL,79.45
relu_0.05_method1_adam,2,avg,Class-IL,39.72
relu_0.05_method1_adam,2,avg,Task-IL,58.38
relu_0.05_method1_adam,3,0,Class-IL,0.0
relu_0.05_method1_adam,3,0,Task-IL,26.3
relu_0.05_method1_adam,3,1,Class-IL,0.0
relu_0.05_method1_adam,3,1,Task-IL,50.0
relu_0.05_method1_adam,3,2,Class-IL,93.30000000000001
relu_0.05_method1_adam,3,2,Task-IL,93.30000000000001
relu_0.05_method1_adam,3,avg,Class-IL,31.1
relu_0.05_method1_adam,3,avg,Task-IL,56.53
relu_0.05_method1_adam,4,0,Class-IL,0.0
relu_0.05_method1_adam,4,0,Task-IL,49.25
relu_0.05_method1_adam,4,1,Class-IL,0.0
relu_0.05_method1_adam,4,1,Task-IL,53.949999999999996
relu_0.05_method1_adam,4,2,Class-IL,0.0
relu_0.05_method1_adam,4,2,Task-IL,49.9
relu_0.05_method1_adam,4,3,Class-IL,96.89999999999999
relu_0.05_method1_adam,4,3,Task-IL,96.89999999999999
relu_0.05_method1_adam,4,avg,Class-IL,24.22
relu_0.05_method1_adam,4,avg,Task-IL,62.5
relu_0.05_method1_adam,5,0,Class-IL,0.0
relu_0.05_method1_adam,5,0,Task-IL,50.0
relu_0.05_method1_adam,5,1,Class-IL,0.0
relu_0.05_method1_adam,5,1,Task-IL,61.199999999999996
relu_0.05_method1_adam,5,2,Class-IL,0.0
relu_0.05_method1_adam,5,2,Task-IL,50.0
relu_0.05_method1_adam,5,3,Class-IL,48.0
relu_0.05_method1_adam,5,3,Task-IL,50.0
relu_0.05_method1_adam,5,4,Class-IL,3.85
relu_0.05_method1_adam,5,4,Task-IL,50.1
relu_0.05_method1_adam,5,avg,Class-IL,10.37
relu_0.05_method1_adam,5,avg,Task-IL,52.26
relu_0.05_method2_adam,1,0,Class-IL,98.0
relu_0.05_method2_adam,1,0,Task-IL,98.0
relu_0.05_method2_adam,1,avg,Class-IL,98.0
relu_0.05_method2_adam,1,avg,Task-IL,98.0
relu_0.05_method2_adam,2,0,Class-IL,0.0
relu_0.05_method2_adam,2,0,Task-IL,35.75
relu_0.05_method2_adam,2,1,Class-IL,87.45
relu_0.05_method2_adam,2,1,Task-IL,87.45
relu_0.05_method2_adam,2,avg,Class-IL,43.72
relu_0.05_method2_adam,2,avg,Task-IL,61.6
relu_0.05_method2_adam,3,0,Class-IL,0.0
relu_0.05_method2_adam,3,0,Task-IL,29.9
relu_0.05_method2_adam,3,1,Class-IL,0.0
relu_0.05_method2_adam,3,1,Task-IL,50.849999999999994
relu_0.05_method2_adam,3,2,Class-IL,92.5
relu_0.05_method2_adam,3,2,Task-IL,92.5
relu_0.05_method2_adam,3,avg,Class-IL,30.83
relu_0.05_method2_adam,3,avg,Task-IL,57.75
relu_0.05_method2_adam,4,0,Class-IL,0.0
relu_0.05_method2_adam,4,0,Task-IL,58.4
relu_0.05_method2_adam,4,1,Class-IL,0.0
relu_0.05_method2_adam,4,1,Task-IL,50.24999999999999
relu_0.05_method2_adam,4,2,Class-IL,0.5
relu_0.05_method2_adam,4,2,Task-IL,58.15
relu_0.05_method2_adam,4,3,Class-IL,82.05
relu_0.05_method2_adam,4,3,Task-IL,95.65
relu_0.05_method2_adam,4,avg,Class-IL,20.64
relu_0.05_method2_adam,4,avg,Task-IL,65.61
relu_0.05_method2_adam,5,0,Class-IL,0.0
relu_0.05_method2_adam,5,0,Task-IL,43.05
relu_0.05_method2_adam,5,1,Class-IL,0.0
relu_0.05_method2_adam,5,1,Task-IL,51.449999999999996
relu_0.05_method2_adam,5,2,Class-IL,0.0
relu_0.05_method2_adam,5,2,Task-IL,51.9
relu_0.05_method2_adam,5,3,Class-IL,0.0
relu_0.05_method2_adam,5,3,Task-IL,47.05
relu_0.05_method2_adam,5,4,Class-IL,94.85
relu_0.05_method2_adam,5,4,Task-IL,94.85
relu_0.05_method2_adam,5,avg,Class-IL,18.97
relu_0.05_method2_adam,5,avg,Task-IL,57.66
relu_0.1_method1_adam,1,0,Class-IL,98.0
relu_0.1_method1_adam,1,0,Task-IL,98.0
relu_0.1_method1_adam,1,avg,Class-IL,98.0
relu_0.1_method1_adam,1,avg,Task-IL,98.0
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,42.35
relu_0.1_method1_adam,2,1,Class-IL,88.14999999999999
relu_0.1_method1_adam,2,1,Task-IL,88.14999999999999
relu_0.1_method1_adam,2,avg,Class-IL,44.08
relu_0.1_method1_adam,2,avg,Task-IL,65.25
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,32.550000000000004
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,50.1
relu_0.1_method1_adam,3,2,Class-IL,87.15
relu_0.1_method1_adam,3,2,Task-IL,87.15
relu_0.1_method1_adam,3,avg,Class-IL,29.05
relu_0.1_method1_adam,3,avg,Task-IL,56.6
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,53.849999999999994
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,50.1
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,55.95
relu_0.1_method1_adam,4,3,Class-IL,66.2
relu_0.1_method1_adam,4,3,Task-IL,66.2
relu_0.1_method1_adam,4,avg,Class-IL,16.55
relu_0.1_method1_adam,4,avg,Task-IL,56.52
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,50.0
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,51.449999999999996
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,53.55
relu_0.1_method1_adam,5,3,Class-IL,0.3
relu_0.1_method1_adam,5,3,Task-IL,50.2
relu_0.1_method1_adam,5,4,Class-IL,96.35000000000001
relu_0.1_method1_adam,5,4,Task-IL,96.35000000000001
relu_0.1_method1_adam,5,avg,Class-IL,19.33
relu_0.1_method1_adam,5,avg,Task-IL,60.31
relu_0.05_method2_sgd,1,0,Class-IL,97.1
relu_0.05_method2_sgd,1,0,Task-IL,97.1
relu_0.05_method2_sgd,1,avg,Class-IL,97.1
relu_0.05_method2_sgd,1,avg,Task-IL,97.1
relu_0.05_method2_sgd,2,0,Class-IL,0.0
relu_0.05_method2_sgd,2,0,Task-IL,70.35
relu_0.05_method2_sgd,2,1,Class-IL,86.25
relu_0.05_method2_sgd,2,1,Task-IL,86.25
relu_0.05_method2_sgd,2,avg,Class-IL,43.12
relu_0.05_method2_sgd,2,avg,Task-IL,78.3
relu_0.05_method2_sgd,3,0,Class-IL,0.0
relu_0.05_method2_sgd,3,0,Task-IL,69.6
relu_0.05_method2_sgd,3,1,Class-IL,0.0
relu_0.05_method2_sgd,3,1,Task-IL,70.55
relu_0.05_method2_sgd,3,2,Class-IL,94.05
relu_0.05_method2_sgd,3,2,Task-IL,94.05
relu_0.05_method2_sgd,3,avg,Class-IL,31.35
relu_0.05_method2_sgd,3,avg,Task-IL,78.07
relu_0.05_method2_sgd,4,0,Class-IL,0.0
relu_0.05_method2_sgd,4,0,Task-IL,62.64999999999999
relu_0.05_method2_sgd,4,1,Class-IL,0.0
relu_0.05_method2_sgd,4,1,Task-IL,50.5
relu_0.05_method2_sgd,4,2,Class-IL,0.0
relu_0.05_method2_sgd,4,2,Task-IL,54.55
relu_0.05_method2_sgd,4,3,Class-IL,97.5
relu_0.05_method2_sgd,4,3,Task-IL,97.5
relu_0.05_method2_sgd,4,avg,Class-IL,24.38
relu_0.05_method2_sgd,4,avg,Task-IL,66.3
relu_0.05_method2_sgd,5,0,Class-IL,0.0
relu_0.05_method2_sgd,5,0,Task-IL,80.5
relu_0.05_method2_sgd,5,1,Class-IL,0.0
relu_0.05_method2_sgd,5,1,Task-IL,60.150000000000006
relu_0.05_method2_sgd,5,2,Class-IL,0.0
relu_0.05_method2_sgd,5,2,Task-IL,60.6
relu_0.05_method2_sgd,5,3,Class-IL,0.0
relu_0.05_method2_sgd,5,3,Task-IL,61.050000000000004
relu_0.05_method2_sgd,5,4,Class-IL,91.85
relu_0.05_method2_sgd,5,4,Task-IL,91.85
relu_0.05_method2_sgd,5,avg,Class-IL,18.37
relu_0.05_method2_sgd,5,avg,Task-IL,70.83
relu_0.1_method1_sgd,1,0,Class-IL,97.1
relu_0.1_method1_sgd,1,0,Task-IL,97.1
relu_0.1_method1_sgd,1,avg,Class-IL,97.1
relu_0.1_method1_sgd,1,avg,Task-IL,97.1
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,70.1
relu_0.1_method1_sgd,2,1,Class-IL,85.55
relu_0.1_method1_sgd,2,1,Task-IL,85.55
relu_0.1_method1_sgd,2,avg,Class-IL,42.78
relu_0.1_method1_sgd,2,avg,Task-IL,77.82
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,79.35
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,68.89999999999999
relu_0.1_method1_sgd,3,2,Class-IL,91.75
relu_0.1_method1_sgd,3,2,Task-IL,91.75
relu_0.1_method1_sgd,3,avg,Class-IL,30.58
relu_0.1_method1_sgd,3,avg,Task-IL,80.0
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,54.800000000000004
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,54.449999999999996
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,62.6
relu_0.1_method1_sgd,4,3,Class-IL,96.8
relu_0.1_method1_sgd,4,3,Task-IL,96.8
relu_0.1_method1_sgd,4,avg,Class-IL,24.2
relu_0.1_method1_sgd,4,avg,Task-IL,67.16
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,73.65
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,57.099999999999994
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,53.949999999999996
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,70.39999999999999
relu_0.1_method1_sgd,5,4,Class-IL,96.3
relu_0.1_method1_sgd,5,4,Task-IL,96.3
relu_0.1_method1_sgd,5,avg,Class-IL,19.26
relu_0.1_method1_sgd,5,avg,Task-IL,70.28
relu_0.1_method2_adam,1,0,Class-IL,98.0
relu_0.1_method2_adam,1,0,Task-IL,98.0
relu_0.1_method2_adam,1,avg,Class-IL,98.0
relu_0.1_method2_adam,1,avg,Task-IL,98.0
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,40.550000000000004
relu_0.1_method2_adam,2,1,Class-IL,73.05
relu_0.1_method2_adam,2,1,Task-IL,73.05
relu_0.1_method2_adam,2,avg,Class-IL,36.52
relu_0.1_method2_adam,2,avg,Task-IL,56.8
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,39.2
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,50.05
relu_0.1_method2_adam,3,2,Class-IL,91.3
