model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_method2_adam,5,3,Task-IL,50.1
relu_0.1_method2_adam,5,4,Class-IL,95.85000000000001
relu_0.1_method2_adam,5,4,Task-IL,95.85000000000001
relu_0.1_method2_adam,5,avg,Class-IL,19.17
relu_0.1_method2_adam,5,avg,Task-IL,63.07
relu_0.1_method2_sgd,1,0,Class-IL,97.25
relu_0.1_method2_sgd,1,0,Task-IL,97.25
relu_0.1_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_method2_sgd,2,0,Class-IL,0.0
relu_0.1_method2_sgd,2,0,Task-IL,62.6
relu_0.1_method2_sgd,2,1,Class-IL,86.95
relu_0.1_method2_sgd,2,1,Task-IL,86.95
relu_0.1_method2_sgd,2,avg,Class-IL,43.48
relu_0.1_method2_sgd,2,avg,Task-IL,74.78
relu_0.1_method2_sgd,3,0,Class-IL,0.0
relu_0.1_method2_sgd,3,0,Task-IL,62.25000000000001
relu_0.1_method2_sgd,3,1,Class-IL,0.0
relu_0.1_method2_sgd,3,1,Task-IL,63.349999999999994
relu_0.1_method2_sgd,3,2,Class-IL,92.7
relu_0.1_method2_sgd,3,2,Task-IL,92.7
relu_0.1_method2_sgd,3,avg,Class-IL,30.9
relu_0.1_method2_sgd,3,avg,Task-IL,72.77
relu_0.1_method2_sgd,4,0,Class-IL,0.0
relu_0.1_method2_sgd,4,0,Task-IL,69.0
relu_0.1_method2_sgd,4,1,Class-IL,0.0
relu_0.1_method2_sgd,4,1,Task-IL,59.85
relu_0.1_method2_sgd,4,2,Class-IL,0.0
relu_0.1_method2_sgd,4,2,Task-IL,71.15
relu_0.1_method2_sgd,4,3,Class-IL,96.35000000000001
relu_0.1_method2_sgd,4,3,Task-IL,96.35000000000001
relu_0.1_method2_sgd,4,avg,Class-IL,24.09
relu_0.1_method2_sgd,4,avg,Task-IL,74.09
relu_0.1_method2_sgd,5,0,Class-IL,0.0
relu_0.1_method2_sgd,5,0,Task-IL,81.85
relu_0.1_method2_sgd,5,1,Class-IL,0.0
relu_0.1_method2_sgd,5,1,Task-IL,56.599999999999994
relu_0.1_method2_sgd,5,2,Class-IL,0.0
relu_0.1_method2_sgd,5,2,Task-IL,55.2
relu_0.1_method2_sgd,5,3,Class-IL,0.0
relu_0.1_method2_sgd,5,3,Task-IL,52.400000000000006
relu_0.1_method2_sgd,5,4,Class-IL,96.35000000000001
relu_0.1_method2_sgd,5,4,Task-IL,96.35000000000001
relu_0.1_method2_sgd,5,avg,Class-IL,19.27
relu_0.1_method2_sgd,5,avg,Task-IL,68.48
relu_0.05_method2_sgd,1,0,Class-IL,97.25
relu_0.05_method2_sgd,1,0,Task-IL,97.25
relu_0.05_method2_sgd,1,avg,Class-IL,97.25
relu_0.05_method2_sgd,1,avg,Task-IL,97.25
relu_0.05_method2_sgd,2,0,Class-IL,0.0
relu_0.05_method2_sgd,2,0,Task-IL,69.15
relu_0.05_method2_sgd,2,1,Class-IL,83.55
relu_0.05_method2_sgd,2,1,Task-IL,83.55
relu_0.05_method2_sgd,2,avg,Class-IL,41.78
relu_0.05_method2_sgd,2,avg,Task-IL,76.35
relu_0.05_method2_sgd,3,0,Class-IL,0.0
relu_0.05_method2_sgd,3,0,Task-IL,65.75
relu_0.05_method2_sgd,3,1,Class-IL,0.0
relu_0.05_method2_sgd,3,1,Task-IL,64.25
relu_0.05_method2_sgd,3,2,Class-IL,92.30000000000001
relu_0.05_method2_sgd,3,2,Task-IL,92.30000000000001
relu_0.05_method2_sgd,3,avg,Class-IL,30.77
relu_0.05_method2_sgd,3,avg,Task-IL,74.1
relu_0.05_method2_sgd,4,0,Class-IL,0.0
relu_0.05_method2_sgd,4,0,Task-IL,58.050000000000004
relu_0.05_method2_sgd,4,1,Class-IL,0.0
relu_0.05_method2_sgd,4,1,Task-IL,54.2
relu_0.05_method2_sgd,4,2,Class-IL,0.0
relu_0.05_method2_sgd,4,2,Task-IL,57.25
relu_0.05_method2_sgd,4,3,Class-IL,95.65
relu_0.05_method2_sgd,4,3,Task-IL,95.65
relu_0.05_method2_sgd,4,avg,Class-IL,23.91
relu_0.05_method2_sgd,4,avg,Task-IL,66.29
relu_0.05_method2_sgd,5,0,Class-IL,0.0
relu_0.05_method2_sgd,5,0,Task-IL,43.0
relu_0.05_method2_sgd,5,1,Class-IL,0.0
relu_0.05_method2_sgd,5,1,Task-IL,47.15
relu_0.05_method2_sgd,5,2,Class-IL,0.0
relu_0.05_method2_sgd,5,2,Task-IL,55.75
relu_0.05_method2_sgd,5,3,Class-IL,0.0
relu_0.05_method2_sgd,5,3,Task-IL,64.85
relu_0.05_method2_sgd,5,4,Class-IL,96.0
relu_0.05_method2_sgd,5,4,Task-IL,96.0
relu_0.05_method2_sgd,5,avg,Class-IL,19.2
relu_0.05_method2_sgd,5,avg,Task-IL,61.35
relu_0.05_method1_adam,1,0,Class-IL,96.89999999999999
relu_0.05_method1_adam,1,0,Task-IL,96.89999999999999
relu_0.05_method1_adam,1,avg,Class-IL,96.9
relu_0.05_method1_adam,1,avg,Task-IL,96.9
relu_0.05_method1_adam,2,0,Class-IL,0.0
relu_0.05_method1_adam,2,0,Task-IL,49.95
relu_0.05_method1_adam,2,1,Class-IL,54.2
relu_0.05_method1_adam,2,1,Task-IL,54.2
relu_0.05_method1_adam,2,avg,Class-IL,27.1
relu_0.05_method1_adam,2,avg,Task-IL,52.08
relu_0.05_method1_adam,3,0,Class-IL,0.0
relu_0.05_method1_adam,3,0,Task-IL,44.800000000000004
relu_0.05_method1_adam,3,1,Class-IL,1.0
relu_0.05_method1_adam,3,1,Task-IL,50.1
relu_0.05_method1_adam,3,2,Class-IL,55.85
relu_0.05_method1_adam,3,2,Task-IL,55.85
relu_0.05_method1_adam,3,avg,Class-IL,18.95
relu_0.05_method1_adam,3,avg,Task-IL,50.25
relu_0.05_method1_adam,4,0,Class-IL,0.0
relu_0.05_method1_adam,4,0,Task-IL,46.150000000000006
relu_0.05_method1_adam,4,1,Class-IL,0.0
relu_0.05_method1_adam,4,1,Task-IL,50.0
relu_0.05_method1_adam,4,2,Class-IL,26.6
relu_0.05_method1_adam,4,2,Task-IL,50.0
relu_0.05_method1_adam,4,3,Class-IL,47.949999999999996
relu_0.05_method1_adam,4,3,Task-IL,96.8
relu_0.05_method1_adam,4,avg,Class-IL,18.64
relu_0.05_method1_adam,4,avg,Task-IL,60.74
relu_0.05_method1_adam,5,0,Class-IL,0.0
relu_0.05_method1_adam,5,0,Task-IL,50.0
relu_0.05_method1_adam,5,1,Class-IL,0.0
relu_0.05_method1_adam,5,1,Task-IL,52.900000000000006
relu_0.05_method1_adam,5,2,Class-IL,0.0
relu_0.05_method1_adam,5,2,Task-IL,50.0
relu_0.05_method1_adam,5,3,Class-IL,0.0
relu_0.05_method1_adam,5,3,Task-IL,52.0
relu_0.05_method1_adam,5,4,Class-IL,92.85
relu_0.05_method1_adam,5,4,Task-IL,92.85
relu_0.05_method1_adam,5,avg,Class-IL,18.57
relu_0.05_method1_adam,5,avg,Task-IL,59.55
relu_0.025_method1_adam,1,0,Class-IL,96.89999999999999
relu_0.025_method1_adam,1,0,Task-IL,96.89999999999999
relu_0.025_method1_adam,1,avg,Class-IL,96.9
relu_0.025_method1_adam,1,avg,Task-IL,96.9
relu_0.025_method1_adam,2,0,Class-IL,0.0
relu_0.025_method1_adam,2,0,Task-IL,49.95
relu_0.025_method1_adam,2,1,Class-IL,50.849999999999994
relu_0.025_method1_adam,2,1,Task-IL,50.849999999999994
relu_0.025_method1_adam,2,avg,Class-IL,25.42
relu_0.025_method1_adam,2,avg,Task-IL,50.4
relu_0.025_method1_adam,3,0,Class-IL,0.0
relu_0.025_method1_adam,3,0,Task-IL,49.55
relu_0.025_method1_adam,3,1,Class-IL,0.65
relu_0.025_method1_adam,3,1,Task-IL,50.0
relu_0.025_method1_adam,3,2,Class-IL,84.55
relu_0.025_method1_adam,3,2,Task-IL,85.15
relu_0.025_method1_adam,3,avg,Class-IL,28.4
relu_0.025_method1_adam,3,avg,Task-IL,61.57
relu_0.025_method1_adam,4,0,Class-IL,0.0
relu_0.025_method1_adam,4,0,Task-IL,52.5
relu_0.025_method1_adam,4,1,Class-IL,0.0
relu_0.025_method1_adam,4,1,Task-IL,50.2
relu_0.025_method1_adam,4,2,Class-IL,0.0
relu_0.025_method1_adam,4,2,Task-IL,48.199999999999996
relu_0.025_method1_adam,4,3,Class-IL,98.1
relu_0.025_method1_adam,4,3,Task-IL,98.1
relu_0.025_method1_adam,4,avg,Class-IL,24.52
relu_0.025_method1_adam,4,avg,Task-IL,62.25
relu_0.025_method1_adam,5,0,Class-IL,0.0
relu_0.025_method1_adam,5,0,Task-IL,48.1
relu_0.025_method1_adam,5,1,Class-IL,0.0
relu_0.025_method1_adam,5,1,Task-IL,50.05
relu_0.025_method1_adam,5,2,Class-IL,0.0
relu_0.025_method1_adam,5,2,Task-IL,50.0
relu_0.025_method1_adam,5,3,Class-IL,10.35
relu_0.025_method1_adam,5,3,Task-IL,50.0
relu_0.025_method1_adam,5,4,Class-IL,53.849999999999994
relu_0.025_method1_adam,5,4,Task-IL,97.0
relu_0.025_method1_adam,5,avg,Class-IL,12.84
relu_0.025_method1_adam,5,avg,Task-IL,59.03
relu_0.1_method1_sgd,1,0,Class-IL,97.25
relu_0.1_method1_sgd,1,0,Task-IL,97.25
relu_0.1_method1_sgd,1,avg,Class-IL,97.25
relu_0.1_method1_sgd,1,avg,Task-IL,97.25
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,65.85
relu_0.1_method1_sgd,2,1,Class-IL,87.9
relu_0.1_method1_sgd,2,1,Task-IL,87.9
relu_0.1_method1_sgd,2,avg,Class-IL,43.95
relu_0.1_method1_sgd,2,avg,Task-IL,76.88
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,72.55
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,67.85
relu_0.1_method1_sgd,3,2,Class-IL,94.39999999999999
relu_0.1_method1_sgd,3,2,Task-IL,94.39999999999999
relu_0.1_method1_sgd,3,avg,Class-IL,31.47
relu_0.1_method1_sgd,3,avg,Task-IL,78.27
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,69.15
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,53.65
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,54.449999999999996
relu_0.1_method1_sgd,4,3,Class-IL,98.25
relu_0.1_method1_sgd,4,3,Task-IL,98.25
relu_0.1_method1_sgd,4,avg,Class-IL,24.56
relu_0.1_method1_sgd,4,avg,Task-IL,68.88
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,81.10000000000001
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,58.45
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,52.449999999999996
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,65.10000000000001
relu_0.1_method1_sgd,5,4,Class-IL,94.15
relu_0.1_method1_sgd,5,4,Task-IL,94.15
relu_0.1_method1_sgd,5,avg,Class-IL,18.83
relu_0.1_method1_sgd,5,avg,Task-IL,70.25
relu_0.05_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.05_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.05_method2_adam,1,avg,Class-IL,96.9
relu_0.05_method2_adam,1,avg,Task-IL,96.9
relu_0.05_method2_adam,2,0,Class-IL,0.0
relu_0.05_method2_adam,2,0,Task-IL,49.95
relu_0.05_method2_adam,2,1,Class-IL,56.39999999999999
relu_0.05_method2_adam,2,1,Task-IL,56.39999999999999
relu_0.05_method2_adam,2,avg,Class-IL,28.2
relu_0.05_method2_adam,2,avg,Task-IL,53.18
relu_0.05_method2_adam,3,0,Class-IL,0.0
relu_0.05_method2_adam,3,0,Task-IL,49.75
relu_0.05_method2_adam,3,1,Class-IL,1.05
relu_0.05_method2_adam,3,1,Task-IL,50.0
relu_0.05_method2_adam,3,2,Class-IL,50.0
relu_0.05_method2_adam,3,2,Task-IL,50.0
relu_0.05_method2_adam,3,avg,Class-IL,17.02
relu_0.05_method2_adam,3,avg,Task-IL,49.92
relu_0.05_method2_adam,4,0,Class-IL,0.0
relu_0.05_method2_adam,4,0,Task-IL,59.5
relu_0.05_method2_adam,4,1,Class-IL,0.0
relu_0.05_method2_adam,4,1,Task-IL,50.74999999999999
relu_0.05_method2_adam,4,2,Class-IL,0.0
relu_0.05_method2_adam,4,2,Task-IL,48.75
relu_0.05_method2_adam,4,3,Class-IL,96.89999999999999
relu_0.05_method2_adam,4,3,Task-IL,96.89999999999999
relu_0.05_method2_adam,4,avg,Class-IL,24.22
relu_0.05_method2_adam,4,avg,Task-IL,63.97
relu_0.05_method2_adam,5,0,Class-IL,0.0
relu_0.05_method2_adam,5,0,Task-IL,26.85
relu_0.05_method2_adam,5,1,Class-IL,0.0
relu_0.05_method2_adam,5,1,Task-IL,50.74999999999999
relu_0.05_method2_adam,5,2,Class-IL,0.0
relu_0.05_method2_adam,5,2,Task-IL,52.6
relu_0.05_method2_adam,5,3,Class-IL,0.0
relu_0.05_method2_adam,5,3,Task-IL,67.95
relu_0.05_method2_adam,5,4,Class-IL,97.85000000000001
relu_0.05_method2_adam,5,4,Task-IL,97.85000000000001
relu_0.05_method2_adam,5,avg,Class-IL,19.57
relu_0.05_method2_adam,5,avg,Task-IL,59.2
relu_0.025_method2_sgd,1,0,Class-IL,97.25
relu_0.025_method2_sgd,1,0,Task-IL,97.25
relu_0.025_method2_sgd,1,avg,Class-IL,97.25
relu_0.025_method2_sgd,1,avg,Task-IL,97.25
relu_0.025_method2_sgd,2,0,Class-IL,0.0
relu_0.025_method2_sgd,2,0,Task-IL,69.05
relu_0.025_method2_sgd,2,1,Class-IL,85.55
relu_0.025_method2_sgd,2,1,Task-IL,85.55
relu_0.025_method2_sgd,2,avg,Class-IL,42.78
relu_0.025_method2_sgd,2,avg,Task-IL,77.3
relu_0.025_method2_sgd,3,0,Class-IL,0.0
relu_0.025_method2_sgd,3,0,Task-IL,69.75
relu_0.025_method2_sgd,3,1,Class-IL,0.0
relu_0.025_method2_sgd,3,1,Task-IL,65.75
relu_0.025_method2_sgd,3,2,Class-IL,94.39999999999999
relu_0.025_method2_sgd,3,2,Task-IL,94.39999999999999
relu_0.025_method2_sgd,3,avg,Class-IL,31.47
relu_0.025_method2_sgd,3,avg,Task-IL,76.63
relu_0.025_method2_sgd,4,0,Class-IL,0.0
relu_0.025_method2_sgd,4,0,Task-IL,61.1
relu_0.025_method2_sgd,4,1,Class-IL,0.0
relu_0.025_method2_sgd,4,1,Task-IL,55.75
relu_0.025_method2_sgd,4,2,Class-IL,0.0
relu_0.025_method2_sgd,4,2,Task-IL,73.85000000000001
relu_0.025_method2_sgd,4,3,Class-IL,97.85000000000001
relu_0.025_method2_sgd,4,3,Task-IL,97.85000000000001
relu_0.025_method2_sgd,4,avg,Class-IL,24.46
relu_0.025_method2_sgd,4,avg,Task-IL,72.14
relu_0.025_method2_sgd,5,0,Class-IL,0.0
relu_0.025_method2_sgd,5,0,Task-IL,45.550000000000004
relu_0.025_method2_sgd,5,1,Class-IL,0.0
relu_0.025_method2_sgd,5,1,Task-IL,47.4
relu_0.025_method2_sgd,5,2,Class-IL,0.0
relu_0.025_method2_sgd,5,2,Task-IL,59.599999999999994
relu_0.025_method2_sgd,5,3,Class-IL,0.0
relu_0.025_method2_sgd,5,3,Task-IL,62.4
relu_0.025_method2_sgd,5,4,Class-IL,81.2
relu_0.025_method2_sgd,5,4,Task-IL,81.2
relu_0.025_method2_sgd,5,avg,Class-IL,16.24
relu_0.025_method2_sgd,5,avg,Task-IL,59.23
relu_0.025_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.025_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.025_method2_adam,1,avg,Class-IL,96.9
relu_0.025_method2_adam,1,avg,Task-IL,96.9
relu_0.025_method2_adam,2,0,Class-IL,0.0
relu_0.025_method2_adam,2,0,Task-IL,50.0
relu_0.025_method2_adam,2,1,Class-IL,80.15
relu_0.025_method2_adam,2,1,Task-IL,80.15
relu_0.025_method2_adam,2,avg,Class-IL,40.08
relu_0.025_method2_adam,2,avg,Task-IL,65.08
relu_0.025_method2_adam,3,0,Class-IL,0.0
relu_0.025_method2_adam,3,0,Task-IL,48.6
relu_0.025_method2_adam,3,1,Class-IL,0.25
relu_0.025_method2_adam,3,1,Task-IL,50.05
relu_0.025_method2_adam,3,2,Class-IL,93.65
relu_0.025_method2_adam,3,2,Task-IL,93.7
relu_0.025_method2_adam,3,avg,Class-IL,31.3
relu_0.025_method2_adam,3,avg,Task-IL,64.12
relu_0.025_method2_adam,4,0,Class-IL,0.0
relu_0.025_method2_adam,4,0,Task-IL,50.0
relu_0.025_method2_adam,4,1,Class-IL,0.0
relu_0.025_method2_adam,4,1,Task-IL,50.0
relu_0.025_method2_adam,4,2,Class-IL,29.45
relu_0.025_method2_adam,4,2,Task-IL,50.0
relu_0.025_method2_adam,4,3,Class-IL,8.95
relu_0.025_method2_adam,4,3,Task-IL,69.55
relu_0.025_method2_adam,4,avg,Class-IL,9.6
relu_0.025_method2_adam,4,avg,Task-IL,54.89
relu_0.025_method2_adam,5,0,Class-IL,0.0
relu_0.025_method2_adam,5,0,Task-IL,37.4
relu_0.025_method2_adam,5,1,Class-IL,0.0
relu_0.025_method2_adam,5,1,Task-IL,39.95
relu_0.025_method2_adam,5,2,Class-IL,0.0
relu_0.025_method2_adam,5,2,Task-IL,50.1
relu_0.025_method2_adam,5,3,Class-IL,0.0
relu_0.025_method2_adam,5,3,Task-IL,50.3
relu_0.025_method2_adam,5,4,Class-IL,95.35
relu_0.025_method2_adam,5,4,Task-IL,95.35
relu_0.025_method2_adam,5,avg,Class-IL,19.07
relu_0.025_method2_adam,5,avg,Task-IL,54.62
relu_0.05_method1_sgd,1,0,Class-IL,97.25
relu_0.05_method1_sgd,1,0,Task-IL,97.25
relu_0.05_method1_sgd,1,avg,Class-IL,97.25
relu_0.05_method1_sgd,1,avg,Task-IL,97.25
relu_0.05_method1_sgd,2,0,Class-IL,0.0
relu_0.05_method1_sgd,2,0,Task-IL,66.14999999999999
relu_0.05_method1_sgd,2,1,Class-IL,87.25
relu_0.05_method1_sgd,2,1,Task-IL,87.25
relu_0.05_method1_sgd,2,avg,Class-IL,43.62
relu_0.05_method1_sgd,2,avg,Task-IL,76.7
relu_0.05_method1_sgd,3,0,Class-IL,0.0
relu_0.05_method1_sgd,3,0,Task-IL,67.25
relu_0.05_method1_sgd,3,1,Class-IL,0.0
relu_0.05_method1_sgd,3,1,Task-IL,67.05
relu_0.05_method1_sgd,3,2,Class-IL,94.05
relu_0.05_method1_sgd,3,2,Task-IL,94.05
relu_0.05_method1_sgd,3,avg,Class-IL,31.35
relu_0.05_method1_sgd,3,avg,Task-IL,76.12
relu_0.05_method1_sgd,4,0,Class-IL,0.0
relu_0.05_method1_sgd,4,0,Task-IL,54.35
relu_0.05_method1_sgd,4,1,Class-IL,0.0
relu_0.05_method1_sgd,4,1,Task-IL,55.60000000000001
relu_0.05_method1_sgd,4,2,Class-IL,0.0
relu_0.05_method1_sgd,4,2,Task-IL,67.5
relu_0.05_method1_sgd,4,3,Class-IL,96.3
relu_0.05_method1_sgd,4,3,Task-IL,96.3
relu_0.05_method1_sgd,4,avg,Class-IL,24.08
relu_0.05_method1_sgd,4,avg,Task-IL,68.44
relu_0.05_method1_sgd,5,0,Class-IL,0.0
relu_0.05_method1_sgd,5,0,Task-IL,82.8
relu_0.05_method1_sgd,5,1,Class-IL,0.0
relu_0.05_method1_sgd,5,1,Task-IL,55.35
relu_0.05_method1_sgd,5,2,Class-IL,0.0
relu_0.05_method1_sgd,5,2,Task-IL,54.1
relu_0.05_method1_sgd,5,3,Class-IL,0.0
relu_0.05_method1_sgd,5,3,Task-IL,64.64999999999999
relu_0.05_method1_sgd,5,4,Class-IL,93.95
relu_0.05_method1_sgd,5,4,Task-IL,93.95
relu_0.05_method1_sgd,5,avg,Class-IL,18.79
relu_0.05_method1_sgd,5,avg,Task-IL,70.17
01_baseline_sgd_relu,1,0,Class-IL,97.25
01_baseline_sgd_relu,1,0,Task-IL,97.25
01_baseline_sgd_relu,1,avg,Class-IL,97.25
01_baseline_sgd_relu,1,avg,Task-IL,97.25
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,70.0
01_baseline_sgd_relu,2,1,Class-IL,86.95
01_baseline_sgd_relu,2,1,Task-IL,86.95
01_baseline_sgd_relu,2,avg,Class-IL,43.48
01_baseline_sgd_relu,2,avg,Task-IL,78.47
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,62.6
01_baseline_sgd_relu,3,1,Class-IL,0.0
