model,num_tasks_seen,task,metric_type,accuracy
relu_0.1_method2_sgd,5,avg,Class-IL,19.54
relu_0.1_method2_sgd,5,avg,Task-IL,70.73
relu_0.1_method1_adam,1,0,Class-IL,98.0
relu_0.1_method1_adam,1,0,Task-IL,98.0
relu_0.1_method1_adam,1,avg,Class-IL,98.0
relu_0.1_method1_adam,1,avg,Task-IL,98.0
relu_0.1_method1_adam,2,0,Class-IL,0.0
relu_0.1_method1_adam,2,0,Task-IL,40.35
relu_0.1_method1_adam,2,1,Class-IL,88.55
relu_0.1_method1_adam,2,1,Task-IL,88.55
relu_0.1_method1_adam,2,avg,Class-IL,44.28
relu_0.1_method1_adam,2,avg,Task-IL,64.45
relu_0.1_method1_adam,3,0,Class-IL,0.0
relu_0.1_method1_adam,3,0,Task-IL,50.0
relu_0.1_method1_adam,3,1,Class-IL,0.0
relu_0.1_method1_adam,3,1,Task-IL,50.0
relu_0.1_method1_adam,3,2,Class-IL,93.55
relu_0.1_method1_adam,3,2,Task-IL,93.55
relu_0.1_method1_adam,3,avg,Class-IL,31.18
relu_0.1_method1_adam,3,avg,Task-IL,64.52
relu_0.1_method1_adam,4,0,Class-IL,0.0
relu_0.1_method1_adam,4,0,Task-IL,50.0
relu_0.1_method1_adam,4,1,Class-IL,0.0
relu_0.1_method1_adam,4,1,Task-IL,50.0
relu_0.1_method1_adam,4,2,Class-IL,0.0
relu_0.1_method1_adam,4,2,Task-IL,50.0
relu_0.1_method1_adam,4,3,Class-IL,97.39999999999999
relu_0.1_method1_adam,4,3,Task-IL,97.39999999999999
relu_0.1_method1_adam,4,avg,Class-IL,24.35
relu_0.1_method1_adam,4,avg,Task-IL,61.85
relu_0.1_method1_adam,5,0,Class-IL,0.0
relu_0.1_method1_adam,5,0,Task-IL,50.0
relu_0.1_method1_adam,5,1,Class-IL,0.0
relu_0.1_method1_adam,5,1,Task-IL,50.0
relu_0.1_method1_adam,5,2,Class-IL,0.0
relu_0.1_method1_adam,5,2,Task-IL,50.0
relu_0.1_method1_adam,5,3,Class-IL,0.0
relu_0.1_method1_adam,5,3,Task-IL,50.0
relu_0.1_method1_adam,5,4,Class-IL,97.55
relu_0.1_method1_adam,5,4,Task-IL,97.55
relu_0.1_method1_adam,5,avg,Class-IL,19.51
relu_0.1_method1_adam,5,avg,Task-IL,59.51
relu_0.1_method2_adam,1,0,Class-IL,98.0
relu_0.1_method2_adam,1,0,Task-IL,98.0
relu_0.1_method2_adam,1,avg,Class-IL,98.0
relu_0.1_method2_adam,1,avg,Task-IL,98.0
relu_0.1_method2_adam,2,0,Class-IL,0.0
relu_0.1_method2_adam,2,0,Task-IL,40.35
relu_0.1_method2_adam,2,1,Class-IL,88.55
relu_0.1_method2_adam,2,1,Task-IL,88.55
relu_0.1_method2_adam,2,avg,Class-IL,44.28
relu_0.1_method2_adam,2,avg,Task-IL,64.45
relu_0.1_method2_adam,3,0,Class-IL,0.0
relu_0.1_method2_adam,3,0,Task-IL,50.0
relu_0.1_method2_adam,3,1,Class-IL,0.0
relu_0.1_method2_adam,3,1,Task-IL,50.0
relu_0.1_method2_adam,3,2,Class-IL,93.95
relu_0.1_method2_adam,3,2,Task-IL,93.95
relu_0.1_method2_adam,3,avg,Class-IL,31.32
relu_0.1_method2_adam,3,avg,Task-IL,64.65
relu_0.1_method2_adam,4,0,Class-IL,0.0
relu_0.1_method2_adam,4,0,Task-IL,50.0
relu_0.1_method2_adam,4,1,Class-IL,0.0
relu_0.1_method2_adam,4,1,Task-IL,50.0
relu_0.1_method2_adam,4,2,Class-IL,0.0
relu_0.1_method2_adam,4,2,Task-IL,50.0
relu_0.1_method2_adam,4,3,Class-IL,96.7
relu_0.1_method2_adam,4,3,Task-IL,96.7
relu_0.1_method2_adam,4,avg,Class-IL,24.18
relu_0.1_method2_adam,4,avg,Task-IL,61.68
relu_0.1_method2_adam,5,0,Class-IL,0.0
relu_0.1_method2_adam,5,0,Task-IL,50.0
relu_0.1_method2_adam,5,1,Class-IL,0.0
relu_0.1_method2_adam,5,1,Task-IL,50.0
relu_0.1_method2_adam,5,2,Class-IL,0.0
relu_0.1_method2_adam,5,2,Task-IL,50.0
relu_0.1_method2_adam,5,3,Class-IL,0.0
relu_0.1_method2_adam,5,3,Task-IL,50.0
relu_0.1_method2_adam,5,4,Class-IL,97.65
relu_0.1_method2_adam,5,4,Task-IL,97.65
relu_0.1_method2_adam,5,avg,Class-IL,19.53
relu_0.1_method2_adam,5,avg,Task-IL,59.53
relu_0.1_method1_sgd,1,0,Class-IL,97.1
relu_0.1_method1_sgd,1,0,Task-IL,97.1
relu_0.1_method1_sgd,1,avg,Class-IL,97.1
relu_0.1_method1_sgd,1,avg,Task-IL,97.1
relu_0.1_method1_sgd,2,0,Class-IL,0.0
relu_0.1_method1_sgd,2,0,Task-IL,70.25
relu_0.1_method1_sgd,2,1,Class-IL,85.75
relu_0.1_method1_sgd,2,1,Task-IL,85.75
relu_0.1_method1_sgd,2,avg,Class-IL,42.88
relu_0.1_method1_sgd,2,avg,Task-IL,78.0
relu_0.1_method1_sgd,3,0,Class-IL,0.0
relu_0.1_method1_sgd,3,0,Task-IL,73.5
relu_0.1_method1_sgd,3,1,Class-IL,0.0
relu_0.1_method1_sgd,3,1,Task-IL,67.75
relu_0.1_method1_sgd,3,2,Class-IL,93.45
relu_0.1_method1_sgd,3,2,Task-IL,93.45
relu_0.1_method1_sgd,3,avg,Class-IL,31.15
relu_0.1_method1_sgd,3,avg,Task-IL,78.23
relu_0.1_method1_sgd,4,0,Class-IL,0.0
relu_0.1_method1_sgd,4,0,Task-IL,49.1
relu_0.1_method1_sgd,4,1,Class-IL,0.0
relu_0.1_method1_sgd,4,1,Task-IL,52.849999999999994
relu_0.1_method1_sgd,4,2,Class-IL,0.0
relu_0.1_method1_sgd,4,2,Task-IL,46.2
relu_0.1_method1_sgd,4,3,Class-IL,97.1
relu_0.1_method1_sgd,4,3,Task-IL,97.1
relu_0.1_method1_sgd,4,avg,Class-IL,24.28
relu_0.1_method1_sgd,4,avg,Task-IL,61.31
relu_0.1_method1_sgd,5,0,Class-IL,0.0
relu_0.1_method1_sgd,5,0,Task-IL,71.2
relu_0.1_method1_sgd,5,1,Class-IL,0.0
relu_0.1_method1_sgd,5,1,Task-IL,55.60000000000001
relu_0.1_method1_sgd,5,2,Class-IL,0.0
relu_0.1_method1_sgd,5,2,Task-IL,49.95
relu_0.1_method1_sgd,5,3,Class-IL,0.0
relu_0.1_method1_sgd,5,3,Task-IL,75.3
relu_0.1_method1_sgd,5,4,Class-IL,97.6
relu_0.1_method1_sgd,5,4,Task-IL,97.6
relu_0.1_method1_sgd,5,avg,Class-IL,19.52
relu_0.1_method1_sgd,5,avg,Task-IL,69.93
relu_0.2_method1_adam,1,0,Class-IL,98.0
relu_0.2_method1_adam,1,0,Task-IL,98.0
relu_0.2_method1_adam,1,avg,Class-IL,98.0
relu_0.2_method1_adam,1,avg,Task-IL,98.0
relu_0.2_method1_adam,2,0,Class-IL,0.0
relu_0.2_method1_adam,2,0,Task-IL,32.05
relu_0.2_method1_adam,2,1,Class-IL,88.75
relu_0.2_method1_adam,2,1,Task-IL,88.75
relu_0.2_method1_adam,2,avg,Class-IL,44.38
relu_0.2_method1_adam,2,avg,Task-IL,60.4
relu_0.2_method1_adam,3,0,Class-IL,0.0
relu_0.2_method1_adam,3,0,Task-IL,50.0
relu_0.2_method1_adam,3,1,Class-IL,0.0
relu_0.2_method1_adam,3,1,Task-IL,50.0
relu_0.2_method1_adam,3,2,Class-IL,93.45
relu_0.2_method1_adam,3,2,Task-IL,93.45
relu_0.2_method1_adam,3,avg,Class-IL,31.15
relu_0.2_method1_adam,3,avg,Task-IL,64.48
relu_0.2_method1_adam,4,0,Class-IL,0.0
relu_0.2_method1_adam,4,0,Task-IL,50.05
relu_0.2_method1_adam,4,1,Class-IL,0.0
relu_0.2_method1_adam,4,1,Task-IL,50.0
relu_0.2_method1_adam,4,2,Class-IL,0.0
relu_0.2_method1_adam,4,2,Task-IL,50.0
relu_0.2_method1_adam,4,3,Class-IL,95.5
relu_0.2_method1_adam,4,3,Task-IL,95.5
relu_0.2_method1_adam,4,avg,Class-IL,23.88
relu_0.2_method1_adam,4,avg,Task-IL,61.39
relu_0.2_method1_adam,5,0,Class-IL,0.0
relu_0.2_method1_adam,5,0,Task-IL,50.0
relu_0.2_method1_adam,5,1,Class-IL,0.0
relu_0.2_method1_adam,5,1,Task-IL,50.0
relu_0.2_method1_adam,5,2,Class-IL,0.0
relu_0.2_method1_adam,5,2,Task-IL,50.0
relu_0.2_method1_adam,5,3,Class-IL,0.0
relu_0.2_method1_adam,5,3,Task-IL,50.0
relu_0.2_method1_adam,5,4,Class-IL,96.5
relu_0.2_method1_adam,5,4,Task-IL,96.5
relu_0.2_method1_adam,5,avg,Class-IL,19.3
relu_0.2_method1_adam,5,avg,Task-IL,59.3
relu_0.2_method2_adam,1,0,Class-IL,98.0
relu_0.2_method2_adam,1,0,Task-IL,98.0
relu_0.2_method2_adam,1,avg,Class-IL,98.0
relu_0.2_method2_adam,1,avg,Task-IL,98.0
relu_0.2_method2_adam,2,0,Class-IL,0.0
relu_0.2_method2_adam,2,0,Task-IL,43.8
relu_0.2_method2_adam,2,1,Class-IL,88.94999999999999
relu_0.2_method2_adam,2,1,Task-IL,88.94999999999999
relu_0.2_method2_adam,2,avg,Class-IL,44.47
relu_0.2_method2_adam,2,avg,Task-IL,66.38
relu_0.2_method2_adam,3,0,Class-IL,0.0
relu_0.2_method2_adam,3,0,Task-IL,50.1
relu_0.2_method2_adam,3,1,Class-IL,0.0
relu_0.2_method2_adam,3,1,Task-IL,50.0
relu_0.2_method2_adam,3,2,Class-IL,94.25
relu_0.2_method2_adam,3,2,Task-IL,94.25
relu_0.2_method2_adam,3,avg,Class-IL,31.42
relu_0.2_method2_adam,3,avg,Task-IL,64.78
relu_0.2_method2_adam,4,0,Class-IL,0.0
relu_0.2_method2_adam,4,0,Task-IL,50.0
relu_0.2_method2_adam,4,1,Class-IL,0.0
relu_0.2_method2_adam,4,1,Task-IL,50.0
relu_0.2_method2_adam,4,2,Class-IL,0.0
relu_0.2_method2_adam,4,2,Task-IL,50.0
relu_0.2_method2_adam,4,3,Class-IL,97.1
relu_0.2_method2_adam,4,3,Task-IL,97.1
relu_0.2_method2_adam,4,avg,Class-IL,24.28
relu_0.2_method2_adam,4,avg,Task-IL,61.78
relu_0.2_method2_adam,5,0,Class-IL,0.0
relu_0.2_method2_adam,5,0,Task-IL,50.0
relu_0.2_method2_adam,5,1,Class-IL,0.0
relu_0.2_method2_adam,5,1,Task-IL,50.0
relu_0.2_method2_adam,5,2,Class-IL,0.0
relu_0.2_method2_adam,5,2,Task-IL,50.0
relu_0.2_method2_adam,5,3,Class-IL,0.0
relu_0.2_method2_adam,5,3,Task-IL,50.0
relu_0.2_method2_adam,5,4,Class-IL,95.85000000000001
relu_0.2_method2_adam,5,4,Task-IL,95.85000000000001
relu_0.2_method2_adam,5,avg,Class-IL,19.17
relu_0.2_method2_adam,5,avg,Task-IL,59.17
relu_0.3_method2_sgd,1,0,Class-IL,97.1
relu_0.3_method2_sgd,1,0,Task-IL,97.1
relu_0.3_method2_sgd,1,avg,Class-IL,97.1
relu_0.3_method2_sgd,1,avg,Task-IL,97.1
relu_0.3_method2_sgd,2,0,Class-IL,0.0
relu_0.3_method2_sgd,2,0,Task-IL,68.45
relu_0.3_method2_sgd,2,1,Class-IL,84.75
relu_0.3_method2_sgd,2,1,Task-IL,84.75
relu_0.3_method2_sgd,2,avg,Class-IL,42.38
relu_0.3_method2_sgd,2,avg,Task-IL,76.6
relu_0.3_method2_sgd,3,0,Class-IL,0.0
relu_0.3_method2_sgd,3,0,Task-IL,70.19999999999999
relu_0.3_method2_sgd,3,1,Class-IL,0.0
relu_0.3_method2_sgd,3,1,Task-IL,58.5
relu_0.3_method2_sgd,3,2,Class-IL,93.25
relu_0.3_method2_sgd,3,2,Task-IL,93.25
relu_0.3_method2_sgd,3,avg,Class-IL,31.08
relu_0.3_method2_sgd,3,avg,Task-IL,73.98
relu_0.3_method2_sgd,4,0,Class-IL,0.0
relu_0.3_method2_sgd,4,0,Task-IL,48.25
relu_0.3_method2_sgd,4,1,Class-IL,0.0
relu_0.3_method2_sgd,4,1,Task-IL,49.45
relu_0.3_method2_sgd,4,2,Class-IL,0.0
relu_0.3_method2_sgd,4,2,Task-IL,62.9
relu_0.3_method2_sgd,4,3,Class-IL,96.39999999999999
relu_0.3_method2_sgd,4,3,Task-IL,96.39999999999999
relu_0.3_method2_sgd,4,avg,Class-IL,24.1
relu_0.3_method2_sgd,4,avg,Task-IL,64.25
relu_0.3_method2_sgd,5,0,Class-IL,0.0
relu_0.3_method2_sgd,5,0,Task-IL,61.7
relu_0.3_method2_sgd,5,1,Class-IL,0.0
relu_0.3_method2_sgd,5,1,Task-IL,43.9
relu_0.3_method2_sgd,5,2,Class-IL,0.0
relu_0.3_method2_sgd,5,2,Task-IL,50.05
relu_0.3_method2_sgd,5,3,Class-IL,0.0
relu_0.3_method2_sgd,5,3,Task-IL,64.45
relu_0.3_method2_sgd,5,4,Class-IL,94.19999999999999
relu_0.3_method2_sgd,5,4,Task-IL,94.19999999999999
relu_0.3_method2_sgd,5,avg,Class-IL,18.84
relu_0.3_method2_sgd,5,avg,Task-IL,62.86
relu_0.2_method1_sgd,1,0,Class-IL,97.1
relu_0.2_method1_sgd,1,0,Task-IL,97.1
relu_0.2_method1_sgd,1,avg,Class-IL,97.1
relu_0.2_method1_sgd,1,avg,Task-IL,97.1
relu_0.2_method1_sgd,2,0,Class-IL,0.0
relu_0.2_method1_sgd,2,0,Task-IL,59.75
relu_0.2_method1_sgd,2,1,Class-IL,84.7
relu_0.2_method1_sgd,2,1,Task-IL,84.7
relu_0.2_method1_sgd,2,avg,Class-IL,42.35
relu_0.2_method1_sgd,2,avg,Task-IL,72.22
relu_0.2_method1_sgd,3,0,Class-IL,0.0
relu_0.2_method1_sgd,3,0,Task-IL,56.85
relu_0.2_method1_sgd,3,1,Class-IL,0.0
relu_0.2_method1_sgd,3,1,Task-IL,45.7
relu_0.2_method1_sgd,3,2,Class-IL,90.7
relu_0.2_method1_sgd,3,2,Task-IL,90.7
relu_0.2_method1_sgd,3,avg,Class-IL,30.23
relu_0.2_method1_sgd,3,avg,Task-IL,64.42
relu_0.2_method1_sgd,4,0,Class-IL,0.0
relu_0.2_method1_sgd,4,0,Task-IL,61.650000000000006
relu_0.2_method1_sgd,4,1,Class-IL,0.0
relu_0.2_method1_sgd,4,1,Task-IL,42.65
relu_0.2_method1_sgd,4,2,Class-IL,0.0
relu_0.2_method1_sgd,4,2,Task-IL,33.2
relu_0.2_method1_sgd,4,3,Class-IL,97.2
relu_0.2_method1_sgd,4,3,Task-IL,97.2
relu_0.2_method1_sgd,4,avg,Class-IL,24.3
relu_0.2_method1_sgd,4,avg,Task-IL,58.68
relu_0.2_method1_sgd,5,0,Class-IL,0.0
relu_0.2_method1_sgd,5,0,Task-IL,69.69999999999999
relu_0.2_method1_sgd,5,1,Class-IL,0.0
relu_0.2_method1_sgd,5,1,Task-IL,49.85
relu_0.2_method1_sgd,5,2,Class-IL,0.0
relu_0.2_method1_sgd,5,2,Task-IL,44.65
relu_0.2_method1_sgd,5,3,Class-IL,0.0
relu_0.2_method1_sgd,5,3,Task-IL,37.65
relu_0.2_method1_sgd,5,4,Class-IL,96.89999999999999
relu_0.2_method1_sgd,5,4,Task-IL,96.89999999999999
relu_0.2_method1_sgd,5,avg,Class-IL,19.38
relu_0.2_method1_sgd,5,avg,Task-IL,59.75
relu_0.3_method1_sgd,1,0,Class-IL,97.1
relu_0.3_method1_sgd,1,0,Task-IL,97.1
relu_0.3_method1_sgd,1,avg,Class-IL,97.1
relu_0.3_method1_sgd,1,avg,Task-IL,97.1
relu_0.3_method1_sgd,2,0,Class-IL,0.0
relu_0.3_method1_sgd,2,0,Task-IL,69.69999999999999
relu_0.3_method1_sgd,2,1,Class-IL,81.25
relu_0.3_method1_sgd,2,1,Task-IL,81.25
relu_0.3_method1_sgd,2,avg,Class-IL,40.62
relu_0.3_method1_sgd,2,avg,Task-IL,75.47
relu_0.3_method1_sgd,3,0,Class-IL,0.0
relu_0.3_method1_sgd,3,0,Task-IL,79.3
relu_0.3_method1_sgd,3,1,Class-IL,0.0
relu_0.3_method1_sgd,3,1,Task-IL,59.699999999999996
relu_0.3_method1_sgd,3,2,Class-IL,93.45
relu_0.3_method1_sgd,3,2,Task-IL,93.45
relu_0.3_method1_sgd,3,avg,Class-IL,31.15
relu_0.3_method1_sgd,3,avg,Task-IL,77.48
relu_0.3_method1_sgd,4,0,Class-IL,0.0
relu_0.3_method1_sgd,4,0,Task-IL,42.449999999999996
relu_0.3_method1_sgd,4,1,Class-IL,0.0
relu_0.3_method1_sgd,4,1,Task-IL,50.8
relu_0.3_method1_sgd,4,2,Class-IL,0.0
relu_0.3_method1_sgd,4,2,Task-IL,43.45
relu_0.3_method1_sgd,4,3,Class-IL,97.55
relu_0.3_method1_sgd,4,3,Task-IL,97.55
relu_0.3_method1_sgd,4,avg,Class-IL,24.39
relu_0.3_method1_sgd,4,avg,Task-IL,58.56
relu_0.3_method1_sgd,5,0,Class-IL,0.0
relu_0.3_method1_sgd,5,0,Task-IL,63.949999999999996
relu_0.3_method1_sgd,5,1,Class-IL,0.0
relu_0.3_method1_sgd,5,1,Task-IL,45.15
relu_0.3_method1_sgd,5,2,Class-IL,0.0
relu_0.3_method1_sgd,5,2,Task-IL,45.300000000000004
relu_0.3_method1_sgd,5,3,Class-IL,0.0
relu_0.3_method1_sgd,5,3,Task-IL,59.4
relu_0.3_method1_sgd,5,4,Class-IL,97.0
relu_0.3_method1_sgd,5,4,Task-IL,97.0
relu_0.3_method1_sgd,5,avg,Class-IL,19.4
relu_0.3_method1_sgd,5,avg,Task-IL,62.16
relu_0.3_method2_adam,1,0,Class-IL,98.0
relu_0.3_method2_adam,1,0,Task-IL,98.0
relu_0.3_method2_adam,1,avg,Class-IL,98.0
relu_0.3_method2_adam,1,avg,Task-IL,98.0
relu_0.3_method2_adam,2,0,Class-IL,0.0
relu_0.3_method2_adam,2,0,Task-IL,50.0
relu_0.3_method2_adam,2,1,Class-IL,79.85
relu_0.3_method2_adam,2,1,Task-IL,79.85
relu_0.3_method2_adam,2,avg,Class-IL,39.92
relu_0.3_method2_adam,2,avg,Task-IL,64.92
relu_0.3_method2_adam,3,0,Class-IL,0.0
relu_0.3_method2_adam,3,0,Task-IL,50.0
relu_0.3_method2_adam,3,1,Class-IL,0.0
relu_0.3_method2_adam,3,1,Task-IL,41.6
relu_0.3_method2_adam,3,2,Class-IL,94.3
relu_0.3_method2_adam,3,2,Task-IL,94.3
relu_0.3_method2_adam,3,avg,Class-IL,31.43
relu_0.3_method2_adam,3,avg,Task-IL,61.97
relu_0.3_method2_adam,4,0,Class-IL,0.0
relu_0.3_method2_adam,4,0,Task-IL,50.0
relu_0.3_method2_adam,4,1,Class-IL,0.0
relu_0.3_method2_adam,4,1,Task-IL,48.65
relu_0.3_method2_adam,4,2,Class-IL,0.0
relu_0.3_method2_adam,4,2,Task-IL,50.0
relu_0.3_method2_adam,4,3,Class-IL,95.8
relu_0.3_method2_adam,4,3,Task-IL,95.8
relu_0.3_method2_adam,4,avg,Class-IL,23.95
relu_0.3_method2_adam,4,avg,Task-IL,61.11
relu_0.3_method2_adam,5,0,Class-IL,0.0
relu_0.3_method2_adam,5,0,Task-IL,50.0
relu_0.3_method2_adam,5,1,Class-IL,0.0
relu_0.3_method2_adam,5,1,Task-IL,52.65
relu_0.3_method2_adam,5,2,Class-IL,0.0
relu_0.3_method2_adam,5,2,Task-IL,50.0
relu_0.3_method2_adam,5,3,Class-IL,0.0
relu_0.3_method2_adam,5,3,Task-IL,50.0
relu_0.3_method2_adam,5,4,Class-IL,93.95
relu_0.3_method2_adam,5,4,Task-IL,93.95
relu_0.3_method2_adam,5,avg,Class-IL,18.79
relu_0.3_method2_adam,5,avg,Task-IL,59.32
relu_0.3_method1_adam,1,0,Class-IL,98.0
relu_0.3_method1_adam,1,0,Task-IL,98.0
relu_0.3_method1_adam,1,avg,Class-IL,98.0
relu_0.3_method1_adam,1,avg,Task-IL,98.0
relu_0.3_method1_adam,2,0,Class-IL,0.0
relu_0.3_method1_adam,2,0,Task-IL,50.0
relu_0.3_method1_adam,2,1,Class-IL,86.45
relu_0.3_method1_adam,2,1,Task-IL,86.45
relu_0.3_method1_adam,2,avg,Class-IL,43.22
relu_0.3_method1_adam,2,avg,Task-IL,68.22
relu_0.3_method1_adam,3,0,Class-IL,0.0
relu_0.3_method1_adam,3,0,Task-IL,50.0
relu_0.3_method1_adam,3,1,Class-IL,0.0
relu_0.3_method1_adam,3,1,Task-IL,33.5
relu_0.3_method1_adam,3,2,Class-IL,93.95
relu_0.3_method1_adam,3,2,Task-IL,93.95
relu_0.3_method1_adam,3,avg,Class-IL,31.32
relu_0.3_method1_adam,3,avg,Task-IL,59.15
relu_0.3_method1_adam,4,0,Class-IL,0.0
relu_0.3_method1_adam,4,0,Task-IL,50.0
relu_0.3_method1_adam,4,1,Class-IL,0.0
relu_0.3_method1_adam,4,1,Task-IL,54.400000000000006
relu_0.3_method1_adam,4,2,Class-IL,0.0
relu_0.3_method1_adam,4,2,Task-IL,50.0
relu_0.3_method1_adam,4,3,Class-IL,97.6
relu_0.3_method1_adam,4,3,Task-IL,97.6
relu_0.3_method1_adam,4,avg,Class-IL,24.4
relu_0.3_method1_adam,4,avg,Task-IL,63.0
relu_0.3_method1_adam,5,0,Class-IL,0.0
relu_0.3_method1_adam,5,0,Task-IL,50.0
relu_0.3_method1_adam,5,1,Class-IL,0.0
relu_0.3_method1_adam,5,1,Task-IL,50.05
relu_0.3_method1_adam,5,2,Class-IL,0.0
relu_0.3_method1_adam,5,2,Task-IL,50.0
relu_0.3_method1_adam,5,3,Class-IL,0.0
relu_0.3_method1_adam,5,3,Task-IL,50.0
relu_0.3_method1_adam,5,4,Class-IL,95.95
relu_0.3_method1_adam,5,4,Task-IL,95.95
relu_0.3_method1_adam,5,avg,Class-IL,19.19
relu_0.3_method1_adam,5,avg,Task-IL,59.2
relu_0.2_method2_sgd,1,0,Class-IL,97.1
relu_0.2_method2_sgd,1,0,Task-IL,97.1
relu_0.2_method2_sgd,1,avg,Class-IL,97.1
relu_0.2_method2_sgd,1,avg,Task-IL,97.1
relu_0.2_method2_sgd,2,0,Class-IL,0.0
relu_0.2_method2_sgd,2,0,Task-IL,59.75
relu_0.2_method2_sgd,2,1,Class-IL,84.7
relu_0.2_method2_sgd,2,1,Task-IL,84.7
relu_0.2_method2_sgd,2,avg,Class-IL,42.35
relu_0.2_method2_sgd,2,avg,Task-IL,72.22
relu_0.2_method2_sgd,3,0,Class-IL,0.0
relu_0.2_method2_sgd,3,0,Task-IL,56.85
relu_0.2_method2_sgd,3,1,Class-IL,0.0
relu_0.2_method2_sgd,3,1,Task-IL,45.7
relu_0.2_method2_sgd,3,2,Class-IL,90.7
relu_0.2_method2_sgd,3,2,Task-IL,90.7
relu_0.2_method2_sgd,3,avg,Class-IL,30.23
relu_0.2_method2_sgd,3,avg,Task-IL,64.42
relu_0.2_method2_sgd,4,0,Class-IL,0.0
relu_0.2_method2_sgd,4,0,Task-IL,60.75000000000001
relu_0.2_method2_sgd,4,1,Class-IL,0.0
relu_0.2_method2_sgd,4,1,Task-IL,42.1
relu_0.2_method2_sgd,4,2,Class-IL,0.0
relu_0.2_method2_sgd,4,2,Task-IL,34.55
relu_0.2_method2_sgd,4,3,Class-IL,97.0
relu_0.2_method2_sgd,4,3,Task-IL,97.0
relu_0.2_method2_sgd,4,avg,Class-IL,24.25
relu_0.2_method2_sgd,4,avg,Task-IL,58.6
relu_0.2_method2_sgd,5,0,Class-IL,0.0
relu_0.2_method2_sgd,5,0,Task-IL,27.55
relu_0.2_method2_sgd,5,1,Class-IL,0.0
relu_0.2_method2_sgd,5,1,Task-IL,45.300000000000004
relu_0.2_method2_sgd,5,2,Class-IL,0.0
relu_0.2_method2_sgd,5,2,Task-IL,53.449999999999996
relu_0.2_method2_sgd,5,3,Class-IL,0.0
relu_0.2_method2_sgd,5,3,Task-IL,69.75
relu_0.2_method2_sgd,5,4,Class-IL,97.25
relu_0.2_method2_sgd,5,4,Task-IL,97.25
relu_0.2_method2_sgd,5,avg,Class-IL,19.45
relu_0.2_method2_sgd,5,avg,Task-IL,58.66
01_baseline_sgd_relu,1,0,Class-IL,97.1
01_baseline_sgd_relu,1,0,Task-IL,97.1
01_baseline_sgd_relu,1,avg,Class-IL,97.1
01_baseline_sgd_relu,1,avg,Task-IL,97.1
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,68.35
01_baseline_sgd_relu,2,1,Class-IL,85.9
01_baseline_sgd_relu,2,1,Task-IL,85.9
01_baseline_sgd_relu,2,avg,Class-IL,42.95
01_baseline_sgd_relu,2,avg,Task-IL,77.12
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,71.39999999999999
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,68.7
01_baseline_sgd_relu,3,2,Class-IL,94.0
01_baseline_sgd_relu,3,2,Task-IL,94.0
01_baseline_sgd_relu,3,avg,Class-IL,31.33
01_baseline_sgd_relu,3,avg,Task-IL,78.03
