model,num_tasks_seen,task,metric_type,accuracy
relu_0.2_ghada_sgd,5,2,Task-IL,48.5
relu_0.2_ghada_sgd,5,3,Class-IL,0.0
relu_0.2_ghada_sgd,5,3,Task-IL,78.14999999999999
relu_0.2_ghada_sgd,5,4,Class-IL,95.45
relu_0.2_ghada_sgd,5,4,Task-IL,95.45
relu_0.2_ghada_sgd,5,avg,Class-IL,19.09
relu_0.2_ghada_sgd,5,avg,Task-IL,57.72
relu_0.2_ours_sgd,1,0,Class-IL,97.55
relu_0.2_ours_sgd,1,0,Task-IL,97.55
relu_0.2_ours_sgd,1,avg,Class-IL,97.55
relu_0.2_ours_sgd,1,avg,Task-IL,97.55
relu_0.2_ours_sgd,2,0,Class-IL,0.0
relu_0.2_ours_sgd,2,0,Task-IL,69.25
relu_0.2_ours_sgd,2,1,Class-IL,85.95
relu_0.2_ours_sgd,2,1,Task-IL,85.95
relu_0.2_ours_sgd,2,avg,Class-IL,42.98
relu_0.2_ours_sgd,2,avg,Task-IL,77.6
relu_0.2_ours_sgd,3,0,Class-IL,0.0
relu_0.2_ours_sgd,3,0,Task-IL,68.4
relu_0.2_ours_sgd,3,1,Class-IL,0.0
relu_0.2_ours_sgd,3,1,Task-IL,67.2
relu_0.2_ours_sgd,3,2,Class-IL,94.1
relu_0.2_ours_sgd,3,2,Task-IL,94.1
relu_0.2_ours_sgd,3,avg,Class-IL,31.37
relu_0.2_ours_sgd,3,avg,Task-IL,76.57
relu_0.2_ours_sgd,4,0,Class-IL,0.0
relu_0.2_ours_sgd,4,0,Task-IL,71.55
relu_0.2_ours_sgd,4,1,Class-IL,0.0
relu_0.2_ours_sgd,4,1,Task-IL,63.7
relu_0.2_ours_sgd,4,2,Class-IL,0.0
relu_0.2_ours_sgd,4,2,Task-IL,70.45
relu_0.2_ours_sgd,4,3,Class-IL,98.05
relu_0.2_ours_sgd,4,3,Task-IL,98.05
relu_0.2_ours_sgd,4,avg,Class-IL,24.51
relu_0.2_ours_sgd,4,avg,Task-IL,75.94
relu_0.2_ours_sgd,5,0,Class-IL,0.0
relu_0.2_ours_sgd,5,0,Task-IL,34.849999999999994
relu_0.2_ours_sgd,5,1,Class-IL,0.0
relu_0.2_ours_sgd,5,1,Task-IL,39.35
relu_0.2_ours_sgd,5,2,Class-IL,0.0
relu_0.2_ours_sgd,5,2,Task-IL,56.10000000000001
relu_0.2_ours_sgd,5,3,Class-IL,0.0
relu_0.2_ours_sgd,5,3,Task-IL,70.65
relu_0.2_ours_sgd,5,4,Class-IL,93.60000000000001
relu_0.2_ours_sgd,5,4,Task-IL,93.60000000000001
relu_0.2_ours_sgd,5,avg,Class-IL,18.72
relu_0.2_ours_sgd,5,avg,Task-IL,58.91
relu_0.1_ours_sgd,1,0,Class-IL,97.55
relu_0.1_ours_sgd,1,0,Task-IL,97.55
relu_0.1_ours_sgd,1,avg,Class-IL,97.55
relu_0.1_ours_sgd,1,avg,Task-IL,97.55
relu_0.1_ours_sgd,2,0,Class-IL,0.0
relu_0.1_ours_sgd,2,0,Task-IL,69.5
relu_0.1_ours_sgd,2,1,Class-IL,85.8
relu_0.1_ours_sgd,2,1,Task-IL,85.8
relu_0.1_ours_sgd,2,avg,Class-IL,42.9
relu_0.1_ours_sgd,2,avg,Task-IL,77.65
relu_0.1_ours_sgd,3,0,Class-IL,0.0
relu_0.1_ours_sgd,3,0,Task-IL,65.4
relu_0.1_ours_sgd,3,1,Class-IL,0.0
relu_0.1_ours_sgd,3,1,Task-IL,68.89999999999999
relu_0.1_ours_sgd,3,2,Class-IL,94.05
relu_0.1_ours_sgd,3,2,Task-IL,94.05
relu_0.1_ours_sgd,3,avg,Class-IL,31.35
relu_0.1_ours_sgd,3,avg,Task-IL,76.12
relu_0.1_ours_sgd,4,0,Class-IL,0.0
relu_0.1_ours_sgd,4,0,Task-IL,53.900000000000006
relu_0.1_ours_sgd,4,1,Class-IL,0.0
relu_0.1_ours_sgd,4,1,Task-IL,58.550000000000004
relu_0.1_ours_sgd,4,2,Class-IL,0.0
relu_0.1_ours_sgd,4,2,Task-IL,73.65
relu_0.1_ours_sgd,4,3,Class-IL,98.0
relu_0.1_ours_sgd,4,3,Task-IL,98.0
relu_0.1_ours_sgd,4,avg,Class-IL,24.5
relu_0.1_ours_sgd,4,avg,Task-IL,71.03
relu_0.1_ours_sgd,5,0,Class-IL,0.0
relu_0.1_ours_sgd,5,0,Task-IL,30.15
relu_0.1_ours_sgd,5,1,Class-IL,0.0
relu_0.1_ours_sgd,5,1,Task-IL,48.15
relu_0.1_ours_sgd,5,2,Class-IL,0.0
relu_0.1_ours_sgd,5,2,Task-IL,58.95
relu_0.1_ours_sgd,5,3,Class-IL,0.0
relu_0.1_ours_sgd,5,3,Task-IL,68.7
relu_0.1_ours_sgd,5,4,Class-IL,93.89999999999999
relu_0.1_ours_sgd,5,4,Task-IL,93.89999999999999
relu_0.1_ours_sgd,5,avg,Class-IL,18.78
relu_0.1_ours_sgd,5,avg,Task-IL,59.97
relu_0.2_ghada_adam,1,0,Class-IL,97.8
relu_0.2_ghada_adam,1,0,Task-IL,97.8
relu_0.2_ghada_adam,1,avg,Class-IL,97.8
relu_0.2_ghada_adam,1,avg,Task-IL,97.8
relu_0.2_ghada_adam,2,0,Class-IL,0.0
relu_0.2_ghada_adam,2,0,Task-IL,53.400000000000006
relu_0.2_ghada_adam,2,1,Class-IL,90.45
relu_0.2_ghada_adam,2,1,Task-IL,90.45
relu_0.2_ghada_adam,2,avg,Class-IL,45.22
relu_0.2_ghada_adam,2,avg,Task-IL,71.93
relu_0.2_ghada_adam,3,0,Class-IL,0.0
relu_0.2_ghada_adam,3,0,Task-IL,46.949999999999996
relu_0.2_ghada_adam,3,1,Class-IL,0.0
relu_0.2_ghada_adam,3,1,Task-IL,50.0
relu_0.2_ghada_adam,3,2,Class-IL,93.45
relu_0.2_ghada_adam,3,2,Task-IL,93.45
relu_0.2_ghada_adam,3,avg,Class-IL,31.15
relu_0.2_ghada_adam,3,avg,Task-IL,63.47
relu_0.2_ghada_adam,4,0,Class-IL,0.0
relu_0.2_ghada_adam,4,0,Task-IL,52.65
relu_0.2_ghada_adam,4,1,Class-IL,0.0
relu_0.2_ghada_adam,4,1,Task-IL,49.95
relu_0.2_ghada_adam,4,2,Class-IL,0.0
relu_0.2_ghada_adam,4,2,Task-IL,48.15
relu_0.2_ghada_adam,4,3,Class-IL,97.75
relu_0.2_ghada_adam,4,3,Task-IL,97.75
relu_0.2_ghada_adam,4,avg,Class-IL,24.44
relu_0.2_ghada_adam,4,avg,Task-IL,62.12
relu_0.2_ghada_adam,5,0,Class-IL,0.0
relu_0.2_ghada_adam,5,0,Task-IL,67.05
relu_0.2_ghada_adam,5,1,Class-IL,0.0
relu_0.2_ghada_adam,5,1,Task-IL,55.95
relu_0.2_ghada_adam,5,2,Class-IL,0.0
relu_0.2_ghada_adam,5,2,Task-IL,49.15
relu_0.2_ghada_adam,5,3,Class-IL,0.0
relu_0.2_ghada_adam,5,3,Task-IL,46.6
relu_0.2_ghada_adam,5,4,Class-IL,96.6
relu_0.2_ghada_adam,5,4,Task-IL,96.6
relu_0.2_ghada_adam,5,avg,Class-IL,19.32
relu_0.2_ghada_adam,5,avg,Task-IL,63.07
relu_0.3_ours_sgd,1,0,Class-IL,97.55
relu_0.3_ours_sgd,1,0,Task-IL,97.55
relu_0.3_ours_sgd,1,avg,Class-IL,97.55
relu_0.3_ours_sgd,1,avg,Task-IL,97.55
relu_0.3_ours_sgd,2,0,Class-IL,0.0
relu_0.3_ours_sgd,2,0,Task-IL,66.4
relu_0.3_ours_sgd,2,1,Class-IL,86.6
relu_0.3_ours_sgd,2,1,Task-IL,86.6
relu_0.3_ours_sgd,2,avg,Class-IL,43.3
relu_0.3_ours_sgd,2,avg,Task-IL,76.5
relu_0.3_ours_sgd,3,0,Class-IL,0.0
relu_0.3_ours_sgd,3,0,Task-IL,63.4
relu_0.3_ours_sgd,3,1,Class-IL,0.0
relu_0.3_ours_sgd,3,1,Task-IL,66.60000000000001
relu_0.3_ours_sgd,3,2,Class-IL,91.64999999999999
relu_0.3_ours_sgd,3,2,Task-IL,91.64999999999999
relu_0.3_ours_sgd,3,avg,Class-IL,30.55
relu_0.3_ours_sgd,3,avg,Task-IL,73.88
relu_0.3_ours_sgd,4,0,Class-IL,0.0
relu_0.3_ours_sgd,4,0,Task-IL,66.2
relu_0.3_ours_sgd,4,1,Class-IL,0.0
relu_0.3_ours_sgd,4,1,Task-IL,58.75
relu_0.3_ours_sgd,4,2,Class-IL,0.0
relu_0.3_ours_sgd,4,2,Task-IL,67.30000000000001
relu_0.3_ours_sgd,4,3,Class-IL,98.25
relu_0.3_ours_sgd,4,3,Task-IL,98.25
relu_0.3_ours_sgd,4,avg,Class-IL,24.56
relu_0.3_ours_sgd,4,avg,Task-IL,72.62
relu_0.3_ours_sgd,5,0,Class-IL,0.0
relu_0.3_ours_sgd,5,0,Task-IL,19.1
relu_0.3_ours_sgd,5,1,Class-IL,0.0
relu_0.3_ours_sgd,5,1,Task-IL,44.3
relu_0.3_ours_sgd,5,2,Class-IL,0.0
relu_0.3_ours_sgd,5,2,Task-IL,53.300000000000004
relu_0.3_ours_sgd,5,3,Class-IL,0.0
relu_0.3_ours_sgd,5,3,Task-IL,70.65
relu_0.3_ours_sgd,5,4,Class-IL,96.7
relu_0.3_ours_sgd,5,4,Task-IL,96.7
relu_0.3_ours_sgd,5,avg,Class-IL,19.34
relu_0.3_ours_sgd,5,avg,Task-IL,56.81
relu_0.1_ours_adam,1,0,Class-IL,97.8
relu_0.1_ours_adam,1,0,Task-IL,97.8
relu_0.1_ours_adam,1,avg,Class-IL,97.8
relu_0.1_ours_adam,1,avg,Task-IL,97.8
relu_0.1_ours_adam,2,0,Class-IL,0.0
relu_0.1_ours_adam,2,0,Task-IL,52.900000000000006
relu_0.1_ours_adam,2,1,Class-IL,89.45
relu_0.1_ours_adam,2,1,Task-IL,89.45
relu_0.1_ours_adam,2,avg,Class-IL,44.72
relu_0.1_ours_adam,2,avg,Task-IL,71.18
relu_0.1_ours_adam,3,0,Class-IL,0.0
relu_0.1_ours_adam,3,0,Task-IL,62.050000000000004
relu_0.1_ours_adam,3,1,Class-IL,0.0
relu_0.1_ours_adam,3,1,Task-IL,59.35
relu_0.1_ours_adam,3,2,Class-IL,93.65
relu_0.1_ours_adam,3,2,Task-IL,93.65
relu_0.1_ours_adam,3,avg,Class-IL,31.22
relu_0.1_ours_adam,3,avg,Task-IL,71.68
relu_0.1_ours_adam,4,0,Class-IL,0.0
relu_0.1_ours_adam,4,0,Task-IL,51.55
relu_0.1_ours_adam,4,1,Class-IL,0.0
relu_0.1_ours_adam,4,1,Task-IL,50.1
relu_0.1_ours_adam,4,2,Class-IL,0.0
relu_0.1_ours_adam,4,2,Task-IL,43.7
relu_0.1_ours_adam,4,3,Class-IL,97.05
relu_0.1_ours_adam,4,3,Task-IL,97.05
relu_0.1_ours_adam,4,avg,Class-IL,24.26
relu_0.1_ours_adam,4,avg,Task-IL,60.6
relu_0.1_ours_adam,5,0,Class-IL,0.0
relu_0.1_ours_adam,5,0,Task-IL,23.75
relu_0.1_ours_adam,5,1,Class-IL,0.0
relu_0.1_ours_adam,5,1,Task-IL,44.95
relu_0.1_ours_adam,5,2,Class-IL,0.0
relu_0.1_ours_adam,5,2,Task-IL,52.900000000000006
relu_0.1_ours_adam,5,3,Class-IL,0.0
relu_0.1_ours_adam,5,3,Task-IL,44.7
relu_0.1_ours_adam,5,4,Class-IL,95.7
relu_0.1_ours_adam,5,4,Task-IL,95.7
relu_0.1_ours_adam,5,avg,Class-IL,19.14
relu_0.1_ours_adam,5,avg,Task-IL,52.4
01_baseline_sgd_relu,1,0,Class-IL,97.55
01_baseline_sgd_relu,1,0,Task-IL,97.55
01_baseline_sgd_relu,1,avg,Class-IL,97.55
01_baseline_sgd_relu,1,avg,Task-IL,97.55
01_baseline_sgd_relu,2,0,Class-IL,0.0
01_baseline_sgd_relu,2,0,Task-IL,69.5
01_baseline_sgd_relu,2,1,Class-IL,85.8
01_baseline_sgd_relu,2,1,Task-IL,85.8
01_baseline_sgd_relu,2,avg,Class-IL,42.9
01_baseline_sgd_relu,2,avg,Task-IL,77.65
01_baseline_sgd_relu,3,0,Class-IL,0.0
01_baseline_sgd_relu,3,0,Task-IL,65.4
01_baseline_sgd_relu,3,1,Class-IL,0.0
01_baseline_sgd_relu,3,1,Task-IL,68.89999999999999
01_baseline_sgd_relu,3,2,Class-IL,94.05
01_baseline_sgd_relu,3,2,Task-IL,94.05
01_baseline_sgd_relu,3,avg,Class-IL,31.35
01_baseline_sgd_relu,3,avg,Task-IL,76.12
01_baseline_sgd_relu,4,0,Class-IL,0.0
01_baseline_sgd_relu,4,0,Task-IL,52.949999999999996
01_baseline_sgd_relu,4,1,Class-IL,0.0
01_baseline_sgd_relu,4,1,Task-IL,59.0
01_baseline_sgd_relu,4,2,Class-IL,0.0
01_baseline_sgd_relu,4,2,Task-IL,75.85
01_baseline_sgd_relu,4,3,Class-IL,98.1
01_baseline_sgd_relu,4,3,Task-IL,98.1
01_baseline_sgd_relu,4,avg,Class-IL,24.52
01_baseline_sgd_relu,4,avg,Task-IL,71.47
01_baseline_sgd_relu,5,0,Class-IL,0.0
01_baseline_sgd_relu,5,0,Task-IL,39.65
01_baseline_sgd_relu,5,1,Class-IL,0.0
01_baseline_sgd_relu,5,1,Task-IL,49.25
01_baseline_sgd_relu,5,2,Class-IL,0.0
01_baseline_sgd_relu,5,2,Task-IL,60.099999999999994
01_baseline_sgd_relu,5,3,Class-IL,0.0
01_baseline_sgd_relu,5,3,Task-IL,69.85
01_baseline_sgd_relu,5,4,Class-IL,84.05
01_baseline_sgd_relu,5,4,Task-IL,84.05
01_baseline_sgd_relu,5,avg,Class-IL,16.81
01_baseline_sgd_relu,5,avg,Task-IL,60.58
relu_0.3_ghada_sgd,1,0,Class-IL,97.55
relu_0.3_ghada_sgd,1,0,Task-IL,97.55
relu_0.3_ghada_sgd,1,avg,Class-IL,97.55
relu_0.3_ghada_sgd,1,avg,Task-IL,97.55
relu_0.3_ghada_sgd,2,0,Class-IL,0.0
relu_0.3_ghada_sgd,2,0,Task-IL,73.85000000000001
relu_0.3_ghada_sgd,2,1,Class-IL,86.05000000000001
relu_0.3_ghada_sgd,2,1,Task-IL,86.05000000000001
relu_0.3_ghada_sgd,2,avg,Class-IL,43.03
relu_0.3_ghada_sgd,2,avg,Task-IL,79.95
relu_0.3_ghada_sgd,3,0,Class-IL,0.0
relu_0.3_ghada_sgd,3,0,Task-IL,67.9
relu_0.3_ghada_sgd,3,1,Class-IL,0.0
relu_0.3_ghada_sgd,3,1,Task-IL,68.45
relu_0.3_ghada_sgd,3,2,Class-IL,92.9
relu_0.3_ghada_sgd,3,2,Task-IL,92.9
relu_0.3_ghada_sgd,3,avg,Class-IL,30.97
relu_0.3_ghada_sgd,3,avg,Task-IL,76.42
relu_0.3_ghada_sgd,4,0,Class-IL,0.0
relu_0.3_ghada_sgd,4,0,Task-IL,60.199999999999996
relu_0.3_ghada_sgd,4,1,Class-IL,0.0
relu_0.3_ghada_sgd,4,1,Task-IL,54.1
relu_0.3_ghada_sgd,4,2,Class-IL,0.0
relu_0.3_ghada_sgd,4,2,Task-IL,62.64999999999999
relu_0.3_ghada_sgd,4,3,Class-IL,96.75
relu_0.3_ghada_sgd,4,3,Task-IL,96.75
relu_0.3_ghada_sgd,4,avg,Class-IL,24.19
relu_0.3_ghada_sgd,4,avg,Task-IL,68.42
relu_0.3_ghada_sgd,5,0,Class-IL,0.0
relu_0.3_ghada_sgd,5,0,Task-IL,28.7
relu_0.3_ghada_sgd,5,1,Class-IL,0.0
relu_0.3_ghada_sgd,5,1,Task-IL,49.9
relu_0.3_ghada_sgd,5,2,Class-IL,0.0
relu_0.3_ghada_sgd,5,2,Task-IL,58.85
relu_0.3_ghada_sgd,5,3,Class-IL,0.0
relu_0.3_ghada_sgd,5,3,Task-IL,73.75
relu_0.3_ghada_sgd,5,4,Class-IL,94.69999999999999
relu_0.3_ghada_sgd,5,4,Task-IL,94.69999999999999
relu_0.3_ghada_sgd,5,avg,Class-IL,18.94
relu_0.3_ghada_sgd,5,avg,Task-IL,61.18
relu_0.2_ours_adam,1,0,Class-IL,97.8
relu_0.2_ours_adam,1,0,Task-IL,97.8
relu_0.2_ours_adam,1,avg,Class-IL,97.8
relu_0.2_ours_adam,1,avg,Task-IL,97.8
relu_0.2_ours_adam,2,0,Class-IL,0.0
relu_0.2_ours_adam,2,0,Task-IL,53.400000000000006
relu_0.2_ours_adam,2,1,Class-IL,90.45
relu_0.2_ours_adam,2,1,Task-IL,90.45
relu_0.2_ours_adam,2,avg,Class-IL,45.22
relu_0.2_ours_adam,2,avg,Task-IL,71.93
relu_0.2_ours_adam,3,0,Class-IL,0.0
relu_0.2_ours_adam,3,0,Task-IL,49.75
relu_0.2_ours_adam,3,1,Class-IL,0.0
relu_0.2_ours_adam,3,1,Task-IL,50.05
relu_0.2_ours_adam,3,2,Class-IL,92.75
relu_0.2_ours_adam,3,2,Task-IL,92.75
relu_0.2_ours_adam,3,avg,Class-IL,30.92
relu_0.2_ours_adam,3,avg,Task-IL,64.18
relu_0.2_ours_adam,4,0,Class-IL,0.0
relu_0.2_ours_adam,4,0,Task-IL,56.49999999999999
relu_0.2_ours_adam,4,1,Class-IL,0.0
relu_0.2_ours_adam,4,1,Task-IL,50.1
relu_0.2_ours_adam,4,2,Class-IL,0.0
relu_0.2_ours_adam,4,2,Task-IL,55.15
relu_0.2_ours_adam,4,3,Class-IL,96.65
relu_0.2_ours_adam,4,3,Task-IL,96.65
relu_0.2_ours_adam,4,avg,Class-IL,24.16
relu_0.2_ours_adam,4,avg,Task-IL,64.6
relu_0.2_ours_adam,5,0,Class-IL,0.0
relu_0.2_ours_adam,5,0,Task-IL,40.6
relu_0.2_ours_adam,5,1,Class-IL,0.0
relu_0.2_ours_adam,5,1,Task-IL,51.4
relu_0.2_ours_adam,5,2,Class-IL,0.0
relu_0.2_ours_adam,5,2,Task-IL,52.15
relu_0.2_ours_adam,5,3,Class-IL,0.0
relu_0.2_ours_adam,5,3,Task-IL,66.64999999999999
relu_0.2_ours_adam,5,4,Class-IL,96.39999999999999
relu_0.2_ours_adam,5,4,Task-IL,96.39999999999999
relu_0.2_ours_adam,5,avg,Class-IL,19.28
relu_0.2_ours_adam,5,avg,Task-IL,61.44
relu_0.1_ghada_adam,1,0,Class-IL,97.8
relu_0.1_ghada_adam,1,0,Task-IL,97.8
relu_0.1_ghada_adam,1,avg,Class-IL,97.8
relu_0.1_ghada_adam,1,avg,Task-IL,97.8
relu_0.1_ghada_adam,2,0,Class-IL,0.0
relu_0.1_ghada_adam,2,0,Task-IL,52.900000000000006
relu_0.1_ghada_adam,2,1,Class-IL,89.45
relu_0.1_ghada_adam,2,1,Task-IL,89.45
relu_0.1_ghada_adam,2,avg,Class-IL,44.72
relu_0.1_ghada_adam,2,avg,Task-IL,71.18
relu_0.1_ghada_adam,3,0,Class-IL,0.0
relu_0.1_ghada_adam,3,0,Task-IL,62.050000000000004
relu_0.1_ghada_adam,3,1,Class-IL,0.0
relu_0.1_ghada_adam,3,1,Task-IL,59.35
relu_0.1_ghada_adam,3,2,Class-IL,93.65
relu_0.1_ghada_adam,3,2,Task-IL,93.65
relu_0.1_ghada_adam,3,avg,Class-IL,31.22
relu_0.1_ghada_adam,3,avg,Task-IL,71.68
relu_0.1_ghada_adam,4,0,Class-IL,0.0
relu_0.1_ghada_adam,4,0,Task-IL,51.55
relu_0.1_ghada_adam,4,1,Class-IL,0.0
relu_0.1_ghada_adam,4,1,Task-IL,50.1
relu_0.1_ghada_adam,4,2,Class-IL,0.0
relu_0.1_ghada_adam,4,2,Task-IL,43.7
relu_0.1_ghada_adam,4,3,Class-IL,97.05
relu_0.1_ghada_adam,4,3,Task-IL,97.05
relu_0.1_ghada_adam,4,avg,Class-IL,24.26
relu_0.1_ghada_adam,4,avg,Task-IL,60.6
relu_0.1_ghada_adam,5,0,Class-IL,0.0
relu_0.1_ghada_adam,5,0,Task-IL,23.75
relu_0.1_ghada_adam,5,1,Class-IL,0.0
relu_0.1_ghada_adam,5,1,Task-IL,44.95
relu_0.1_ghada_adam,5,2,Class-IL,0.0
relu_0.1_ghada_adam,5,2,Task-IL,52.900000000000006
relu_0.1_ghada_adam,5,3,Class-IL,0.0
relu_0.1_ghada_adam,5,3,Task-IL,44.7
relu_0.1_ghada_adam,5,4,Class-IL,95.7
relu_0.1_ghada_adam,5,4,Task-IL,95.7
relu_0.1_ghada_adam,5,avg,Class-IL,19.14
relu_0.1_ghada_adam,5,avg,Task-IL,52.4
relu_0.3_ours_adam,1,0,Class-IL,97.8
relu_0.3_ours_adam,1,0,Task-IL,97.8
relu_0.3_ours_adam,1,avg,Class-IL,97.8
relu_0.3_ours_adam,1,avg,Task-IL,97.8
relu_0.3_ours_adam,2,0,Class-IL,0.0
relu_0.3_ours_adam,2,0,Task-IL,53.449999999999996
relu_0.3_ours_adam,2,1,Class-IL,89.4
relu_0.3_ours_adam,2,1,Task-IL,89.4
relu_0.3_ours_adam,2,avg,Class-IL,44.7
relu_0.3_ours_adam,2,avg,Task-IL,71.42
relu_0.3_ours_adam,3,0,Class-IL,0.0
relu_0.3_ours_adam,3,0,Task-IL,48.85
relu_0.3_ours_adam,3,1,Class-IL,0.0
relu_0.3_ours_adam,3,1,Task-IL,48.25
relu_0.3_ours_adam,3,2,Class-IL,93.5
relu_0.3_ours_adam,3,2,Task-IL,93.5
relu_0.3_ours_adam,3,avg,Class-IL,31.17
relu_0.3_ours_adam,3,avg,Task-IL,63.53
relu_0.3_ours_adam,4,0,Class-IL,0.0
relu_0.3_ours_adam,4,0,Task-IL,56.95
relu_0.3_ours_adam,4,1,Class-IL,0.0
relu_0.3_ours_adam,4,1,Task-IL,50.0
relu_0.3_ours_adam,4,2,Class-IL,0.0
relu_0.3_ours_adam,4,2,Task-IL,49.75
relu_0.3_ours_adam,4,3,Class-IL,97.85000000000001
relu_0.3_ours_adam,4,3,Task-IL,97.85000000000001
relu_0.3_ours_adam,4,avg,Class-IL,24.46
relu_0.3_ours_adam,4,avg,Task-IL,63.64
relu_0.3_ours_adam,5,0,Class-IL,0.0
relu_0.3_ours_adam,5,0,Task-IL,28.15
relu_0.3_ours_adam,5,1,Class-IL,0.0
relu_0.3_ours_adam,5,1,Task-IL,39.4
relu_0.3_ours_adam,5,2,Class-IL,0.0
relu_0.3_ours_adam,5,2,Task-IL,52.55
relu_0.3_ours_adam,5,3,Class-IL,0.0
relu_0.3_ours_adam,5,3,Task-IL,52.900000000000006
relu_0.3_ours_adam,5,4,Class-IL,97.0
relu_0.3_ours_adam,5,4,Task-IL,97.0
relu_0.3_ours_adam,5,avg,Class-IL,19.4
relu_0.3_ours_adam,5,avg,Task-IL,54.0
relu_0.3_ghada_adam,1,0,Class-IL,97.8
relu_0.3_ghada_adam,1,0,Task-IL,97.8
relu_0.3_ghada_adam,1,avg,Class-IL,97.8
relu_0.3_ghada_adam,1,avg,Task-IL,97.8
relu_0.3_ghada_adam,2,0,Class-IL,0.0
relu_0.3_ghada_adam,2,0,Task-IL,50.14999999999999
relu_0.3_ghada_adam,2,1,Class-IL,89.9
relu_0.3_ghada_adam,2,1,Task-IL,89.9
relu_0.3_ghada_adam,2,avg,Class-IL,44.95
relu_0.3_ghada_adam,2,avg,Task-IL,70.03
relu_0.3_ghada_adam,3,0,Class-IL,0.0
relu_0.3_ghada_adam,3,0,Task-IL,50.9
relu_0.3_ghada_adam,3,1,Class-IL,0.0
relu_0.3_ghada_adam,3,1,Task-IL,51.55
relu_0.3_ghada_adam,3,2,Class-IL,92.55
relu_0.3_ghada_adam,3,2,Task-IL,92.55
relu_0.3_ghada_adam,3,avg,Class-IL,30.85
relu_0.3_ghada_adam,3,avg,Task-IL,65.0
relu_0.3_ghada_adam,4,0,Class-IL,0.0
relu_0.3_ghada_adam,4,0,Task-IL,44.9
relu_0.3_ghada_adam,4,1,Class-IL,0.0
relu_0.3_ghada_adam,4,1,Task-IL,50.0
relu_0.3_ghada_adam,4,2,Class-IL,0.0
relu_0.3_ghada_adam,4,2,Task-IL,63.949999999999996
relu_0.3_ghada_adam,4,3,Class-IL,98.0
relu_0.3_ghada_adam,4,3,Task-IL,98.0
relu_0.3_ghada_adam,4,avg,Class-IL,24.5
relu_0.3_ghada_adam,4,avg,Task-IL,64.21
relu_0.3_ghada_adam,5,0,Class-IL,0.0
relu_0.3_ghada_adam,5,0,Task-IL,21.85
relu_0.3_ghada_adam,5,1,Class-IL,0.0
relu_0.3_ghada_adam,5,1,Task-IL,40.5
relu_0.3_ghada_adam,5,2,Class-IL,0.0
relu_0.3_ghada_adam,5,2,Task-IL,55.95
relu_0.3_ghada_adam,5,3,Class-IL,0.0
relu_0.3_ghada_adam,5,3,Task-IL,49.65
relu_0.3_ghada_adam,5,4,Class-IL,97.45
relu_0.3_ghada_adam,5,4,Task-IL,97.45
relu_0.3_ghada_adam,5,avg,Class-IL,19.49
relu_0.3_ghada_adam,5,avg,Task-IL,53.08
relu_0.1_ghada_sgd,1,0,Class-IL,97.55
relu_0.1_ghada_sgd,1,0,Task-IL,97.55
relu_0.1_ghada_sgd,1,avg,Class-IL,97.55
relu_0.1_ghada_sgd,1,avg,Task-IL,97.55
relu_0.1_ghada_sgd,2,0,Class-IL,0.0
relu_0.1_ghada_sgd,2,0,Task-IL,69.5
relu_0.1_ghada_sgd,2,1,Class-IL,85.8
relu_0.1_ghada_sgd,2,1,Task-IL,85.8
relu_0.1_ghada_sgd,2,avg,Class-IL,42.9
