model,num_tasks_seen,task,metric_type,accuracy
relu_0.05_win50_method2_sgd,4,2,Task-IL,43.25
relu_0.05_win50_method2_sgd,4,3,Class-IL,97.89999999999999
relu_0.05_win50_method2_sgd,4,3,Task-IL,97.89999999999999
relu_0.05_win50_method2_sgd,4,avg,Class-IL,24.48
relu_0.05_win50_method2_sgd,4,avg,Task-IL,60.95
relu_0.05_win50_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win50_method2_sgd,5,0,Task-IL,79.9
relu_0.05_win50_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win50_method2_sgd,5,1,Task-IL,46.300000000000004
relu_0.05_win50_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win50_method2_sgd,5,2,Task-IL,51.4
relu_0.05_win50_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win50_method2_sgd,5,3,Task-IL,65.45
relu_0.05_win50_method2_sgd,5,4,Class-IL,97.5
relu_0.05_win50_method2_sgd,5,4,Task-IL,97.5
relu_0.05_win50_method2_sgd,5,avg,Class-IL,19.5
relu_0.05_win50_method2_sgd,5,avg,Task-IL,68.11
relu_0.05_win20_method2_adam,1,0,Class-IL,98.65
relu_0.05_win20_method2_adam,1,0,Task-IL,98.65
relu_0.05_win20_method2_adam,1,avg,Class-IL,98.65
relu_0.05_win20_method2_adam,1,avg,Task-IL,98.65
relu_0.05_win20_method2_adam,2,0,Class-IL,0.0
relu_0.05_win20_method2_adam,2,0,Task-IL,69.8
relu_0.05_win20_method2_adam,2,1,Class-IL,93.15
relu_0.05_win20_method2_adam,2,1,Task-IL,93.15
relu_0.05_win20_method2_adam,2,avg,Class-IL,46.58
relu_0.05_win20_method2_adam,2,avg,Task-IL,81.47
relu_0.05_win20_method2_adam,3,0,Class-IL,0.0
relu_0.05_win20_method2_adam,3,0,Task-IL,72.0
relu_0.05_win20_method2_adam,3,1,Class-IL,0.0
relu_0.05_win20_method2_adam,3,1,Task-IL,50.0
relu_0.05_win20_method2_adam,3,2,Class-IL,95.39999999999999
relu_0.05_win20_method2_adam,3,2,Task-IL,95.39999999999999
relu_0.05_win20_method2_adam,3,avg,Class-IL,31.8
relu_0.05_win20_method2_adam,3,avg,Task-IL,72.47
relu_0.05_win20_method2_adam,4,0,Class-IL,0.0
relu_0.05_win20_method2_adam,4,0,Task-IL,49.45
relu_0.05_win20_method2_adam,4,1,Class-IL,0.0
relu_0.05_win20_method2_adam,4,1,Task-IL,50.0
relu_0.05_win20_method2_adam,4,2,Class-IL,0.0
relu_0.05_win20_method2_adam,4,2,Task-IL,46.050000000000004
relu_0.05_win20_method2_adam,4,3,Class-IL,98.05
relu_0.05_win20_method2_adam,4,3,Task-IL,98.05
relu_0.05_win20_method2_adam,4,avg,Class-IL,24.51
relu_0.05_win20_method2_adam,4,avg,Task-IL,60.89
relu_0.05_win20_method2_adam,5,0,Class-IL,0.0
relu_0.05_win20_method2_adam,5,0,Task-IL,27.650000000000002
relu_0.05_win20_method2_adam,5,1,Class-IL,0.0
relu_0.05_win20_method2_adam,5,1,Task-IL,51.65
relu_0.05_win20_method2_adam,5,2,Class-IL,0.0
relu_0.05_win20_method2_adam,5,2,Task-IL,50.0
relu_0.05_win20_method2_adam,5,3,Class-IL,0.0
relu_0.05_win20_method2_adam,5,3,Task-IL,50.0
relu_0.05_win20_method2_adam,5,4,Class-IL,97.75
relu_0.05_win20_method2_adam,5,4,Task-IL,97.75
relu_0.05_win20_method2_adam,5,avg,Class-IL,19.55
relu_0.05_win20_method2_adam,5,avg,Task-IL,55.41
relu_0.05_win35_method2_sgd,1,0,Class-IL,98.6
relu_0.05_win35_method2_sgd,1,0,Task-IL,98.6
relu_0.05_win35_method2_sgd,1,avg,Class-IL,98.6
relu_0.05_win35_method2_sgd,1,avg,Task-IL,98.6
relu_0.05_win35_method2_sgd,2,0,Class-IL,0.0
relu_0.05_win35_method2_sgd,2,0,Task-IL,58.599999999999994
relu_0.05_win35_method2_sgd,2,1,Class-IL,91.25
relu_0.05_win35_method2_sgd,2,1,Task-IL,91.25
relu_0.05_win35_method2_sgd,2,avg,Class-IL,45.62
relu_0.05_win35_method2_sgd,2,avg,Task-IL,74.92
relu_0.05_win35_method2_sgd,3,0,Class-IL,0.0
relu_0.05_win35_method2_sgd,3,0,Task-IL,29.599999999999998
relu_0.05_win35_method2_sgd,3,1,Class-IL,0.0
relu_0.05_win35_method2_sgd,3,1,Task-IL,64.8
relu_0.05_win35_method2_sgd,3,2,Class-IL,94.89999999999999
relu_0.05_win35_method2_sgd,3,2,Task-IL,94.89999999999999
relu_0.05_win35_method2_sgd,3,avg,Class-IL,31.63
relu_0.05_win35_method2_sgd,3,avg,Task-IL,63.1
relu_0.05_win35_method2_sgd,4,0,Class-IL,0.0
relu_0.05_win35_method2_sgd,4,0,Task-IL,50.0
relu_0.05_win35_method2_sgd,4,1,Class-IL,0.0
relu_0.05_win35_method2_sgd,4,1,Task-IL,52.55
relu_0.05_win35_method2_sgd,4,2,Class-IL,0.0
relu_0.05_win35_method2_sgd,4,2,Task-IL,60.550000000000004
relu_0.05_win35_method2_sgd,4,3,Class-IL,98.3
relu_0.05_win35_method2_sgd,4,3,Task-IL,98.3
relu_0.05_win35_method2_sgd,4,avg,Class-IL,24.58
relu_0.05_win35_method2_sgd,4,avg,Task-IL,65.35
relu_0.05_win35_method2_sgd,5,0,Class-IL,0.0
relu_0.05_win35_method2_sgd,5,0,Task-IL,50.0
relu_0.05_win35_method2_sgd,5,1,Class-IL,0.0
relu_0.05_win35_method2_sgd,5,1,Task-IL,56.89999999999999
relu_0.05_win35_method2_sgd,5,2,Class-IL,0.0
relu_0.05_win35_method2_sgd,5,2,Task-IL,50.6
relu_0.05_win35_method2_sgd,5,3,Class-IL,0.0
relu_0.05_win35_method2_sgd,5,3,Task-IL,56.00000000000001
relu_0.05_win35_method2_sgd,5,4,Class-IL,97.55
relu_0.05_win35_method2_sgd,5,4,Task-IL,97.55
relu_0.05_win35_method2_sgd,5,avg,Class-IL,19.51
relu_0.05_win35_method2_sgd,5,avg,Task-IL,62.21
