model,num_tasks_seen,task,metric_type,accuracy
relu_0.025_win5_method2_adam,4,0,Class-IL,0.0
relu_0.025_win5_method2_adam,4,0,Task-IL,37.7
relu_0.025_win5_method2_adam,4,1,Class-IL,0.0
relu_0.025_win5_method2_adam,4,1,Task-IL,49.9
relu_0.025_win5_method2_adam,4,2,Class-IL,0.0
relu_0.025_win5_method2_adam,4,2,Task-IL,50.0
relu_0.025_win5_method2_adam,4,3,Class-IL,97.39999999999999
relu_0.025_win5_method2_adam,4,3,Task-IL,97.39999999999999
relu_0.025_win5_method2_adam,4,avg,Class-IL,24.35
relu_0.025_win5_method2_adam,4,avg,Task-IL,58.75
relu_0.025_win5_method2_adam,5,0,Class-IL,0.0
relu_0.025_win5_method2_adam,5,0,Task-IL,50.0
relu_0.025_win5_method2_adam,5,1,Class-IL,0.0
relu_0.025_win5_method2_adam,5,1,Task-IL,51.4
relu_0.025_win5_method2_adam,5,2,Class-IL,0.0
relu_0.025_win5_method2_adam,5,2,Task-IL,50.0
relu_0.025_win5_method2_adam,5,3,Class-IL,0.0
relu_0.025_win5_method2_adam,5,3,Task-IL,50.0
relu_0.025_win5_method2_adam,5,4,Class-IL,97.15
relu_0.025_win5_method2_adam,5,4,Task-IL,97.15
relu_0.025_win5_method2_adam,5,avg,Class-IL,19.43
relu_0.025_win5_method2_adam,5,avg,Task-IL,59.71
relu_0.05_win5_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.05_win5_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.05_win5_method2_adam,1,avg,Class-IL,96.9
relu_0.05_win5_method2_adam,1,avg,Task-IL,96.9
relu_0.05_win5_method2_adam,2,0,Class-IL,0.0
relu_0.05_win5_method2_adam,2,0,Task-IL,49.9
relu_0.05_win5_method2_adam,2,1,Class-IL,85.0
relu_0.05_win5_method2_adam,2,1,Task-IL,85.0
relu_0.05_win5_method2_adam,2,avg,Class-IL,42.5
relu_0.05_win5_method2_adam,2,avg,Task-IL,67.45
relu_0.05_win5_method2_adam,3,0,Class-IL,0.0
relu_0.05_win5_method2_adam,3,0,Task-IL,49.5
relu_0.05_win5_method2_adam,3,1,Class-IL,0.0
relu_0.05_win5_method2_adam,3,1,Task-IL,49.8
relu_0.05_win5_method2_adam,3,2,Class-IL,93.2
relu_0.05_win5_method2_adam,3,2,Task-IL,93.2
relu_0.05_win5_method2_adam,3,avg,Class-IL,31.07
relu_0.05_win5_method2_adam,3,avg,Task-IL,64.17
relu_0.05_win5_method2_adam,4,0,Class-IL,0.0
relu_0.05_win5_method2_adam,4,0,Task-IL,37.7
relu_0.05_win5_method2_adam,4,1,Class-IL,0.0
relu_0.05_win5_method2_adam,4,1,Task-IL,49.9
relu_0.05_win5_method2_adam,4,2,Class-IL,0.0
relu_0.05_win5_method2_adam,4,2,Task-IL,50.0
relu_0.05_win5_method2_adam,4,3,Class-IL,97.39999999999999
relu_0.05_win5_method2_adam,4,3,Task-IL,97.39999999999999
relu_0.05_win5_method2_adam,4,avg,Class-IL,24.35
relu_0.05_win5_method2_adam,4,avg,Task-IL,58.75
relu_0.05_win5_method2_adam,5,0,Class-IL,0.0
relu_0.05_win5_method2_adam,5,0,Task-IL,50.0
relu_0.05_win5_method2_adam,5,1,Class-IL,0.0
relu_0.05_win5_method2_adam,5,1,Task-IL,50.0
relu_0.05_win5_method2_adam,5,2,Class-IL,0.0
relu_0.05_win5_method2_adam,5,2,Task-IL,50.0
relu_0.05_win5_method2_adam,5,3,Class-IL,0.0
relu_0.05_win5_method2_adam,5,3,Task-IL,50.0
relu_0.05_win5_method2_adam,5,4,Class-IL,96.89999999999999
relu_0.05_win5_method2_adam,5,4,Task-IL,96.89999999999999
relu_0.05_win5_method2_adam,5,avg,Class-IL,19.38
relu_0.05_win5_method2_adam,5,avg,Task-IL,59.38
relu_0.1_win3_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win3_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win3_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win3_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win3_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,2,0,Task-IL,70.0
relu_0.1_win3_method2_sgd,2,1,Class-IL,86.95
relu_0.1_win3_method2_sgd,2,1,Task-IL,86.95
relu_0.1_win3_method2_sgd,2,avg,Class-IL,43.48
relu_0.1_win3_method2_sgd,2,avg,Task-IL,78.47
relu_0.1_win3_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,3,0,Task-IL,48.1
relu_0.1_win3_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,3,1,Task-IL,37.65
relu_0.1_win3_method2_sgd,3,2,Class-IL,94.8
relu_0.1_win3_method2_sgd,3,2,Task-IL,94.8
relu_0.1_win3_method2_sgd,3,avg,Class-IL,31.6
relu_0.1_win3_method2_sgd,3,avg,Task-IL,60.18
relu_0.1_win3_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,0,Task-IL,56.2
relu_0.1_win3_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,1,Task-IL,49.0
relu_0.1_win3_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win3_method2_sgd,4,2,Task-IL,64.60000000000001
relu_0.1_win3_method2_sgd,4,3,Class-IL,97.75
relu_0.1_win3_method2_sgd,4,3,Task-IL,97.75
relu_0.1_win3_method2_sgd,4,avg,Class-IL,24.44
relu_0.1_win3_method2_sgd,4,avg,Task-IL,66.89
relu_0.1_win3_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,0,Task-IL,53.800000000000004
relu_0.1_win3_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,1,Task-IL,49.1
relu_0.1_win3_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,2,Task-IL,49.15
relu_0.1_win3_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win3_method2_sgd,5,3,Task-IL,57.9
relu_0.1_win3_method2_sgd,5,4,Class-IL,96.7
relu_0.1_win3_method2_sgd,5,4,Task-IL,96.7
relu_0.1_win3_method2_sgd,5,avg,Class-IL,19.34
relu_0.1_win3_method2_sgd,5,avg,Task-IL,61.33
relu_0.025_win10_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.025_win10_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.025_win10_method2_adam,1,avg,Class-IL,96.9
relu_0.025_win10_method2_adam,1,avg,Task-IL,96.9
relu_0.025_win10_method2_adam,2,0,Class-IL,0.0
relu_0.025_win10_method2_adam,2,0,Task-IL,49.9
relu_0.025_win10_method2_adam,2,1,Class-IL,85.0
relu_0.025_win10_method2_adam,2,1,Task-IL,85.0
relu_0.025_win10_method2_adam,2,avg,Class-IL,42.5
relu_0.025_win10_method2_adam,2,avg,Task-IL,67.45
relu_0.025_win10_method2_adam,3,0,Class-IL,0.0
relu_0.025_win10_method2_adam,3,0,Task-IL,36.95
relu_0.025_win10_method2_adam,3,1,Class-IL,0.0
relu_0.025_win10_method2_adam,3,1,Task-IL,50.14999999999999
relu_0.025_win10_method2_adam,3,2,Class-IL,94.15
relu_0.025_win10_method2_adam,3,2,Task-IL,94.15
relu_0.025_win10_method2_adam,3,avg,Class-IL,31.38
relu_0.025_win10_method2_adam,3,avg,Task-IL,60.42
relu_0.025_win10_method2_adam,4,0,Class-IL,0.0
relu_0.025_win10_method2_adam,4,0,Task-IL,57.8
relu_0.025_win10_method2_adam,4,1,Class-IL,0.0
relu_0.025_win10_method2_adam,4,1,Task-IL,49.6
relu_0.025_win10_method2_adam,4,2,Class-IL,0.0
relu_0.025_win10_method2_adam,4,2,Task-IL,51.349999999999994
relu_0.025_win10_method2_adam,4,3,Class-IL,98.3
relu_0.025_win10_method2_adam,4,3,Task-IL,98.3
relu_0.025_win10_method2_adam,4,avg,Class-IL,24.58
relu_0.025_win10_method2_adam,4,avg,Task-IL,64.26
relu_0.025_win10_method2_adam,5,0,Class-IL,0.0
relu_0.025_win10_method2_adam,5,0,Task-IL,24.0
relu_0.025_win10_method2_adam,5,1,Class-IL,0.0
relu_0.025_win10_method2_adam,5,1,Task-IL,50.0
relu_0.025_win10_method2_adam,5,2,Class-IL,0.0
relu_0.025_win10_method2_adam,5,2,Task-IL,50.0
relu_0.025_win10_method2_adam,5,3,Class-IL,0.0
relu_0.025_win10_method2_adam,5,3,Task-IL,50.0
relu_0.025_win10_method2_adam,5,4,Class-IL,97.89999999999999
relu_0.025_win10_method2_adam,5,4,Task-IL,97.89999999999999
relu_0.025_win10_method2_adam,5,avg,Class-IL,19.58
relu_0.025_win10_method2_adam,5,avg,Task-IL,54.38
relu_0.05_win3_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.05_win3_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.05_win3_method2_adam,1,avg,Class-IL,96.9
relu_0.05_win3_method2_adam,1,avg,Task-IL,96.9
relu_0.05_win3_method2_adam,2,0,Class-IL,0.0
relu_0.05_win3_method2_adam,2,0,Task-IL,49.9
relu_0.05_win3_method2_adam,2,1,Class-IL,85.0
relu_0.05_win3_method2_adam,2,1,Task-IL,85.0
relu_0.05_win3_method2_adam,2,avg,Class-IL,42.5
relu_0.05_win3_method2_adam,2,avg,Task-IL,67.45
relu_0.05_win3_method2_adam,3,0,Class-IL,0.0
relu_0.05_win3_method2_adam,3,0,Task-IL,49.5
relu_0.05_win3_method2_adam,3,1,Class-IL,0.0
relu_0.05_win3_method2_adam,3,1,Task-IL,49.8
relu_0.05_win3_method2_adam,3,2,Class-IL,93.2
relu_0.05_win3_method2_adam,3,2,Task-IL,93.2
relu_0.05_win3_method2_adam,3,avg,Class-IL,31.07
relu_0.05_win3_method2_adam,3,avg,Task-IL,64.17
relu_0.05_win3_method2_adam,4,0,Class-IL,0.0
relu_0.05_win3_method2_adam,4,0,Task-IL,37.7
relu_0.05_win3_method2_adam,4,1,Class-IL,0.0
relu_0.05_win3_method2_adam,4,1,Task-IL,49.9
relu_0.05_win3_method2_adam,4,2,Class-IL,0.0
relu_0.05_win3_method2_adam,4,2,Task-IL,50.0
relu_0.05_win3_method2_adam,4,3,Class-IL,97.39999999999999
relu_0.05_win3_method2_adam,4,3,Task-IL,97.39999999999999
relu_0.05_win3_method2_adam,4,avg,Class-IL,24.35
relu_0.05_win3_method2_adam,4,avg,Task-IL,58.75
relu_0.05_win3_method2_adam,5,0,Class-IL,0.0
relu_0.05_win3_method2_adam,5,0,Task-IL,50.0
relu_0.05_win3_method2_adam,5,1,Class-IL,0.0
relu_0.05_win3_method2_adam,5,1,Task-IL,53.800000000000004
relu_0.05_win3_method2_adam,5,2,Class-IL,0.0
relu_0.05_win3_method2_adam,5,2,Task-IL,50.0
relu_0.05_win3_method2_adam,5,3,Class-IL,0.0
relu_0.05_win3_method2_adam,5,3,Task-IL,50.0
relu_0.05_win3_method2_adam,5,4,Class-IL,97.39999999999999
relu_0.05_win3_method2_adam,5,4,Task-IL,97.39999999999999
relu_0.05_win3_method2_adam,5,avg,Class-IL,19.48
relu_0.05_win3_method2_adam,5,avg,Task-IL,60.24
relu_0.1_win5_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win5_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win5_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win5_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win5_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,2,0,Task-IL,70.0
relu_0.1_win5_method2_sgd,2,1,Class-IL,86.95
relu_0.1_win5_method2_sgd,2,1,Task-IL,86.95
relu_0.1_win5_method2_sgd,2,avg,Class-IL,43.48
relu_0.1_win5_method2_sgd,2,avg,Task-IL,78.47
relu_0.1_win5_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,3,0,Task-IL,69.3
relu_0.1_win5_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,3,1,Task-IL,66.5
relu_0.1_win5_method2_sgd,3,2,Class-IL,94.0
relu_0.1_win5_method2_sgd,3,2,Task-IL,94.0
relu_0.1_win5_method2_sgd,3,avg,Class-IL,31.33
relu_0.1_win5_method2_sgd,3,avg,Task-IL,76.6
relu_0.1_win5_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,0,Task-IL,54.65
relu_0.1_win5_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,1,Task-IL,49.9
relu_0.1_win5_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win5_method2_sgd,4,2,Task-IL,61.150000000000006
relu_0.1_win5_method2_sgd,4,3,Class-IL,97.1
relu_0.1_win5_method2_sgd,4,3,Task-IL,97.1
relu_0.1_win5_method2_sgd,4,avg,Class-IL,24.28
relu_0.1_win5_method2_sgd,4,avg,Task-IL,65.7
relu_0.1_win5_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,0,Task-IL,56.65
relu_0.1_win5_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,1,Task-IL,51.2
relu_0.1_win5_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,2,Task-IL,46.9
relu_0.1_win5_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win5_method2_sgd,5,3,Task-IL,41.4
relu_0.1_win5_method2_sgd,5,4,Class-IL,94.69999999999999
relu_0.1_win5_method2_sgd,5,4,Task-IL,94.69999999999999
relu_0.1_win5_method2_sgd,5,avg,Class-IL,18.94
relu_0.1_win5_method2_sgd,5,avg,Task-IL,58.17
relu_0.1_win5_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.1_win5_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.1_win5_method2_adam,1,avg,Class-IL,96.9
relu_0.1_win5_method2_adam,1,avg,Task-IL,96.9
relu_0.1_win5_method2_adam,2,0,Class-IL,0.0
relu_0.1_win5_method2_adam,2,0,Task-IL,49.9
relu_0.1_win5_method2_adam,2,1,Class-IL,85.0
relu_0.1_win5_method2_adam,2,1,Task-IL,85.0
relu_0.1_win5_method2_adam,2,avg,Class-IL,42.5
relu_0.1_win5_method2_adam,2,avg,Task-IL,67.45
relu_0.1_win5_method2_adam,3,0,Class-IL,0.0
relu_0.1_win5_method2_adam,3,0,Task-IL,49.5
relu_0.1_win5_method2_adam,3,1,Class-IL,0.0
relu_0.1_win5_method2_adam,3,1,Task-IL,49.8
relu_0.1_win5_method2_adam,3,2,Class-IL,93.2
relu_0.1_win5_method2_adam,3,2,Task-IL,93.2
relu_0.1_win5_method2_adam,3,avg,Class-IL,31.07
relu_0.1_win5_method2_adam,3,avg,Task-IL,64.17
relu_0.1_win5_method2_adam,4,0,Class-IL,0.0
relu_0.1_win5_method2_adam,4,0,Task-IL,37.7
relu_0.1_win5_method2_adam,4,1,Class-IL,0.0
relu_0.1_win5_method2_adam,4,1,Task-IL,49.9
relu_0.1_win5_method2_adam,4,2,Class-IL,0.0
relu_0.1_win5_method2_adam,4,2,Task-IL,50.0
relu_0.1_win5_method2_adam,4,3,Class-IL,97.39999999999999
relu_0.1_win5_method2_adam,4,3,Task-IL,97.39999999999999
relu_0.1_win5_method2_adam,4,avg,Class-IL,24.35
relu_0.1_win5_method2_adam,4,avg,Task-IL,58.75
relu_0.1_win5_method2_adam,5,0,Class-IL,0.0
relu_0.1_win5_method2_adam,5,0,Task-IL,50.1
relu_0.1_win5_method2_adam,5,1,Class-IL,0.0
relu_0.1_win5_method2_adam,5,1,Task-IL,52.449999999999996
relu_0.1_win5_method2_adam,5,2,Class-IL,0.0
relu_0.1_win5_method2_adam,5,2,Task-IL,50.0
relu_0.1_win5_method2_adam,5,3,Class-IL,0.0
relu_0.1_win5_method2_adam,5,3,Task-IL,50.0
relu_0.1_win5_method2_adam,5,4,Class-IL,97.1
relu_0.1_win5_method2_adam,5,4,Task-IL,97.1
relu_0.1_win5_method2_adam,5,avg,Class-IL,19.42
relu_0.1_win5_method2_adam,5,avg,Task-IL,59.93
relu_0.1_win10_method2_sgd,1,0,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,0,Task-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Class-IL,97.25
relu_0.1_win10_method2_sgd,1,avg,Task-IL,97.25
relu_0.1_win10_method2_sgd,2,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,2,0,Task-IL,70.0
relu_0.1_win10_method2_sgd,2,1,Class-IL,86.95
relu_0.1_win10_method2_sgd,2,1,Task-IL,86.95
relu_0.1_win10_method2_sgd,2,avg,Class-IL,43.48
relu_0.1_win10_method2_sgd,2,avg,Task-IL,78.47
relu_0.1_win10_method2_sgd,3,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,0,Task-IL,62.6
relu_0.1_win10_method2_sgd,3,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,3,1,Task-IL,65.85
relu_0.1_win10_method2_sgd,3,2,Class-IL,93.35
relu_0.1_win10_method2_sgd,3,2,Task-IL,93.35
relu_0.1_win10_method2_sgd,3,avg,Class-IL,31.12
relu_0.1_win10_method2_sgd,3,avg,Task-IL,73.93
relu_0.1_win10_method2_sgd,4,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,0,Task-IL,58.4
relu_0.1_win10_method2_sgd,4,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,1,Task-IL,59.050000000000004
relu_0.1_win10_method2_sgd,4,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,4,2,Task-IL,47.099999999999994
relu_0.1_win10_method2_sgd,4,3,Class-IL,98.3
relu_0.1_win10_method2_sgd,4,3,Task-IL,98.3
relu_0.1_win10_method2_sgd,4,avg,Class-IL,24.58
relu_0.1_win10_method2_sgd,4,avg,Task-IL,65.71
relu_0.1_win10_method2_sgd,5,0,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,0,Task-IL,54.1
relu_0.1_win10_method2_sgd,5,1,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,1,Task-IL,46.050000000000004
relu_0.1_win10_method2_sgd,5,2,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,2,Task-IL,53.6
relu_0.1_win10_method2_sgd,5,3,Class-IL,0.0
relu_0.1_win10_method2_sgd,5,3,Task-IL,53.449999999999996
relu_0.1_win10_method2_sgd,5,4,Class-IL,96.89999999999999
relu_0.1_win10_method2_sgd,5,4,Task-IL,96.89999999999999
relu_0.1_win10_method2_sgd,5,avg,Class-IL,19.38
relu_0.1_win10_method2_sgd,5,avg,Task-IL,60.82
relu_0.1_win10_method2_adam,1,0,Class-IL,96.89999999999999
relu_0.1_win10_method2_adam,1,0,Task-IL,96.89999999999999
relu_0.1_win10_method2_adam,1,avg,Class-IL,96.9
relu_0.1_win10_method2_adam,1,avg,Task-IL,96.9
relu_0.1_win10_method2_adam,2,0,Class-IL,0.0
relu_0.1_win10_method2_adam,2,0,Task-IL,49.9
relu_0.1_win10_method2_adam,2,1,Class-IL,85.0
relu_0.1_win10_method2_adam,2,1,Task-IL,85.0
relu_0.1_win10_method2_adam,2,avg,Class-IL,42.5
relu_0.1_win10_method2_adam,2,avg,Task-IL,67.45
relu_0.1_win10_method2_adam,3,0,Class-IL,0.0
relu_0.1_win10_method2_adam,3,0,Task-IL,36.95
